Base : Those with at least one deal or package with the same supplier,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,1680,809,871,169,305,721,485,223,162,218,397,480,515,334,351,1035,226,197,222
Effective Weighted Sample,1152,560,592,122,198,500,350,147,99,152,298,328,352,236,239,895,160,139,206
Total,1193,576,617,146,244,488,315,132,91,162,331,359,369,226,239,1016,96,51,29
Virgin Media (previously NTL/ Telewest),353,173,180,50,81,134,88,48,25,44,90,99,104,70,80,314,25,7,7
,30%,30%,29%,34%,33%,28%,28%,37%,27%,27%,27%,28%,28%,31%,33%,31%,26%,14%,26%
,,,,,,,,j,,,,,,,,q,q,,q
BT,303,151,152,32,56,130,85,21,27,40,99,120,90,51,42,249,32,15,8
,25%,26%,25%,22%,23%,27%,27%,16%,29%,25%,30%,33%,24%,23%,17%,24%,33%,28%,26%
,,,,,,,,,g,g,g,lmn,n,,,,o,,
Sky,275,120,154,36,67,109,62,26,16,43,86,83,89,46,58,236,16,14,9
,23%,21%,25%,25%,28%,22%,20%,20%,18%,27%,26%,23%,24%,20%,24%,23%,17%,26%,30%
,,,,,f,,,,,,,,,,,,,p,op
Talk Talk/ Carphone Warehouse,149,84,66,10,14,73,53,17,17,22,29,29,50,37,34,124,11,11,4
,13%,15%,11%,7%,6%,15%,17%,13%,18%,13%,9%,8%,13%,17%,14%,12%,12%,21%,12%
,,b,,,,cd,cd,,j,,,,k,k,k,,,opr,
Orange,25,11,14,5,11,8,2,4,2,3,7,7,8,6,4,22,1,1,*
,2%,2%,2%,3%,4%,2%,1%,3%,2%,2%,2%,2%,2%,3%,2%,2%,1%,2%,1%
,,,,f,ef,,,,,,,,,,,,,,
O2,18,9,8,6,5,3,4,7,*,3,3,4,7,3,4,16,1,0,*
,1%,2%,1%,4%,2%,1%,1%,6%,*%,2%,1%,1%,2%,1%,2%,2%,1%,0%,2%
,,,,e,,,,hj,,,,,,,,,,,
Vodafone,9,2,8,2,3,5,0,2,0,1,5,2,2,3,3,9,*,*,*
,1%,*%,1%,1%,1%,1%,0%,1%,0%,1%,1%,*%,1%,1%,1%,1%,*%,1%,1%
,,,,f,,,,,,,,,,,,,,,
T-Mobile,7,4,3,2,1,3,1,2,1,0,0,*,2,2,2,6,0,1,0
,1%,1%,*%,2%,*%,1%,*%,1%,1%,0%,0%,*%,1%,1%,1%,1%,0%,2%,0%
AOL,6,4,2,0,*,4,2,*,*,*,3,2,3,1,*,5,1,*,*
,1%,1%,*%,0%,*%,1%,*%,*%,*%,*%,1%,1%,1%,*%,*%,*%,1%,1%,*%
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                              Table 100,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QG6 (QG3D). Which supplier do you use for this package of services? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those with at least one deal or package with the same supplier,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,1680,809,871,169,305,721,485,223,162,218,397,480,515,334,351,1035,226,197,222
Effective Weighted Sample,1152,560,592,122,198,500,350,147,99,152,298,328,352,236,239,895,160,139,206
Total,1193,576,617,146,244,488,315,132,91,162,331,359,369,226,239,1016,96,51,29
Other,41,16,25,3,3,17,18,5,3,5,7,11,13,6,11,29,9,2,*
,3%,3%,4%,2%,1%,3%,6%,4%,4%,3%,2%,3%,4%,3%,5%,3%,9%,4%,1%
,,,,,,,d,,,,,,,,,,or,,
Don't know,7,2,5,*,4,1,2,0,0,1,2,3,1,1,2,7,*,*,0
,1%,*%,1%,*%,2%,*%,1%,0%,0%,1%,1%,1%,*%,*%,1%,1%,*%,*%,0%
,,,,,e,,,,,,,,,,,,,,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                              Table 100,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QG6 (QG3D). Which supplier do you use for this package of services? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those with at least one deal or package with the same supplier,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,1680,112,145,119,131,144,118,125,141,1269,411,959,714,1012,446,,,,
Effective Weighted Sample,1152,107,134,113,124,137,111,119,131,979,195,652,533,748,356,,,,
Total,1193,131,183,92,90,108,105,96,211,1057,136,761,425,761,404,,,,
Virgin Media (previously NTL/ Telewest),353,32,53,20,25,44,37,24,78,338,15,216,134,205,140,,,,
,30%,24%,29%,22%,28%,41%,35%,25%,37%,32%,11%,28%,31%,27%,35%,,,,
,,,,,,abcdg,c,,acg,j,,,,,m,,,,
BT,303,29,49,30,28,23,26,23,40,240,63,194,109,212,83,,,,
,25%,22%,27%,33%,32%,21%,25%,23%,19%,23%,47%,25%,26%,28%,21%,,,,
,,,,eh,h,,,,,,i,,,n,,,,,
Sky,275,39,40,20,14,21,21,22,59,256,18,182,90,171,95,,,,
,23%,30%,22%,21%,16%,19%,20%,23%,28%,24%,13%,24%,21%,23%,24%,,,,
,,d,,,,,,,d,j,,,,,,,,,
Talk Talk/ Carphone Warehouse,149,16,21,11,16,11,13,13,23,129,21,91,58,103,43,,,,
,13%,12%,11%,12%,18%,10%,13%,13%,11%,12%,15%,12%,14%,14%,11%,,,,
Orange,25,5,2,4,1,3,3,3,2,21,3,17,7,13,11,,,,
,2%,3%,1%,4%,1%,3%,2%,4%,1%,2%,2%,2%,2%,2%,3%,,,,
O2,18,3,2,0,1,0,2,3,4,17,*,13,5,8,9,,,,
,1%,2%,1%,0%,2%,0%,2%,4%,2%,2%,*%,2%,1%,1%,2%,,,,
,,,,,,,,ce,,,,,,,,,,,
Vodafone,9,2,1,1,0,0,0,1,3,9,*,7,3,7,2,,,,
,1%,2%,1%,1%,0%,0%,0%,1%,1%,1%,*%,1%,1%,1%,1%,,,,
T-Mobile,7,3,0,0,1,0,0,1,0,7,0,5,2,3,4,,,,
,1%,3%,0%,0%,1%,0%,0%,2%,0%,1%,0%,1%,*%,*%,1%,,,,
AOL,6,1,0,1,1,0,0,2,0,3,3,6,*,5,1,,,,
,1%,1%,0%,1%,1%,0%,0%,2%,0%,*%,2%,1%,*%,1%,*%,,,,
,,,,,,,,,,,i,l,,,,,,,
Other,41,0,9,5,2,6,2,2,2,29,12,24,17,30,11,,,,
,3%,0%,5%,5%,2%,6%,2%,3%,1%,3%,9%,3%,4%,4%,3%,,,,
,,,a,a,,ah,,,,,i,,,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                              Table 100,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QG6 (QG3D). Which supplier do you use for this package of services? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those with at least one deal or package with the same supplier,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,1680,112,145,119,131,144,118,125,141,1269,411,959,714,1012,446,,,,
Effective Weighted Sample,1152,107,134,113,124,137,111,119,131,979,195,652,533,748,356,,,,
Total,1193,131,183,92,90,108,105,96,211,1057,136,761,425,761,404,,,,
Don't know,7,0,5,0,1,0,0,1,0,7,*,6,1,4,3,,,,
,1%,0%,3%,0%,1%,0%,0%,1%,0%,1%,*%,1%,*%,1%,1%,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                              Table 101,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QP1. SHOWCARD During an average week, on how many days do you listen",,,,,,,,,,,,,,,,,,,
"to the radio (including listening at home, in the car, at work, via mobile phone, personal stereo)? (SINGLE CODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,3474,1679,1795,460,540,1204,1270,697,383,408,596,784,1014,701,975,1983,487,493,511
Effective Weighted Sample,2281,1110,1171,296,342,813,864,445,236,273,437,524,671,466,629,1719,330,329,470
Total,2256,1082,1174,327,408,781,740,378,217,280,472,566,669,413,608,1886,197,111,62
7 days a week (7.0),1033,530,503,116,155,388,374,142,102,133,232,285,337,186,225,867,83,46,37
,46%,49%,43%,35%,38%,50%,51%,38%,47%,48%,49%,50%,50%,45%,37%,46%,42%,42%,59%
,,b,,,,cd,cd,,g,g,g,n,n,n,,,,,opq
6 days a week (6.0),75,40,35,11,11,24,29,7,12,12,19,20,26,12,17,65,5,4,2
,3%,4%,3%,3%,3%,3%,4%,2%,5%,4%,4%,4%,4%,3%,3%,3%,2%,4%,3%
,,,,,,,,,g,,,,,,,,,,
5 days a week (5.0),173,87,86,27,33,85,29,14,14,31,48,52,55,31,35,147,10,11,4
,8%,8%,7%,8%,8%,11%,4%,4%,6%,11%,10%,9%,8%,8%,6%,8%,5%,10%,6%
,,,,f,f,f,,,,g,g,n,,,,,,p,
3 or 4 days a week (3.5),187,79,108,35,39,58,56,32,20,22,33,44,48,36,59,157,16,11,3
,8%,7%,9%,11%,10%,7%,8%,9%,9%,8%,7%,8%,7%,9%,10%,8%,8%,10%,6%
,,,,,,,,,,,,,,,,,,r,
1 or 2 days a week (1.5),223,90,133,36,48,68,71,47,16,25,57,56,52,44,70,186,23,10,4
,10%,8%,11%,11%,12%,9%,10%,13%,7%,9%,12%,10%,8%,11%,12%,10%,12%,9%,6%
,,,a,,,,,h,,,,,,,l,r,r,,
Less often (0.5),134,60,73,18,18,43,56,23,8,8,27,34,33,30,37,119,5,7,2
,6%,6%,6%,5%,4%,5%,8%,6%,4%,3%,6%,6%,5%,7%,6%,6%,3%,6%,4%
,,,,,,,d,i,,,,,,,,pr,,p,
Never/ do not listen to the radio (0.0),423,193,230,85,104,114,120,109,44,45,54,73,114,71,165,338,53,22,10
,19%,18%,20%,26%,25%,15%,16%,29%,20%,16%,11%,13%,17%,17%,27%,18%,27%,20%,16%
,,,,ef,ef,,,hij,j,,,,k,,klm,,oqr,,
Don't know,7,2,5,0,1,2,5,2,0,3,2,2,2,3,1,7,0,*,0
,*%,*%,*%,0%,*%,*%,1%,1%,0%,1%,*%,*%,*%,1%,*%,*%,0%,*%,0%
Mean number of days during an average week,4.3,4.5,4.1,3.6,3.8,4.6,4.4,3.5,4.4,4.6,4.7,4.7,4.6,4.2,3.6,4.3,3.9,4.1,4.9
,,b,,,,cd,cd,,g,g,g,mn,mn,n,,p,,,opq
Standard deviation,2.94,2.92,2.95,2.97,2.99,2.81,2.96,3.08,2.94,2.8,2.76,2.8,2.88,2.93,3.03,2.93,3.07,2.93,2.87
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                              Table 101,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QP1. SHOWCARD During an average week, on how many days do you listen",,,,,,,,,,,,,,,,,,,
"to the radio (including listening at home, in the car, at work, via mobile phone, personal stereo)? (SINGLE CODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,3474,1679,1795,460,540,1204,1270,697,383,408,596,784,1014,701,975,1983,487,493,511
Effective Weighted Sample,2281,1110,1171,296,342,813,864,445,236,273,437,524,671,466,629,1719,330,329,470
Total,2256,1082,1174,327,408,781,740,378,217,280,472,566,669,413,608,1886,197,111,62
Standard error,0.05,0.07,0.07,0.14,0.13,0.08,0.08,0.12,0.15,0.14,0.11,0.1,0.09,0.11,0.1,0.07,0.14,0.13,0.13
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                              Table 101,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QP1. SHOWCARD During an average week, on how many days do you listen",,,,,,,,,,,,,,,,,,,
"to the radio (including listening at home, in the car, at work, via mobile phone, personal stereo)? (SINGLE CODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,3474,247,249,251,240,264,240,252,240,2458,1016,1659,1799,1983,980,,,,
Effective Weighted Sample,2281,235,229,238,228,251,227,239,223,1892,443,1094,1265,1407,761,,,,
Total,2256,280,307,186,163,197,210,187,354,1964,292,1260,983,1382,812,,,,
7 days a week (7.0),1033,102,164,95,75,89,114,81,147,878,155,596,434,696,300,,,,
,46%,37%,54%,51%,46%,45%,54%,43%,41%,45%,53%,47%,44%,50%,37%,,,,
,,,agh,ah,a,,agh,,,,i,,,n,,,,,
6 days a week (6.0),75,18,7,1,4,3,10,5,15,68,7,52,23,40,34,,,,
,3%,7%,2%,*%,3%,2%,5%,3%,4%,3%,2%,4%,2%,3%,4%,,,,
,,bcde,,,c,,c,c,c,,,l,,,,,,,
5 days a week (5.0),173,28,22,7,15,17,15,17,25,160,13,124,49,92,77,,,,
,8%,10%,7%,4%,9%,9%,7%,9%,7%,8%,4%,10%,5%,7%,9%,,,,
,,c,,,c,c,,c,,j,,l,,,m,,,,
3 or 4 days a week (3.5),187,30,28,16,13,16,14,17,22,166,21,100,83,111,72,,,,
,8%,11%,9%,9%,8%,8%,7%,9%,6%,8%,7%,8%,8%,8%,9%,,,,
1 or 2 days a week (1.5),223,25,37,22,19,21,18,15,30,193,30,110,113,138,81,,,,
,10%,9%,12%,12%,12%,10%,8%,8%,8%,10%,10%,9%,11%,10%,10%,,,,
,,,,,,,,,,,,,k,,,,,,
Less often (0.5),134,13,18,19,9,12,3,11,36,116,18,62,69,94,38,,,,
,6%,5%,6%,10%,6%,6%,1%,6%,10%,6%,6%,5%,7%,7%,5%,,,,
,,f,f,af,f,f,,f,af,,,,k,,,,,,
Never/ do not listen to the radio (0.0),423,64,31,26,25,37,36,40,79,379,45,211,209,206,207,,,,
,19%,23%,10%,14%,15%,19%,17%,22%,22%,19%,15%,17%,21%,15%,25%,,,,
,,bcd,,,,b,b,bc,bcd,j,,,k,,m,,,,
Don't know,7,0,0,0,4,2,0,1,1,5,3,4,3,5,2,,,,
,*%,0%,0%,0%,2%,1%,0%,*%,*%,*%,1%,*%,*%,*%,*%,,,,
,,,,,abcf,,,,,,i,,,,,,,,
Mean number of days during an average week,4.3,4,4.8,4.3,4.4,4.2,4.8,4.1,3.9,4.2,4.6,4.5,4,4.5,3.8,,,,
,,,aegh,,,,aegh,,,,i,l,,n,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                              Table 101,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QP1. SHOWCARD During an average week, on how many days do you listen",,,,,,,,,,,,,,,,,,,
"to the radio (including listening at home, in the car, at work, via mobile phone, personal stereo)? (SINGLE CODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : All respondents,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,3474,247,249,251,240,264,240,252,240,2458,1016,1659,1799,1983,980,,,,
Effective Weighted Sample,2281,235,229,238,228,251,227,239,223,1892,443,1094,1265,1407,761,,,,
Total,2256,280,307,186,163,197,210,187,354,1964,292,1260,983,1382,812,,,,
Standard deviation,2.94,2.91,2.73,2.97,2.87,2.95,2.82,2.97,3.06,2.94,2.93,2.86,3.03,2.89,2.98,,,,
Standard error,0.05,0.19,0.17,0.19,0.19,0.18,0.18,0.19,0.2,0.06,0.09,0.07,0.07,0.07,0.1,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                              Table 102,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QP2A (QP11A). SHOWCARD How often, if at all, do you access the radio via - Traditional set with AM Stereo - either at home, in the car or on portable radio. (SINGLE CODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who listen to radio,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,2811,1389,1422,327,410,1027,1047,498,311,347,538,688,831,577,715,1629,357,397,428
Effective Weighted Sample,1853,920,935,215,254,697,716,323,189,230,393,455,557,386,465,1417,241,264,394
Total,1825,887,939,242,303,665,615,267,173,232,417,491,553,339,442,1541,143,89,52
Every day,264,145,120,38,30,75,121,48,29,28,54,64,81,51,69,230,11,11,12
,14%,16%,13%,16%,10%,11%,20%,18%,17%,12%,13%,13%,15%,15%,16%,15%,8%,13%,23%
,,b,,,,,de,,,,,,,,,p,,,opq
At least weekly,147,74,73,8,24,51,64,25,15,15,34,36,47,22,42,118,18,8,3
,8%,8%,8%,3%,8%,8%,10%,9%,9%,7%,8%,7%,8%,7%,9%,8%,13%,9%,7%
,,,,,c,c,c,,,,,,,,,,or,,
At least monthly,67,39,28,10,6,22,28,9,8,8,12,9,18,15,25,57,7,1,2
,4%,4%,3%,4%,2%,3%,5%,3%,5%,3%,3%,2%,3%,4%,6%,4%,5%,1%,4%
,,,,,,,,,,,,,,k,k,q,q,,q
Have tried it once,61,29,32,3,14,21,23,13,8,7,12,17,20,11,13,48,2,7,3
,3%,3%,3%,1%,5%,3%,4%,5%,4%,3%,3%,3%,4%,3%,3%,3%,2%,8%,7%
,,,,,c,,,,,,,,,,,,,op,op
Never,823,386,436,113,141,321,247,112,64,111,193,231,242,157,192,688,71,35,28
,45%,44%,47%,47%,46%,48%,40%,42%,37%,48%,46%,47%,44%,46%,43%,45%,50%,39%,54%
,,,,,,f,,,,h,h,,,,,,q,,oq
Do not have access to device,463,214,250,69,88,174,132,60,49,61,111,134,145,83,102,399,33,27,3
,25%,24%,27%,28%,29%,26%,21%,22%,28%,27%,27%,27%,26%,25%,23%,26%,23%,31%,7%
,,,,f,f,f,,,,,,,,,,r,r,r,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                              Table 102,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QP2A (QP11A). SHOWCARD How often, if at all, do you access the radio via - Traditional set with AM Stereo - either at home, in the car or on portable radio. (SINGLE CODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who listen to radio,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,2811,191,226,217,198,213,199,195,190,1981,830,1400,1399,1664,719,,,,
Effective Weighted Sample,1853,182,208,206,188,202,188,185,175,1529,365,920,993,1194,565,,,,
Total,1825,217,277,160,135,158,174,146,274,1580,245,1044,771,1171,603,,,,
Every day,264,21,48,19,26,18,64,11,24,215,49,136,127,173,80,,,,
,14%,10%,17%,12%,19%,11%,36%,7%,9%,14%,20%,13%,16%,15%,13%,,,,
,,,agh,,acegh,,abcdegh,,,,i,,k,,,,,,
At least weekly,147,33,14,14,5,14,16,11,11,130,17,72,75,77,67,,,,
,8%,15%,5%,9%,4%,9%,9%,8%,4%,8%,7%,7%,10%,7%,11%,,,,
