#,Phrase,Number of Searches,Other pages,NoResult pages,Results pages,Specific-product pages
4388,claim benefit,7,0,0,1.00,0.00
4389,vehicle recall,7,0,0,1.00,0.00
4390,d27,7,0,0,0.90,0.10
4391,mystery shopper,7,0,0,1.00,0.00
4392,tacho cards,7,0,0,1.00,0.00
4393,taxing,7,0,0,1.00,0.00
4394,income support changes,7,0,0,1.00,0.00
4395,pcv test,7,0,0,1.00,0.00
4396,www.direct.gov.uk/studentfinancepn1,7,0,-1,0.00,0.00
4397,information codes,7,0,0,1.00,0.00
4398,v137,7,0,-1,0.00,0.00
4399,career change,7,0,0,0.91,0.00
4400,caravans,7,0,0,1.00,0.00
4401,carrers,7,0,-1,0.00,0.00
4402,calculate holiday pay,7,0,0,1.00,0.00
4403,catagories,7,0,-1,0.00,0.00
4404,polycythaemia vera,7,0,0,1.00,0.00
4405,estrangement,7,0,0,1.00,0.00
4406,health and safty,7,0,-1,0.00,0.00
4407,d42 medical form,7,0,0,1.00,0.00
4408,d46p form,7,0,0,1.00,0.00
4409,pensioncredits,7,0,-1,0.00,0.00
4410,how much is job seekers allowance,7,0,0,1.00,0.00
4411,limited capability for work,7,0,0,1.00,0.00
4412,savings limits,7,0,0,1.00,0.00
4413,frequently asked questions,7,0,0,1.00,0.00
4414,disablity,7,0,-1,0.00,0.00
4415,minimum age,7,0,0,1.00,0.00
4416,activeteach,7,0,-1,0.00,0.00
4417,pay deductions,7,0,0,1.00,0.00
4418,croydon council,7,0,0,1.00,0.00
4419,florist,7,0,0,1.00,0.00
4420,child maintence,7,0,0,0.90,0.00
4421,hrt,7,0,0,1.00,0.00
4422,helpforhomerepair,7,0,-1,0.00,0.00
4423,identification,7,0,0,1.00,0.00
4424,form br735,7,0,0,0.75,0.00
4425,bike theory,7,0,0,1.00,0.00
4426,new employment legislation,7,0,0,1.00,0.00
4427,www.gov.uk/studentfinance,7,0,-1,0.00,0.00
4428,package tour regulations,7,0,0,1.00,0.00
4429,d8,7,0,0,1.00,0.00
4430,tower hamlets,7,0,0,0.88,0.13
4431,msva,7,0,0,1.00,0.00
4432,lord hutton,7,0,0,1.00,0.00
4433,permitted development,7,0,0,1.00,0.00
4434,motorhome,7,0,0,1.00,0.00
4435,jobseekers benefits,7,0,0,1.00,0.00
4436,different levels of goverment,7,0,0,1.00,0.00
4437,job seekers claim,7,0,0,1.00,0.00
4438,dada,7,0,0,0.86,0.00
4439,advisor discretionary fund,7,0,0,0.90,0.00
4440,bankruptcy forms,7,0,0,1.00,0.00
4441,what is central government,7,0,0,1.00,0.00
4442,adviser,7,0,0,1.00,0.00
4443,form d2,7,0,0,1.00,0.00
4444,job seekers application,7,0,0,0.88,0.00
4445,business plan,7,0,0,1.00,0.00
4446,pct,7,0,0,1.00,0.00
4447,renew photo,7,0,0,1.00,0.00
4448,rule 141,7,0,0,1.00,0.00
4449,historic vehicle,7,0,0,1.00,0.00
4450,farming,7,0,0,1.00,0.00
4451,inf104,7,0,0,1.00,0.00
4452,benefit rates 2010,7,0,0,1.00,0.00
4453,directgov jobs,7,0,0,1.00,0.00
4454,unpaid overtime,7,0,0,1.00,0.00
4455,pco,7,0,0,1.00,0.00
4456,dance and drama,7,0,0,0.86,0.14
4457,lincoln,7,0,0,0.88,0.13
4458,roofing grants,7,0,0,1.00,0.00
4459,medical suspension,7,0,0,1.00,0.00
4460,replacing provisional licence,7,0,0,1.00,0.00
4461,waste collection,7,0,0,1.00,0.00
4462,photo id,7,0,0,1.00,0.00
4463,speed signs,7,0,0,1.00,0.00
4464,being made redundant,7,0,0,1.00,0.00
4465,seasonal work,7,0,0,0.86,0.00
4466,childs passport,7,0,0,1.00,0.00
4467,mot info,7,0,0,0.89,0.11
4468,driving licence fee,7,0,0,1.00,0.00
4469,trial period,7,0,0,1.00,0.00
4470,sheltered housing,7,0,0,1.00,0.00
4471,posters,7,0,0,1.00,0.00
4472,taunton,7,0,0,1.00,0.00
4473,renew tax,7,0,0,0.89,0.11
4474,student loan forms,7,0,0,0.71,0.00
4475,fog lights,7,0,0,1.00,0.00
4476,nhs glasses,7,0,0,1.00,0.00
4477,das,7,0,0,1.00,0.00
4478,redundance,7,0,-1,0.00,0.00
4479,national speed limits,7,0,0,1.00,0.00
4480,IHT205,7,0,0,0.89,0.00
4481,keighley,7,0,-1,0.00,0.00
4482,pc2,7,0,-1,0.00,0.00
4483,child bebefit,7,0,0,1.00,0.00
4484,warmfront,7,0,0,1.00,0.00
4485,lost drivers licence,7,0,0,1.00,0.00
4486,student finiance,7,0,0,1.00,0.00
4487,driving licence form,7,0,0,1.00,0.00
4488,lost drivers license,7,0,0,0.86,0.00
4489,calculators,7,0,0,1.00,0.00
4490,sabbatical,7,0,-1,0.00,0.00
4491,renewable energy,7,0,0,1.00,0.00
4492,sen code of practice,7,0,0,0.89,0.00
4493,vat rates,7,0,0,1.00,0.00
4494,child maintance,7,0,0,1.00,0.00
4495,disabled student,7,0,0,0.86,0.14
4496,data protection registered,7,-1,0,0.14,0.00
4497,placing a vacancy,7,0,0,1.00,0.00
4498,log book change of address,7,0,0,1.00,0.00
4499,cancel practicle test,7,0,0,1.00,0.00
4500,free training,7,0,0,1.00,0.00
4501,student finance pr1,7,0,0,1.00,0.00
4502,road tax online,7,0,0,1.00,0.00
4503,letter of application,7,0,0,1.00,0.00
4504,change details,7,0,0,0.90,0.00
4505,pub manager in manchester,7,0,0,1.00,0.00
4506,box junction,7,0,0,1.00,0.00
4507,dla contact,7,0,0,1.00,0.00
4508,child maintainence,7,0,0,1.00,0.00
4509,working hours and breaks,7,0,0,1.00,0.00
4510,equal rights,7,0,0,1.00,0.00
4511,free schools,7,0,0,1.00,0.00
4512,nursing home,7,0,0,1.00,0.00
4513,birmingham airport jobs,7,0,0,1.00,0.00
4514,equalities act 2010,7,0,0,1.00,0.00
4515,crisis loan telephone number,7,0,0,1.00,0.00
4516,part-time work,7,0,0,0.90,0.10
4517,dvla birmingham,7,0,0,1.00,0.00
4518,what can i claim,7,0,0,1.00,0.00
4519,andover,7,0,0,1.00,0.00
4520,rochester,7,0,0,1.00,0.00
4521,bank accounts,7,0,0,1.00,0.00
4522,2010 equality act,7,0,0,1.00,0.00
4523,reception jobs,7,0,0,1.00,0.00
4524,taxation classes,7,0,0,1.00,0.00
4525,child maintainance,7,0,0,0.90,0.00
4526,v561,7,0,0,1.00,0.00
4527,retail jobs barnsley,7,0,0,0.73,0.00
4528,police auctions,7,0,0,0.93,0.00
4529,income tax thresholds,7,0,0,0.89,0.00
4530,housing benefit calculater,7,0,0,1.00,0.00
4531,changing schools,7,0,0,1.00,0.00
4532,unemployment benifits,7,0,0,1.00,0.00
4533,http://www.jobcentreplus.gov.uk/jcp/stellent/groups/jcp/documents/websitecontent/dev_011325.doc.,7,0,-1,0.00,0.00
4534,belfast,7,0,0,1.00,0.00
4535,sports,7,0,0,1.00,0.00
4536,category d,7,0,0,1.00,0.00
4537,dvla change address,7,0,0,0.71,0.14
4538,scrapped,7,0,0,1.00,0.00
4539,theft,7,0,0,1.00,0.00
4540,contact social services,7,0,0,0.86,0.00
4541,community care act,7,0,0,1.00,0.00
4542,disabled parking permit,7,0,0,1.00,0.00
4543,animal welfare,7,0,0,1.00,0.00
4544,hips,7,0,0,1.00,0.00
4545,forms of id,7,0,0,1.00,0.00
4546,attendanceallowance,7,0,-1,0.00,0.00
4547,jobseekers benefit,7,0,0,1.00,0.00
4548,fog,7,0,0,1.00,0.00
4549,licence counterpart,7,0,0,1.00,0.00
4550,day centres,7,0,0,1.00,0.00
4551,schools finder,7,0,0,1.00,0.00
4552,sewing machinist,7,0,0,0.86,0.00
4553,crisis loan form,7,0,0,0.88,0.00
4554,seat belt,7,0,0,1.00,0.00
4555,abortion,7,0,0,1.00,0.00
4556,maternaty,7,0,-1,0.00,0.00
4557,centres,7,0,0,1.00,0.00
4558,social fund grants,7,0,0,0.86,0.00
4559,passport supporting documents,7,0,0,1.00,0.00
4560,water butts,7,0,0,1.00,0.00
4561,di form,7,0,0,1.00,0.00
4562,Book a driving test,7,0,0,1.00,0.00
4563,graphic design,7,0,0,0.71,0.00
4564,loft insulation grant,7,0,0,1.00,0.00
4565,new tax disc,7,0,0,1.00,0.00
4566,hinsawdd,7,0,0,0.88,0.00
4567,minimum wage increase,7,0,0,1.00,0.00
4568,preschool,7,0,0,1.00,0.00
4569,maternaty leave,7,0,0,1.00,0.00
4570,dogs,7,0,0,1.00,0.00
4571,retest,7,0,0,1.00,0.00
4572,rolled up holiday pay,7,0,0,1.00,0.00
4573,thery,7,0,-1,0.14,0.00
4574,dvla customer services,7,0,0,1.00,0.00
4575,dcms,7,0,0,0.88,0.13
4576,form pr1,7,0,0,1.00,0.00
4577,reporting a child being left home alone,7,0,0,0.57,0.00
4578,jobs in beverley,7,0,0,1.00,0.00
4579,v23,7,0,-1,0.00,0.14
4580,jobs in birmingham,7,0,0,1.00,0.00
4581,jobs in blackpool,7,0,0,0.88,0.00
4582,prescription exemption,7,0,0,1.00,0.00
4583,bs4163:2007,7,0,-1,0.00,0.00
4584,district council,7,0,0,0.98,0.03
4585,how to do a cv,7,0,0,1.00,0.00
4586,renewal70,7,0,-1,0.00,0.00
4587,mot status,7,0,0,1.00,0.00
4588,jobs in bridgend,7,0,0,1.00,0.00
4589,feedback,7,0,0,1.00,0.00
4590,tax and national insurance,7,0,0,1.00,0.00
4591,secretary of state,7,0,0,0.86,0.00
4592,change driving licence,7,0,0,0.86,0.14
4593,change driving licence address,7,0,0,1.00,0.00
4594,contact no,7,0,0,1.00,0.00
4595,motor trade,7,0,0,1.00,0.00
4596,driving licence renewal form,7,0,0,0.88,0.00
4597,games,7,0,0,1.00,0.00
4598,book my theory test,7,0,0,0.89,0.00
4599,buses,7,0,0,1.00,0.00
4600,trade licence,7,0,0,1.00,0.00
4601,leaflet inf2,7,0,0,1.00,0.00
4602,first aid courses,7,0,0,0.88,0.00
4603,redundancy entitlement,7,0,0,1.00,0.00
4604,look for a job,7,0,0,1.00,0.00
4605,paying a fine,7,0,0,1.00,0.00
4606,plumbers,7,0,0,1.00,0.00
4607,grievances,7,0,0,1.00,0.00
4608,taco card,7,0,0,1.00,0.00
4609,civil service gateway,7,0,0,1.00,0.00
4610,thoery,7,0,-1,0.00,0.00
4611,death benifit,7,0,0,0.93,0.07
4612,job centre addresses,7,0,0,0.80,0.10
4613,scaffolder,7,0,-1,0.25,0.00
4614,claiming,7,0,0,1.00,0.00
4615,factory jobs,7,0,0,1.00,0.00
4616,DIAB1,7,0,0,1.00,0.00
4617,school term times,7,0,0,0.86,0.00
4618,car tax band,7,0,0,0.75,0.13
4619,puffin crossing,7,0,0,1.00,0.00
4620,school uniforms,7,0,0,1.00,0.00
4621,extending a passport,7,0,0,0.57,0.14
4622,cohabiting,7,0,0,1.00,0.00
4623,food safety act,7,0,0,1.00,0.00
4624,www.direct.gov.uk/drivingtest,7,0,0,1.00,0.00
4625,travelling abroad,7,0,0,0.86,0.00
4626,safety questions,7,0,0,0.86,0.00
4627,licence application,7,0,0,1.00,0.00
4628,employment equality,7,0,0,1.00,0.00
4629,refunds,7,0,0,1.00,0.00
4630,lost ni card,7,0,0,1.00,0.00
4631,jobs in education,7,0,0,1.00,0.00
4632,contact ema,7,0,0,1.00,0.00
4633,thery test,7,0,0,1.00,0.00
4634,working less than 16 hours,7,0,0,1.00,0.00
4635,shift,7,0,0,1.00,0.00
4636,passport renewal fees,7,0,0,1.00,0.00
4637,BTEC,7,0,0,1.00,0.00
4638,tax disc online,7,0,0,1.00,0.00
4639,national government responsibilities,7,0,0,0.83,0.00
4640,change my practical test,7,0,0,1.00,0.00
4641,replacement v5c,7,0,0,0.86,0.00
4642,disable badge,7,0,0,0.88,0.00
4643,v11 reminder,7,0,0,1.00,0.00
4644,emergency passport,7,0,0,1.00,0.00
4645,jobs in grantham,7,0,0,1.00,0.00
4646,student finance england address,7,0,0,1.00,0.00
4647,make a cv,7,0,0,1.00,0.00
4648,cateringjobsinlondon,7,0,-1,0.00,0.00
4649,tacograph,7,0,0,0.62,0.00
4650,car scrappage,7,0,0,1.00,0.00
4651,vin check,7,0,0,1.00,0.00
4652,locksmith,7,0,0,1.00,0.00
4653,debt managment,7,0,0,0.78,0.00
4654,registering a vehicle,7,0,0,1.00,0.00
4655,milk vouchers,7,0,0,1.00,0.00
4656,minumum wage,7,0,0,1.00,0.00
4657,obe,7,0,0,0.88,0.00
4658,rapid reclaim number,7,0,0,1.00,0.00
4659,registration documents,7,0,0,1.00,0.00
4660,crime prevention,7,0,0,1.00,0.00
4661,student loan company,7,0,0,1.00,0.00
4662,bis,7,0,0,0.86,0.14
4663,cf62 5ha,7,0,-1,0.00,0.00
4664,passport expiry date,7,0,0,1.00,0.00
4665,ema wales,7,0,0,1.00,0.00
4666,school age,7,0,0,0.88,0.00
4667,vehicle type approval,7,0,0,1.00,0.00
4668,surrogacy,7,0,0,1.00,0.00
4669,child benefit extension,7,0,0,1.00,0.00
4670,locations,7,0,0,0.86,0.00
4671,ib50,7,0,0,0.86,0.14
4672,retirement ages,7,0,0,0.86,0.14
4673,booking practicle test,7,0,0,1.00,0.00
4674,guardian's allowance,7,0,0,1.00,0.00
4675,DRIVING PRACTICAL TEST,7,0,0,1.00,0.00
4676,mobility cars,7,0,0,1.00,0.00
4677,jobs in kent,7,0,0,1.00,0.00
4678,child disability,7,0,0,1.00,0.00
4679,truancy,7,0,0,0.92,0.08
4680,tax check,7,0,0,0.86,0.00
4681,ts10,7,0,0,1.00,0.00
4682,looking for jobs,7,0,0,1.00,0.00
4683,tobacco,7,0,0,1.00,0.00
4684,status,7,0,0,1.00,0.00
4685,couples pension,7,0,0,1.00,0.00
4686,wandsworth,7,0,0,0.86,0.00
4687,pro rata,7,0,0,1.00,0.00
4688,weston super mare,7,0,0,1.00,0.00
4689,lgv driver,7,0,0,1.00,0.00
4690,dvla phone,7,0,0,0.86,0.00
4691,student help,7,0,0,0.71,0.29
4692,untaxed cars,7,0,0,1.00,0.00
4693,esa 50,7,0,0,1.00,0.00
4694,benefits after redundancy,7,0,0,0.86,0.00
4695,benefit calculation,7,0,0,1.00,0.00
4696,vehicle status,7,0,0,1.00,0.00
4697,compasionate leave,7,0,0,1.00,0.00
4698,invoice,7,0,0,1.00,0.00
4699,jobs in liverpool,7,0,0,1.00,0.00
4700,compulsory redundancy,7,0,0,1.00,0.00
4701,carers rights,7,0,0,1.00,0.00
4702,courier,7,0,0,1.00,0.00
4703,motabilty,7,0,-1,0.00,0.00
4704,changetheorytest,7,0,-1,0.00,0.00
4705,points on license,7,0,0,1.00,0.00
4706,caring for someone,7,0,0,1.00,0.00
4707,working rights,7,0,0,1.00,0.00
4708,coc,7,0,0,1.00,0.00
4709,post 16 options,7,0,0,1.00,0.00
4710,employment benefit,7,0,0,1.00,0.00
4711,tenancy agreements,7,0,0,1.00,0.00
4712,replacement provisional licence,7,0,0,1.00,0.00
4713,sick benefits,7,0,0,1.00,0.00
4714,right of way,7,0,0,1.00,0.00
4715,disability symbol,7,0,0,1.00,0.00
4716,SELF EMPLOYED SICK PAY,7,0,0,0.95,0.00
4717,decorating grants,7,0,0,1.00,0.00
4718,travel agent,7,0,0,1.00,0.00
4719,lost my licence,7,0,0,1.00,0.00
4720,dp gen,7,0,0,1.00,0.00
4721,check change prackical driving test,7,0,0,1.00,0.00
4722,scooters,7,0,0,1.00,0.00
4723,check change or cancell your practical test,7,0,0,1.00,0.00
4724,student loan application form,7,0,0,1.00,0.00
4725,benefit check,7,0,0,0.89,0.00
4726,time off for appointments,7,0,0,1.00,0.00
4727,jsa5,7,0,-1,0.00,0.00
4728,jobs in nuneaton,7,0,0,1.00,0.00
4729,welfare rights,7,0,0,1.00,0.00
4730,carer jobs,7,0,0,1.00,0.00
4731,benefit claim form,7,0,0,1.00,0.00
4732,dvla swansea address,7,0,0,1.00,0.00
4733,tenancy deposit,7,0,0,1.00,0.00
4734,newsroom,7,0,0,1.00,0.00
4735,gypsies,7,0,0,1.00,0.00
4736,job searh,7,0,0,1.00,0.00
4737,credit report,7,0,0,1.00,0.00
4738,child benefit office,7,0,0,1.00,0.00
4739,applications,7,0,0,1.00,0.00
4740,rss,7,0,0,1.00,0.00
4741,give way,7,0,0,1.00,0.00
4742,paying rent,7,0,0,1.00,0.00
4743,living together,7,0,0,1.00,0.00
4744,starting up a business,7,0,0,1.00,0.00
4745,pension estimate,7,0,0,1.00,0.00
4746,common law,7,0,0,1.00,0.00
4747,land charges,7,0,0,1.00,0.00
4748,jobs in schools,7,0,0,1.00,0.00
4749,www.direct.gov/renewat70,7,0,-1,0.00,0.00
4750,student loan application,7,0,0,1.00,0.00
4751,thinking distance,7,0,0,1.00,0.00
4752,benefits online,7,0,0,1.00,0.00
4753,minum wage,7,0,0,1.00,0.00
4754,driveing jobs,7,0,0,0.91,0.00
4755,france,7,0,0,1.00,0.00
4756,driveing,7,0,-1,0.00,0.00
4757,address for budgeting loan,7,0,0,1.00,0.00
4758,occupational maternity pay,7,0,0,1.00,0.00
4759,find a test centre,7,0,0,1.00,0.00
4760,passport number,7,0,0,1.00,0.00
4761,child benefit phone number,7,0,0,1.00,0.00
4762,gas,7,0,0,1.00,0.00
4763,road tax check,7,0,0,1.00,0.00
4764,fep1 form,7,0,0,1.00,0.00
4765,jobs in stockport,7,0,0,1.00,0.00
4766,social fund phone number,7,0,0,1.00,0.00
4767,jobs in sunderland,7,0,0,1.00,0.00
4768,lost registration document,7,0,0,1.00,0.00
4769,changing address on passport,7,0,0,1.00,0.00
4770,the equality act,7,0,0,1.00,0.00
4771,the human rights act 1998,7,0,0,0.78,0.00
4772,hair stylist,7,0,0,0.86,0.00
4773,child welfare,7,0,0,1.00,0.00
4774,adoption records,7,0,0,1.00,0.00
4775,registering as self employed,7,0,0,1.00,0.00
4776,certificate of destruction,7,0,0,1.00,0.00
4777,tribunal service,7,0,0,1.00,0.00
4778,certificate of conformity,7,0,0,0.88,0.00
4779,conservatories,7,0,0,1.00,0.00
4780,book theroy test,7,0,0,1.00,0.00
4781,hgv license,7,0,0,1.00,0.00
4782,apply for budgeting loan,7,0,0,1.00,0.00
4783,tax credit calculation,7,0,0,1.00,0.00
4784,part time grants,7,0,0,1.00,0.00
4785,vtg10,7,0,0,1.00,0.00
4786,maternity payment,7,0,0,0.75,0.00
4787,apply for dla,7,0,0,1.00,0.00
4788,jobs in twickenham,7,0,0,1.00,0.00
4789,esa permitted work,7,0,0,1.00,0.00
4790,Social Work,7,0,0,1.00,0.00
4791,form d777b,7,0,0,0.98,0.00
4792,adoption allowance,7,0,0,1.00,0.00
4793,delivery,7,0,0,1.00,0.00
4794,interview skills,7,0,0,1.00,0.00
4795,working parents,7,0,0,0.71,0.14
4796,twins,7,0,0,0.91,0.09
4797,salisbury,7,0,0,1.00,0.00
4798,the equality act 2010,7,0,0,1.00,0.00
4799,loading,7,0,0,1.00,0.00
4800,practical test price,7,0,0,1.00,0.00
4801,accidents,7,0,0,0.86,0.14
4802,claiming jobseekers,7,0,0,1.00,0.00
4803,spouse visa,7,0,0,1.00,0.00
4804,jobs in whitehaven,7,0,0,1.00,0.00
4805,driving license renewal,7,0,0,1.00,0.00
4806,car mechanic,7,0,0,0.89,0.00
4807,right to work in the uk,7,0,0,1.00,0.00
4808,pay tax,7,0,0,1.00,0.00
4809,home and community,7,0,0,1.00,0.00
4810,right to work in uk,7,0,0,1.00,0.00
4811,ehic card,7,0,0,0.89,0.11
4812,tax band,7,0,0,1.00,0.00
4813,counciltax,7,0,-1,0.00,0.00
4814,pension payment,7,0,0,1.00,0.00
4815,lost p60,7,0,0,1.00,0.00
4816,replacement mot certificate,7,0,0,1.00,0.00
4817,bonuses,7,0,0,1.00,0.00
4818,time off for hospital appointments,7,0,0,1.00,0.00
4819,home access grant,7,0,0,1.00,0.00
4820,certificate,7,0,0,1.00,0.00
4821,starting a new business,7,0,0,1.00,0.00
4822,labouring jobs,7,0,0,0.93,0.07
4823,check booking,7,0,0,1.00,0.00
4824,loan calculator,7,0,0,1.00,0.00
4825,job centre locations,7,0,0,1.00,0.00
4826,civil partnerships,7,0,0,1.00,0.00
4827,form d46p,7,0,0,1.00,0.00
4828,reporting tax fraud,7,0,0,0.89,0.00
4829,"""disability living allowance",7,0,0,1.00,0.00
4830,dental fees,7,0,0,1.00,0.00
4831,means testing,7,0,0,1.00,0.00
4832,egypt,7,0,0,1.00,0.00
4833,esa1,7,0,-1,0.00,0.00
4834,change in circumstances form,7,0,0,1.00,0.00
4835,address student finance,7,0,0,1.00,0.00
4836,mansfield,7,0,0,1.00,0.00
4837,phone contact,7,0,0,1.00,0.00
4838,pass rates,7,0,0,1.00,0.00
4839,immigrants,7,0,0,1.00,0.00
4840,joiner north west,7,0,0,0.78,0.00
4841,i want a job,7,0,0,0.88,0.00
4842,egas,7,0,0,1.00,0.00
4843,salary calculator,7,0,0,0.86,0.14
4844,child trust funds,7,0,0,1.00,0.00
4845,workstep,7,0,0,0.86,0.14
4846,finance for part time students,7,0,0,1.00,0.00
4847,no contract of employment,7,0,0,0.88,0.00
4848,cancer benefits,7,0,0,1.00,0.00
4849,jobs on line,7,0,0,1.00,0.00
4850,reduncey,7,0,-1,0.00,0.00
4851,national insurance number application,7,0,0,1.00,0.00
4852,travel and transport,7,0,0,0.75,0.00
4853,book practikal test,7,0,0,1.00,0.00
4854,bond,7,0,0,1.00,0.00
4855,employers ssp,7,0,0,1.00,0.00
4856,medical records,7,0,0,0.91,0.00
4857,who  invented  this light bulbs,7,0,0,1.00,0.00
4858,change name driving licence,7,0,0,0.86,0.14
4859,zero hours contract,7,0,0,1.00,0.00
4860,form ordering service,7,0,0,1.00,0.00
4861,primary school catchment areas,7,0,0,0.86,0.00
4862,dfes,7,0,0,1.00,0.00
4863,job fairs,7,0,0,1.00,0.00
4864,me,7,0,0,0.88,0.13
4865,digital taco card,7,0,0,1.00,0.00
4866,collective passport,7,0,0,0.86,0.14
4867,e,7,0,0,1.00,0.00
4868,ecdl,7,0,0,1.00,0.00
4869,ng2 4lr,7,0,0,1.00,0.00
4870,job ref id,7,0,0,1.00,0.00
4871,direct deposit,7,0,0,1.00,0.00
4872,jods,7,0,-1,0.00,0.00
4873,healthcare assistant,7,0,0,1.00,0.00
4874,macclesfield,7,0,0,1.00,0.00
4875,pension increase,7,0,0,1.00,0.00
4876,counterpart licence,7,0,0,1.00,0.00
4877,healthcare,7,0,0,0.90,0.00
4878,statement of earnings,7,0,0,1.00,0.00
4879,check a vehicle,7,0,0,0.86,0.00
4880,claiming jobseekers allowance,7,0,0,1.00,0.00
4881,maternity rights and responsibilities,7,0,0,1.00,0.00
4882,SSP1 FORM,7,0,0,1.00,0.00
4883,cares credit,7,0,0,1.00,0.00
4884,usa visa,7,0,0,1.00,0.00
4885,service,7,-1,0,0.50,0.00
4886,pasport,7,0,0,1.00,0.00
4887,automatic licence,7,0,0,0.91,0.00
4888,forcast,7,0,0,1.00,0.00
4889,e-mail,7,0,0,1.00,0.00
4890,parking restrictions,7,0,0,1.00,0.00
4891,budgeting grant,7,0,0,0.88,0.13
4892,harrow,7,0,0,1.00,0.00
4893,local pension centre,7,0,0,1.00,0.00
4894,deposit scheme,7,0,0,1.00,0.00
4895,deposits,7,0,0,1.00,0.00
4896,LOCAL HOUSING ALLOWANCE,7,0,0,1.00,0.00
4897,driving test centers,7,0,0,0.86,0.00
4898,local elections,7,0,0,0.88,0.00
4899,rent rebate,7,0,0,1.00,0.00
4900,health scotland,7,0,0,1.00,0.00
4901,incapacity benifits,7,0,0,0.88,0.13
4902,hazard preception,7,0,0,1.00,0.00
4903,time off for bereavement,7,0,0,1.00,0.00
4904,mechanics,7,0,0,0.75,0.00
4905,two passports,7,0,0,1.00,0.00
4906,council tax payments,7,0,0,1.00,0.00
4907,applying for job seekers allowance,7,0,0,1.00,0.00
4908,applying for jobseekers,7,0,0,1.00,0.00
4909,english,7,0,0,1.00,0.00
4910,progress,7,0,0,1.00,0.00
4911,national insurance stamp,7,0,0,1.00,0.00
4912,photocard,7,0,0,1.00,0.00
4913,compensation form,7,0,0,1.00,0.00
4914,digital,7,0,0,0.86,0.00
4915,cancellation dates,7,0,0,1.00,0.00
4916,p plates,7,0,0,0.86,0.00
4917,gender,7,0,0,0.90,0.10
4918,pfs2,7,0,-1,0.00,0.00
4919,phone dvla,7,0,0,1.00,0.00
4920,term times,7,0,0,1.00,0.00
4921,christine cornel,7,0,0,1.00,0.00
4922,eastbourne,7,0,0,1.00,0.00
4923,roads,7,0,0,1.00,0.00
4924,e111 form,7,0,0,1.00,0.00
4925,ill health retirement,7,0,0,1.00,0.00
4926,working time limits,7,0,0,1.00,0.00
4927,vacancies bradford council,7,0,0,1.00,0.00
4928,change of name and address,7,0,0,1.00,0.00
4929,customer enquiries,7,0,0,1.00,0.00
4930,redundancy when pregnant,7,0,0,1.00,0.00
4931,p65,7,0,-1,0.00,0.14
4932,corporation tax rates,7,0,0,0.71,0.00
4933,pay fines,7,0,0,1.00,0.00
4934,benefit offices,7,0,0,1.00,0.00
4935,spending cuts,7,0,0,1.00,0.00
4936,road works,7,0,0,1.00,0.00
4937,find a course,7,0,0,1.00,0.00
4938,income surpport,7,0,0,1.00,0.00
4939,ukba,7,0,0,1.00,0.00
4940,telephone number for income support,7,0,0,1.00,0.00
4941,se04,7,0,-1,0.00,0.00
4942,help with moving costs,7,0,0,1.00,0.00
4943,help with moving,7,0,0,1.00,0.00
4944,warehouse romford essex,7,0,0,0.75,0.00
4945,bonds,7,0,0,1.00,0.00
4946,digi cards,7,0,0,0.88,0.00
4947,london assembly,7,0,0,1.00,0.00
4948,find a childminder,7,0,0,0.86,0.00
4949,income support benefit,7,0,0,1.00,0.00
4950,social,7,0,0,0.93,0.00
4951,policies and procedures,7,0,0,1.00,0.00
4952,identity confirmation form,7,0,0,1.00,0.00
4953,trike,7,0,0,1.00,0.00
4954,agricultural vehicles,7,0,0,1.00,0.00
4955,plaster,7,0,0,1.00,0.00
4956,speed camera,7,0,0,0.89,0.11
4957,employment acts,7,0,0,0.78,0.11
4958,how do i sign on,7,0,0,1.00,0.00
4959,v52,7,0,-1,0.00,0.00
4960,provisonal license,7,0,0,1.00,0.00
4961,dsa test centres,7,0,0,1.00,0.00
4962,photo renewal form d798,7,0,0,1.00,0.00
4963,student cards,7,0,0,1.00,0.00
4964,current year income assesment form,7,0,0,1.00,0.00
4965,practical driving test cancellations,7,0,0,0.89,0.00
4966,adi starter pack,7,0,0,1.00,0.00
4967,vehicle log book,7,0,0,1.00,0.00
4968,bereavementbenefits,7,0,-1,0.00,0.00
4969,change of name on driving licence,7,0,0,1.00,0.00
4970,V34,7,0,-1,0.00,0.00
4971,www.direct.gov.uk.studentfinance,7,0,-1,0.00,0.00
4972,roadtax,7,0,-1,0.00,0.00
4973,working time regs,7,0,0,0.88,0.13
4974,identity,7,0,0,1.00,0.00
4975,self emplyment,7,0,0,1.00,0.00
4976,child passport renewal,7,0,0,0.86,0.00
4977,minimum holiday entitlement,7,0,0,1.00,0.00
4978,home security,7,0,0,1.00,0.00
4979,practical driving test routes,7,0,0,1.00,0.00
4980,suspension from work,7,0,0,1.00,0.00
4981,v34,7,0,-1,0.00,0.00
4982,how much is the practical test,7,0,0,1.00,0.00
4983,environmental,7,0,0,1.00,0.00
4984,attendance alowance,7,0,0,1.00,0.00
4985,scrappage scheme,7,0,0,1.00,0.00
4986,60,7,0,0,0.86,0.00
4987,new license,7,0,0,1.00,0.00
4988,private reg,7,0,0,1.00,0.00
4989,CV HELP,7,0,0,0.89,0.00
4990,transport direct,7,0,0,1.00,0.00
4991,seasonal employment,7,0,0,1.00,0.00
4992,bridging loan,7,0,0,1.00,0.00
