Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,Sum of Amount,Text,Postcode
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000193831,532.98,110 x 220mm 2nd class manila,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000193831,"1,935.36",85GSM MANILA WINDOW OUTER FOR EVL,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000193831,577.08,114 x 235mm 2nd class manilla,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000193831,0.05,114 x 235mm 2nd class manilla,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Operations,MBA GROUP LTD,2000193831,855.51,Wallet envelope for despatch 229 x 235,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Operations,MBA GROUP LTD,2000193831,-0.01,Wallet envelope for despatch 229 x 235,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000193831,522,162 x 229mm manila with window,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000193831,529.92,C5 White SS,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000193831,"1,358.28",114 X 235MM MAILSORT MANILA WINDOW,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Operations,MBA GROUP LTD,2000193831,570.24,2ND CLASS MANILA WINDOW 120 X 235MM DMED,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000193831,967.68,85GSM MANILA WINDOW OUTER FOR EVL,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000193831,508.5,"162 X 236 MM, 2nd cl wind - TYR/OSG",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000193831,508.5,"162 X 236 MM, 2nd cl wind - TYR/OSG",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000193831,"1,108.80","114x229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000193831,"1,935.36",85GSM MANILA WINDOW OUTER FOR EVL,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000193831,532.98,110 x 220mm 2nd class manila,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Information Services,MBA GROUP LTD,2000193831,608.58,105 X 216MM MANILA COURTESY RESPONSE,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000193831,0.04,105 X 216MM MANILA COURTESY RESPONSE,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Information Services,MBA GROUP LTD,2000193831,598.5,"114 X 229mm, Manila for Biometric Card",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000193831,0.02,"114 X 229mm, Manila for Biometric Card",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000193831,"1,044.00",162 x 229mm manila with window,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Operations,MBA GROUP LTD,2000193831,-0.07,162 x 229mm manila with window,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000193831,"1,108.80","114x229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000193831,-0.01,"114x229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Operations,MBA GROUP LTD,2000193831,642.82,Machine Envelope 95mm x 180mm,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Operations,MBA GROUP LTD,2000193831,0.07,Machine Envelope 95mm x 180mm,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Information Services,MBA GROUP LTD,2000193831,679.14,114 X 235MM 2ND CLASS MANILA WINDOW,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000193831,-0.02,114 X 235MM 2ND CLASS MANILA WINDOW,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000193831,"1,040.76","114 x 229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000193831,-0.08,"114 x 229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Operations,MBA GROUP LTD,2000193831,865.34,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Operations,MBA GROUP LTD,2000193831,-0.48,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000193831,"2,287.15",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Operations,MBA GROUP LTD,2000193831,-1.01,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000193831,"2,287.15",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Operations,MBA GROUP LTD,2000193831,-1.01,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000193831,"8,316.10",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000193831,-0.1,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000193831,"5,197.56",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000193831,-0.06,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000193831,"3,118.54",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000193831,0.32,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Operations,MBA GROUP LTD,2000193831,865.34,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Operations,MBA GROUP LTD,2000193831,-0.48,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Operations,MBA GROUP LTD,2000193831,865.34,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Operations,MBA GROUP LTD,2000193831,-0.48,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000193831,"1,559.27",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000193831,-0.01,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Operations,MBA GROUP LTD,2000193831,"4,556.16",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Operations,MBA GROUP LTD,2000193831,-2.02,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Agents Fees,Operations,IDENTITY AND PASSPORT SERVICE,2000193841,999,,PR8 2HH
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Agents Fees,Operations,IDENTITY AND PASSPORT SERVICE,2000193841,-166.5,,PR8 2HH
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Stationery (Non-stock),Operations,OFFICE DEPOT UK LIMITED,2000196311,"1,375.20",,SP10 4BA
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Machinery Maintenance,Operations,OCE (UK) LTD,2000196312,"11,327.82",,CM14 4DZ
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Translation Services,Corporate Affairs,K INTERNATIONAL PLC,2000196315,646.01,,MK5 8PL
Department for Transport,Driver and Vehicle Licensing Agency,16.09.2012,Recruitment Advertising,Human Resource & Estates,WORK GROUP PLC,2000196317,"1,810.19",,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,16.09.2012,Recruitment Advertising,Human Resource & Estates,WORK GROUP PLC,2000196317,-7.78,,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,16.09.2012,Recruitment Advertising,Human Resource & Estates,WORK GROUP PLC,2000196317,475,,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,16.09.2012,Recruitment Advertising,Human Resource & Estates,WORK GROUP PLC,2000196317,0.9,,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,16.09.2012,Recruitment Advertising,Human Resource & Estates,WORK GROUP PLC,2000196317,474.93,,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,16.09.2012,Recruitment Advertising,Human Resource & Estates,WORK GROUP PLC,2000196317,0.97,,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Professional Services,Finance & Strategy,KNOX & KNOX LTD,2000196319,"6,323.52",,KT24 5RQ
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Professional Services,Finance & Strategy,KNOX & KNOX LTD,2000196319,"-1,483.92",,KT24 5RQ
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Professional Services,Finance & Strategy,KNOX & KNOX LTD,2000196319,430,,KT24 5RQ
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000198051,"1,108.80","114x229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Operations,MBA GROUP LTD,2000198051,518.4,MANILA WINDOW 2nd CLASS,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Operations,MBA GROUP LTD,2000198051,941.4,2ND CLASS BILINGUAL MANILA WALLET,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000198051,"1,017.00","162 X 236 MM, 2nd cl wind - TYR/OSG",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Operations,MBA GROUP LTD,2000198051,585.9,WINDOW ENVELOPE 115 X 235MM POL LIC,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Operations,MBA GROUP LTD,2000198051,"1,140.48",2ND CLASS MANILA WINDOW 120 X 235MM DMED,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Operations,MBA GROUP LTD,2000198051,0.01,2ND CLASS MANILA WINDOW 120 X 235MM DMED,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Computer Equipment Service Charge,Operations,IBM UNITED KINGDOM LTD,2000198054,"17,351.63",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000198054,"1,744,828.31",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000198054,"417,302.12",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000198054,"59,576.10",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000198054,"628,827.54",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000198054,"32,804.88",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000198054,"2,290.58",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000198054,"322,489.45",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Small Software,Finance & Strategy,IBM UNITED KINGDOM LTD,2000198054,"3,167.92",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,IT Services  Running Costs,Operations,IBM UNITED KINGDOM LTD,2000198054,"35,904.30",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,IT Services  Running Costs,Operations,IBM UNITED KINGDOM LTD,2000198054,"31,983.65",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,IT Services  Running Costs,Operations,IBM UNITED KINGDOM LTD,2000198054,"12,358.83",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Service Charge Computer Expenses,Information Services,IBM UNITED KINGDOM LTD,2000198054,"4,173.68",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Small Software,Information Services,IBM UNITED KINGDOM LTD,2000198054,"8,275.77",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Small Software,Finance & Strategy,IBM UNITED KINGDOM LTD,2000198054,"1,059,009.26",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,IT Equipment Capital Cost,Operations,FUTRONICS LTD,2000198057,"4,022.40",,TN15 7RS
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,IT Equipment Capital Cost,Operations,FUTRONICS LTD,2000198057,"4,022.40",,TN15 7RS
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Professional Services,Finance & Strategy,TELEREAL TRILLIUM,2000198059,500,,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000198061,"4,782.79",,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000198061,561.6,,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000198061,"3,259.43",,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000198061,481.2,,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Translation Services,Corporate Affairs,K INTERNATIONAL PLC,2000198063,808.88,,MK5 8PL
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Computer equipment,Information Services,EDUSERV,2000199614,"8,761.20",,BA1 1SR
Department for Transport,Driver and Vehicle Licensing Agency,18.09.2012,Secured Stock ,Operations,MBA GROUP LTD,2000199615,"2,278.08",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,18.09.2012,Printing Stock ,Operations,MBA GROUP LTD,2000199615,-0.85,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Secured Stock ,Operations,MBA GROUP LTD,2000199615,"1,518.72",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Printing Stock ,Operations,MBA GROUP LTD,2000199615,-0.67,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Building Service Charges,Finance & Strategy,TELEREAL TRILLIUM,2000199619,"5,980.98",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Building Service Charges,Finance & Strategy,TELEREAL TRILLIUM,2000199619,-0.01,,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Building Service Charges,Finance & Strategy,TELEREAL TRILLIUM,2000199619,"1,586.99",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,18.09.2012,Building Service Charges,Finance & Strategy,TELEREAL TRILLIUM,2000199619,"-1,693.95",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Building Service Charges,Finance & Strategy,TELEREAL TRILLIUM,2000199619,719.42,,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Agency Staff Costs,Information Services,CMC PARTNERSHIP (UK) LTD,2000199620,"2,478.00",,SW1V 2AJ
Department for Transport,Driver and Vehicle Licensing Agency,18.09.2012,Recruitment,Human Resource & Estates,LANGET BUSINESS SERVICES LTD,2000199621,"1,932.84",,SA14 7AN
Department for Transport,Driver and Vehicle Licensing Agency,18.09.2012,Recruitment,Human Resource & Estates,LANGET BUSINESS SERVICES LTD,2000199621,7.16,,SA14 7AN
Department for Transport,Driver and Vehicle Licensing Agency,05.09.2012,Non-stock Printing Purchases,Operations,INITIAL PACKAGING SOLUTIONS LTD,2000199624,"8,974.80",BLUE PLASTIC ENVELOPE EN207/2,WA8 8RA
