Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,Sum of Amount,Text,Postcode
Department for Transport,Driver and Vehicle Licensing Agency,15.12.2012,Secured Stock,Information Services,OFFICE DEPOT UK LIMITED,2000334500,677.16,RM Paper White A3 80gsm Steinbeis Trend,SP10 4BA
Department for Transport,Driver and Vehicle Licensing Agency,15.12.2012,Machine Consumables ,Information Services,OFFICE DEPOT UK LIMITED,2000334500,-175.56,RM Paper White A3 80gsm Steinbeis Trend,SP10 4BA
Department for Transport,Driver and Vehicle Licensing Agency,14.12.2012,Machinery Rental,Operations,PITNEY BOWES,2000334503,"17,901.00",,CM19 5LS
Department for Transport,Driver and Vehicle Licensing Agency,14.12.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000334505,"12,181.33",,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,14.12.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000334505,"-1,189.00",,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,14.12.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000334505,"-5,273.00",,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,14.12.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000334505,"18,327.29",,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,14.12.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000334505,762,,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,14.12.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000334505,891,,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,14.12.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000334505,835.2,,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,14.12.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000334505,"13,099.11",,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,14.12.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000334505,"13,153.74",,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,14.12.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000334505,576.7,,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,14.12.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000334505,"3,344.90",,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,11.12.2012,Training,Human Resource & Estates,BRAY LEINO LEARNING,2000334507,"1,050.00",,EX31 3TA
Department for Transport,Driver and Vehicle Licensing Agency,11.12.2012,Training,Human Resource & Estates,BRAY LEINO LEARNING,2000334507,"1,050.00",,EX31 3TA
Department for Transport,Driver and Vehicle Licensing Agency,14.12.2012,Secured Stock,Operations,WILLIAMS LEA LIMITED,2000334512,"3,642.08",DRIVING LICENCE APPLICATION,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,14.12.2012,Printing Stock ,Operations,WILLIAMS LEA LIMITED,2000334512,10.95,DRIVING LICENCE APPLICATION,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,13.12.2012,Machinery Maintenance,Finance & Strategy,RR Donnelley,2000336507,"6,550.00",,PE29 7YD
Department for Transport,Driver and Vehicle Licensing Agency,16.12.2012,Estates PFI Unitary Service Charge,Finance & Strategy,TELEREAL TRILLIUM,2000336508,"234,408.19",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,16.12.2012,Estates PFI Unitary Service Charge,Finance & Strategy,TELEREAL TRILLIUM,2000336508,"1,702,340.64",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,10.12.2012,Courier Charges ,Operations,DX SECURE LIMITED,2000336513,"119,262.43",,NN3 6YG
Department for Transport,Driver and Vehicle Licensing Agency,10.12.2012,Courier Charges ,Operations,DX SECURE LIMITED,2000336513,-25.96,,NN3 6YG
Department for Transport,Driver and Vehicle Licensing Agency,10.12.2012,Courier Charges ,Operations,DX SECURE LIMITED,2000336513,25.96,,NN3 6YG
Department for Transport,Driver and Vehicle Licensing Agency,11.12.2012,Telephone charges,Information Services,VIRGIN MEDIA BUSINESS LTD,2000336518,797.78,,BD4 8YD
Department for Transport,Driver and Vehicle Licensing Agency,15.12.2012,Agency Staff Costs,Information Services,VEGA CONSULTING SERVICES LTD,2000336519,"2,880.00",,BS16 1EJ
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Subsistence UK,Finance & Strategy,EXPOTEL HOTEL RESERVATIONS LTD,2000339650,"8,781.11",,SK4 2RZ
Department for Transport,Driver and Vehicle Licensing Agency,16.12.2012,Recruitment Advertising ,Human Resource & Estates,WORK GROUP PLC,2000339656,"1,026.26",,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,16.12.2012,Recruitment Advertising ,Human Resource & Estates,WORK GROUP PLC,2000339656,1.35,,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,16.12.2012,Recruitment Advertising ,Human Resource & Estates,WORK GROUP PLC,2000339656,"1,653.75",,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,16.12.2012,Recruitment Advertising ,Human Resource & Estates,WORK GROUP PLC,2000339656,-356.45,,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,16.12.2012,Recruitment Advertising ,Human Resource & Estates,WORK GROUP PLC,2000339656,505.24,,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,16.12.2012,Recruitment Advertising ,Human Resource & Estates,WORK GROUP PLC,2000339656,-6.08,,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000341666,529.92,C5 White SS,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000341666,522,162 x 229mm manila with window,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Operations,MBA GROUP LTD,2000341666,642.82,MACHINE ENVELOPE USED TO DESPATCH,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Operations,MBA GROUP LTD,2000341666,0.02,MACHINE ENVELOPE USED TO DESPATCH,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Operations,MBA GROUP LTD,2000341666,"1,140.48",2ND CLASS MANILA WINDOW 120 X 235MM DMED,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Operations,MBA GROUP LTD,2000341666,518.41,MANILA WINDOW 2nd CLASS,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Information Services,MBA GROUP LTD,2000341666,520.38,"114 x 229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000341666,-0.08,"114 x 229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Non Secured stock ,Information Services,MBA GROUP LTD,2000341666,679.14,114 X 235MM 2ND CLASS MANILA WINDOW,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000341666,532.98,110 x 220mm 2nd class manila,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Operations,MBA GROUP LTD,2000341666,0.01,110 x 220mm 2nd class manila,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Information Services,MBA GROUP LTD,2000341666,"1,108.80","114x229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Non Secured stock ,Information Services,MBA GROUP LTD,2000341666,608.58,105 X 216MM MANILA COURTESY RESPONSE,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000341666,"2,419.20",85GSM MANILA WINDOW OUTER FOR EVL,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Operations,MBA GROUP LTD,2000341666,-0.3,85GSM MANILA WINDOW OUTER FOR EVL,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000341666,"1,525.50","162 X 236 MM, 2nd cl wind - TYR/OSG",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000341666,"1,935.36",85GSM MANILA WINDOW OUTER FOR EVL,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000341666,"1,935.36",85GSM MANILA WINDOW OUTER FOR EVL,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Operations,MBA GROUP LTD,2000341666,865.34,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Operations,MBA GROUP LTD,2000341666,-0.48,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Operations,MBA GROUP LTD,2000341666,"1,285.63",Machine Envelope 95mm x 180mm,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Operations,MBA GROUP LTD,2000341666,0.04,Machine Envelope 95mm x 180mm,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Operations,MBA GROUP LTD,2000341666,"4,556.16",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Operations,MBA GROUP LTD,2000341666,-1.97,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Operations,MBA GROUP LTD,2000341666,"3,796.80",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Operations,MBA GROUP LTD,2000341666,-1.68,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Operations,MBA GROUP LTD,2000341666,865.34,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Operations,MBA GROUP LTD,2000341666,-0.48,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Information Services,MBA GROUP LTD,2000341666,"3,118.54",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000341666,-0.04,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Operations,MBA GROUP LTD,2000341666,865.34,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Operations,MBA GROUP LTD,2000341666,-0.48,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Information Services,MBA GROUP LTD,2000341666,"3,118.54",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000341666,-0.04,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Information Services,MBA GROUP LTD,2000341666,"7,276.58",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000341666,-0.08,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Information Services,MBA GROUP LTD,2000341666,"7,276.58",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000341666,-0.08,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Secured Stock,Information Services,MBA GROUP LTD,2000341666,"5,197.56",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000341666,-0.06,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000341666,"1,935.36",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,17.12.2012,Telecom Equipment,Information Services,DAISY COMMUNICATIONS LTD,2000341679,"9,300.00",,BB9 5SR
Department for Transport,Driver and Vehicle Licensing Agency,21.12.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000343380,"2,903.04",85GSM MANILA WINDOW OUTER FOR EVL,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,18.12.2012,Service Charge Software Licences,Finance & Strategy,IBM UNITED KINGDOM LTD,2000343382,473.44,,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,18.12.2012,Service Charge Software Licences,Finance & Strategy,IBM UNITED KINGDOM LTD,2000343382,"1,202,954.34",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,18.12.2012,Service Charge Software Licences,Finance & Strategy,IBM UNITED KINGDOM LTD,2000343382,"20,647.76",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,21.12.2012,Recruitment,Human Resource & Estates,MICHAEL BROWNE ASSOCIATES LTD,2000343387,540,,SG16 6JQ
Department for Transport,Driver and Vehicle Licensing Agency,21.12.2012,Secured Stock,Information Services,OFFICE DEPOT UK LIMITED,2000343388,"7,084.80",RM WHITE A4 STEINBEIS TREND SWANSEA,SP10 4BA
Department for Transport,Driver and Vehicle Licensing Agency,18.12.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000343393,"7,246.19",,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Computer equipment,Information Services,EDUSERV,2000345232,"8,761.20",,BA1 1SR
Department for Transport,Driver and Vehicle Licensing Agency,18.12.2012,Secured Stock,Operations,MBA GROUP LTD,2000345234,865.34,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,18.12.2012,Printing Stock ,Operations,MBA GROUP LTD,2000345234,-0.57,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Secured Stock,Operations,STRALFORS PLC,2000345235,"20,659.92",HARMONISED REGISTRATION DOCUMENT,TR15 1SH
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Rent - L&B (non-PFI),Finance & Strategy,TELEREAL TRILLIUM,2000345236,"27,840.54",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Building Service Charges,Finance & Strategy,TELEREAL TRILLIUM,2000345236,"8,277.72",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Building Service Charges,Finance & Strategy,TELEREAL TRILLIUM,2000345236,492.18,,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Building Service Charges,Finance & Strategy,TELEREAL TRILLIUM,2000345236,"38,162.68",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,18.12.2012,Agency Staff Costs,Information Services,CMC PARTNERSHIP (UK) LTD,2000345237,"2,872.80",,SW1V 2AJ
Department for Transport,Driver and Vehicle Licensing Agency,18.12.2012,Agency Staff Costs,Information Services,CMC PARTNERSHIP (UK) LTD,2000345237,-478.8,,SW1V 2AJ
Department for Transport,Driver and Vehicle Licensing Agency,18.12.2012,Agency Staff Costs,Information Services,CMC PARTNERSHIP (UK) LTD,2000345237,"2,693.26",,SW1V 2AJ
Department for Transport,Driver and Vehicle Licensing Agency,18.12.2012,Agency Staff Costs,Information Services,CMC PARTNERSHIP (UK) LTD,2000345237,-448.88,,SW1V 2AJ
Department for Transport,Driver and Vehicle Licensing Agency,18.12.2012,Agency Staff Costs,Information Services,CMC PARTNERSHIP (UK) LTD,2000345237,897.76,,SW1V 2AJ
Department for Transport,Driver and Vehicle Licensing Agency,18.12.2012,Agency Staff Costs,Information Services,CMC PARTNERSHIP (UK) LTD,2000345237,-149.63,,SW1V 2AJ
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Recruitment Advertising ,Human Resource & Estates,WORK GROUP PLC,2000345242,"3,019.16",,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Recruitment Advertising ,Human Resource & Estates,WORK GROUP PLC,2000345242,-64.54,,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Recruitment Advertising ,Human Resource & Estates,WORK GROUP PLC,2000345242,"1,520.40",,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Recruitment Advertising ,Human Resource & Estates,WORK GROUP PLC,2000345242,-332.26,,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Recruitment Advertising ,Human Resource & Estates,WORK GROUP PLC,2000345242,"1,001.15",,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Recruitment Advertising ,Human Resource & Estates,WORK GROUP PLC,2000345242,-13.42,,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Recruitment Advertising ,Human Resource & Estates,WORK GROUP PLC,2000345242,"1,118.74",,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Recruitment Advertising ,Human Resource & Estates,WORK GROUP PLC,2000345242,-15.28,,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,18.12.2012,Training,Finance & Strategy,SR SUPPLY CHAIN CONSULTANTS LTD,2000345244,"2,180.00",,BB1 2QY
Department for Transport,Driver and Vehicle Licensing Agency,23.12.2012,Non-stock Printing Purchases,Operations,SECURA MONDE INTERNATIONAL LTD,2000347418,"3,703.64",DVL WATERMARK PAPER REEL WIDTH 322MM,RG20 4SW
Department for Transport,Driver and Vehicle Licensing Agency,23.12.2012,Non-stock Printing Purchases,Operations,SECURA MONDE INTERNATIONAL LTD,2000347418,"36,034.89",DVL WATERMARK PAPER REEL WIDTH 445MM,RG20 4SW
Department for Transport,Driver and Vehicle Licensing Agency,23.12.2012,Non-stock Printing Purchases,Operations,SECURA MONDE INTERNATIONAL LTD,2000347418,0.01,DVL WATERMARK PAPER REEL WIDTH 445MM,RG20 4SW
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Computer equipment,Operations,The Works Marketing Communications,2000347424,"1,074.00",,SW15 2JJ
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Hospitality,Operations,AMEY COMMUNITY LTD,2000347428,91.2,,OX4 4DQ
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Hospitality,Operations,AMEY COMMUNITY LTD,2000347428,262.12,,OX4 4DQ
Department for Transport,Driver and Vehicle Licensing Agency,22.12.2012,Hospitality,Operations,AMEY COMMUNITY LTD,2000347428,195.89,,OX4 4DQ
