Month of Year,Search Term,Total Unique Searches,Results Pageviews / Search,% Search Exits,% Search Refinements,Time after Search,Avg. Search Depth
201705,P60,5,1.2,0.00%,50.00%,00:03:46,1.6
201705,parental leave,5,1,0.00%,0.00%,00:00:54,1.2
201705,parking fine,5,1,0.00%,0.00%,00:00:51,2.6
201705,parkingticket,5,1,0.00%,60.00%,00:00:24,2.2
201705,Parkingticket,5,1.8,0.00%,22.22%,00:00:48,2
201705,Passports,5,1.2,0.00%,33.33%,00:04:02,1.4
201705,Pay fine,5,1.2,40.00%,16.67%,00:00:46,0.8
201705,Pay monthly vehicle tax,5,1.6,100.00%,0.00%,00:00:31,0
201705,pay rates on line,5,2,0.00%,0.00%,00:03:27,1.4
201705,payment,5,1.6,20.00%,25.00%,00:02:10,1.4
201705,permit,5,3.4,0.00%,35.29%,00:02:49,2.2
201705,Personal independence payment,5,1.8,0.00%,11.11%,00:02:46,2
201705,Personal independent payment,5,1,0.00%,80.00%,00:04:14,1.4
201705,Photographic criteria,5,1.4,40.00%,0.00%,00:00:37,1.6
201705,photographs,5,1.8,0.00%,55.56%,00:00:48,1.6
201705,Pip phone number,5,2.2,20.00%,0.00%,00:05:51,1.6
201705,Pips,5,1,40.00%,20.00%,00:00:11,0.4
201705,planning permission,5,1.4,20.00%,14.29%,00:04:45,3
201705,Points,5,1.2,0.00%,33.33%,00:04:03,2.8
201705,police check,5,1.2,20.00%,0.00%,00:06:44,4.8
201705,postcode,5,1.4,20.00%,42.86%,00:01:05,1.2
201705,potholes,5,1.4,0.00%,57.14%,00:03:01,1
201705,Potholes,5,1,0.00%,0.00%,00:00:24,1.8
201705,Practical test,5,1.8,20.00%,11.11%,00:00:49,2
201705,presbyterian,5,1.2,20.00%,0.00%,00:01:21,3
201705,Provisional license fee,5,1.4,0.00%,0.00%,00:00:33,2
201705,PSV,5,1.8,0.00%,33.33%,00:02:35,3.2
201705,public holidays,5,1.2,0.00%,0.00%,00:02:05,2.6
201705,Rate,5,1.2,20.00%,16.67%,00:01:16,2
201705,rates bill,5,1,40.00%,0.00%,00:00:49,2.2
201705,re-test application,5,3.6,20.00%,22.22%,00:05:21,8
201705,Recycling,5,1.2,0.00%,0.00%,00:02:54,2.6
201705,Renewal,5,1,20.00%,60.00%,00:03:38,3.8
201705,Renewing licence,5,1.2,0.00%,33.33%,00:05:16,4.4
201705,research,5,1,0.00%,20.00%,00:11:59,9
201705,Road safety,5,1.2,0.00%,16.67%,00:24:48,13
201705,serps,5,1,0.00%,0.00%,00:02:14,3
201705,Set up direct debit,5,1.4,0.00%,14.29%,00:03:51,1
201705,Severe disability premium,5,2,0.00%,20.00%,00:06:02,3.4
201705,sf300,5,1,20.00%,40.00%,00:00:41,1.2
201705,short term benefit advance,5,1,0.00%,40.00%,00:04:22,2.4
201705,social,5,1.6,0.00%,25.00%,00:01:10,2.2
201705,sorn a vehicle,5,1.6,40.00%,25.00%,00:00:44,0.6
201705,Sscertificate,5,1.8,100.00%,0.00%,00:00:22,0
201705,Statutory List of Buildings of Special Architectural or Historic Interest,5,1.4,80.00%,0.00%,00:00:16,0.4
201705,Statutory sick pay,5,1.6,20.00%,12.50%,00:03:29,1.8
201705,Stocking,5,1,20.00%,20.00%,00:00:22,2.2
201705,sure start,5,1.6,20.00%,12.50%,00:00:31,1
201705,tax a car,5,1.6,0.00%,37.50%,00:00:42,0.8
201705,tax credit,5,1.4,20.00%,14.29%,00:03:34,1.2
201705,Tax credits calculator,5,2.8,60.00%,7.14%,00:01:22,1
201705,tax my car,5,1.8,60.00%,11.11%,00:00:23,0.4
201705,tax refund,5,1.8,40.00%,0.00%,00:03:24,1
201705,Tax vehicle,5,1,0.00%,40.00%,00:03:03,1.8
201705,Taxi theory test,5,1.8,0.00%,22.22%,00:07:49,3.6
201705,taximeter,5,1.2,0.00%,33.33%,00:03:49,4
201705,Taxing a car,5,1.2,40.00%,33.33%,00:00:25,0.2
201705,telephone,5,1.4,20.00%,42.86%,00:00:59,1.8
201705,telephone numbers,5,1.6,20.00%,37.50%,00:01:02,0.8
201705,Test centres,5,1.6,0.00%,37.50%,00:01:59,2.4
201705,Theory test certificate,5,1.4,0.00%,42.86%,00:02:37,2
201705,track application,5,1.8,0.00%,11.11%,00:04:17,3.2
201705,Tractor license,5,2,80.00%,10.00%,00:00:16,0.2
201705,transportni,5,1.2,60.00%,0.00%,00:00:22,1
201705,Two whilr learning license age,5,3.2,80.00%,6.25%,00:01:26,0
201705,V5C,5,2.2,20.00%,9.09%,00:02:17,2.2
201705,valuation records,5,1.4,20.00%,28.57%,00:02:04,2.2
201705,VEHICLE TAX,5,1.8,60.00%,22.22%,00:00:53,0.4
201705,Vehicle test,5,1.2,0.00%,0.00%,00:01:39,1.8
201705,Vote,5,1,20.00%,0.00%,00:01:28,0.8
201705,water,5,2,20.00%,30.00%,00:02:32,2.2
201705,Water,5,1,0.00%,80.00%,00:00:59,0.6
201705,welfare changessupplementary payments,5,1,0.00%,60.00%,00:00:28,0.6
201705,welfare supplementary payments,5,1,0.00%,20.00%,00:02:36,2.8
201705,will,5,1,40.00%,40.00%,00:00:20,0.6
201706,rates,225,1.24,3.11%,16.91%,00:03:02,2.81
201706,Mot,222,1.28,4.95%,10.53%,00:03:00,3
201706,Rates,207,1.24,5.80%,14.01%,00:02:14,1.97
201706,Birth certificate,148,1.45,9.46%,7.91%,00:03:49,2.14
201706,access ni,143,1.32,9.09%,15.87%,00:05:44,4.07
201706,birth certificate,135,1.33,1.48%,10.06%,00:03:50,1.97
201706,mot,135,1.33,8.15%,17.88%,00:03:25,3.12
201706,Parking ticket,119,1.15,1.68%,2.92%,00:02:22,1.79
201706,blue badge,115,1.22,4.35%,10.00%,00:03:56,3.79
201706,Phone number,111,1.43,30.63%,12.58%,00:02:27,2.04
201706,Jobs,108,1.7,38.89%,9.78%,00:02:06,1.68
201706,Theory test,106,1.39,1.89%,8.84%,00:03:38,3.25
201706,carers allowance,102,1.35,3.92%,12.32%,00:04:06,3.1
201706,Car tax,96,1.53,32.29%,19.73%,00:01:18,1.45
201706,car tax,90,1.6,31.11%,22.22%,00:01:12,1.12
201706,pip,89,1.19,6.74%,17.92%,00:02:13,2.19
201706,tax,83,1.06,48.19%,18.18%,00:01:13,0.84
201706,Pay rates,76,1.11,2.63%,7.14%,00:01:39,1.86
201706,Pip,74,1.35,18.92%,12.00%,00:04:13,2.72
201706,Blue badge,73,1.3,4.11%,8.42%,00:03:03,2.93
201706,attendance allowance,71,1.51,2.82%,15.89%,00:05:03,3
201706,esa,69,1.23,1.45%,24.71%,00:05:09,2.36
201706,pay rates,69,1.14,4.35%,5.06%,00:01:14,1.81
201706,proni,67,1.33,4.48%,8.99%,00:06:48,6.61
201706,Carers allowance,66,1.5,7.58%,14.14%,00:05:10,3.56
201706,Contact,65,1.25,21.54%,18.52%,00:01:02,1.98
201706,Crisis loan,65,1.69,24.62%,12.73%,00:03:09,1.91
201706,ESA,65,1.2,10.77%,17.95%,00:04:03,2
201706,Esa,64,1.5,7.81%,15.62%,00:03:58,2.86
201706,Access ni,63,1.4,7.94%,12.50%,00:06:00,3.78
201706,Contact number,63,1.21,19.05%,23.68%,00:01:54,1.46
201706,sorn,62,1.66,17.74%,20.39%,00:01:56,1.29
201706,parking ticket,61,1.2,0.00%,4.11%,00:01:21,2.05
201706,enhanced check,60,1.27,6.67%,6.58%,00:06:49,3.12
201706,housing benefit,59,1.22,1.69%,25.00%,00:05:32,2.68
201706,birth certificates,54,1.26,1.85%,14.71%,00:03:49,2.22
201706,Driving test,54,1.26,3.70%,5.88%,00:04:34,3.02
201706,theory test,53,1.25,9.43%,10.61%,00:04:55,3.79
201706,Enhanced check,49,1.35,0.00%,6.06%,00:04:07,2.76
201706,driving licence,48,1.15,6.25%,21.82%,00:03:18,2.92
201706,accessni,47,1.17,6.38%,16.36%,00:06:45,4.49
201706,groni,47,1.28,2.13%,5.00%,00:16:24,3.77
201706,jobs,47,1.43,25.53%,17.91%,00:01:23,1.51
201706,passport,47,1.34,6.38%,6.35%,00:02:04,1.21
201706,PIP,47,1.06,2.13%,20.00%,00:02:02,1.68
201706,Income support,45,2.09,4.44%,12.77%,00:08:30,3.33
201706,Retest,45,1.44,13.33%,13.85%,00:03:06,2.87
201706,Tax,45,1.2,26.67%,46.30%,00:01:00,0.53
201706,Ema,44,1.61,13.64%,22.54%,00:03:01,2.52
201706,pension credit,44,1.39,4.55%,22.95%,00:05:37,3.95
201706,income support,43,1.35,6.98%,20.69%,00:03:17,2.65
201706,Attendance allowance,42,1.38,21.43%,8.62%,00:04:29,2.07
201706,Community care grant,42,2.64,40.48%,12.61%,00:02:33,1.93
201706,Sorn,42,1.95,28.57%,10.98%,00:02:15,1.86
201706,Driving licence,41,1.27,12.20%,30.77%,00:03:28,2.22
201706,universal credit,41,1.2,2.44%,10.20%,00:02:21,2.15
201706,DL1,40,1.6,20.00%,18.75%,00:04:39,2.15
201706,DL1R,40,1.58,10.00%,25.40%,00:03:23,2.6
201706,Social fund,40,1.78,25.00%,18.31%,00:02:09,2.32
201706,dla,39,1.44,12.82%,25.00%,00:02:39,2.49
201706,landlord,39,1.15,0.00%,6.67%,00:04:11,1.92
201706,vehicle tax,39,1.85,30.77%,16.67%,00:01:51,1.49
201706,EMA,38,1.84,15.79%,18.57%,00:04:04,3.18
201706,forms,38,2.53,13.16%,31.25%,00:02:41,2.08
201706,wills,38,1.61,13.16%,4.92%,00:06:19,4.11
201706,Loans,37,1.62,24.32%,35.00%,00:02:32,1.3
201706,make the call,37,1.92,45.95%,19.72%,00:06:58,2.19
201706,minibus,37,1.62,10.81%,6.67%,00:05:49,3.05
201706,careers,36,1.44,8.33%,25.00%,00:03:21,5.36
201706,ema,36,1.53,19.44%,32.73%,00:03:26,2.25
201706,marriage,36,1.31,8.33%,14.89%,00:05:54,4.03
201706,social fund,36,1.22,5.56%,25.00%,00:02:58,2.58
201706,apprenticeships,35,1.46,8.57%,11.76%,00:10:24,8.74
201706,MOT,35,1.2,2.86%,16.67%,00:02:44,2.66
201706,Book mot,34,1.29,2.94%,4.55%,00:01:55,3.09
201706,census,34,1.76,17.65%,18.33%,00:05:09,3.41
201706,Challenge parking ticket,34,1.24,0.00%,4.76%,00:04:57,1.65
201706,Change of address,34,1.82,29.41%,14.52%,00:01:51,1.5
201706,dl1,34,1.59,17.65%,16.67%,00:04:04,2.53
201706,landlord registration,34,1.12,2.94%,5.26%,00:03:36,1.97
201706,maternity allowance,34,1.06,2.94%,22.22%,00:03:41,2.24
201706,Passport,33,1.24,24.24%,7.32%,00:02:20,1.21
201706,Birth certificates,32,1.53,3.12%,12.24%,00:02:14,1.69
201706,Cancellations,32,1.25,31.25%,15.00%,00:03:05,2.72
201706,Not,32,1.09,0.00%,82.86%,00:01:42,0.47
201706,state pension,32,1.53,3.12%,24.49%,00:04:45,2.56
201706,Apply for an enhanced check through a registered body,31,1.13,6.45%,0.00%,00:06:43,2.9
201706,births,31,1.61,19.35%,20.00%,00:03:15,2.45
201706,driving test,31,1.23,3.23%,18.42%,00:02:46,2.52
201706,DLA,30,1.23,6.67%,37.84%,00:05:11,3.97
201706,Housing benefit,30,1.37,13.33%,9.76%,00:04:33,2.43
201706,login,30,1.63,13.33%,18.37%,00:03:40,3.87
201706,retest,30,1.67,6.67%,18.00%,00:03:42,2.3
201706,change mot,29,1.17,13.79%,17.65%,00:01:57,2.24
201706,child benefit,29,1.52,37.93%,13.64%,00:03:15,1.62
201706,disclosure certificates,29,2.03,3.45%,18.64%,00:10:09,6.52
201706,dva,29,1.17,3.45%,32.35%,00:02:17,2.55
201706,log in,29,1.21,13.79%,14.29%,00:04:41,3.86
201706,child maintenance,28,1.61,10.71%,8.89%,00:09:07,4
201706,family history,28,1.21,3.57%,23.53%,00:03:00,3.5
201706,mot retest,28,1.39,3.57%,12.82%,00:03:15,3.43
201706,Tax credits,28,1.54,7.14%,23.26%,00:03:39,2.46
201706,Benefits,27,1.67,3.70%,20.00%,00:03:20,4.89
201706,book mot,27,1.19,3.70%,15.62%,00:03:18,2.81
201706,Change mot,27,1.11,7.41%,6.67%,00:02:47,1.33
201706,Telephone number,27,1.26,29.63%,8.82%,00:03:13,2.19
201706,Vehicle tax,27,1.48,18.52%,25.00%,00:02:40,1.48
201706,apply for disclosure certificates,26,1.5,11.54%,12.82%,00:02:55,3.58
201706,church records,26,1.15,0.00%,10.00%,00:02:57,2.12
201706,Marriage,26,1.31,19.23%,14.71%,00:02:44,2.88
201706,Mot retest,26,1.27,23.08%,15.15%,00:02:05,2.23
201706,phone number,26,1.69,30.77%,9.09%,00:02:20,3.04
201706,Births,25,1.36,4.00%,29.41%,00:03:03,3.28
201706,Change address,25,1.68,16.00%,28.57%,00:03:22,1.6
201706,Change mot date,25,1.32,8.00%,9.09%,00:02:20,2.44
201706,change of address,25,1.12,12.00%,32.14%,00:03:03,2.28
201706,Child maintenance,25,1.48,28.00%,16.22%,00:01:25,2.16
201706,Dla,25,1.16,8.00%,24.14%,00:05:26,3.64
201706,Fees,25,1.4,12.00%,40.00%,00:01:10,1.32
201706,Road tax,25,1.56,24.00%,17.95%,00:01:25,1.48
201706,tax credits,25,1.52,28.00%,31.58%,00:02:13,1.52
201706,birth records,24,1.38,8.33%,12.12%,00:04:03,3.88
201706,cancel mot,24,1.25,4.17%,3.33%,00:01:53,2
201706,Cancel mot,24,1.17,12.50%,0.00%,00:03:55,2.33
201706,crisis loan,24,1.58,12.50%,7.89%,00:02:23,2.92
201706,death,24,1.5,20.83%,22.22%,00:03:38,2.21
201706,fish stocking archive from january to june 2017,24,1.25,4.17%,0.00%,00:01:06,1.58
201706,notice of appeal form,24,2.79,8.33%,5.97%,00:03:11,3.17
201706,Number,24,1.33,12.50%,6.25%,00:03:07,3.67
201706,statutory maternity pay,24,1.17,66.67%,10.71%,00:04:55,1
201706,Wills,24,1.88,20.83%,8.89%,00:04:06,3
201706,Belfast,23,1.26,56.52%,10.34%,00:00:54,1.17
201706,Enhanced,23,1.22,8.70%,3.57%,00:05:38,2.83
201706,jsa,23,1.61,13.04%,18.92%,00:04:57,2.74
201706,Marriage certificate,23,1.3,17.39%,3.33%,00:03:54,1.65
201706,Pension credit,23,1.3,8.70%,6.67%,00:05:14,3.39
201706,state pension online,23,1.96,0.00%,4.44%,00:14:03,2.7
201706,Address,22,1.77,9.09%,28.21%,00:01:56,2.23
201706,Log in,22,1.14,22.73%,16.00%,00:02:14,1.73
201706,community care grant,21,2.9,33.33%,16.39%,00:02:42,1.62
201706,DLM1,21,1.67,0.00%,5.71%,00:03:02,2.71
201706,Driving license,21,1.43,4.76%,33.33%,00:01:34,1.14
201706,fishing,21,1.33,9.52%,14.29%,00:04:48,3.05
201706,probate,21,1.19,4.76%,16.00%,00:10:51,3
201706,Provisional license,21,1.1,4.76%,26.09%,00:01:14,1.19
201706,street lighting,21,1.33,4.76%,7.14%,00:01:02,2.19
201706,taxi,21,1.71,14.29%,8.33%,00:03:42,3.29
201706,birth,20,1.25,10.00%,24.00%,00:02:40,3.4
201706,contact number,20,1.65,25.00%,12.12%,00:01:52,2.1
201706,divorce,20,1.55,10.00%,19.35%,00:03:51,2.5
201706,Fishing,20,1.55,5.00%,12.90%,00:02:56,2.5
201706,Login,20,1.25,15.00%,16.00%,00:04:05,4.8
201706,Minibus,20,1.55,5.00%,6.45%,00:04:23,2.55
201706,Newry,20,1.3,40.00%,23.08%,00:01:47,0.85
201706,pay rates bill,20,1.15,5.00%,8.70%,00:01:51,2.6
201706,SORN,20,1.8,15.00%,25.00%,00:04:03,1.9
201706,Tax car,20,2.05,15.00%,17.07%,00:00:48,1.1
201706,apply for an enhanced check through a registered body,19,1.05,0.00%,5.00%,00:04:50,2.58
201706,Book theory test,19,1.47,0.00%,10.71%,00:02:56,3.16
201706,challenge parking ticket,19,1.05,0.00%,5.00%,00:02:56,1.37
201706,change address,19,1.58,15.79%,30.00%,00:03:49,2.21
201706,Church records,19,1.37,0.00%,7.69%,00:03:51,2.89
201706,complaints,19,1.68,21.05%,25.00%,00:00:47,1.63
201706,contact,19,1.32,15.79%,24.00%,00:01:21,2.42
201706,D1,19,2.11,26.32%,7.50%,00:05:21,2.68
201706,DL2,19,2.21,5.26%,30.95%,00:02:55,2.26
201706,Driving licence fees,19,1.58,0.00%,6.67%,00:03:42,2.42
201706,hc1,19,1.26,0.00%,4.17%,00:00:43,1.79
201706,marriage certificate,19,1.05,0.00%,5.00%,00:04:28,1.84
201706,Provisional licence,19,1.11,5.26%,9.52%,00:02:22,1.58
201706,connect to success,18,1.28,11.11%,4.35%,00:02:47,2.5
201706,Disclosure certificates,18,2.89,16.67%,15.38%,00:04:14,4
201706,Dvla,18,1.28,11.11%,13.04%,00:01:38,3.06
201706,genealogy,18,1.22,11.11%,13.64%,00:02:45,2.06
201706,Landlord,18,1.28,0.00%,8.70%,00:03:37,3.83
201706,Landlord registration,18,1.11,5.56%,0.00%,00:02:33,1.44
201706,maternity,18,1.28,5.56%,21.74%,00:07:29,3.39
201706,national insurance number,18,1.28,11.11%,17.39%,00:02:45,2
201706,public appointments,18,1.28,0.00%,8.70%,00:06:42,2.94
201706,State pension,18,1.39,11.11%,16.00%,00:03:29,2.22
201706,budgeting loan,17,1.35,5.88%,26.09%,00:02:56,2.06
201706,Child benefit,17,1.35,11.76%,8.70%,00:04:08,2
201706,cpc,17,1.29,5.88%,9.09%,00:01:48,3.12
201706,Disclosure certificate,17,2.41,11.76%,17.07%,00:05:42,5.35
201706,discretionary support,17,1.06,5.88%,5.56%,00:04:49,2.18
201706,dl1r,17,1.47,5.88%,12.00%,00:02:40,2.18
201706,DL1R form,17,1.65,41.18%,25.00%,00:01:07,1.47
201706,enhanced check through a registered body,17,1,0.00%,0.00%,00:02:39,1.94
201706,Genealogy,17,1.18,0.00%,5.00%,00:14:20,8.24
201706,Grants,17,2.82,11.76%,12.50%,00:04:10,3.12
201706,land registry,17,1.65,17.65%,17.86%,00:04:03,2.47
201706,maps,17,1.24,0.00%,28.57%,00:03:54,2.82
201706,name change,17,1.12,0.00%,5.26%,00:35:54,7
201706,Pay rates bill,17,1.06,0.00%,5.56%,00:02:51,2
201706,rates payment,17,1.41,11.76%,29.17%,00:02:36,2.29
201706,road tax,17,1.65,35.29%,17.86%,00:02:35,1.06
201706,Universal credit,17,1.71,5.88%,13.79%,00:04:30,3.82
201706,driving licence renewal,16,1.38,25.00%,18.18%,00:05:00,3.06
201706,driving license,16,1.75,25.00%,14.29%,00:04:44,2.94
201706,Enhanced check through a registered body,16,1.25,0.00%,15.00%,00:05:18,2.25
201706,Enhanced disclosure,16,1.38,0.00%,9.09%,00:01:23,2
201706,INF4D,16,1.69,12.50%,40.74%,00:04:02,2.56
201706,Passports,16,1.31,12.50%,19.05%,00:01:18,2.25
201706,pension,16,1.31,18.75%,23.81%,00:02:34,1.62
201706,Rates direct debit,16,1.06,12.50%,0.00%,00:00:29,1.19
201706,rates relief,16,2.31,12.50%,21.62%,00:02:48,1.88
201706,theory,16,1.19,6.25%,10.53%,00:03:53,3.06
201706,Theory,16,1.25,0.00%,5.00%,00:03:34,2.56
201706,angling,15,1.47,6.67%,13.64%,00:05:19,3.33
201706,Apply for disclosure certificates,15,1.47,0.00%,13.64%,00:03:17,4.87
201706,bereavement,15,1.13,0.00%,17.65%,00:01:48,3.07
201706,Birth,15,1.2,13.33%,27.78%,00:02:42,1.27
201706,Cancellation,15,1.53,13.33%,13.04%,00:04:06,2.67
201706,Careers,15,1.87,6.67%,14.29%,00:02:48,3.07
201706,Careers allowance,15,1,0.00%,46.67%,00:01:12,1
201706,certificate of entitlement,15,1.87,6.67%,25.00%,00:02:44,1.67
201706,change mot date,15,1.4,26.67%,4.76%,00:11:12,2.07
201706,Complaints,15,1.67,0.00%,32.00%,00:03:41,3
201706,DL1 form,15,2.8,0.00%,9.52%,00:02:58,3.07
201706,Dva,15,1.2,13.33%,11.11%,00:00:50,1.67
201706,free school meals,15,1.53,0.00%,0.00%,00:05:24,2.8
201706,honours,15,1.33,6.67%,5.00%,00:01:46,3.53
201706,jobseekers allowance,15,1.27,0.00%,31.58%,00:04:51,2.4
201706,Mot cancellation,15,1.93,6.67%,17.24%,00:02:43,4
201706,Mot cancellations,15,1.27,33.33%,15.79%,00:05:14,3.13
201706,pay rates online,15,1.53,6.67%,4.35%,00:01:44,1.53
201706,planning,15,1.33,6.67%,10.00%,00:01:00,2.73
201706,Provisional,15,1.2,6.67%,16.67%,00:02:22,1.4
201706,RATES,15,1.2,13.33%,5.56%,00:01:09,2
201706,Taxi,15,1.27,26.67%,15.79%,00:03:30,2.4
201706,work experience,15,1.2,6.67%,16.67%,00:12:43,5.93
201706,working tax credit,15,2,13.33%,20.00%,00:05:21,4.2
201706,Birthday honours,14,1.79,21.43%,8.00%,00:05:48,2.21
201706,business rates,14,1.57,42.86%,27.27%,00:01:54,0.64
201706,cancellations,14,1.29,21.43%,33.33%,00:03:17,2.71
201706,enhanced disclosure,14,1.5,0.00%,9.52%,00:06:02,3.64
201706,fees,14,2.43,14.29%,23.53%,00:02:07,1.14
201706,National insurance number,14,1.07,35.71%,6.67%,00:05:10,2
201706,provisional licence,14,1.07,0.00%,20.00%,00:03:25,2
201706,Register,14,3.36,7.14%,21.28%,00:05:28,4.14
201706,street lights,14,1.14,0.00%,31.25%,00:02:30,2.29
201706,tax car,14,1.43,42.86%,20.00%,00:01:39,1.07
201706,Track a fault,14,1.93,21.43%,25.93%,00:03:54,1.64
201706,ulster covenant,14,1.07,0.00%,0.00%,00:03:13,1.71
201706,1901 census,13,2.85,23.08%,13.51%,00:02:16,2
201706,Accessni,13,1.69,23.08%,13.64%,00:04:49,3.69
201706,address,13,1.31,15.38%,35.29%,00:04:32,2.08
201706,Angling,13,1.23,0.00%,6.25%,00:03:33,3.62
201706,benefits,13,1.46,23.08%,31.58%,00:02:25,2.15
201706,Birth records,13,1.23,23.08%,0.00%,00:01:35,1.15
201706,Book driving test,13,1.23,0.00%,0.00%,00:04:25,3.15
201706,Budget loan,13,1.69,15.38%,22.73%,00:02:24,2.69
201706,check code,13,1.46,38.46%,21.05%,00:03:07,1.54
201706,Check code,13,1.23,30.77%,25.00%,00:01:20,1.92
201706,death certificate,13,1.23,15.38%,0.00%,00:00:52,1.54
201706,death certificates,13,1.54,15.38%,0.00%,00:03:06,4.54
201706,death records,13,1.69,0.00%,13.64%,00:02:24,3.92
201706,Deaths,13,1.62,15.38%,14.29%,00:03:55,2.38
201706,Disability living allowance,13,1.92,15.38%,4.00%,00:05:07,2.77
201706,dlm1,13,1.69,0.00%,13.64%,00:06:50,4.31
201706,employment support allowance,13,1,0.00%,15.38%,00:03:37,2.54
201706,enhanced,13,1.08,7.69%,14.29%,00:04:30,2.15
201706,Fishing license,13,1.85,7.69%,4.17%,00:03:00,2.23
201706,Job seekers allowance,13,2.77,7.69%,19.44%,00:07:39,3.38
201706,marriage records,13,1.62,0.00%,19.05%,00:02:16,3.15
201706,Number plates,13,1.62,53.85%,23.81%,00:00:45,0.69
201706,Omagh,13,1.54,7.69%,0.00%,00:08:39,4.69
201706,Parking tickets,13,1.15,0.00%,0.00%,00:02:56,2.08
201706,personal independence payment,13,1.23,7.69%,12.50%,00:04:18,2.31
201706,Probate,13,1.31,0.00%,29.41%,00:05:32,3.46
201706,redundancy,13,1.23,30.77%,6.25%,00:01:54,1.23
201706,sign in,13,1.62,0.00%,28.57%,00:07:42,5.92
201706,Street lighting,13,1.54,0.00%,0.00%,00:01:50,2.08
201706,welfare reform,13,1.23,7.69%,6.25%,00:00:59,1.62
201706,winter fuel payment,13,1.54,7.69%,10.00%,00:03:15,3.15
201706,Access NI,12,1.42,8.33%,41.18%,00:05:20,2.83
201706,appeal form,12,1.25,8.33%,13.33%,00:03:15,3.08
201706,Carers,12,1.17,0.00%,21.43%,00:05:26,2.67
201706,check mot,12,1.42,16.67%,17.65%,00:00:55,1.25
201706,Childcare,12,1.33,25.00%,12.50%,00:01:18,2.25
201706,deaths,12,1.33,25.00%,6.25%,00:03:13,2.33
201706,dl1 form,12,1.25,25.00%,33.33%,00:01:28,1.17
201706,dvla,12,1.25,16.67%,13.33%,00:02:37,2.33
201706,Fishing permit,12,1.33,8.33%,6.25%,00:04:39,4
201706,Forms,12,2.42,0.00%,34.48%,00:02:50,2.17
201706,Job,12,1.42,25.00%,5.88%,00:00:23,1.08
201706,Job seekers,12,1.17,16.67%,14.29%,00:03:18,2.75
201706,Job vacancies,12,1.83,58.33%,9.09%,00:00:36,0.42
201706,landlords,12,1.67,8.33%,20.00%,00:05:49,2.58
201706,licence,12,1.17,16.67%,35.71%,00:01:43,3.17
201706,map,12,1.5,16.67%,22.22%,00:01:45,2.83
201706,Maternity allowance,12,1.08,0.00%,0.00%,00:06:36,3
201706,maternity pay,12,1.25,8.33%,40.00%,00:03:54,2.5
201706,mot check,12,2.17,41.67%,11.54%,00:01:13,3.25
201706,Newtownards,12,1.5,16.67%,38.89%,00:03:48,2.17
201706,parking,12,1,0.00%,8.33%,00:01:05,2.42
201706,Parking,12,1,0.00%,33.33%,00:03:22,1.08
201706,Paying rates,12,1.67,8.33%,5.00%,00:03:23,2.42
201706,PRONI,12,1.25,8.33%,26.67%,00:07:07,6.5
201706,re test,12,1,8.33%,25.00%,00:01:51,2.58
201706,register,12,1.58,0.00%,31.58%,00:06:22,4
201706,track a fault,12,3.33,25.00%,20.00%,00:02:08,2.42
201706,will,12,1.08,8.33%,61.54%,00:14:57,3
201706,Working tax credit,12,1.75,25.00%,19.05%,00:03:11,1.25
201706,Apply for an enhanced check,11,1.36,0.00%,6.67%,00:08:45,4.36
201706,Ballymena,11,1.82,9.09%,10.00%,00:02:17,2.36
201706,Budgeting loan,11,1.45,27.27%,6.25%,00:02:13,1.45
201706,Challengeparkingticket,11,1.64,27.27%,16.67%,00:01:38,1.45
201706,Change appointment,11,1.45,9.09%,18.75%,00:00:43,1.55
201706,Counterpart,11,1,9.09%,18.18%,00:01:03,2.36
201706,covenant,11,1.18,0.00%,7.69%,00:04:50,1.64
201706,Derry,11,1,36.36%,18.18%,00:00:15,0.64
201706,Dl1,11,1.36,0.00%,33.33%,00:03:11,1.82
201706,go on ni,11,2.36,45.45%,26.92%,00:18:40,11.64
201706,Grant,11,2,45.45%,18.18%,00:02:10,1.18
201706,grants,11,2.55,27.27%,17.86%,00:03:32,1.82
201706,GRONI,11,1.36,9.09%,33.33%,00:25:46,4.09
201706,HC1,11,1.91,18.18%,0.00%,00:02:34,1.18
201706,land and property services,11,1.73,0.00%,47.37%,00:02:47,2.45
201706,landlord registration scheme,11,1.18,0.00%,15.38%,00:05:54,3.64
201706,legal aid,11,1.27,27.27%,21.43%,00:05:45,2.36
201706,lone pensioner allowance,11,1.36,0.00%,20.00%,00:02:45,1.82
201706,Lost licence,11,1,18.18%,0.00%,00:02:12,1.27
201706,marriage certificates,11,1.09,0.00%,8.33%,00:05:27,2
201706,Maternity,11,1.09,0.00%,25.00%,00:01:46,1.73
201706,Mot check,11,1.36,36.36%,26.67%,00:01:38,1
201706,Mot history,11,1.82,45.45%,10.00%,00:01:52,1.73
201706,Mot test,11,1.27,0.00%,7.14%,00:06:14,3.91
201706,Moving house,11,1,27.27%,18.18%,00:00:55,1.55
201706,national insurance,11,1.18,18.18%,15.38%,00:02:40,2.82
201706,parking tickets,11,1.09,0.00%,0.00%,00:03:28,3.27
201706,pension credits,11,1,18.18%,27.27%,00:00:43,1.27
201706,Pensions,11,1.55,9.09%,29.41%,00:03:40,2.18
201706,Proni,11,2.18,0.00%,4.17%,00:06:52,5.18
201706,rate relief,11,1.45,9.09%,31.25%,00:04:30,3
