Vendor Payments & Commitments over £500 for July to September 2010,,,,,


Service Area,Expenditure Type,Vendor Name,Entry Date,Ref.Doc.,Expenditure over £500 (exc VAT)
Adult Social Services,Agency Staff,Hays Personnel,12/08/2010,100722416,731.5
Chief Executive's Service,Agency Staff,Hays Personnel,12/08/2010,100722416,812.5
Children's Services,Agency Staff,Hays Personnel,12/08/2010,100722416,624.75
Adult Social Services,Agency Staff,Hays Personnel,12/08/2010,100722416,598.49
Environment & Operations,Agency Staff,Hays Personnel,12/08/2010,100722416,556.85
Adult Social Services,Agency Staff,Hays Personnel,12/08/2010,100722416,650.16
Adult Social Services,Agency Staff,Hays Personnel,12/08/2010,100722416,975
Adult Social Services,Agency Staff,Hays Personnel,12/08/2010,100722416,778.03
Children's Services,Agency Staff,Hays Personnel,12/08/2010,100722416,525
Children's Services,Agency Staff,Hays Personnel,12/08/2010,100722416,525
"Planning, Housing & Regeneration",Agency Staff,Hays Personnel,12/08/2010,100722416,720
Adult Social Services,Agency Staff,Social Care 4U Ltd,12/08/2010,100722402,803
Adult Social Services,Agency Staff,Social Care 4U Ltd,12/08/2010,100722402,792
Adult Social Services,Agency Staff,Social Care 4U Ltd,12/08/2010,100722402,660
Adult Social Services,Agency Staff,Social Care 4U Ltd,12/08/2010,100722402,792
Adult Social Services,Agency Staff,Social Care 4U Ltd,12/08/2010,100722402,792
Environment & Operations,Agency Staff,Venn Group Ltd,12/08/2010,100722402,898
Children's Services,Agency Staff,Venn Group Ltd,12/08/2010,100722402,684
Environment & Operations,Agency Staff,Venn Group Ltd,12/08/2010,100722402,968.75
Children's Services,Agency Staff,Action First Recruitment,12/08/2010,100722406,532
Children's Services,Agency Staff,Action First Recruitment,12/08/2010,100722406,632
Adult Social Services,Agency Staff,Action First Recruitment,12/08/2010,100722406,1440
Adult Social Services,Agency Staff,Action First Recruitment,12/08/2010,100722406,960
"Planning, Housing & Regeneration",Agency Staff,Action First Recruitment,12/08/2010,100722406,936
"Planning, Housing & Regeneration",Agency Staff,Action First Recruitment,12/08/2010,100722406,936
Children's Services,Agency Staff,Action First Recruitment,12/08/2010,100722406,528
Adult Social Services,Agency Staff,Action First Recruitment,12/08/2010,100722406,"1,600.00"
Adult Social Services,Agency Staff,Action First Recruitment,12/08/2010,100722406,"1,800.00"
Adult Social Services,Agency Staff,Action First Recruitment,12/08/2010,100722406,1800
Adult Social Services,Agency Staff,Action First Recruitment,12/08/2010,100722406,1800
Adult Social Services,Agency Staff,Action First Recruitment,12/08/2010,100722406,1800
Adult Social Services,Agency Staff,Action First Recruitment,12/08/2010,100722406,"1,800.00"
Commercial,Agency Staff,Adecco UK Ltd,12/08/2010,100722406,664.2
Commercial,Agency Staff,Adecco UK Ltd,12/08/2010,100722406,950.18
Commercial,Agency Staff,Adecco UK Ltd,12/08/2010,100722406,636.53
Commercial,Agency Staff,Adecco UK Ltd,12/08/2010,100722406,701.1
Commercial,Agency Staff,Adecco UK Ltd,12/08/2010,100722406,"1,005.53"
"Planning, Housing & Regeneration",Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,1239.12
Corporate Services,Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,"1,856.50"
"Planning, Housing & Regeneration",Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,"1,239.12"
Corporate Services,Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,"1,856.50"
"Planning, Housing & Regeneration",Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,"1,239.12"
"Planning, Housing & Regeneration",Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,658.08
"Planning, Housing & Regeneration",Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,822.6
"Planning, Housing & Regeneration",Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,658.08
"Planning, Housing & Regeneration",Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,1239.12
"Planning, Housing & Regeneration",Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,822.6
Corporate Services,Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,1856.5
"Planning, Housing & Regeneration",Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,1480.06
"Planning, Housing & Regeneration",Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,1239.12
"Planning, Housing & Regeneration",Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,822.6
Corporate Services,Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,2227.8
Corporate Services,Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,1856.5
"Planning, Housing & Regeneration",Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,1239.12
Corporate Services,Agency Staff,Badenoch & Clark Ltd,12/08/2010,100722406,1856.5
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,799.04
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,808.5
Children's Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,1050
Children's Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,1353.2
Children's Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,"1,400.00"
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,566.5
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,648.18
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,796.11
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,567
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,712.5
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,539.5
Children's Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,741
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,898.48
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,840
Children's Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,1050
Children's Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,"1,350.00"
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,691.75
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,666
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,785.82
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,900
Children's Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,"1,404.00"
Children's Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,1404
Children's Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,714
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,823.24
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,819
Children's Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,1356.8
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,587.5
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,593.82
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,787.5
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,640.5
Corporate Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,825
Children's Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,"1,404.00"
Children's Services,Agency Staff,Eden Brown Ltd,12/08/2010,100722406,"1,224.00"
Adult Social Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,637.5
Children's Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,648
Adult Social Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,660
Children's Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,504
Corporate Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,783.25
Corporate Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,982.5
Environment & Operations,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,659.16
Children's Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,643.5
Adult Social Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,546.68
Adult Social Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,700
Children's Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,514.5
Corporate Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,900
Corporate Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,"1,275.00"
Environment & Operations,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,659.16
Adult Social Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,820.02
Adult Social Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,700
Children's Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,504
Environment & Operations,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,545.94
Corporate Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,817.32
Corporate Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,665
Corporate Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,833.25
Corporate Services,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,"1,170.00"
Environment & Operations,Agency Staff,Morgan Hunt Public,12/08/2010,100722406,659.16
Adult Social Services,Agency Staff,The Synergy Group,12/08/2010,100722406,"1,008.00"
"Planning, Housing & Regeneration",Agency Staff,The Synergy Group,12/08/2010,100722406,625
Corporate Services,Agency Staff,The Synergy Group,12/08/2010,100722406,"1,000.00"
Environment & Operations,Agency Staff,The Synergy Group,12/08/2010,100722406,631.44
Corporate Services,Agency Staff,The Synergy Group,12/08/2010,100722406,"1,025.00"
Children's Services,Agency Staff,The Synergy Group,12/08/2010,100722406,"1,260.00"
Adult Social Services,Agency Staff,The Synergy Group,12/08/2010,100722406,"1,008.00"
"Planning, Housing & Regeneration",Agency Staff,The Synergy Group,12/08/2010,100722406,745
Corporate Services,Agency Staff,The Synergy Group,12/08/2010,100722406,"1,125.00"
Corporate Services,Agency Staff,The Synergy Group,12/08/2010,100722406,"1,018.75"
Children's Services,Agency Staff,The Synergy Group,12/08/2010,100722406,"1,260.00"
"Planning, Housing & Regeneration",Agency Staff,Hays Personnel,23/09/2010,100733276,972
"Planning, Housing & Regeneration",Agency Staff,Hays Personnel,23/09/2010,100733276,737.28
Finance Directorate,Agency Staff,Hays Personnel,23/09/2010,100733276,839.63
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,2031.25
Corporate Services,Agency Staff,Hays Personnel,23/09/2010,100733276,2947.36
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,644.4
Corporate Governance Directorate,Agency Staff,Hays Personnel,23/09/2010,100733276,861
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,700
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,565.15
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,550.08
Environment & Operations,Agency Staff,Hays Personnel,23/09/2010,100733276,620.6
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,551
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,688.75
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,650
Finance Directorate,Agency Staff,Hays Personnel,23/09/2010,100733276,973
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,"2,968.75"
Corporate Governance Directorate,Agency Staff,Hays Personnel,23/09/2010,100733276,560
Corporate Governance Directorate,Agency Staff,Hays Personnel,23/09/2010,100733276,672
Corporate Governance Directorate,Agency Staff,Hays Personnel,23/09/2010,100733276,672
Corporate Governance Directorate,Agency Staff,Hays Personnel,23/09/2010,100733276,640
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,"1,181.84"
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,511.94
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,576
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,705.6
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,870
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,913.5
Finance Directorate,Agency Staff,Hays Personnel,23/09/2010,100733276,847.01
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,684
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,638
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,2000
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,770
Chief Executive's Service,Agency Staff,Hays Personnel,23/09/2010,100733276,1183
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,595
Environment & Operations,Agency Staff,Hays Personnel,23/09/2010,100733276,587.86
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,772
Environment & Operations,Agency Staff,Hays Personnel,23/09/2010,100733276,541.8
Corporate Services,Agency Staff,Hays Personnel,23/09/2010,100733276,527.44
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,887.5
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,884.35
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,525
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,506.16
"Planning, Housing & Regeneration",Agency Staff,Hays Personnel,23/09/2010,100733276,972
"Planning, Housing & Regeneration",Agency Staff,Hays Personnel,23/09/2010,100733276,737.28
Finance Directorate,Agency Staff,Hays Personnel,23/09/2010,100733276,839.63
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,"2,031.25"
Corporate Services,Agency Staff,Hays Personnel,23/09/2010,100733276,"2,947.36"
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,697.56
Corporate Governance Directorate,Agency Staff,Hays Personnel,23/09/2010,100733276,"1,082.76"
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,"1,750.00"
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,594.6
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,515.59
Environment & Operations,Agency Staff,Hays Personnel,23/09/2010,100733276,609.81
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,514.46
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,575
Finance Directorate,Agency Staff,Hays Personnel,23/09/2010,100733276,965
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,"2,968.75"
Corporate Governance Directorate,Agency Staff,Hays Personnel,23/09/2010,100733276,800
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,760
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,"1,196.80"
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,537
Finance Directorate,Agency Staff,Hays Personnel,23/09/2010,100733276,550
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,576
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,705.6
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,887.4
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,684
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,792
Commercial,Agency Staff,Hays Personnel,23/09/2010,100733276,"2,500.00"
Central Expenses,Agency Staff,Hays Personnel,23/09/2010,100733276,603.82
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,786.5
Chief Executive's Service,Agency Staff,Hays Personnel,23/09/2010,100733276,1085.5
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,612
Environment & Operations,Agency Staff,Hays Personnel,23/09/2010,100733276,567.8
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,718.93
Environment & Operations,Agency Staff,Hays Personnel,23/09/2010,100733276,541.8
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,650.16
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,562.5
Adult Social Services,Agency Staff,Hays Personnel,23/09/2010,100733276,819.98
Corporate Services,Agency Staff,Hays Personnel,23/09/2010,100733276,1200
"Planning, Housing & Regeneration",Agency Staff,Hays Personnel,23/09/2010,100733276,720
"Planning, Housing & Regeneration",Agency Staff,Hays Personnel,23/09/2010,100733276,720
Children's Services,Agency Staff,Hays Personnel,23/09/2010,100733276,506.16
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,"1,388.40"
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,1399.97
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,553
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,"1,295.00"
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,"1,712.36"
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,"1,758.64"
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,"1,677.65"
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,"1,302.00"
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,"1,260.00"
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,1388.4
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,819
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,"1,309.00"
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,"1,747.07"
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,1712.36
Commercial,Agency Staff,Judd Farris Ltd,23/09/2010,100733276,1043
