Newcastle City Council Invoices over £250 paid in May 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,SOUTHERN CROSS HEALTHCARE GROUP PLC,6244928,Revenue,1MH20,Ind Res Care PD,"1,822.88 "
HRA,HRA General             ,Supplies & Services,15/05/2014,SOUTHERN ELECTRIC,6241670,Revenue,1HRA8,HRA - Investment Related Expe,351.47 
Chief Executive's,CD - Safe Newcastle Unit         ,Supplies & Services,22/05/2014,SOUTHERN ELECTRIC CONTRACTING,6247727,Revenue,1VP33,CCTV Management Contingency,272.54 
Adult and Culture,Social Services                        ,Premises,29/05/2014,SOUTHERN ELECTRIC LTD,6255335,Revenue,1MN30,Asylum Seekers Adults,546.44 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,22/05/2014,SOVEREIGN CHEMICAL INDUSTRIES LTD,6233369,Revenue,3KIMD,Other Stores Stock Account,280.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,22/05/2014,SOVEREIGN CHEMICAL INDUSTRIES LTD,6242522,Revenue,3KIMD,Other Stores Stock Account,280.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,22/05/2014,SOVEREIGN CHEMICAL INDUSTRIES LTD,6249087,Revenue,3KIMD,Other Stores Stock Account,280.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,SOVEREIGN COURT,6244949,Revenue,1MH10,Ind Nursing Care PD,-347.80 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,SOVEREIGN COURT,6244949,Revenue,1MH20,Ind Res Care PD,-947.80 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,SOVEREIGN COURT,6244949,Revenue,1MM20,Ind Res Care MH,-470.20 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,SOVEREIGN COURT,6244949,Revenue,1MH10,Ind Nursing Care PD,"3,783.56 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,SOVEREIGN COURT,6244949,Revenue,1MH20,Ind Res Care PD,"17,943.28 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,SOVEREIGN COURT,6244949,Revenue,1MM20,Ind Res Care MH,"5,100.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,SOVEREIGN LODGE CARE HOME,6244916,Revenue,1MG20,Ind Res Care Elderly,"-17,375.39 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,SOVEREIGN LODGE CARE HOME,6244916,Revenue,1MG20,Ind Res Care Elderly,"80,910.14 "
Adult and Culture,Social Services                        ,Supplies & Services,15/05/2014,SPECIALISED MAINTENANCE SYSTEMS LTD,6241704,Revenue,1MW02,Nature's Landscape,295.20 
Environment & Regeneration,NS: Asset Man              ,Premises,21/05/2014,SPECIALIST ALARM SERVICES LTD,6236457,Revenue,1MG23,Harehills,"2,170.00 "
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,16/05/2014,SPIRIT DATA CAPTURE LTD,6234668,Revenue,1CM00,IT Management & Admin,456.00 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,01/05/2014,SPIRIT DATA CAPTURE LTD,6197487,Revenue,1CM00,IT Management & Admin,550.00 
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,23/05/2014,SPITAL TONGUES HISTORY SOCIETY,6249903,Revenue,1KN24,Wingrove Ward,330.00 
Children's Services,Comm Hub                   ,Supplies & Services,13/05/2014,SPORT WORKS,6221143,Revenue,1E864,Commissioning & Learning Fund,"6,500.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,SPRINGFIELD HOUSE,6231018,Revenue,1MG20,Ind Res Care Elderly,"-1,117.84 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,SPRINGFIELD HOUSE,6231018,Revenue,1MG20,Ind Res Care Elderly,"3,488.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,SPRINGFIELD HOUSE CARE HOME,6231023,Revenue,1MG20,Ind Res Care Elderly,"1,528.00 "
Children's Services,Educ School Planning    ,Supplies & Services,16/05/2014,SSE,6242633,Revenue,1MN20,Asy Seekers Families,274.94 
Environment & Regeneration,E&R-Highway&Traffic Management   ,Premises,27/05/2014,SSE CONTRACTING LIMITED,6236381,Revenue,1KEMC,Highways,379.87 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,14/05/2014,SSL247,6240157,Revenue,1E761,SB ICT Broadband Connectivity,"1,572.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,ST AIDENS COTTAGE,6230954,Revenue,1MM20,Ind Res Care MH,-398.75 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,ST AIDENS COTTAGE,6230954,Revenue,1MM20,Ind Res Care MH,"2,920.00 "
Adult and Culture,Libraries/Galaxy Payments              ,Supplies & Services,07/05/2014,ST ANDREWS NEWSAGENCY,6232570,Revenue,1EJ13,Stock Services,438.45 
Adult and Culture,Libraries/Galaxy Payments              ,Supplies & Services,13/05/2014,ST ANDREWS NEWSAGENCY,6238785,Revenue,1EJ13,Stock Services,450.15 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,01/05/2014,ST ANNES COMMUNITY SERVICES,6224363,Revenue,1MK54,Dom Care Own Tenancy LD,"3,888.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,ST ANNES RESIDENTIAL HOME,6230927,Revenue,1MG20,Ind Res Care Elderly,-495.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,ST ANNES RESIDENTIAL HOME,6230927,Revenue,1MG20,Ind Res Care Elderly,"1,787.08 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,21/05/2014,ST ANTHONYS OF PADUA CARE SERVICES,6247428,Revenue,1MH60,Ind Day Care PD,860.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,07/05/2014,ST ANTHONYS OF PADUA CARE SERVICES,6232389,Revenue,1MG60,Ind Day Care Elderly,"13,050.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,13/05/2014,ST ANTHONYS OF PADUA CARE SERVICES,6238397,Revenue,1MG51,Ind Home Per Care Elderly,"76,616.35 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,13/05/2014,ST ANTHONYS OF PADUA CARE SERVICES,6238397,Revenue,1MH50,Ind Home Spot Pur PD,"8,146.38 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,13/05/2014,ST ANTHONYS OF PADUA CARE SERVICES,6238397,Revenue,1MK51,Ind Home-Per Care LD,"4,307.89 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,13/05/2014,ST ANTHONYS OF PADUA CARE SERVICES,6238397,Revenue,1MM50,Ind Home - Spot Pur MH,"9,341.17 "
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,20/05/2014,ST ANTHONYS OF PADUA CARE SERVICES,6240013,Revenue,1EA65,Skills For Jobs Project,306.83 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,ST CATHERINES,6244911,Revenue,1MG10,Ind Nursing Care Elderly,-613.12 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,ST CATHERINES,6244911,Revenue,1MG20,Ind Res Care Elderly,"-4,396.55 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,ST CATHERINES,6244911,Revenue,1MM20,Ind Res Care MH,-576.68 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,ST CATHERINES,6244911,Revenue,1MG10,Ind Nursing Care Elderly,"42,188.32 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,ST CATHERINES,6244911,Revenue,1MG20,Ind Res Care Elderly,"17,463.95 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,ST CATHERINES,6244911,Revenue,1MM20,Ind Res Care MH,"1,892.80 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,ST CATHERINES,6244994,Revenue,1MG10,Ind Nursing Care Elderly,"1,330.68 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",13/05/2014,ST CUTHBERTS CARE,6238387,Revenue,1MK50,Ind Supported Living LD,"-3,471.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,13/05/2014,ST CUTHBERTS CARE,6238387,Revenue,1MK50,Ind Supported Living LD,"58,886.24 "
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,07/05/2014,ST CUTHBERTS CARE,6232139,Revenue,1MC22,IND Sector Foster Carer Costs,"9,860.00 "
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,07/05/2014,ST CUTHBERTS CARE,6232173,Revenue,1MC02,Ind Sector Placements,"40,600.00 "
Children's Services,Educ School Planning    ,Third Party Payments,27/05/2014,ST CUTHBERTS CARE,6233644,Revenue,1MC02,Ind Sector Placements,"3,677.14 "
Children's Services,Educ School Planning    ,Supplies & Services,01/05/2014,ST CUTHBERTS PLAYGROUP,6227929,Revenue,1EEP5,2Yr Old Learning & Childcare,"1,993.35 "
Children's Services,Int Childhood Services     ,Supplies & Services,16/05/2014,ST GEORGE'S PRE-SCHOOL LTD,6242316,Revenue,1E20C,Sen Early Years Funding Panel,273.60 
Children's Services,Educ School Planning    ,Supplies & Services,01/05/2014,ST GEORGE'S PRE-SCHOOL LTD,6227888,Revenue,1EEP5,2Yr Old Learning & Childcare,"5,674.50 "
Adult and Culture,Social Services                        ,Third Party Payments,13/05/2014,ST GEORGES SCHOOL FOR GIRLS,6237734,Revenue,1MF01,16+ Team (YP),"1,528.98 "
Children's Services,Childrens Services Support       ,Employees,22/05/2014,ST JOHN AMBULANCE,6248820,Revenue,1MC21,Fostering Unit,395.00 
Adult and Culture,Social Services-Carefirst              ,Long Term Assets,20/05/2014,ST JOSEPHS,6244944,Revenue,4WX13,Ind Sector Client Loan Fund,"1,132.04 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,ST JOSEPHS,6244944,Revenue,1MG10,Ind Nursing Care Elderly,-524.15 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,ST JOSEPHS,6244944,Revenue,1MG20,Ind Res Care Elderly,"-8,397.40 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,ST JOSEPHS,6244944,Revenue,1MG10,Ind Nursing Care Elderly,"21,422.35 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,ST JOSEPHS,6244944,Revenue,1MG20,Ind Res Care Elderly,"38,114.52 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,ST JOSEPHS,6245000,Revenue,1MG10,Ind Nursing Care Elderly,"3,114.48 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,ST JOSEPHS CARE HOME,6231036,Revenue,1MG20,Ind Res Care Elderly,-527.88 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,ST JOSEPHS CARE HOME,6231036,Revenue,1MG20,Ind Res Care Elderly,"1,561.04 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,ST MARKS COURT,6230963,Revenue,1MG20,Ind Res Care Elderly,-495.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,ST MARKS COURT,6230963,Revenue,1MG20,Ind Res Care Elderly,"1,888.00 "
Children's Services,Educ Fossway S/Start       ,Third Party Payments,15/05/2014,ST MARTINS CENTRE,6241483,Revenue,1EEE1,East CC Central Costs,"5,500.00 "
Children's Services,Educ Fossway S/Start       ,Third Party Payments,16/05/2014,ST MARTIN'S CENTRE,6242767,Revenue,1EEE1,East CC Central Costs,"11,000.00 "
Children's Services,St Marys RC Secon/High School          ,Internal Recharges,30/05/2014,ST MARYS CATHOLIC SCHOOL,6256247,Revenue,1E31H,BSF Phase 2,"24,405.23 "
Children's Services,Social Services - Social Care Payments ,Third Party Payments,01/05/2014,ST OSWALDS HOSPICE,6228219,Revenue,1MH10,Ind Nursing Care PD,730.80 
Children's Services,Social Services - Social Care Payments ,Third Party Payments,01/05/2014,ST OSWALDS HOSPICE,6228219,Revenue,1MH10,Ind Nursing Care PD,313.20 
Children's Services,Social Services - Social Care Payments ,Third Party Payments,01/05/2014,ST OSWALDS HOSPICE,6228219,Revenue,1MH20,Ind Res Care PD,696.00 
Children's Services,Social Services - Social Care Payments ,Third Party Payments,01/05/2014,ST OSWALDS HOSPICE,6228219,Revenue,1MK50,Ind Supported Living LD,"1,044.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,ST PETERS COURT,6244945,Revenue,1MG20,Ind Res Care Elderly,-503.15 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,ST PETERS COURT,6244945,Revenue,1MG20,Ind Res Care Elderly,"1,754.52 "
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,23/05/2014,ST SILAS PCC,6249900,Revenue,1KN60,Byker Ward,"1,000.00 "
Environment & Regeneration,E&R Parking Services       ,Transport,14/05/2014,STAGECOACH NORTH EAST,6239626,Revenue,1V301,Travel office Travel Passes,634.00 
Environment & Regeneration,E&R Parking Services       ,Transport,14/05/2014,STAGECOACH NORTH EAST,6239626,Revenue,1V301,Travel office Travel Passes,"3,324.00 "
Chief Executive's,CD - Support Services            ,Supplies & Services,16/05/2014,STANDING STONE DRAWING OFF SUPPS LTD,6242464,Revenue,1CP17,Digital Printing,504.28 
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,19/05/2014,STANHOPE ST RESIDENTS ASSOCIATION,6244117,Revenue,1KN24,Wingrove Ward,585.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,STANLEY PARK CARE CENTRE,6230951,Revenue,1MG20,Ind Res Care Elderly,-750.46 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,STANLEY PARK CARE CENTRE,6230951,Revenue,1MG20,Ind Res Care Elderly,"1,818.84 "
HRA,HRA Invest/Del             ,Capital Expenditure,07/05/2014,STANNAH LIFT SERVICES LTD,6219642,Capital,2HE01,Capital Citywide,"3,445.00 "
HRA,HRA Invest/Del             ,Capital Expenditure,21/05/2014,STANNAH LIFT SERVICES LTD,6231368,Capital,2HE01,Capital Citywide,"4,486.00 "
HRA,HRA Invest/Del             ,Supplies & Services,07/05/2014,STANNAH LIFT SERVICES LTD,6219642,Revenue,1HBSP,Planned Service&Plant Maint,511.00 
HRA,HRA Invest/Del             ,Supplies & Services,21/05/2014,STANNAH LIFT SERVICES LTD,6231368,Revenue,1HBSP,Planned Service&Plant Maint,511.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,STANTON LODGE NDS (NEURO DISABILITY SUIT,6230980,Revenue,1MH20,Ind Res Care PD,-730.20 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,STANTON LODGE NDS (NEURO DISABILITY SUIT,6230980,Revenue,1MG10,Ind Nursing Care Elderly,"1,542.32 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,STANTON LODGE NDS (NEURO DISABILITY SUIT,6230980,Revenue,1MH20,Ind Res Care PD,"1,542.32 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,STANTON LODGE NDS (NEURO DISABILITY SUIT,6230980,Revenue,1MK20,Ind Res Care LD,"1,542.32 "
Chief Executive's,CD - Human Resources             ,Supplies & Services,13/05/2014,STATEX PRESS NORTHERN LTD,6237617,Revenue,1FP55,Stress Management,543.00 
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,27/05/2014,STATEX PRESS NORTHERN LTD,6236592,Revenue,1KR01,R & M Trading,726.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,02/05/2014,STAUFF NEWCASTLE,6218149,Revenue,3KES1,Fleetmaster Stores Account,546.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,23/05/2014,STAUFF NEWCASTLE,6240464,Revenue,3KES1,Fleetmaster Stores Account,434.00 
Chief Executive's,CD - Central Policy Unit         ,Supplies & Services,07/05/2014,STEVE BROCK PHOTOGRAPHY,6232819,Revenue,1FD03,External Affairs,350.00 
Chief Executive's,CD - Registrars                  ,Supplies & Services,27/05/2014,STEVE BROCK PHOTOGRAPHY,6250472,Revenue,1FA53,Reg of Births Deaths & Margs,245.50 
Chief Executive's,CD - Registrars                  ,Supplies & Services,27/05/2014,STEVE BROCK PHOTOGRAPHY,6250472,Revenue,1FA53,Reg of Births Deaths & Margs,257.25 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,STICHELL HOUSE CARE HOME,6231040,Revenue,1MG20,Ind Res Care Elderly,-486.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,STICHELL HOUSE CARE HOME,6231040,Revenue,1MG20,Ind Res Care Elderly,"1,876.00 "
Children's Services,Childrens Services Support       ,Supplies & Services,01/05/2014,STONE COMPUTERS,6225586,Revenue,1MC28,Personal Education Fund,"1,137.63 "
Environment & Regeneration,NS: Asset Man              ,Premises,30/05/2014,STONE TECHNICAL SERVICES LTD,6256434,Revenue,1DT09,Bath Street Workshops,275.00 
Environment & Regeneration,NS: Asset Man              ,Premises,30/05/2014,STONE TECHNICAL SERVICES LTD,6256436,Revenue,1DT01,Albion Row Industrial Estate,275.00 
Environment & Regeneration,NS: Asset Man              ,Premises,30/05/2014,STONE TECHNICAL SERVICES LTD,6256437,Revenue,1DT10,Riversdales Court Ind Est,275.00 
Environment & Regeneration,NS: Asset Man              ,Premises,30/05/2014,STONE TECHNICAL SERVICES LTD,6256438,Revenue,1DT15,Chillingham Rd Ind Est,275.00 
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,16/05/2014,STONE TECHNICAL SERVICES LTD,6243082,Revenue,1KVWC,Minor Works Contracts,"1,142.00 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,02/05/2014,STONHAM,6229144,Revenue,1MK54,Dom Care Own Tenancy LD,528.00 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,02/05/2014,STONHAM,6229147,Revenue,1MK54,Dom Care Own Tenancy LD,744.00 
Adult and Culture,Social Services-Care Support           ,Third Party Payments,15/05/2014,STONHAM,6241721,Revenue,1MX50,SP Block Gross,"32,815.48 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,15/05/2014,STONHAM,6241722,Revenue,1MX50,SP Block Gross,"5,174.68 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",13/05/2014,STONHAM,6238361,Revenue,1MK50,Ind Supported Living LD,"-3,083.32 "
