Wakefield Council Purchase Card Spend for Quarter 1st October 2017 to 31st December 2017,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Purpose of Spend,Type,Transaction No.,Seq No.,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,P-Card Tran,Contract
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TESCO,Purchase of Food & Drink,Revenue,160965,90,12/10/2017,15.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TESCO,Purchase of Food & Drink,Revenue,160965,55,12/10/2017,6.20,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TESCO,Purchase of Food & Drink,Revenue,160965,52,12/10/2017,9.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TESCO,Purchase of Food & Drink,Revenue,160965,93,12/10/2017,9.71,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TESCO,Purchase of Food & Drink,Revenue,160965,42,12/10/2017,9.84,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TESCO,Purchase of Food & Drink,Revenue,160971,723,10/11/2017,14.68,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TESCO,Purchase of Food & Drink,Revenue,160971,581,10/11/2017,22.80,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TESCO,Purchase of Food & Drink,Revenue,160980,459,02/01/2018,24.20,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TESCO,Purchase of Food & Drink,Revenue,160971,716,10/11/2017,27.01,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TESCO,Purchase of Food & Drink,Revenue,160980,641,02/01/2018,28.66,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TESCO,Purchase of Food & Drink,Revenue,160965,314,12/10/2017,29.56,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TESCO,Purchase of Food & Drink,Revenue,160980,534,02/01/2018,39.14,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TESCO,Purchase of Food & Drink,Revenue,160965,86,12/10/2017,52.26,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TESCO,Purchase of Food & Drink,Revenue,160963,43,06/10/2017,15.40,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,TESCO,Purchase of Food & Drink,Revenue,160964,367,10/10/2017,14.30,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,THE BUSINESS DESK,Purchase of Food & Drink,Revenue,160965,50,12/10/2017,40.00,Nil,THEATRICAL PRODUCERS(EXCL MOTION PIX)TICKET AGNCY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TIM & ELLES,Purchase of Food & Drink,Revenue,160962,197,05/10/2017,5.25,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TIM & ELLES,Purchase of Food & Drink,Revenue,160962,196,05/10/2017,5.80,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TIM & ELLES,Purchase of Food & Drink,Revenue,160962,127,05/10/2017,5.25,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,N,Planning Services,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160974,146,21/11/2017,49.10,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,L,Cultural and Related Services,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160977,80,08/12/2017,87.29,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160968,252,25/10/2017,17.20,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160974,147,21/11/2017,19.50,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160968,251,25/10/2017,203.05,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160974,148,21/11/2017,567.92,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160968,398,25/10/2017,10.95,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160969,227,31/10/2017,32.00,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160977,382,08/12/2017,47.71,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160965,255,12/10/2017,66.08,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160968,347,25/10/2017,68.13,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160971,1063,10/11/2017,107.21,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160978,313,14/12/2017,177.42,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160977,381,08/12/2017,235.41,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160969,226,31/10/2017,241.66,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160968,397,25/10/2017,386.01,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160965,254,12/10/2017,456.20,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160968,346,25/10/2017,788.77,Nil,CATERERS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,L,Cultural and Related Services,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160977,563,08/12/2017,243.77,Nil,MISC FOOD STORE-CONVENIENCEMRKTSPLTYVENDNG MACS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160978,563,14/12/2017,43.68,Nil,MISC FOOD STORE-CONVENIENCEMRKTSPLTYVENDNG MACS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160978,562,14/12/2017,360.40,Nil,MISC FOOD STORE-CONVENIENCEMRKTSPLTYVENDNG MACS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TOTAL FOOD SVS LTD,Purchase of Food & Drink,Revenue,160980,1035,02/01/2018,271.29,Nil,MISC FOOD STORE-CONVENIENCEMRKTSPLTYVENDNG MACS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160970,256,02/11/2017,3.30,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160977,203,08/12/2017,4.40,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,6,Housing Services,W M MORRISONS,Purchase of Food & Drink,Revenue,160977,107,08/12/2017,4.17,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160962,334,05/10/2017,6.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160962,445,05/10/2017,6.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160970,120,02/11/2017,6.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160971,1155,10/11/2017,6.60,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160978,557,14/12/2017,6.60,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160971,1154,10/11/2017,8.33,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160969,164,31/10/2017,2.93,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,367,25/10/2017,0.58,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,816,02/01/2018,0.71,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,648,02/01/2018,0.83,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,153,02/01/2018,1.08,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,195,02/01/2018,1.08,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,170,25/10/2017,1.21,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,734,02/01/2018,3.75,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,120,02/01/2018,4.04,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,592,02/01/2018,4.42,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,423,25/10/2017,5.08,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,786,02/01/2018,5.81,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,184,02/01/2018,5.91,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,212,25/10/2017,6.33,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,261,02/01/2018,6.65,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,210,02/01/2018,9.97,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,104,02/01/2018,10.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,303,25/10/2017,12.76,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,394,02/01/2018,13.46,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,1007,02/01/2018,14.28,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,178,25/10/2017,14.29,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,165,02/01/2018,16.75,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,146,25/10/2017,17.35,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,325,25/10/2017,18.39,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,140,02/01/2018,25.29,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,407,02/01/2018,27.75,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,132,25/10/2017,32.84,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,166,02/01/2018,50.41,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,395,02/01/2018,53.64,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,125,25/10/2017,55.33,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,817,02/01/2018,57.72,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,304,25/10/2017,64.58,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,179,25/10/2017,65.99,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,368,25/10/2017,69.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,593,02/01/2018,70.19,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,185,02/01/2018,83.29,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,408,02/01/2018,83.38,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,424,25/10/2017,83.56,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,141,02/01/2018,86.19,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,787,02/01/2018,87.40,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,196,02/01/2018,88.07,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,147,25/10/2017,93.76,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,154,02/01/2018,95.84,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,105,02/01/2018,102.62,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,262,02/01/2018,105.06,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,735,02/01/2018,105.86,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,326,25/10/2017,106.86,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,133,25/10/2017,108.89,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,213,25/10/2017,109.32,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,649,02/01/2018,111.22,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,1090,02/01/2018,112.30,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,211,02/01/2018,113.74,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,1008,02/01/2018,124.33,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,126,25/10/2017,125.21,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,453,02/01/2018,142.85,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160968,171,25/10/2017,143.70,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,121,02/01/2018,146.14,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,1006,02/01/2018,6.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,160980,319,02/01/2018,6.86,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
