Unique Reference Number,Date,Merchant Category Code,Location,Merchant Category Group,Amount,Supplier
FCOGPC161101324,11/28/2016,"THEATRICAL PRODUCERS(EXCL MOTION PIX),TICKET AGNCY",BRA,Leisure Activities,728.87,PAGSEGUROUOL CIAFIANDE
FCOGPC161101325,11/28/2016,"ALTERATIONS, MENDING, SEAMSTRESSES, TAILORS",BGD,General Retail and Wholesale,745.58,CHOYONIKA TAILORS
FCOGPC161101326,11/28/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,773.85,ACCOMMODATION PROVIDER
FCOGPC161101327,11/28/2016,HOTELS/MOTELS/RESORTS ,MWI,Hotels,796.52,ACCOMMODATION PROVIDER
FCOGPC161101328,11/28/2016,"GROCERY STORES, SUPERMARKETS",USA,General Retail and Wholesale,812.5,AMISH MARKET
FCOGPC161101329,11/28/2016,COMPUTER SOFTWARE STORES,ROM,Computer Equipment & Services,846.94,SHEBA DISTRIBUTION SRL
FCOGPC161101330,11/28/2016,HOTELS/MOTELS/RESORTS ,MWI,Hotels,855.63,ACCOMMODATION PROVIDER
FCOGPC161101331,11/28/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",JAM,Personal Services,884.91,NATIONAL SAFETY LTD
FCOGPC161101332,11/28/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",HRV,Utilities and Non Automotive Fuel,895.18,FINA 30101 ZAGREB
FCOGPC161101333,11/28/2016,HOTELS/MOTELS/RESORTS ,BWA,Hotels,903.81,ACCOMMODATION PROVIDER
FCOGPC161101334,11/28/2016,"QUICK COPY,REPRODUCTION AND BLUEPRINTING SERVICES",CYP,"Office Stationery, equipment and supplies",921.45,D.M.G. CARTRIDGE WORLD
FCOGPC161101335,11/28/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",IND,"Vehicles, servicing and spares",928.24,CABS INDIA TOURS & TRA
FCOGPC161101336,11/28/2016,BOOK STORES,LUX,Books and Periodicals,938.27,AMAZON UK MARKETPLACE
FCOGPC161101337,11/28/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,952,SP  GADGETWEAR UK
FCOGPC161101338,11/28/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,952,SP  GADGETWEAR UK
FCOGPC161101339,11/28/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,952,SP  GADGETWEAR UK
FCOGPC161101340,11/28/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,952,SP  GADGETWEAR UK
FCOGPC161101341,11/28/2016,HOTELS/MOTELS/RESORTS ,JAM,Hotels,960.57,ACCOMMODATION PROVIDER
FCOGPC161101342,11/28/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",IND,"Vehicles, servicing and spares",985.19,CABS INDIA TOURS & TRA
FCOGPC161101343,11/28/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",TUR,"Office Stationery, equipment and supplies",997.66,BIROFIS BURO MALZ.TIC.
FCOGPC161101344,11/28/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,1059,ACCOMMODATION PROVIDER
FCOGPC161101345,11/28/2016,"DRUG STORES, PHARMACIES",PAK,Medical Supplies and Services,1078.38,WORLD MART
FCOGPC161101346,11/28/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",USA,Personal Services,1102.2,AMERICAN ALARM & CO
FCOGPC161101347,11/28/2016,TRAVEL AGENCIES,GHA,Travel Agencies,1111.67,TRAVEL PLACES LIMITED
FCOGPC161101348,11/28/2016,AUTOMOTIVE BODY REPAIR SHOPS,CYP,"Vehicles, servicing and spares",1148.51,SAVVAS MATTHEOU SHOP
FCOGPC161101349,11/28/2016,MISCELLANEOUS PUBLISHING AND PRINTING,AUS,Print and advertising,1169.66,VISUAL CHOICE DISPLAYS
FCOGPC161101350,11/28/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,GBR,"Office Stationery, equipment and supplies",1224.39,CARTRIDGE SAVE
FCOGPC161101351,11/28/2016,AGRICULTURAL COOPERATIVES,KWT,Estate and garden Services,1292.94,HYDRO GENERAL TRAD EST
FCOGPC161101352,11/28/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,GBR,"Office Stationery, equipment and supplies",1345.92,CARTRIDGE SAVE
FCOGPC161101353,11/28/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,BRB,Professional Services,1371.21,PROFESSIONAL EXECUTIVE
FCOGPC161101354,11/28/2016,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,AFG,Building Materials,1420.59,DAWOOD ANGAR LTD
FCOGPC161101355,11/28/2016,AGRICULTURAL COOPERATIVES,KWT,Estate and garden Services,1437.35,HYDRO GENERAL TRAD EST
FCOGPC161101356,11/28/2016,HOTELS/MOTELS/RESORTS ,BOL,Hotels,1563.96,ACCOMMODATION PROVIDER
FCOGPC161101357,11/28/2016,"SCHOOLS, ELEMENTARY AND SECONDARY",FRA,Training and Educational,1582.58,ISP
FCOGPC161101358,11/28/2016,OFFICE AND COMMERCIAL FURNITURE,GBR,"Office Stationery, equipment and supplies",2025,THREE TOWNS OFF EQIP
FCOGPC161101359,11/29/2016,MISCELLANEOUS PUBLISHING AND PRINTING,MEX,Print and advertising,525.85,FACTOR DIGITAL
FCOGPC161101360,11/29/2016,TELECOM INCL PREPAID/RECURRING PHONE SVCS,PAK,Telecommunication Services,533.73,TELENOR PAKISTAN PVT
FCOGPC161101361,11/29/2016,DEPARTMENT STORES,MNE,General Retail and Wholesale,536.42,TEXNO MAX
FCOGPC161101362,11/29/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",COL,General Retail and Wholesale,536.6,COLCHONES SERTA
FCOGPC161101363,11/29/2016,TELECOM INCL PREPAID/RECURRING PHONE SVCS,RWA,Telecommunication Services,582.79,MTN CENTRE NYARUTARAMA
FCOGPC161101364,11/29/2016,"BUILDING MATERIALS, LUMBER STORES",ESP,Building Materials,602.56,CATALANA DE TOLDOS SA
FCOGPC161101365,11/29/2016,POSTAL SERVICES-GOVERNMENT ONLY,LVA,Mail and Courier Services,619.82,RIGAS 10. PASTA NODALA
FCOGPC161101366,11/29/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,KEN,"Office Stationery, equipment and supplies",632.77,SANGONET AGENCIES
FCOGPC161101367,11/29/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",JAM,Utilities and Non Automotive Fuel,641.92,SHAW HAULAGE LIMITED
FCOGPC161101368,11/29/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,PAK,Telecommunication Services,649.66,BEEPS AND BELLS
FCOGPC161101369,11/29/2016,"BUILDING MATERIALS, LUMBER STORES",UKR,Building Materials,655.3,PHLPPERESTENKOANDREJNI
FCOGPC161101370,11/29/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,PAK,General Retail and Wholesale,660.7,SHAKEEL TRADING CORP
FCOGPC161101371,11/29/2016,"GROCERY STORES, SUPERMARKETS",IND,General Retail and Wholesale,666.84,PURNAGIRI GENERAL STOR
FCOGPC161101372,11/29/2016,"EATING PLACES, RESTAURANTS",BRA,Restuarants and Bars,727.57,IZ TEREZA DOS SANTOS T
FCOGPC161101373,11/29/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,ARE,Professional Services,734.65,CHICAGO TARINING AND C
FCOGPC161101374,11/29/2016,ELECTRICAL PARTS AND EQUIPMENT,ARE,Building Materials,756.98,BAHRI N MAZROEI TRDG C
FCOGPC161101375,11/29/2016,CATERERS,AUS,Catering and Catering Supplies,762.53,FRESH CATERING PYL
FCOGPC161101376,11/29/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",COL,General Retail and Wholesale,789.11,COLCHONES SERTA
FCOGPC161101377,11/29/2016,"ROOFING AND SIDING, SHEET METAL WORK CONTRACTORS",ZWE,Building Services,791.94,PERTOBELO TRADING P L
FCOGPC161101378,11/29/2016,HOME SUPPLY WAREHOUSE STORES,TUR,General Retail and Wholesale,808.14,EURO DEKOR CICEK.DEK M
FCOGPC161101379,11/29/2016,DUTY FREE STORES,DNK,General Retail and Wholesale,855.58,INCO CC KOPENHAVN
FCOGPC161101380,11/29/2016,"EATING PLACES, RESTAURANTS",RUS,Restuarants and Bars,915.17,CAFE ZAVOD
FCOGPC161101381,11/29/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",TUR,Personal Services,967.06,IBRAHIM SEN KOMINIKASY
FCOGPC161101382,11/29/2016,HOME SUPPLY WAREHOUSE STORES,TUR,General Retail and Wholesale,985.58,EURO DEKOR CICEK.DEK M
FCOGPC161101383,11/29/2016,"GROCERY STORES, SUPERMARKETS",THA,General Retail and Wholesale,989.93,TESCO LOTUS (RAMA 1)
FCOGPC161101384,11/29/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",TUR,General Retail and Wholesale,991.67,ANKARA  MAGAZA VE MUST
FCOGPC161101385,11/29/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",ZMB,Utilities and Non Automotive Fuel,1004.04,ZESCO CROSSROAD
FCOGPC161101386,11/29/2016,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),CHL,Leisure Activities,1015.36,GRANJAVENTURA
FCOGPC161101387,11/29/2016,DEPARTMENT STORES,GBR,General Retail and Wholesale,1050,JOHN LEWIS
FCOGPC161101388,11/29/2016,SECURITIES-BROKERS/DEALERS,ZAF,Financial Services,1054.52,THE LOCK SHOP
FCOGPC161101389,11/29/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",TUR,"Office Stationery, equipment and supplies",1083.16,BIROFIS BURO MALZ.TIC.
FCOGPC161101390,11/29/2016,TRAVEL,GBR,Airline,1094.65,AIRLINE
FCOGPC161101391,11/29/2016,MEN'S AND WOMEN'S CLOTHING STORES,GBR,General Retail and Wholesale,1099.35,WWW.DICKIESSTORE.CO.UK
FCOGPC161101392,11/29/2016,TELEGRAPH SERVICES,GBR,Telecommunication Services,1111.53,WP-GIBTELECOM LTD
FCOGPC161101393,11/29/2016,"CLEANING AND MAINTENANCE, JANITORIAL SERVICES",QZZ,Cleaning Services and Supplies,1126,LONI
FCOGPC161101394,11/29/2016,CATERERS,GBR,Catering and Catering Supplies,1205.4,AT HOME CATERING
FCOGPC161101395,11/29/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,USA,General Retail and Wholesale,1213.33,AUDIO ASSOCIATES DISTR
FCOGPC161101396,11/29/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",AUT,Catering and Catering Supplies,1245.88,METRO 1110
FCOGPC161101397,11/29/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",ZMB,Utilities and Non Automotive Fuel,1255.04,ZESCO CROSSROAD
FCOGPC161101398,11/29/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",GBR,"Vehicles, servicing and spares",1301.05,CONRICO INTERNATIONAL
FCOGPC161101399,11/29/2016,"CLEANING AND MAINTENANCE, JANITORIAL SERVICES",QZZ,Cleaning Services and Supplies,1305.45,LONI
FCOGPC161101400,11/29/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,1343.97,PC WORLD ONLINE
FCOGPC161101401,11/29/2016,"SCHOOLS, BUSINESS AND SECRETARIAL",GBR,Training and Educational,1346.85,FOCUS PROJECT MGMNT (E
FCOGPC161101402,11/29/2016,"SCHOOLS, BUSINESS AND SECRETARIAL",GBR,Training and Educational,1346.85,FOCUS PROJECT MGMNT (E
FCOGPC161101403,11/29/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",GBR,"Vehicles, servicing and spares",1367.1,CONRICO INTERNATIONAL
FCOGPC161101404,11/29/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",GBR,"Vehicles, servicing and spares",1367.1,CONRICO INTERNATIONAL
FCOGPC161101405,11/29/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,1499.95,DIPLOMATIC MISSION SUP
FCOGPC161101406,11/29/2016,HOTELS/MOTELS/RESORTS ,PAN,Hotels,1808.89,ACCOMMODATION PROVIDER
FCOGPC161101407,11/29/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Statutory Bodies,2167.2,WP-UK TRADE & INVESTME
FCOGPC161101408,11/29/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",ROM,"Vehicles, servicing and spares",2447.12,PREMIUM AUTO MOTOR
FCOGPC161101409,11/30/2016,HOTELS/MOTELS/RESORTS ,HND,Hotels,1487.07,ACCOMMODATION PROVIDER
FCOGPC161101410,11/30/2016,TRAVEL,GBR,Airline,2108.59,AIRLINE
