YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,LaboratoryTests2,Commodity,Commodity_List,Species,Species_List,CountryOfDestination,Motivation,LaboratoryTests3,SampleDate,Results2,SampleCount,LaboratoryTestConclusion,ReleasedDate
2017,Q2,4,19,BR,GB,London Gateway,AT,AT,BR,Brazil,GB,CVEDP,No,Human Consumption,14699.48,13516.8,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-22,2017,Q2,4,22,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,BR,GB,London Gateway,AT,AT,BR,Brazil,GB,CVEDP,No,Human Consumption,7507.5,7150,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-22,2017,Q2,4,22,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,BR,GB,London Gateway,AT,AT,BR,Brazil,GB,CVEDP,No,Human Consumption,730.02,690,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-22,2017,Q2,4,22,-,00020714,00020714,Gallus Gallus,Gallus Gallus,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,BR,GB,London Gateway,AT,AT,BR,Brazil,GB,CVEDP,No,Human Consumption,12600.1,12000,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-21,2017,Q2,4,21,-,00160232,160232|160232,Aves,Aves|Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,BR,GB,London Gateway,AT,AT,BR,Brazil,GB,CVEDP,No,Human Consumption,6828.22,6400,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-21,2017,Q2,4,21,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,BR,GB,London Gateway,AT,AT,BR,Brazil,GB,CVEDP,No,Human Consumption,3942.54,3780,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-24,2017,Q2,4,24,-,00020712,00020712,Gallus Gallus,Gallus Gallus,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20937.6,20160,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-21,2017,Q2,4,21,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,24024,22932,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-22,2017,Q2,4,22,-,00020714,00020714,Gallus Gallus,Gallus Gallus,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,23600,22800,/,/,satisfactory,satisfactory,satisfactory,Yes,Random,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-22,2017,Q2,4,22,Yes,02109939,02109939,Aves,Aves,United Kingdom,Random,coccidiostats,,<2 ?g/kg,1,Satisfactory,2017-05-05
2017,Q2,4,19,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,18990.96,17632.5,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-28,2017,Q2,4,28,-,00160239,00160239,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,14017.47,12779.85,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-28,2017,Q2,4,28,-,00160239,00160239,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,VN,GB,Heathrow,GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,350,180,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-19,2017,Q2,4,19,-,03046200,03046200,Pangasius Pangasius,Pangasius Pangasius,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20055.6,18570,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-20,2017,Q2,4,20,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,PH,GB,Felixstowe P,GB,GB,PH,Philippines,GB,CVEDP,No,Human Consumption,20080,16981.8,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-28,2017,Q2,4,28,-,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,9.3,3,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-20,2017,Q2,4,20,-,16052900,16052900,Penaeus Vannamei,Penaeus Vannamei,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,CA,GB,Southampton P,GB,GB,CA,Canada,GB,CVEDP,No,Human Consumption,22540,20000,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-26,2017,Q2,4,26,-,03072290,03072290,Placopecten Spp,Placopecten Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,25838.5,25005,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-24,2017,Q2,4,24,-,02109939,02109939,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,25838.5,25005,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-27,2017,Q2,4,27,-,02109939,02109939,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,GH,GB,London Gateway,GB,GB,GH,Ghana,GB,CVEDP,No,Human Consumption,20388.02,17709.6,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-27,2017,Q2,4,27,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,GH,GB,London Gateway,GB,GB,GH,Ghana,GB,CVEDP,No,Human Consumption,20388.02,17709.6,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-27,2017,Q2,4,27,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,GH,GB,Liverpool,GB,GB,GH,Ghana,GB,CVEDP,No,Human Consumption,19882.98,16195.2,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-19,2017,Q2,4,19,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,GH,GB,Liverpool,GB,GB,GH,Ghana,GB,CVEDP,No,Human Consumption,19012,15360,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-19,2017,Q2,4,19,-,16041421,16041421|16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis|Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,GH,GB,Liverpool,GB,GB,GH,Ghana,GB,CVEDP,No,Human Consumption,19012,15360,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-19,2017,Q2,4,19,-,16041428,16041421|16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis|Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,GH,GB,Liverpool,GB,GB,GH,Ghana,GB,CVEDP,No,Human Consumption,20036.2,16320,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-20,2017,Q2,4,20,-,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MV,GB,Heathrow,GB,GB,MV,Maldives,GB,CVEDP,No,Human Consumption,990.1,850.29,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-20,2017,Q2,4,20,-,03044990,03044990,Thunnus Albacares,Thunnus Albacares,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MV,GB,Heathrow,GB,GB,MV,Maldives,GB,CVEDP,No,Human Consumption,842.92,704.52,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-20,2017,Q2,4,20,-,00030232,030232|03044990,Thunnus Albacares,Thunnus Albacares|Thunnus Albacares,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MV,GB,Heathrow,GB,GB,MV,Maldives,GB,CVEDP,No,Human Consumption,842.92,704.52,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-20,2017,Q2,4,20,-,03044990,030232|03044990,Thunnus Albacares,Thunnus Albacares|Thunnus Albacares,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MA,GB,Felixstowe P,GB,GB,MA,Morocco,GB,CVEDP,No,Human Consumption,21020,17280,/,/,satisfactory,satisfactory,notsatisfactory,No,-,-,Not Acceptable,/,/,/,-,/,/,-,-,1. Re-Export,7. Physical Hygiene Failure,2017-04-28,2017,Q2,4,28,-,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MA,GB,Felixstowe P,GB,GB,MA,Morocco,GB,CVEDP,No,Human Consumption,19700,15969.6,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-23,2017,Q2,4,23,-,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,HN,GB,Tilbury P,GB,GB,HN,Honduras,GB,CVEDP,No,Human Consumption,24000,20000,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-25,2017,Q2,4,25,-,03061792,03061792,Penaeus Vannamei,Penaeus Vannamei,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,US,GB,Heathrow,GB,GB,US,United States,GB,CVEDP,No,Human Consumption,1400,960,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-20,2017,Q2,4,20,-,03063210,03063210,Homarus Spp,Homarus Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MV,GB,Heathrow,GB,GB,MV,Maldives,GB,CVEDP,No,Human Consumption,227.09,195.69,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-20,2017,Q2,4,20,-,00030232,030232|03044990,Thunnus Albacares,Thunnus Albacares|Thunnus Albacares,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MV,GB,Heathrow,GB,GB,MV,Maldives,GB,CVEDP,No,Human Consumption,227.09,195.69,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-20,2017,Q2,4,20,-,03044990,030232|03044990,Thunnus Albacares,Thunnus Albacares|Thunnus Albacares,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,US,GB,Felixstowe P,GB,GB,US,United States,GB,CVEDP,No,Animal Feedingstuff,2031,2000,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-04-25,2017,Q2,4,25,-,00230910,00230910,-,,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,EC,GB,Felixstowe P,GB,GB,EC,Ecuador,GB,CVEDP,No,Human Consumption,20795,19594.8,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-24,2017,Q2,4,24,-,16041428,16041428|16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis|Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,EC,GB,Felixstowe P,GB,GB,EC,Ecuador,GB,CVEDP,No,Human Consumption,20700,15897.6,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-23,2017,Q2,4,23,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,EC,GB,Felixstowe P,GB,GB,EC,Ecuador,GB,CVEDP,No,Human Consumption,80000,61440,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-23,2017,Q2,4,23,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,EC,GB,Felixstowe P,GB,GB,EC,Ecuador,GB,CVEDP,No,Human Consumption,60000,46080,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-23,2017,Q2,4,23,-,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,FK,GB,London Gateway,GB,GB,FK,Falkland Islands (Malvinas),GB,CVEDP,No,Human Consumption,24505.94,23691.02,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-24,2017,Q2,4,24,-,02044210,02044210|02044230|02044250,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,FK,GB,London Gateway,GB,GB,FK,Falkland Islands (Malvinas),GB,CVEDP,No,Human Consumption,24505.94,23691.02,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-24,2017,Q2,4,24,-,02044230,02044210|02044230|02044250,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,FK,GB,London Gateway,GB,GB,FK,Falkland Islands (Malvinas),GB,CVEDP,No,Human Consumption,24505.94,23691.02,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-24,2017,Q2,4,24,-,02044250,02044210|02044230|02044250,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,FK,GB,London Gateway,GB,GB,FK,Falkland Islands (Malvinas),GB,CVEDP,No,Human Consumption,24616.91,23799.15,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-24,2017,Q2,4,24,-,02044210,02044210|02044230|02044250|02044290,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,FK,GB,London Gateway,GB,GB,FK,Falkland Islands (Malvinas),GB,CVEDP,No,Human Consumption,24616.91,23799.15,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-24,2017,Q2,4,24,-,02044230,02044210|02044230|02044250|02044290,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,FK,GB,London Gateway,GB,GB,FK,Falkland Islands (Malvinas),GB,CVEDP,No,Human Consumption,24616.91,23799.15,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-24,2017,Q2,4,24,-,02044250,02044210|02044230|02044250|02044290,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,FK,GB,London Gateway,GB,GB,FK,Falkland Islands (Malvinas),GB,CVEDP,No,Human Consumption,24616.91,23799.15,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-24,2017,Q2,4,24,-,02044290,02044210|02044230|02044250|02044290,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20000,14880,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-20,2017,Q2,4,20,-,16042050,16042050,Sardinella Spp,Sardinella Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,ZM,GB,Felixstowe P,GB,GB,ZM,Namibia,GB,CVEDP,No,Human Consumption,22053,21000,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-25,2017,Q2,4,25,-,04090000,04090000,Apis Melifera,Apis Melifera,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,SC,GB,Heathrow,GB,GB,SC,Seychelles,GB,CVEDP,No,Human Consumption,574,504.3,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-20,2017,Q2,4,20,-,03044500,03044500|03044990,Xiphias Gladius,Thunnus Albacares|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,SC,GB,Heathrow,GB,GB,SC,Seychelles,GB,CVEDP,No,Human Consumption,574,504.3,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-20,2017,Q2,4,20,-,03044990,03044500|03044990,Thunnus Albacares,Thunnus Albacares|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,US,GB,Heathrow,GB,GB,US,United States,GB,CVEDP,No,Other,13,0.2,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-04-20,2017,Q2,4,20,-,05119985,05119985|05119985,Otra,Otra,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,US,GB,Heathrow,GB,GB,US,United States,GB,CVEDP,No,Other,13,0.2,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-04-20,2017,Q2,4,20,-,05119985,05119985|05119985,-,Otra,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,PH,GB,Felixstowe P,GB,GB,PH,Philippines,GB,CVEDP,No,Human Consumption,14464,10414.08,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-22,2017,Q2,4,22,-,16041421,16041421|16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis|Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,PH,GB,Felixstowe P,GB,GB,PH,Philippines,GB,CVEDP,No,Human Consumption,14464,10414.08,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-22,2017,Q2,4,22,-,16041428,16041421|16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis|Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,35,10,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-21,2017,Q2,4,21,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,VN,GB,Heathrow,NL,NL,VN,Viet Nam,GB,CVEDP,No,Human Consumption,9,6.1,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-20,2017,Q2,4,20,-,16052110,16052110|16052110,Penaeus Vannamei,Penaeus Vannamei|Penaeus Vannamei,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23641,21595,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-26,2017,Q2,4,26,-,03032400,03032400|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910,Pangasius Pangasius,Channa Striata|Cirrhinus Cirrhosus|Labeo Rohita|Notopterus Notopterus|Pangasius Pangasius|Sperata Aor|Systomus Sarana|Tenualosa Ilisha|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23641,21595,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-26,2017,Q2,4,26,-,03032500,03032400|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910,Cirrhinus Cirrhosus,Channa Striata|Cirrhinus Cirrhosus|Labeo Rohita|Notopterus Notopterus|Pangasius Pangasius|Sperata Aor|Systomus Sarana|Tenualosa Ilisha|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23641,21595,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-26,2017,Q2,4,26,-,03032500,03032400|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910,Labeo Rohita,Channa Striata|Cirrhinus Cirrhosus|Labeo Rohita|Notopterus Notopterus|Pangasius Pangasius|Sperata Aor|Systomus Sarana|Tenualosa Ilisha|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23641,21595,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-26,2017,Q2,4,26,-,03032900,03032400|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910,Channa Striata,Channa Striata|Cirrhinus Cirrhosus|Labeo Rohita|Notopterus Notopterus|Pangasius Pangasius|Sperata Aor|Systomus Sarana|Tenualosa Ilisha|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23641,21595,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-26,2017,Q2,4,26,-,03038910,03032400|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910,Notopterus Notopterus,Channa Striata|Cirrhinus Cirrhosus|Labeo Rohita|Notopterus Notopterus|Pangasius Pangasius|Sperata Aor|Systomus Sarana|Tenualosa Ilisha|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23641,21595,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-26,2017,Q2,4,26,-,03038910,03032400|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910,Sperata Aor,Channa Striata|Cirrhinus Cirrhosus|Labeo Rohita|Notopterus Notopterus|Pangasius Pangasius|Sperata Aor|Systomus Sarana|Tenualosa Ilisha|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23641,21595,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-26,2017,Q2,4,26,-,03038910,03032400|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910,Systomus Sarana,Channa Striata|Cirrhinus Cirrhosus|Labeo Rohita|Notopterus Notopterus|Pangasius Pangasius|Sperata Aor|Systomus Sarana|Tenualosa Ilisha|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,19,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23641,21595,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-04-26,2017,Q2,4,26,-,03038910,03032400|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910,Tenualosa Ilisha,Channa Striata|Cirrhinus Cirrhosus|Labeo Rohita|Notopterus Notopterus|Pangasius Pangasius|Sperata Aor|Systomus Sarana|Tenualosa Ilisha|Wallago Attu,United Kingdom,-,-,,-,-,-,
