  , 30%HIO, 33%aC,29%,32%,26%, 37%aCE,29%,19%,23%, 32%aHIMO,21%,24%, 27%O,10%,8%, 32%HIO,33%,28%, 36%aHI,29%
 , , , , , , , , , , , , , , , , , , , MO, 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,190,58,54,13,3,36,7,1,5,92,2, -,12,1,2,11, -, -,38,159
  , 3%M,4%,3%,4%,1%, 7%aBCE,5%,1%,3%, 3%M,4%, -,1%,13%,4%,2%, -, -, 7%aHJM,3%
 , , , , , , , , , , , , , , , , , , , P, 
 NET AGREE,2213,498,708,110,109,93,56,77,106,934,28,29,515,6,33,155,4,13,120,1811
  , 37%BFJS, 30%F, 39%BF, 33%F, 48%aBCDF,19%, 37%F, 61%aJMPS, 52%aJPS, 32%S,54%,53%, 45%aJPS,68%, 81%aHIJMP, 33%S,33%,45%,21%,38%
 , , , , , , , , , , , , , , , S, , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G - a/H/I/J/K/L/M/N/O/P/Q/R/S,,,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,,,,,, Table 263,,
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,,,
 I feel more confident socially,,,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,

 , , Gender,,,,,,,, Ethnicity Summary,,,,,,,,
 ,  , FE,, Apprentice,, Other LR,, PCDL,, FE,, Apprentice,, Other LR,, PCDL,, 
  , Wtd Total (a), Male (b), Female (c), Male (d), Female (e), Male (f), Female (g), Male (h), Female (i), White (j), BME (k), White (l), BME (m), White (n), BME (o), White (p), BME (q), Unwtd Total 
 Unweighted Total,4706,985,1647,561,397,118,358,145,495,2155,468,893,65,393,82,604,27,4706
 Weighted Total,6028,1449,2033,724,618, 136*,429,145,495,2919,553,1215, 127*,459, 105*,604, 27**,4706
 Effective Base,3978,894,1514,435,284,91,277,145,495,1961,424,682,42,305,62,604,27,4706
 Agree,4025,921,1368,552,427,91,294,75,298,1808,474,879,101,294,90,345,22,3179
  , 67%bhi, 64%h, 67%hi, 76%abceghi, 69%hi, 67%h, 68%hi,52%,60%, 62%p, 86%ajlnp, 72%ajnp, 80%jnp, 64%p, 86%ajlnp,57%,81%,68%
 , jp, , , , , , , , , , , , , , , , , 
 Disagree,1812,486,592,161,184,42,122,56,168,1008,68,319,26,150,14,217,5,1368
  , 30%dkl, 34%acd, 29%d,22%, 30%d,31%,29%, 39%acdg, 34%acd, 35%aklo,12%, 26%ko,20%, 33%klo,13%, 36%aklmo,19%,29%
 , o, , , , , , , , , , , , , , , , , 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,190,41,73,10,7,3,13,14,29,103,11,17, -,15,1,42, -,159
 , 3%del,3%, 4%de,1%,1%,2%,3%, 10%abcdefg, 6%abcde, 4%l,2%,1%, -,3%,1%, 7%ajkln, -,3%
 NET AGREE,2213,435,775,391,243,48,171,19,130,801,407,560,75,144,76,128,17,1811
  , 37%bhi, 30%h, 38%bhi, 54%abcefgh, 39%bhi, 36%h, 40%bhi,13%, 26%h, 27%p, 74%ajlmnp, 46%ajnp, 59%ajnp, 31%p, 73%ajlnp,21%,63%,38%
 , jnp, , , i, , , , , , , , , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i - a/j/k/l/m/n/o/p/q,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,, Table 264,,,,
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,
 I feel more confident socially,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,

 , , Current aimed level,,,,,,,,,,,,
 ,  , FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), Below level 2 (B), Level 2 (C), Level 3 or higher (D), Below level 2 (E), Level 2 (F), Level 3 or higher (G), Below level 2 (H), Level 2 (I), Level 3 or higher (J), Below level 2 (K), Level 2 (L), Level 3 or higher (M), Unwtd Total 
 Unweighted Total,4706,681,765,1069,5,410,542,257,145,54,241,64,74,4706
 Weighted Total,6028,903,1045,1375, 6**,602,733,301,174, 64*,241, 64*, 74*,4706
 Effective Base,3978,626,704,948,5,294,411,195,114,42,241,64,74,4706
 Agree,4025,633,675,898,6,423,549,220,109,45,147,44,44,3179
 , 67%K, 70%CDK,65%,65%,100%, 70%K, 75%aCDIKM, 73%aCDKM,63%,69%,61%,69%,59%,68%
 Disagree,1812,242,340,430, -,173,172,72,60,16,79,16,26,1368
 , 30%G,27%, 32%BGH, 31%GH, -,29%,24%,24%, 35%GH,25%, 33%GH,25%, 35%G,29%
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,190,28,30,48, -,6,11,8,4,3,15,4,4,159,,,,
 , 3%FG, 3%F,3%, 3%FG, -,1%,2%,3%,3%, 5%F, 6%aBCDFG, 6%FG, 5%FG,3%,,,,
 NET AGREE,2213,390,336,468,6,251,377,148,49,28,68,28,18,1811,,,,
 , 37%CDKM, 43%aCDIKM,32%,34%,100%, 42%CDIKM, 51%aBCDFIKM, 49%aCDIKM,28%, 44%KM,28%, 44%IKM,24%,38%,,,,

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G/H/I/J/K/L/M,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,
,,,,,,,,, (FINAL - ADULTS),,,,,,,,,
,,,,,,,,,,,,,,,,,, Table 265
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,
 I feel more confident socially,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,

 , , Highest Prior Level,,,,,,,,,,,,,,,,
 ,  , FE,,,, Apprentice,,,, Other LR,,,, PCDL,,,, 
  , Wtd Total (a), No qualification (b), Below level 2 (c), Level 2 (d), Level 3 or higher (e), No qualification (f), Below level 2 (g), Level 2 (h), Level 3 or higher (i), No qualification (j), Below level 2 (k), Level 2 (l), Level 3 or higher (m), No qualification (n), Below level 2 (o), Level 2 (p), Level 3 or higher (q), Unwtd Total 
 Unweighted Total,4706,367,497,615,1008,62,328,471,92,131,91,73,144,78,55,64,343,4706
 Weighted Total,6028,483,624,797,1381, 100*,469,634, 132*,157, 106*, 85*, 177*, 78*, 55*, 64*,343,4706
 Effective Base,3978,338,440,546,931,48,229,356,73,111,69,61,99,78,55,64,343,4706
 Agree,4025,353,463,538,805,78,367,440,89,110,85,55,107,58,37,48,173,3179
 , 67%eq, 73%aemq, 74%ademq, 68%eq, 58%q, 78%emq, 78%adehlmq, 70%eq, 67%q, 70%eq, 81%adelmq, 65%q,60%, 74%eq, 67%q, 75%eq,50%,68%
 Disagree,1812,122,151,237,517,21,97,185,40,44,18,27,63,18,17,15,139,1368
   , 30%bcgk,25%,24%, 30%gk, 37%abcdfgh,21%,21%, 29%gk,31%,28%,17%,32%, 36%bcgk,23%,31%,23%, 41%abc,29%
 , , , , , jknp, , , , , , , , , , , , dfghjk, 
 , , , , , , , , , , , , , , , , , np, 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,190,8,10,21,59,1,6,8,3,3,2,3,7,2,1,1,31,159
   , 3%ch,2%,2%,3%, 4%abcgh,1%,1%,1%,2%,2%,2%,4%,4%,3%,2%,2%, 9%abcd,3%
 , , , , , , , , , , , , , , , , , efghij, 
 , , , , , , , , , , , , , , , , , p, 
 NET AGREE,2213,231,312,301,289,57,270,255,48,67,67,28,43,40,20,33,34,1811
  , 37%emq, 48%adehlmq, 50%adehilm, 38%emq, 21%q, 58%adehilm, 58%abdehij, 40%emq, 37%eq, 42%emq, 63%abcdehi, 33%eq, 25%q, 51%adelmq, 36%eq, 52%adelmq,10%,38%
 , , , q, , , oq, lmoq, , , , jlmoq, , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i/j/k/l/m/n/o/p/q,,,,,,,,,,,,,,,,,,
 * small base,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,, Table 266
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,,,,,
 I feel more confident socially,,,,,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,,,,,

 , , Disabilities/ Learning difficulties,,,,,,,, Stage of Course,,,,,,,,,,,,
 ,  , FE,, Apprentice,, Other LR,, PCDL,, FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), None (B), Disability and/or learning difficulty (C), None (D), Disability and/or learning difficulty (E), None (F), Disability and/or learning difficulty (G), None (H), Disability and/or learning difficulty (I), Early leaver (J), Complete (K), Still studying (L), Early leaver (M), Complete (N), Still studying (O), Early leaver (P), Complete (Q), Still studying (R), Early leaver (S), Complete (T), Still studying (U), Unwtd Total 
 Unweighted Total,4706,2256,376,856,102,402,73,543,96,197,898,1497,37,307,588,36,169,263,44,282,302,4706
 Weighted Total,6028,3018,464,1196, 145*,478, 84*,543, 96*,263,1266,1896, 46*,429,825, 41*,188,326, 44*,282,302,4706
 Effective Base,3978,2053,335,640,68,308,59,543,96,180,832,1341,33,225,436,32,137,196,44,282,302,4706
 Agree,4025,1963,326,878,101,321,61,305,67,132,784,1341,29,303,617,23,115,245,19,161,188,3179
  , 67%BHJKS, 65%H, 70%H, 73%aBFH, 70%H, 67%H, 72%H,56%, 70%H,50%, 62%JS, 71%aJK,63%, 71%JKS, 75%aJK,55%, 61%JS, 75%aJK,43%,57%, 62%JS,68%
 , T, , , , , , , , , , , QSTU, , TU, PQSTU, , , PQSTU, , , , 
 Disagree,1812,961,117,301,44,142,23,198,26,118,439,499,16,121,197,19,65,73,22,106,90,1368
  , 30%CDLOR, 32%aCD,25%,25%,30%,30%,27%, 36%aBCDF,27%, 45%aKL, 35%aLO,26%,35%,28%,24%, 45%LOR, 35%LOR,22%, 50%aKL, 38%aLN,30%,29%
 , , , , , , , , , , NORU, R, , , , , , , , NORU, ORU, , 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,190,94,20,17, -,15,1,40,3,13,42,56,1,5,11, -,7,9,3,15,24,159
  , 3%DO, 3%D, 4%D,1%, -,3%,1%, 7%aBDEFG,3%, 5%NO, 3%O,3%,3%,1%,1%, -,4%,3%, 7%NO, 5%aLNO, 8%aKLN,3%
 , , , , , , , , , , , , , , , , , , , , , OR, 
 NET AGREE,2213,1001,209,578,57,179,38,107,41,14,345,842,13,182,419,4,50,172,-3,55,98,1811
   , 37%BHJKP, 33%H, 45%aBH, 48%aBFH, 39%H, 37%H, 45%BH,20%, 43%H, 5%S, 27%JPS, 44%aJK, 28%JS, 42%JKP, 51%aJK, 10%S, 27%JPS, 53%aJK,-7%, 20%JS, 32%JPS,38%
 , QST, , , , , , , , , , T, PQSTU, , QSTU, LMNPQS, , , LMNPQS, , , T, 
 , , , , , , , , , , , , , , , TU, , , TU, , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G/H/I - a/J/K/L/M/N/O/P/Q/R/S/T/U,,,,,,,,,,,,,,,,,,,,,,
 * small base,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,, Table 267
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,,,,,
 I feel more confident in my ability to learn,,,,,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,,,,,

 , , Age,,,,,,,,,,,, Funding,,,,,,,,
 ,  , FE,,, Apprentice,,, Other LR,,, PCDL,,, FE,, Apprentice,, Other LR,, PCDL,, 
  , Wtd Total (a), 19+ (b), 19-24 (c), 25+ (d), 19+ (e), 19-24 (f), 25+ (g), 19+ (h), 19-24 (i), 25+ (j), 19+ (k), 19-24 (l), 25+ (m), Claim support (n), Do not claim support (o), Claim support (p), Do not claim support (q), Claim support (r), Do not claim support (s), Claim support (t), Do not claim support (u), Unwtd Total 
 Unweighted Total,4706,2632,710,1922,958,726,232,476,36,440,640,13,627,472,2096,81,850,43,421,31,599,4706
 Weighted Total,6028,3482,828,2654,1342,960,381,565, 49**,516,640, 13**,627,521,2879, 121*,1189, 54**,497, 31*,599,4706
 Effective Base,3978,2388,606,1785,706,531,179,367,28,339,640,13,627,415,1924,57,628,30,328,31,599,4706
 Agree,5158,2969,758,2211,1228,889,339,483,47,436,478,11,467,483,2417,118,1081,50,419,29,440,4019
  , 86%dkm, 85%dkm, 92%abd, 83%km, 92%abd, 93%abd, 89%dkm, 86%km,96%, 85%km,75%,85%,74%, 93%aosu, 84%u, 98%aosu, 91%aosu,93%, 84%u, 94%u,73%,85%
 , ou, , hjkm, , hjkm, hjkm, , , , , , , , , , , , , , , , 
 Disagree,752,437,64,373,111,68,42,75,2,73,130,2,128,35,392,3,106,4,71,2,127,589
  , 12%cef, 13%cef,8%, 14%abce,8%,7%,11%, 13%cef,4%, 14%cef, 20%abc,15%, 20%abcdef,7%, 14%anpq,2%,9%,7%, 14%npq,6%, 21%ano,13%
 , npq, , , f, , , , , , , defghj, , ghj, , , , , , , , pqst, 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,118,76,6,70,3,3, -,7, -,7,32, -,32,3,70, -,2, -,7, -,32,98
  , 2%cefn, 2%cefg,1%, 3%abce, *, *, -, 1%e, -, 1%e, 5%abcd, -, 5%abcdef,1%, 2%anq, -, *, -, 1%q, -, 5%anoq,2%
 , q, , , fg, , , , , , , efghj, , ghj, , , , , , , , s, 
 NET AGREE,4406,2532,694,1838,1117,820,297,409,46,363,348,9,339,448,2026,115,975,47,348,27,313,3430
  , 73%dkm, 73%dkm, 84%abd, 69%km, 83%abd, 85%abd, 78%dkm, 72%jkm,93%, 70%km,54%,69%,54%, 86%aosu, 70%u, 95%anoqs, 82%aosu,86%, 70%u, 87%osu,52%,73%
 , ou, , hjkm, , ghjkm, eghjkm, , , , , , , , , , u, , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i/j/k/l/m - a/n/o/p/q/r/s/t/u,,,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,
,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,
,,,,,,,,,,,,,,,,,,,, Table 268
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,,,
 I feel more confident in my ability to learn,,,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,,,

 , , Fees,,,,,, Hold account,,,,,,,,,,,,
 ,  , FE,, Other LR,, PCDL,, FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), Paid some/ all (B), Paid no fees (C), Paid some/ all (D), Paid no fees (E), Paid some/ all (F), Paid no fees (G), Skills Account (H), Adult learner account (I), Neither of these (J), Skills Account (K), Adult learner account (L), Neither of these (M), Skills Account (N), Adult learner account (O), Neither of these (P), Skills Account (Q), Adult learner account (R), Neither of these (S), Unwtd Total 
 Unweighted Total,4706,1262,1353,281,194,483,153,95,164,2185,39,39,810,9,36,396,12,29,566,4706
 Weighted Total,6028,1643,1817,335,229,483,153, 127*,203,2916, 52**, 55**,1137, 9**, 40*,472, 12**, 29**,566,4706
 Effective Base,3978,1149,1224,209,158,483,153,86,146,1985,30,28,593,8,31,306,12,29,566,4706
 Agree,5158,1343,1607,272,210,347,128,115,184,2482,44,52,1039,9,39,398,11,27,416,4019
 , 86%BFS, 82%F, 88%aBDF, 81%F, 92%aBDFG,72%, 84%F, 91%S, 91%S, 85%S,84%,95%, 91%aJPS,100%, 97%PS, 84%S,92%,93%,73%,85%
 Disagree,752,250,184,58,17,108,21,11,15,376,8,3,97, -,1,68, -,2,125,589
  , 12%CM, 15%aCE,10%, 17%aCE,7%, 22%aBCEG,14%,8%,7%, 13%IM,16%,5%,8%, -,3%, 14%IM, -,7%, 22%aHI,13%
 , , , , , , , , , , , , , , , , , , , JMOP, 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,118,50,26,5,2,28,4,1,4,59, -, -,2, -, -,7,1, -,25,98
 , 2%M, 3%aC,1%,1%,1%, 6%aBCDE,3%,1%, 2%M, 2%M, -, -, *, -, -, 1%M,8%, -, 4%aJMP,2%
 NET AGREE,4406,1093,1423,215,193,239,107,105,170,2106,36,50,942,9,38,330,11,25,291,3430
 , 73%BDFS, 67%F, 78%aBDFG, 64%F, 84%aBDFG,49%, 70%F, 82%JPS, 84%aJPS, 72%S,69%,91%, 83%aJPS,100%, 95%aJPS, 70%S,92%,86%,51%,73%

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G - a/H/I/J/K/L/M/N/O/P/Q/R/S,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,
,,,,,,,,, (FINAL - ADULTS),,,,,,,,,
,,,,,,,,,,,,,,,,,, Table 269
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,
 I feel more confident in my ability to learn,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,

 , , Gender,,,,,,,, Ethnicity Summary,,,,,,,,
 ,  , FE,, Apprentice,, Other LR,, PCDL,, FE,, Apprentice,, Other LR,, PCDL,, 
  , Wtd Total (a), Male (b), Female (c), Male (d), Female (e), Male (f), Female (g), Male (h), Female (i), White (j), BME (k), White (l), BME (m), White (n), BME (o), White (p), BME (q), Unwtd Total 
 Unweighted Total,4706,985,1647,561,397,118,358,145,495,2155,468,893,65,393,82,604,27,4706
 Weighted Total,6028,1449,2033,724,618, 136*,429,145,495,2919,553,1215, 127*,459, 105*,604, 27**,4706
 Effective Base,3978,894,1514,435,284,91,277,145,495,1961,424,682,42,305,62,604,27,4706
 Agree,5158,1243,1726,655,572,110,373,97,381,2453,511,1109,119,383,100,445,24,4019
  , 86%hij, 86%hi, 85%hi, 91%abcfhi, 93%abc, 81%h, 87%hi,67%, 77%h, 84%p, 92%ajnp, 91%ajnp, 94%p, 84%p, 95%ajnp,74%,89%,85%
 , p, , , , fghi, , , , , , , , , , , , , 
 Disagree,752,181,256,68,43,22,53,38,92,396,36,103,8,69,5,127,3,589
  , 12%dek, 12%e, 13%e,9%,7%, 16%e, 12%e, 26%abcdegi, 19%abcdeg, 14%aklo,6%,8%,6%, 15%klo,5%, 21%ajklmno,11%,13%
 , l, , , , , , , , , , , , , , , , , 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,118,25,51,1,2,4,3,10,22,70,6,3, -,7, -,32, -,98
 , 2%del, 2%d, 3%de, *, *, 3%de,1%, 7%abcdeg, 4%abcdeg, 2%l, 1%l, *, -, 1%l, -, 5%ajkln, -,2%
 NET AGREE,4406,1062,1470,588,530,88,321,59,289,2056,475,1006,111,314,95,318,21,3430
  , 73%hij, 73%hi, 72%hi, 81%abcfghi, 86%abc, 65%h, 75%hi,41%, 58%h, 70%p, 86%ajnp, 83%ajnp, 88%ajnp, 69%p, 91%ajnp,53%,78%,73%
 , p, , , , fghi, , , , , , , , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i - a/j/k/l/m/n/o/p/q,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,, Table 270,,,,
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,
 I feel more confident in my ability to learn,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,

 , , Current aimed level,,,,,,,,,,,,
 ,  , FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), Below level 2 (B), Level 2 (C), Level 3 or higher (D), Below level 2 (E), Level 2 (F), Level 3 or higher (G), Below level 2 (H), Level 2 (I), Level 3 or higher (J), Below level 2 (K), Level 2 (L), Level 3 or higher (M), Unwtd Total 
 Unweighted Total,4706,681,765,1069,5,410,542,257,145,54,241,64,74,4706
 Weighted Total,6028,903,1045,1375, 6**,602,733,301,174, 64*,241, 64*, 74*,4706
 Effective Base,3978,626,704,948,5,294,411,195,114,42,241,64,74,4706
 Agree,5158,784,903,1178,6,551,670,267,146,55,188,54,63,4019
 , 86%K, 87%K, 86%K, 86%K,100%, 92%aBCDIK, 91%aBCDIK, 89%K,84%,85%,78%,84%,85%,85%
 Disagree,752,95,125,169, -,50,61,31,27,10,42,9,8,589
 , 12%FG,10%,12%, 12%G, -,8%,8%,10%, 15%FG,15%, 17%aBCDFGH,14%,11%,13%
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,118,24,16,28, -,1,2,3,2, -,11,1,3,98
 , 2%FG, 3%FG, 2%G, 2%FG, -, *, *,1%,1%, -, 5%aCDFGH,2%, 4%FG,2%
 NET AGREE,4406,689,778,1009,6,502,609,236,119,45,146,45,55,3430
 , 73%K, 76%aK, 74%K, 73%K,100%, 83%aBCDIJKL, 83%aBCDIJKL, 78%K,69%,69%,61%,70%, 74%K,73%

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G/H/I/J/K/L/M,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,
,,,,,,,,, (FINAL - ADULTS),,,,,,,,,
,,,,,,,,,,,,,,,,,, Table 271
 Q.47. I am going to read out a few statements about what effect the course may have had on you personally. Could you tell me whether you agree or disagree with each?,,,,,,,,,,,,,,,,,,
 I feel more confident in my ability to learn,,,,,,,,,,,,,,,,,,
 Base : All wave 3,,,,,,,,,,,,,,,,,,

 , , Highest Prior Level,,,,,,,,,,,,,,,,
 ,  , FE,,,, Apprentice,,,, Other LR,,,, PCDL,,,, 
