objectid,lau214cd,lau214nm,st_areashape,st_lengthshape
7834,UKL2304032,Holywell Central,787181.87,4373.68014165407
7835,UKL2304033,Holywell East,1377873.661625,5924.9560070607
7836,UKL2304034,Holywell West,2854686.085,9909.35421962636
7837,UKL2304035,Hope,12575200.27,18593.2306524324
7838,UKL2304036,Leeswood,11953593.735,16906.41242613
7839,UKL2304037,Llanfynydd,19341681.37,25996.9387703889
7840,UKL2304038,Mancot,4501947.095,8754.12393431207
7841,UKL2304039,Mold Broncoed,1106320.91,5186.35558298312
7842,UKL2304040,Mold East,2356760.68,8047.36751603132
7843,UKL2304041,Mold South,1557813.905,6100.42241908347
7844,UKL2304042,Mold West,1204649.695,4947.11547541705
7845,UKL2304043,Mostyn,11412642.017965,18002.0804867603
7846,UKL2304044,New Brighton,2701014.395,8014.53822103491
7847,UKL2304045,Northop,11525208.685,16325.1730780297
7848,UKL2304046,Northop Hall,3503430.17,8834.98089557081
7849,UKL2304047,Penyffordd,8481397.61,15614.0921821503
7850,UKL2304048,Queensferry,4334353.7115518,10435.2187766646
7851,UKL2304049,Saltney Mold Junction,2507942.36,9283.73024082776
7852,UKL2304050,Saltney Stonebridge,1232883.045,5005.94693956724
7853,UKL2304051,Sealand,20697573.1943718,22291.8528402659
7854,UKL2304052,Shotton East,711603.907753915,4420.21833507031
7855,UKL2304053,Shotton Higher,713866.765,3322.63174842673
7856,UKL2304054,Shotton West,830302.32044,4424.09600506171
7857,UKL2304055,Trelawnyd and Gwaenysgor,18101077.86,22698.2474239294
7858,UKL2304056,Treuddyn,14560832.82,20328.6164624146
7859,UKL2304057,Whitford,21735417.73,22455.1034600289
7860,UKL2305001,Acton,852513.805,3804.76864517913
7861,UKL2305002,Borras Park,675899.05,3588.29183079268
7862,UKL2305003,Bronington,64070358.63,58184.3650878257
7863,UKL2305005,Brynyffynnon,2415878.745,7069.54124344335
7864,UKL2305008,Cefn,7391715.02,17372.8157598723
7865,UKL2305009,Dyffryn Ceiriog/Ceiriog Valley,113149867.21,52020.6959840408
7866,UKL2305010,Chirk North,5521317.905,15128.6540233985
7867,UKL2305011,Chirk South,13468018.535,21051.3984311828
7868,UKL2305013,Erddig,878701.055,4703.25899819291
7869,UKL2305014,Esclusham,1985897.15,7918.4713139559
7870,UKL2305015,Garden Village,650454.49,3816.77422452845
7871,UKL2305017,Grosvenor,1057452.885,4848.80170510191
7872,UKL2305018,Gwenfro,945195.675,4081.19786470432
7873,UKL2305020,Gwersyllt North,2080187.88,7292.90145736143
7874,UKL2305021,Gwersyllt West,1649258.92,6396.53371895672
7875,UKL2305022,Hermitage,744092.34,3462.64762519936
7876,UKL2305024,Johnstown,1151583.845,4621.12033588716
7877,UKL2305025,Little Acton,418627.31,3298.32095748744
7878,UKL2305026,Llangollen Rural,4948279.345,15996.1959742745
7879,UKL2305027,Llay,9327790.63,13662.9645150646
7880,UKL2305028,Maesydre,650404.655,3622.89940216617
7881,UKL2305029,Marchwiel,38249720.695,39292.7635505745
7882,UKL2305030,Marford and Hoseley,3077848.975,7521.54547041913
7883,UKL2305032,New Broughton,1745416.005,6691.75513632164
7884,UKL2305033,Offa,823110.6,4718.92744500902
7885,UKL2305034,Overton,54981889.485,47074.839987298
7886,UKL2305035,Pant,714895.625,3416.56580520548
7887,UKL2305036,Penycae,1560151.61,7759.9326985681
7888,UKL2305037,Penycae and Ruabon South,32612021.22,40150.8926505603
7889,UKL2305038,Plas Madoc,345826.955,2502.23821032015
7890,UKL2305039,Ponciau,18763458.575,23681.3832767995
7891,UKL2305040,Queensway,520528.605,3170.31961678454
7892,UKL2305042,Rossett,25679837.5,28239.5652103601
7893,UKL2305043,Ruabon,8932193.685,15011.4784856994
7894,UKL2305044,Smithfield,642101.395,3208.08556915856
7895,UKL2305045,Stansty,581569.14,3864.69230622239
7896,UKL2305047,Wynnstay,431702.59,2661.35791537883
7897,UKL2400156,Aber-craf,9690806.265,16358.1621192418
7898,UKL2400157,Banwy,152213848.745,56706.4692083844
7899,UKL2400158,Beguildy,192928347.205,76100.8291234726
7900,UKL2400159,Berriew,47227684.685,33256.461698578
7901,UKL2400229,Blaen Hafren,269245380.89,87458.8855907073
7902,UKL2400161,Bronllys,70512040.585,55656.2883517817
7903,UKL2400230,Builth,3186875.87,9143.11902043025
7904,UKL2400163,Bwlch,45249046.28,32356.5118053459
7905,UKL2400164,Caersws,91470659.915,46898.984413832
7906,UKL2400231,Churchstoke,49625586.875,37440.2652531005
7907,UKL2400166,Crickhowell,77255239.79,50452.0786115964
7908,UKL2400167,Cwm-twrch,13102682.545,22925.7709744792
7909,UKL2400168,Disserth and Trecoed,31145431.965,30615.2810768065
7910,UKL2400232,Dolforwyn,47949331.315,42234.9134985358
7911,UKL2400170,Felin-fâch,94459887.69,48926.7890725666
7912,UKL2400171,Forden,34893513.06,30859.2971377244
7913,UKL2400172,Glantwymyn,221395182.414981,90179.2517900277
7914,UKL2400173,Glasbury,126666291.805,53918.1086193419
7915,UKL2400233,Guilsfield,58469211.545,47830.1643744821
7916,UKL2400234,Gwernyfed,69411758.985,40686.1545226877
7917,UKL2400235,Hay,1672033.11,5748.22204341462
7918,UKL2400236,Kerry,88719521.22,49829.249843109
7919,UKL2400237,Knighton,25835222.14,27269.953766378
7920,UKL2400238,Llanafanfawr,223295847.535,101187.944890143
7921,UKL2400180,Llanbadarn Fawr,51670247.41,36750.1354769433
7922,UKL2400181,Llanbrynmair,129585916.65,65411.2260903407
7923,UKL2400182,Llandinam,96774090.76,50170.4582374231
7924,UKL2400183,Llandrindod East/Llandrindod West,874341.835,5007.28842766264
7925,UKL2400184,Llandrindod North,3693483.855,8596.69417856886
7926,UKL2400185,Llandrindod South,7722077.66,13429.7501443428
7927,UKL2400186,Llandrinio,44663818.23,40600.2712447589
7928,UKL2400187,Llandysilio,18521202.655,30827.1402414492
7929,UKL2400188,Llanelwedd,117779484.23,56636.9306443226
7930,UKL2400239,Llanfair Caereinion,61544056.985,38182.789866082
7931,UKL2400190,Llanfihangel,74752741.575,47408.7221330975
7932,UKL2400191,Llanfyllin,41920600.145,31549.1609940938
7933,UKL2400192,Llangattock,31071018.89,22868.0502361891
7934,UKL2400193,Llangors,36429950.07,29733.0536773173
7935,UKL2400240,Llangunllo,131487835.39,70440.6187034712
7936,UKL2400241,Llanidloes,5317162.12,10525.4282904694
7937,UKL2400242,Llanwddyn,168670651.25,57555.6162280298
7938,UKL2400243,Llanrhaeadr-ym-Mochnant/Llansilin,147292029.425,68206.1386432287
7939,UKL2400244,Llansantffraid,41710710.58,34276.718613208
7940,UKL2400200,Llanwrtyd Wells,239877937.025,83248.794282748
7941,UKL2400201,Llanyre,30083559.87,30440.6134925887
7942,UKL2400202,Machynlleth,4990601.955,11376.1002387137
7943,UKL2400203,Maescar/Llywel,254268751.43,86397.7195176498
7944,UKL2400204,Meifod,60438528.08,41506.6759611171
7945,UKL2400245,Montgomery,17570513.48,19680.3157661702
7946,UKL2400206,Nantmel,187556610.78,70182.825694264
7947,UKL2400207,Newtown Central,602982.595,5015.45100546318
7948,UKL2400208,Newtown East,7776723.435,14842.3965074875
7949,UKL2400246,Newtown Llanllwchaiarn North,6823276.385,11567.3252087827
7950,UKL2400210,Newtown Llanllwchaiarn West,8336880.26,14191.1205687125
7951,UKL2400211,Newtown South,3248497.09,7783.64992641814
7952,UKL2400212,Old Radnor,153382288.465,71984.0629096764
7953,UKL2400213,Presteigne,25114202.965,31923.3517658607
7954,UKL2400214,Rhayader,139112665.69,59027.6197600438
7955,UKL2400215,Rhiwcynon,109257167.43,61153.3544484961
7956,UKL2400247,St. David Within,3198122.39,8431.89116870336
7957,UKL2400217,St. John,2297876.235,6841.03985168093
7958,UKL2400218,St. Mary,5720293.225,9850.86282257558
7959,UKL2400219,Talgarth,55081893.675,37367.7926666097
7960,UKL2400221,Tawe-Uchaf,112823575.355,57112.3822237465
7961,UKL2400222,Trewern,32177696.37,28962.5888579931
7962,UKL2400223,Welshpool Castle,17910291.035,18860.076157408
7963,UKL2400224,Welshpool Gungrog,14301800.24,20378.1046101591
7964,UKL2400225,Welshpool Llanerchyddol,6601136.59,12742.3559565679
7965,UKL2400226,Ynyscedwyn,3819580.34,8017.50210596752
7966,UKL2400227,Yscir,154063644.185,63114.3640161401
7967,UKL2400228,Ystradgynlais,28603206.93,32853.9000961194
7968,UKL1407001,Aberaeron,1755143.333765,7002.88513260405
7969,UKL1407002,Aberporth,16484096.36391,18197.2218076726
7970,UKL1407037,Aberteifi/Cardigan-Mwldan,6116503.82791,11697.6250311294
7971,UKL1407038,Aberteifi/Cardigan-Rhyd-y-Fuwch,2279576.365,7074.37245990007
7972,UKL1407039,Aberteifi/Cardigan-Teifi,5134545.59016436,14024.4959604283
7973,UKL1407003,Aberystwyth Bronglais,574145.28,3279.55522811014
7974,UKL1407040,Aberystwyth Canol/Central,326921.205405,3016.79901202362
7975,UKL1407041,Aberystwyth Gogledd/North,1693163.03342,5407.84948382181
7976,UKL1407042,Aberystwyth Penparcau,1985178.39159635,7444.74863469005
7977,UKL1407043,Aberystwyth Rheidol,874021.231743285,7795.60218632289
7978,UKL1407007,Beulah,50858148.505,32280.873626418
7979,UKL1407008,Borth,25316151.64427,27917.3190532987
7980,UKL1407009,Capel Dewi,61462241.735,43640.5537246807
7981,UKL1407011,Ceulanamaesmawr,127687287.081236,56154.0594888419
7982,UKL1407012,Ciliau Aeron,39897787.066725,36760.9187395008
7983,UKL1407013,Faenor,6091372.345,12468.2224626282
7984,UKL1407014,Lampeter,12837775.135,17938.9842938451
7985,UKL1407015,Llanarth,46648640.435,35852.4915986496
7986,UKL1407044,Llanbadarn Fawr-Padarn,2165954.785,7518.35523507598
7987,UKL1407045,Llanbadarn Fawr-Sulien,967975.757615,4757.14428315719
7988,UKL1407017,Llandyfriog,29484549.93,32719.4427254808
7989,UKL1407018,Llandysilio-gogo,65938804.7831457,54148.9172635682
7990,UKL1407019,Llandysul Town,6016233.185,12328.9972002535
7991,UKL1407020,Llanfarian,33381261.20549,32740.8613584266
7992,UKL1407021,Llanfihangel Ystrad,74014354.275,52937.0629781267
7993,UKL1407022,Llangeitho,152196228.245,80246.9218863531
7994,UKL1407023,Llangybi,72510926.055,46950.3610364126
7995,UKL1407024,Llanrhystyd,59755262.889585,39537.9899348855
7996,UKL1407025,Llansantffraed,60193129.36938,39336.6812705577
7997,UKL1407026,Llanwenog,68034287.32003,45173.0966864779
7998,UKL1407027,Lledrod,224203284.475,93732.0372814752
7999,UKL1407028,Melindwr,200363931.845,86410.2163978958
8000,UKL1407029,New Quay,2606231.2838161,6886.8093473394
8001,UKL1407030,Penbryn,53611886.629305,36789.4422397456
8002,UKL1407031,Pen-parc,47320404.5731134,41106.5643142225
8003,UKL1407032,Tirymynach,14529656.6487131,21588.2291413049
8004,UKL1407033,Trefeurig,25857985.53,27711.8276754658
8005,UKL1407034,Tregaron,86370065.435,67426.811104643
8006,UKL1407035,Troedyraur,32489560.28,28529.0574504675
8007,UKL1407036,Ystwyth,71307721.165,46795.3164739689
8008,UKL1408004,Carew,22254405.587665,31905.9678432897
8009,UKL1408006,Clydau,66343541.645,37215.1545046419
8010,UKL1408010,Fishguard North East,2060238.56607998,8753.21510331319
8011,UKL1408011,Fishguard North West,1677407.315,5721.47715683442
8012,UKL1408012,Goodwick,3819330.25428431,12214.1834873343
8013,UKL1408013,Haverfordwest: Castle,643882.275,4072.72695775689
8014,UKL1408014,Haverfordwest: Garth,1653529.45,7209.45031587177
8015,UKL1408017,Haverfordwest: Priory,2133927.0648364,9223.19374217068
8016,UKL1408018,Hundleton,95590370.0253476,62154.4664137754
8017,UKL1408019,Johnston,24678906.755,27283.7344639383
8018,UKL1408021,Lampeter Velfrey,45272843.805,33857.6484050307
8019,UKL1408022,Lamphey,23861533.728915,30524.5666036434
8020,UKL1408023,Letterston,59420764.305,42542.0531212302
8021,UKL1408025,Llanrhian,52469157.0709856,44704.3873867039
8022,UKL1408026,Maenclochog,123947996.54,60809.1015411277
8023,UKL1408027,Manorbier,24778397.9581783,27192.4837550009
8024,UKL1408029,Merlin's Bridge,6715842.68047689,13744.7021832349
8025,UKL1408030,Milford: Central,721280.393365,4102.43606724571
8026,UKL1408031,Milford: East,4709106.28746,10548.7373245122
8027,UKL1408032,Milford: Hakin,568406.85143,3607.85236989278
8028,UKL1408033,Milford: Hubberston,4777458.84792,10001.2363335509
8029,UKL1408034,Milford: North,3407309.97,9627.52541147836
8030,UKL1408035,Milford: West,749546.87,4796.9207169278
8031,UKL1408036,Narberth,881166.125,4473.86464384687
8032,UKL1408037,Narberth Rural,25427531.58,34078.0690648559
8033,UKL1408038,Newport,17484500.9899498,17125.5019389424
8034,UKL1408039,Neyland: East,1215670.95433,5405.64706330649
8035,UKL1408040,Neyland: West,10985078.189165,14863.4774574964
8036,UKL1408041,Pembroke Dock: Central,278504.57363,3210.98643809928
8037,UKL1408042,Pembroke Dock: Llanion,2772697.21707,7766.74348791854
8038,UKL1408043,Pembroke Dock: Market,1229906.605625,6452.54158078722
8039,UKL1408044,Pembroke Dock: Pennar,2160201.59851077,7487.56123210699
8040,UKL1408045,Pembroke: Monkton,1142674.74513,4662.03700263147
8041,UKL1408046,Pembroke: St. Mary North,1680213.54558,6039.22047699495
8042,UKL1408047,Pembroke: St. Mary South,1455525.81,5684.77689766504
8043,UKL1408048,Pembroke: St. Michael,7306855.665,12090.8520188265
8044,UKL1408049,Penally,21082434.9734407,26188.9730024331
8045,UKL1408051,St. David's,45103575.9774306,52879.9743716989
8046,UKL1408052,St. Dogmaels,78315724.3518034,53145.5488611487
8047,UKL1408053,St. Ishmael's,46826007.726261,72156.3337205339
8048,UKL1408054,Saundersfoot,6761940.37293,11561.4817430258
8049,UKL1408055,Scleddau,71634133.205445,52071.7062221457
8050,UKL1408056,Solva,49923187.6936318,35623.496393032
8051,UKL1408057,Tenby: North,2346725.307985,8963.02013821154
8052,UKL1408058,Tenby: South,3690904.07373658,15964.7391847507
8053,UKL1408059,The Havens,41759385.7448316,32186.8077956852
8054,UKL1408060,Wiston,70865873.94,46779.3123462633
8055,UKL1409001,Abergwili,62764093.78,40428.0438375646
8056,UKL1409002,Ammanford,1710599.96,6757.72116592366
8057,UKL1409003,Betws,11230299.64,16074.6629359151
8058,UKL1409004,Bigyn,2377021.065,6813.10338269045
8059,UKL1409005,Burry Port,4149936.8687718,13357.120286014
8060,UKL1409006,Bynea,6054837.77418977,12203.6640400434
8061,UKL1409007,Carmarthen Town North,5441125.68,9967.28144380861
8062,UKL1409008,Carmarthen Town South,7156327.17091244,21800.7526770776
8063,UKL1409009,Carmarthen Town West,8452458.88,13434.7448363622
8064,UKL1409010,Cenarth,46179319.595,41702.7339583308
8065,UKL1409011,Cilycwm,127478107.11,74181.5586505499
8066,UKL1409012,Cynwyl Elfed,119658756.36,64603.0369368883
8067,UKL1409013,Cynwyl Gaeo,162518328.7,72336.8453354214
8068,UKL1409014,Dafen,2534790.09,7395.24527471633
8069,UKL1409015,Elli,1093622.276235,4140.26096237118
8070,UKL1409016,Felinfoel,2339828.155,9247.52712550645
8071,UKL1409017,Garnant,15524147.835,21978.4589147931
8072,UKL1409018,Glanamman,12483470.61,19811.5160665771
8073,UKL1409019,Glanymor,4291359.44259406,13525.2122174681
8074,UKL1409020,Glyn,23251289.425,20770.5665611049
8075,UKL1409021,Gorslas,16580868.26,19524.0455219709
8076,UKL1409022,Hendy,14903455.73893,21674.9328768999
8077,UKL1409023,Hengoed,14031440.4491148,16824.666922316
8078,UKL1409024,Kidwelly,11792484.2072373,19211.8810775167
8079,UKL1409025,Laugharne Township,101259515.435046,51722.2913819694
8080,UKL1409026,Llanboidy,102343333.02,58207.774517097
8081,UKL1409027,Llanddarog,44917935.78,38294.2585405697
8082,UKL1409028,Llandeilo,46841278.615,35386.8621641914
8083,UKL1409029,Llandovery,115564943.235,61666.6361784987
8084,UKL1409030,Llandybie,25240760.07,25523.7062037052
8085,UKL1409031,Llanegwad,148361779.845,62013.1361384006
8086,UKL1409032,Llanfihangel Aberbythych,49573378.765,36917.5469000831
8087,UKL1409033,Llanfihangel-ar-Arth,89128364.895,53415.0169789897
8088,UKL1409034,Llangadog,193610158.365,65972.1558849145
8089,UKL1409035,Llangeler,60223993.345,36634.0470527945
8090,UKL1409036,Llangennech,12118954.3891143,19648.6971961854
8091,UKL1409037,Llangunnor,23200138.440683,26324.3340474334
8092,UKL1409038,Llangyndeyrn,46868656.455,33236.3928858794
8093,UKL1409039,Llannon,38835033.295,26407.1054559247
8094,UKL1409040,Llansteffan,58031825.0699598,35788.9322921296
8095,UKL1409041,Llanybydder,71238970.99997,40634.5728601459
8096,UKL1409042,Lliedi,1668117.565,5379.32247078334
8097,UKL1409043,Llwynhendy,3713343.56362516,10308.9639586127
8098,UKL1409044,Manordeilo and Salem,80410261.195,48654.8612019482
8099,UKL1409045,Pembrey,35664718.6425459,65631.8775845973
8100,UKL1409046,Penygroes,7035759.095,13292.647855314
8101,UKL1409047,Pontamman,1314030.5,6938.21537063474
8102,UKL1409048,Pontyberem,13294304.97,16386.375264151
8103,UKL1409049,Quarter Bach,32066105.6,28418.2184493905
8104,UKL1409050,St. Clears,30615627.7938636,34993.5577918619
8105,UKL1409051,St. Ishmael,53537076.3363489,39256.5086260493
8106,UKL1409052,Saron,9814607.41,14960.1790354412
8107,UKL1409053,Swiss Valley,10445345.24,13899.896133353
8108,UKL1409054,Trelech,125053162,51301.8826704277
8109,UKL1409055,Trimsaran,19836839.77,20972.2549706179
8110,UKL1409056,Tycroes,11190415.915,14724.7332695412
8111,UKL1409057,Tyisha,613116.165,3952.75887845712
8112,UKL1409058,Whitland,22564385.75,27021.1525140394
8113,UKL1800057,Gower,114191968.370647,93338.158945009
8114,UKL1800058,Gowerton,7589794.78725349,13781.9089353823
8115,UKL1800059,Killay North,1929664.13,6616.85140240012
8116,UKL1800060,Killay South,1373622.81,5342.16107111756
8117,UKL1800065,Lower Loughor,947178.286675,4666.79163772845
8118,UKL1800066,Mawr,57034317.705,37235.1031531231
8119,UKL1800067,Mayals,4374943.87751,9339.60317865
8120,UKL1800070,Newton,2448995.52308533,6345.22113493134
8121,UKL1800071,Oystermouth,1920881.08653552,6558.06912241888
8122,UKL1800077,Pontardulais,15775887.17,18911.8823001143
8123,UKL1800078,St. Thomas,5816480.80973781,15714.5919639059
8124,UKL1800079,Sketty,6776170.880415,11466.9016919613
8125,UKL1800081,Uplands,2267596.70914625,7235.21843760017
8126,UKL1800083,West Cross,2590361.210495,6805.43708021033
8127,UKL1706001,Aberavon,2080866.580075,7168.25140670182
8128,UKL1706002,Aberdulais,9549939.805,15734.6697095514
8129,UKL1706003,Allt-wen,4174026.62,9572.3009840683
8130,UKL1706004,Baglan,8781897.579035,17146.6494663868
8131,UKL1706005,Blaengwrach,15191577.925,17548.6093913826
8132,UKL1706006,Briton Ferry East,5032433.205,9329.54569086361
8133,UKL1706007,Briton Ferry West,2622378.92021778,10682.1308367112
8134,UKL1706008,Bryn and Cwmavon,23613237.41,23581.042151459
8135,UKL1706009,Bryn-coch North,5921977.605,10434.3633340925
8136,UKL1706010,Bryn-coch South,1661271.805,6968.00852402248
8137,UKL1706011,Cadoxton,4270923.005,11411.3437461555
8138,UKL1706012,Cimla,3745873.575,8391.22520840384
8139,UKL1706013,Coedffranc Central,1264870.37871076,4532.5087436531
8140,UKL1706014,Coedffranc North,1731629.045,6480.97188651553
8141,UKL1706015,Coedffranc West,13334852.4810861,17923.8144400944
8142,UKL1706016,Crynant,21566953.905,21202.8266085284
8143,UKL1706017,Cwmllynfell,9122921.485,15253.5661883746
8144,UKL1706018,Cymmer,23370701.585,24146.14392191
8145,UKL1706019,Dyffryn,6910034.105,14491.7631810053
8146,UKL1706020,Glyncorrwg,19940578.885,18543.7587112846
8147,UKL1706021,Glynneath,25950194.56,26375.8809136047
8148,UKL1706022,Godre'r graig,2838611.675,9194.10615377503
8149,UKL1706023,Gwaun-Cae-Gurwen,5537366.435,13787.0403721921
8150,UKL1706024,Gwynfi,12713360.905,14675.121555796
8151,UKL1706025,Lower Brynamman,8164863.99,15226.8225167779
8152,UKL1706026,Margam,50353171.8968049,41653.3993654164
8153,UKL1706027,Neath East,3214310.22887003,10356.5990625732
8154,UKL1706028,Neath North,2112959.55,6384.24888040705
8155,UKL1706029,Neath South,1475887.065,4856.27479995291
8156,UKL1706030,Onllwyn,10777369.845,18525.8235954112
8157,UKL1706031,Pelenna,19837506.495,25704.3915836529
8158,UKL1706032,Pontardawe,29504500.775,28036.7921100432
8159,UKL1706033,Port Talbot,3967853.065,10306.9914371051
8160,UKL1706034,Resolven,29563115.565,26013.922468124
8161,UKL1706035,Rhos,16592141.055,19242.8907874199
8162,UKL1706036,Sandfields East,1734602.53480588,6228.50844971304
