Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Office Supplies,"People, Property and Services Directorate",Acute Sales Ltd,H57720150111cjdnvlkky,402.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Maintenance of computers,Business Support Directorate,"Amazon Svcs Europe,sar",H57720150129cobndgrhc,34.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2015,Maintenance of computers,Business Support Directorate,Computer Computer,H57720150128usyudxeln,-146.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/12/2014,IT Equipment,Business Support Directorate,Zagg International Dis,H57720150111xkcwnsphp,4499.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,IT Equipment,Business Support Directorate,Cabling4less,H57720150131xqgmiifdi,47.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,IT Equipment,Business Support Directorate,Cabling4less,H57720150129ussulorfr,12.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,IT Equipment,Business Support Directorate,Websitepulse.Com,H57720150111yelhfoxrl,46.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,IT Equipment,Business Support Directorate,Media & Communications L,H57720150124jlbfvelvt,324.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,IT Equipment,Business Support Directorate,Amazon Eu,H57720150123bwsoyebqg,57.69,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2015,IT Equipment,Business Support Directorate,Www.Cablemonkey.Co.Uk,H57720150116oyugmgwhw,95.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2015,IT Equipment,Business Support Directorate,Www.Kmhgroup.Com,H57720150116srkyiqsiy,102.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/01/2015,IT Equipment,Business Support Directorate,Amazon Eu,H57720150113flxbicpui,52.26,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,IT Equipment,Business Support Directorate,Amazon Eu,H57720150108vbadkodny,102.34,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,IT Equipment,Business Support Directorate,Www.Perle.Com,H57720150108cnvesakrp,209.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Purchase of Software,Business Support Directorate,Adobe Systems Software,H57720150131qzwpqukye,438.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/01/2015,Purchase of Software,Business Support Directorate,Adobe Systems Software,H57720150127eqilduguh,438.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Purchase of Software,Business Support Directorate,Axure Software,H57720150127giquhsqts,811.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Purchase of Software,Business Support Directorate,Adobe Systems Software,H57720150115almlkovwh,876.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,Software License,Business Support Directorate,Liquid 11 Ltd,H57720150109gclqamwwi,17.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2015,Software License,Business Support Directorate,Digicert Inc,H57720150116ickieluyq,727.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Software License,Business Support Directorate,Ingram Image Limit,H57720150115eikygrteh,-72.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Software License,Business Support Directorate,Ingram Image Limit,H57720150114pnrvmbenb,706.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Marketing and Publicity ,Innovation Directorate,Paypal,H57720150130trkzlprrp,632.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Marketing and Publicity ,Innovation Directorate,Paypal,H57720150124fyhxmshzz,12.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Entertainment,Innovation Directorate,W M Morrison Plc,H57720150122ytvkppfcw,0.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Entertainment,Innovation Directorate,W M Morrison Plc,H57720150122invsbrxyp,5.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Entertainment,Copyright and IP Enforcement Directorate,Tesco Stores 2931,H57720150120tlkmvfpwf,4.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Entertainment,Copyright and IP Enforcement Directorate,Tesco Stores 2931,H57720150111lyfvwrsbe,8.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2015,Entertainment,International Policy Directorate,Marksandspencer.Co,H57720150116gpfpstevz,72.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Entertainment,International Policy Directorate,Amazon *mktplce Eu-Uk,H57720150122bqwsbembu,26.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2015,Entertainment,International Policy Directorate,Www.Johnlewis.Com,H57720150117emanhbtje,133.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Entertainment,Innovation Directorate,Marksandspencer.Co,H57720150122jrkknljwe,182.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Entertainment,International Policy Directorate,Amazon *mktplce Eu-Uk,H57720150120ipccmhyow,5.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Entertainment,International Policy Directorate,Amazon *mktplce Eu-Uk,H57720150120nhbdxmrhj,6.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Entertainment,International Policy Directorate,Www.Intecoffice.Co.Uk,H57720150111wbnqqynfv,-4.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Entertainment,International Policy Directorate,Www.Intecoffice.Co.Uk,H57720150109yomynjomb,214.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2015,Steering Board,Central Support,Sainsburys Superma,H57720150128cadwaynig,14.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Steering Board,Central Support,W M Morrison Plc,H57720150127mfygrcgvd,28.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Steering Board,Central Support,Asda Superstore 4928,H57720150114kirvirkgg,7.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2015,Steering Board,Central Support,Sainsburys Superma,H57720150109gehsbfkeu,18.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Int Co-operation,International Policy Directorate,Mini Cab,H57720150131yxvxybihf,82.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Int Co-operation,International Policy Directorate,Mini Cab,H57720150131ghusboziv,16.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Int Co-operation,International Policy Directorate,Mini Cab,H57720150131bmuyceisn,16.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Int Co-operation,International Policy Directorate,Mini Cab,H57720150131pvpnjcbbi,89.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Int Co-operation,International Policy Directorate,Mini Cab,H57720150131qiyvrkgnn,16.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Int Co-operation,International Policy Directorate,Mini Cab,H57720150131qmlmgkyxr,16.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Int Co-operation,International Policy Directorate,Mini Cab,H57720150131lsqhyjzob,16.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Int Co-operation,International Policy Directorate,Mini Cab,H57720150131lxfgvcezg,16.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Int Co-operation,International Policy Directorate,Mini Cab,H57720150131mddsigikf,16.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Int Co-operation,International Policy Directorate,Mini Cab,H57720150131mmvelomjb,82.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Int Co-operation,International Policy Directorate,Mini Cab,H57720150131xvlgvcpjg,16.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Int Co-operation,International Policy Directorate,Mini Cab,H57720150131uzjyvqkvy,89.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,Eyecare,"People, Property and Services Directorate",Specsavers Corp Evouch,H57720150127hyfvobvro,510.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Other,"People, Property and Services Directorate",Let Risks,H57720150113skgcemycj,99.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/01/2015,Other,"People, Property and Services Directorate",Amazon *mktplce Eu-Uk,H57720150121ibffxkpue,17.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Other,"People, Property and Services Directorate",Amazon *mktplce Eu-Uk,H57720150113ijirljjpm,15.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/01/2015,Other,"People, Property and Services Directorate",Amazon *mktplce Eu-Uk,H57720150113juutrppqj,15.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Other,"People, Property and Services Directorate",Paypal,H57720150111pcgslgcvm,77.10,Not applicable,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
