Department,Entity,Transaction Date,Supplier Name ,Amount ,Expense Type,Expense Area,Expenses  Description
DFID,DFID,40957,Recipient name withheld,£786,Travel - Subsistence,West and Southern Africa,
DFID,DFID,40959,Recipient name withheld,£693,Travel - Subsistence,West and Southern Africa,
DFID,DFID,40966,Recipient name withheld,"£2,145",Travel - Subsistence,West and Southern Africa,
DFID,DFID,40967,Recipient name withheld,"£2,139",Travel - Subsistence,West and Southern Africa,
DFID,DFID,40967,Recipient name withheld,"£1,211",Travel - Subsistence,West and Southern Africa,
DFID,DFID,40940,British High Commission,"£1,792",Vehicle Petrol & Oil,West and Southern Africa,
DFID,DFID,40940,British High Commission,£732,Vehicle Petrol & Oil,West and Southern Africa,
DFID,DFID,40942,British High Commission,£549,Vehicle Petrol & Oil,West and Southern Africa,
DFID,DFID,40949,FCO,"£2,170",Vehicle Petrol & Oil,West and Southern Africa,
DFID,DFID,40955,Recipient name withheld,"£1,287",Vehicle Petrol & Oil,West and Southern Africa,
DFID,DFID,40956,British High Commission,"£2,185",Vehicle Petrol & Oil,West and Southern Africa,
DFID,DFID,40956,British High Commission,£536,Vehicle Petrol & Oil,West and Southern Africa,
DFID,DFID,40962,British High Commission,£762,Vehicle Petrol & Oil,West and Southern Africa,
DFID,DFID,40962,British High Commission,£508,Vehicle Petrol & Oil,West and Southern Africa,
DFID,DFID,40962,FCO,"£1,212",Vehicle Petrol & Oil,West and Southern Africa,
DFID,DFID,40954,Femi Johnson and Co,£635,Vehicle Repairs & Maintenance,West and Southern Africa,
DFID,DFID,40961,Entyre MaxiTyres Division,£868,Vehicle Repairs & Maintenance,West and Southern Africa,
DFID,DFID,40962,Foreign & Commonwealth Office,£555,Vehicle Repairs & Maintenance,West and Southern Africa,
DFID,DFID,40947,Nashua Mobile (Pty) Ltd,"£2,514",Aid Programme - Voluntary contributions,West and Southern Africa,
DFID,DFID,40940,Supplier Name withheld,"£132,432",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40948,Idara-e-Taleem-o-Aagahi,"£241,510",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40949,MKRF Education Campaign,"£487,899",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40942,African Security Sector Network (ASSN),"£325,651",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40942,Mountain & Glacier Protection Org.,"£279,436",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40942, ACTED,"£1,502,806",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40952,Supplier Name withheld,"£458,734",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40960,Supplier Name withheld,"£261,379",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40961,Supplier Name withheld,"£80,162",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40961,Supplier Name withheld,"£157,001",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40962,Supplier Name withheld,"£514,978",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40962,THE ASIA FOUNDATION,"£439,761",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40967,Institute of Social & policy Sciences,"£8,686",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40967,Institute of Social & policy Sciences,"£21,184",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40967,Institute of Social & policy Sciences,"£24,172",Aid Programme - Accountable Grant Payments,Western Asia and Stabilisation Division,
DFID,DFID,40961,COFFEY INTERNATIONAL DEVELOPMENT LTD,"£33,000",Technical and Advisory Services,Western Asia and Stabilisation Division,
DFID,DFID,40952,SPECTRA  GROUP UK LTD,"£21,120",Data Network -Satellite,Western Asia and Stabilisation Division,
DFID,DFID,40967,SPECTRA  GROUP UK LTD,"£1,080",Data Network -Satellite,Western Asia and Stabilisation Division,
DFID,DFID,40942,Foreign & Commonwealth Office,"£2,073",Electricity,Western Asia and Stabilisation Division,
DFID,DFID,40962,Foreign & Commonwealth Office,"£1,440",Electricity,Western Asia and Stabilisation Division,
DFID,DFID,40968,Foreign & Commonwealth Office,£900,Electricity,Western Asia and Stabilisation Division,
DFID,DFID,40968,Foreign & Commonwealth Office,"£2,880",Electricity,Western Asia and Stabilisation Division,
DFID,DFID,40947,Supplier Name withheld,£872,Generators & spares,Western Asia and Stabilisation Division,
DFID,DFID,40960,Supplier Name withheld,"£1,110",Generators & spares,Western Asia and Stabilisation Division,
DFID,DFID,40946,Pilgrims Group,£946,Hostile Environment Training,Western Asia and Stabilisation Division,
DFID,DFID,40942,Pilgrims Group,"£1,503",Hostile Environment Training,Western Asia and Stabilisation Division,
DFID,DFID,40948,Supplier Name withheld,"£1,593",Hostile Environment Training,Western Asia and Stabilisation Division,
DFID,DFID,40948,Supplier Name withheld,"£1,503",Hostile Environment Training,Western Asia and Stabilisation Division,
DFID,DFID,40952,Supplier Name withheld,"£1,503",Hostile Environment Training,Western Asia and Stabilisation Division,
DFID,DFID,40949,Supplier Name withheld,"£1,503",Hostile Environment Training,Western Asia and Stabilisation Division,
DFID,DFID,40968,Government Procurement Card,£693,Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,£791,Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,"£1,783",Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,£784,Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,"£1,612",Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40968,Corporate Travel Provider,£711,Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40968,Corporate Travel Provider,£605,Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40942,Foreign & Commonwealth Office,"£1,136",Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40945,Edward Roman,£961,Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40945,Edward Roman,£614,Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40955,Avari Lahore,"£2,000",Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40960,Avari Lahore,£613,Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40962,Recipient name withheld,£636,Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40963,Foreign & Commonwealth Office,"£1,072",Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40966,Actionaid  Pakistan,£962,Hotels - Accommodation only,Western Asia and Stabilisation Division,
DFID,DFID,40956,Supplier Name withheld,"£1,940",Secure staff accommodation,Western Asia and Stabilisation Division,
DFID,DFID,40968,Foreign & Commonwealth Office,"£16,975",Secure staff accommodation,Western Asia and Stabilisation Division,
DFID,DFID,40948,Maj Fayyaz Ali,£529,Aid Programme - Humanitarian Material Relief Assistance and Services,Western Asia and Stabilisation Division,
DFID,DFID,40948,THE BRITISH RED CROSS SOCIETY,"£1,000,398",Aid Programme - Humanitarian Material Relief Assistance and Services,Western Asia and Stabilisation Division,
DFID,DFID,40968,HANDS ,"£750,000",Aid Programme - Humanitarian Material Relief Assistance and Services,Western Asia and Stabilisation Division,
DFID,DFID,40941,INTERHEALTH,£607,Medical/Health Services,Western Asia and Stabilisation Division,
DFID,DFID,40941,VODAFONE CORPORATE,£870,Mobile telephones & accessories,Western Asia and Stabilisation Division,
DFID,DFID,40941,VODAFONE CORPORATE,£697,Mobile telephones & accessories,Western Asia and Stabilisation Division,
DFID,DFID,40947,Foreign & Commonwealth Office,"£1,851",Office Supplies,Western Asia and Stabilisation Division,
DFID,DFID,40966,"Metro Cash & Carry, Pakistan, Islamabad",£612,Office Supplies,Western Asia and Stabilisation Division,
DFID,DFID,40942,Foreign & Commonwealth Office,"£1,685",Oil - Other Utilities,Western Asia and Stabilisation Division,
DFID,DFID,40947,Supplier Name withheld,"£8,534",Oil - Other Utilities,Western Asia and Stabilisation Division,
DFID,DFID,40947,Supplier Name withheld,"£27,026",Oil - Other Utilities,Western Asia and Stabilisation Division,Diesel for DFID office from 27-12-11 to 19-01-12
DFID,DFID,40967,Supplier Name withheld,"£30,368",Oil - Other Utilities,Western Asia and Stabilisation Division,Diesel for DFID office from 24-01-12 to 18-02-12
DFID,DFID,40967,Supplier Name withheld,"£9,590",Oil - Other Utilities,Western Asia and Stabilisation Division,
DFID,DFID,40955,Supplier Name withheld,£993,other information and communication technologies,Western Asia and Stabilisation Division,
DFID,DFID,40960,Supplier Name withheld,"£3,338",Printer Consumables,Western Asia and Stabilisation Division,
DFID,DFID,40960,Supplier Name withheld,"£1,644",other information and communication technologies,Western Asia and Stabilisation Division,
DFID,DFID,40963,Foreign & Commonwealth Office,£832,Other rentals under operating leases,Western Asia and Stabilisation Division,
DFID,DFID,40947,Foreign & Commonwealth Office,£643,Postage Costs,Western Asia and Stabilisation Division,
DFID,DFID,40945,Supplier Name withheld,"£16,094",Facilities Management payments,Western Asia and Stabilisation Division,
DFID,DFID,40947,Supplier Name withheld,"£2,005",Facilities Management payments,Western Asia and Stabilisation Division,
DFID,DFID,40960,Supplier Name withheld,"£1,673",Facilities Management payments,Western Asia and Stabilisation Division,
DFID,DFID,40966,Supplier Name withheld,"£7,634",Facilities Management payments,Western Asia and Stabilisation Division,
DFID,DFID,40954,Foreign & Commonwealth Office,£886,Other Building Costs,Western Asia and Stabilisation Division,
DFID,DFID,40954,Foreign & Commonwealth Office,"£1,010",Other Building Costs,Western Asia and Stabilisation Division,
DFID,DFID,40954,Foreign & Commonwealth Office,£855,Other Building Costs,Western Asia and Stabilisation Division,
DFID,DFID,40954,Foreign & Commonwealth Office,£515,Other Building Costs,Western Asia and Stabilisation Division,
DFID,DFID,40945,Supplier Name withheld,"£4,159","Repairs, Maint, Alter - Property & Constrct. Services",Western Asia and Stabilisation Division,
DFID,DFID,40940,Government Procurement Card,£934,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40940,Government Procurement Card,£555,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40940,Government Procurement Card,£693,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40940,Government Procurement Card,£693,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40940,Government Procurement Card,£781,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40968,Government Procurement Card,£570,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40968,Government Procurement Card,£557,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40968,Government Procurement Card,£570,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40968,Government Procurement Card,£551,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,£671,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,"£1,271",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,"£1,154",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,£526,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,£539,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,"£1,804",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,£644,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,"£2,046",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,£666,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,"£1,914",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,"£1,122",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,"£1,074",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,"£2,265",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,"£1,094",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,£746,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,"£1,677",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,£615,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40953,Corporate Travel Provider,£588,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,"£2,864",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£947,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£570,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£902,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,"£1,553",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£714,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£651,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,"£2,626",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,"£1,067",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,"£1,067",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,"£2,609",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£572,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£930,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£564,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£815,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,"£1,213",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£610,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£720,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£774,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£606,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,"£1,067",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£871,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£661,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,"£2,075",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40966,Corporate Travel Provider,£929,Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40968,Corporate Travel Provider,"£1,562",Air fares,Western Asia and Stabilisation Division,
DFID,DFID,40968,Corporate Travel Provider,"£1,496",Air fares,Western Asia and Stabilisation Division,
