Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,Sum of Amount,Text,Postcode
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,IT Development Support,Operations,Acuma Solutions Ltd,2000008314,"20,136.00",#,SK3 0EY
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,IT Development Support,Information services,M4 Managed Services International,2000007858,"20,184.00",#,CF11 9LJ
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,IT Development Support,Information services,M4 Managed Services International,2000007858,"39,192.00",#,CF11 9LJ
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Machinery Maintenance,Operations,Canon (UK) Ltd,2000007968,"6,128.76",#,RH2 8BF
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Machinery Maintenance,Operations,Kodak Limited,2000007964,"31,557.50",#,WD18 8PX
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Machinery Maintenance,Operations,Kodak Limited,2000007964,"10,190.00",#,WD18 8PX
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Mail Collection/Delivery Costs,Operations,UK Mail Ltd,2000007859,"34,862.59",#,SL1 4LZ
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Mail Collection/Delivery Costs,Operations,UK Mail Ltd,2000007859,"8,888.13",#,SL1 4LZ
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Mail Collection/Delivery Costs,Operations,UK Mail Ltd,2000007859,"132,550.73",#,SL1 4LZ
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Mail Collection/Delivery Costs,Operations,UK Mail Ltd,2000007978,"1,258.88",#,SL1 4LZ
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Mail Collection/Delivery Costs,Operations,UK Mail Ltd,2000008688,"181,150.32",#,SL1 4LZ
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Mobile Phone charges,Information Services,VODAFONE CORPORATE LIMITED,2000010460,"2,496.04",#,RG14 5FF
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Retrieval of Personal Files,Information Services,TNT UK LTD,2000008544,"1,237.01",#,BLO 9AR
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Services provided by OGDs,Operations,DVA TESTING,2000008311,840.00,#,BT51 3HS
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Services provided by OGDs,Operations,DVA TESTING,2000008311,"1,092.00",#,BT51 3HS
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Software Licence Expense,Information services,Periscopix Ltd,2000007982,"9,499.99",#,SE1 3GP
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Software Licence Expense,Information services,QuoVadis Online Security Limited,2000009427,"1,020.00",#,PE22 0TW
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Stationery,Information services,Banner Business Services Ltd,2000010464,"10,334.69",#,S9 1XU
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Subscriptions to Professional bodies,Finance & Commercial,CHARTERED INST OF P & S,2000007963,810.00,#,PE9 3NZ
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Subsistence UK,Finance & Commercial,REDFERN TRAVEL LTD,2000007971,"14,300.46",#,BD1 3AZ
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Training,Human Resource & Estates,KPMG LLP T/A CSL-KPMG LLP,2000007862,"33,750.00",#,E14 5GL
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Travel Expenses UK,Finance & Commercial,REDFERN TRAVEL LTD,2000007971,"18,153.94",#,BD1 3AZ
Department For Transport,Driver and Vehicle Licensing Agency,03/07/2017,Treasury Solicitors,Human Resource & Estates,TREASURY SOLICITOR,2000010473,648.00,#,WC2B 4TS
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Building Service Charges,Finance & Commercial,TELEREAL TRILLIUM,2000010613,"-1,466.90",#,LS11 9DX
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Courier Charges,Operations,DX Secure,2000010617,"1,611.57",#,NN4 7BH
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Courier Charges,Operations,ROYAL MAIL GROUP LTD,2000010610,"3,776.10",#,S49 1HQ
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Electricity,Finance & Commercial,TELEREAL TRILLIUM,2000010613,"-4,590.78",#,LS11 9DX
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Electricity,Finance & Commercial,TELEREAL TRILLIUM,2000010613,"-2,820.49",#,LS11 9DX
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Electricity,Finance & Commercial,TELEREAL TRILLIUM,2000010613,"170,101.97",#,LS11 9DX
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Gas,Finance & Commercial,TELEREAL TRILLIUM,2000010613,"53,183.19",#,LS11 9DX
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Hospitality,Finance & Commercial,TELEREAL TRILLIUM,2000010613,"1,736.92",#,LS11 9DX
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Info Broker Costs,Operations,Deloitte LLP,2000008179,"45,360.00",#,MK9 1FD
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Info Broker Costs,Information services,Mobilise Cloud Services Limited,2000008886,"55,072.40",#,LD3 7JL
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Info Broker Costs,Operations,Motor Insurers Bureau,2000010615,"3,916.21",#,MK14 6XT
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Info Broker Costs,Operations,SCAN-OPTICS LTD,2000007967,"236,319.60",#,W1J 9HF
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,IT Development Support,Information services,People Source Consulting Ltd,2000007979,960.00,#,BS1 6BA
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,IT Development Support,Information services,Scene One Ltd,2000007983,"19,152.00",#,G1 2DT
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,IT Development Support,Information services,Scene One Ltd,2000008181,"19,152.00",#,G1 2DT
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Machinery Maintenance,Operations,Canon (UK) Ltd,2000010616,480.00,#,RH2 8BF
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Machinery Maintenance,Operations,Canon (UK) Ltd,2000010616,"3,664.20",#,RH2 8BF
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Mail Collection/Delivery Costs,Information services,DX Secure,2000010617,"1,048.74",#,NN4 7BH
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Machine Consumables,Operations,XMA LIMITED GOSC,2000010621,500.90,#,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Oil,Finance & Commercial,TELEREAL TRILLIUM,2000010613,780.07,#,LS11 9DX
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Rates,Finance & Commercial,TELEREAL TRILLIUM,2000010613,"170,021.78",#,LS11 9DX
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Translation Services,Operations,THEBIGWORD INTERPRETING,2000010618,"7,551.60",#,LS12 6AB
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Water,Finance & Commercial,TELEREAL TRILLIUM,2000010613,"-3,154.54",#,LS11 9DX
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Water,Finance & Commercial,TELEREAL TRILLIUM,2000010613,-536.00,#,LS11 9DX
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Water,Finance & Commercial,TELEREAL TRILLIUM,2000010613,"-1,608.02",#,LS11 9DX
Department For Transport,Driver and Vehicle Licensing Agency,04/07/2017,Water,Finance & Commercial,TELEREAL TRILLIUM,2000010613,"12,094.67",#,LS11 9DX
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machinery Rental,Operations,Xerox (UK) Ltd,2000010749,"1,067.03",#,UB8 1HS
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Corporate Affairs,XMA LIMITED GOSC,2000010750,512.40,#,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Corporate Affairs,XMA LIMITED GOSC,2000010750,533.45,#,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Information Services,XMA LIMITED GOSC,2000010750,538.44,Lexmark Optra T644 Return Program Extra,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Information Services,XMA LIMITED GOSC,2000010750,538.44,Lexmark Optra T644 Return Program Extra,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Operations,XMA LIMITED GOSC,2000010750,667.37,Data Products Lexmark T654 Black Toner,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Operations,XMA LIMITED GOSC,2000010750,556.14,Data Products Lexmark T654 Black Toner,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Operations,XMA LIMITED GOSC,2000010750,556.14,Data Products Lexmark T654 Black Toner,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Operations,XMA LIMITED GOSC,2000010750,"1,130.54",HP Colour LaserJet 5500 / 5550 Corporate,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Operations,XMA LIMITED GOSC,2000010750,532.42,Lexmark 520ZA - original - printer imagi,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Operations,XMA LIMITED GOSC,2000010750,102.00,Longbow HP LaserJet 5500 Black Toner,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Operations,XMA LIMITED GOSC,2000010750,102.00,Longbow HP LaserJet 5500 Cyan Toner,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Operations,XMA LIMITED GOSC,2000010750,51.00,Longbow HP LaserJet 5500 Magenta Toner,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Operations,XMA LIMITED GOSC,2000010750,204.00,Longbow HP LaserJet 5500 Magenta Toner,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Operations,XMA LIMITED GOSC,2000010750,51.00,Longbow HP LaserJet 5500 Yellow Toner,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Operations,XMA LIMITED GOSC,2000010750,614.88,Longbow Lexmark MS810 High Yield Toner,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Operations,XMA LIMITED GOSC,2000010750,102.48,Longbow Lexmark MS810 High Yield Toner,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Machine Consumables,Operations,XMA LIMITED GOSC,2000010750,"1,332.24",Longbow Lexmark MS810 High Yield Toner,NG11 7EP
Department For Transport,Driver and Vehicle Licensing Agency,05/07/2017,Purchasing Card Charges,Finance & Commercial,Barclaycard Card Payments,2000010747,"953,474.98",#,NN4 7BR
Department For Transport,Driver and Vehicle Licensing Agency,06/07/2017,Courier Charges,Operations,ROYAL MAIL GROUP LTD,2000011103,"4,454.65",#,S49 1HQ
Department For Transport,Driver and Vehicle Licensing Agency,06/07/2017,Secured Stock,Information Services,Banner Group Limited,2000011114,"13,507.20",1239000 Steinbeis New Trend A4 80gsm,S9 1XU
Department For Transport,Driver and Vehicle Licensing Agency,06/07/2017,Machinery Rental,Operations,Xerox (UK) Ltd,2000011104,"1,692.19",#,UB8 1HS
Department For Transport,Driver and Vehicle Licensing Agency,06/07/2017,Machinery Rental,Operations,Xerox (UK) Ltd,2000011104,"1,901.62",#,UB8 1HS
Department For Transport,Driver and Vehicle Licensing Agency,06/07/2017,Mail Collection/Delivery Costs,Finance & Commercial,ROYAL MAIL GROUP LTD,2000011103,"2,562.80",#,S49 1HQ
Department For Transport,Driver and Vehicle Licensing Agency,06/07/2017,Mail Collection/Delivery Costs,Finance & Commercial,ROYAL MAIL GROUP LTD,2000011103,"2,774.03",#,S49 1HQ
Department For Transport,Driver and Vehicle Licensing Agency,06/07/2017,Mail Collection/Delivery Costs,Operations,ROYAL MAIL GROUP LTD,2000011103,71.54,Mail Charges - w/e 30.06.17 - Swansea,S49 1HQ
Department For Transport,Driver and Vehicle Licensing Agency,06/07/2017,Mail Collection/Delivery Costs,Operations,ROYAL MAIL GROUP LTD,2000011103,"74,316.21",#,S49 1HQ
Department For Transport,Driver and Vehicle Licensing Agency,06/07/2017,Medical Examinations,Operations,XX XXXXXXXXXXXX XXXXXXX,2000011108,"2,457.00",#,IG10 4QP
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Non Secured stock,Operations,Williams Lea,2000008303,"3,591.00",2nd class outer - CASP,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Non Secured stock,Operations,Williams Lea,2000008303,"2,220.19",REN OF LICENCE AFTER DISPOSAL(BILINGUAL),NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Non Secured stock,Operations,Williams Lea,2000008303,"26,310.51",#,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Non Secured stock,Operations,Williams Lea,2000008412,"26,668.58",#,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Non Secured stock,Operations,Williams Lea,2000008550,"39,907.32",PLAIN REEL - WIDTH 445mm,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Secured Stock,Information Services,Williams Lea,2000008412,"6,600.24",90gsm FSC Paper with Cut Lines,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Secured Stock,Information Services,Williams Lea,2000008412,801.00,#,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Secured Stock,Operations,Williams Lea,2000008303,"2,696.65",DRIVING LICENCE APPLICATION,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,IT Development Support,Information services,Tangent International Ltd,2000008307,"32,256.00",#,CM12 0EQ
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Machine Consumables,Information Services,Williams Lea,2000008412,0.59,90gsm FSC Paper with Cut Lines,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Machinery Maintenance,Operations,Muhlbauer Gmbh & Co. KG,2000008315,"84,380.00",#,93426
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Mail Collection/Delivery Costs,Operations,UK Mail Ltd,2000008309,630.27,#,SL1 4LZ
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Mobile Phone charges,Information Services,VODAFONE CORPORATE LIMITED,100012640,638.40,Matched with CR 5100000487 & 5100000490,RG14 5FF
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Mobile Phone charges,Information Services,VODAFONE CORPORATE LIMITED,100012640,-532.00,Part Credit for 5106080069,RG14 5FF
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Printing Stock,Operations,Williams Lea,2000008303,-0.25,DRIVING LICENCE APPLICATION,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Printing Stock,Operations,Williams Lea,2000008303,0.19,REN OF LICENCE AFTER DISPOSAL(BILINGUAL),NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Printing Stock,Operations,Williams Lea,2000008303,-0.17,#,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Printing Stock,Operations,Williams Lea,2000008412,-688.39,#,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Printing Stock,Operations,Williams Lea,2000008550,"-8,516.90",PLAIN REEL - WIDTH 445mm,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Rent - L&B,Finance & Commercial,DTZ,2000008308,"2,494.50",#,B4 6AJ
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Software Licence Expense,Operations,Bytes Software Services Ltd,2000007861,"2,362.80",#,KT22 7TW
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Software Licence Expense,Operations,Bytes Software Services Ltd,2000007861,"1,511.28",#,KT22 7TW
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Software Licence Expense,Information services,COMPUTACENTER (UK) LTD,2000008403,"14,837.95",#,AL10 9TW
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Telecom Equipment,Information Services,Virgin Media Business,2000011283,"1,143.62",#,RG27 9UP
Department For Transport,Driver and Vehicle Licensing Agency,07/07/2017,Veh Hire/Lse st <1yr,Finance & Commercial,Enterprise Rent-A-Car,2000008171,"3,375.27",#,TW20 9FB
Department For Transport,Driver and Vehicle Licensing Agency,08/07/2017,Electricity,Finance & Commercial,TELEREAL TRILLIUM,2000008406,966.19,#,LS11 9DX
Department For Transport,Driver and Vehicle Licensing Agency,08/07/2017,Secured Stock,Information Services,Williams Lea,2000008549,"14,192.64",#,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,08/07/2017,Secured Stock,Information Services,Williams Lea,2000008683,"3,316.85",#,NR3 1PD
Department For Transport,Driver and Vehicle Licensing Agency,08/07/2017,Agency Staff Costs,Operations,SGS United Kingdom Ltd,2000008297,"1,702.50",#,CH65 3EN
Department For Transport,Driver and Vehicle Licensing Agency,08/07/2017,Rent - L&B,Finance & Commercial,TELEREAL TRILLIUM,2000008406,"3,114.00",#,LS11 9DX
Department For Transport,Driver and Vehicle Licensing Agency,08/07/2017,Training,Human Resource & Estates,ACT NOW TRAINING LTD,2000008302,"1,795.00",#,WF12 9QE
Department For Transport,Driver and Vehicle Licensing Agency,08/07/2017,Training,Human Resource & Estates,KPMG LLP T/A CSL-KPMG LLP,2000008313,"2,591.00",#,E14 5GL
Department For Transport,Driver and Vehicle Licensing Agency,08/07/2017,Training,Human Resource & Estates,KPMG LLP T/A CSL-KPMG LLP,2000008313,"13,000.00",#,E14 5GL
Department For Transport,Driver and Vehicle Licensing Agency,08/07/2017,Water,Finance & Commercial,TELEREAL TRILLIUM,2000008406,"1,067.41",#,LS11 9DX
