Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Withheld",157867,20.00,FCDT Non Devolved Admin-Eye Tests,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Criminal Law and Prosecution Work,Legal Services - Legal Services,DAINS FORENSIC LLP,157868,3984.00,Prosecution Witness & Expenses-Criminal Law and Prosecution Work,B3 2BH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Withheld",157869,65.00,FCDT Non Devolved Admin-Eye Tests,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Withheld",157870,25.00,FCDT Non Devolved Admin-Eye Tests,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157872,-328.08,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157872,492.12,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2016,Rail Travel,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157872,492.12,FCDT Devolved Admin-Rail Travel,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157875,1798.14,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157876,8092.39,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,External Legal Advice and Service,Economics & Markets - Business Frameworks & Regional Growth Fund,BROWNE JACOBSON LLP,157877,60.00,EX RDA Portfolio Management Office-External Legal Advice and Service,B2 4BU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,External Legal Advice and Service,Economics & Markets - Business Frameworks & Regional Growth Fund,BROWNE JACOBSON LLP,157877,7247.00,EX RDA Portfolio Management Office-External Legal Advice and Service,B2 4BU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157878,7028.28,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157880,4512.54,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Withheld",157883,65.00,FCDT Non Devolved Admin-Eye Tests,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157886,11396.28,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157890,-4011.82,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157890,6017.72,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157890,6017.72,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Recoveries Account - Other payables,Corporate Payments,THE INSOLVENCY SERVICE,157908,10670.83,Default-Recoveries Account - Other payables,WC1B 3SS,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Gas,"Finance, Commercial & Digital Transformation - Estates",CORONA ENERGY RETAIL 4 LTD,157915,140.34,FCDT Devolved Admin-Gas,WD17 1JW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Gas,"Finance, Commercial & Digital Transformation - Estates",CORONA ENERGY RETAIL 4 LTD,157921,3171.64,Fleetbank House-Gas,WD17 1JW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Gas,"Finance, Commercial & Digital Transformation - Estates",CORONA ENERGY RETAIL 4 LTD,157922,1482.76,FCDT Devolved Admin-Gas,WD17 1JW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Gas,"Finance, Commercial & Digital Transformation - Estates",CORONA ENERGY RETAIL 4 LTD,157923,2536.51,FCDT Devolved Admin-Gas,WD17 1JW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Recruitment Advice and Services,Economics & Markets - Labour Market,GATENBY SANDERSON LTD,157927,1300.00,EAS Enforcement-Recruitment Advice and Services,LS1 2HL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Professional Training,Economics & Markets - Labour Market,SYNCHRONOUS TECHNOLOGIES LTD,157928,1250.00,E&M Devolved Admin-Professional Training,RG10 9AX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Recruitment Advice and Services,Economics & Markets - Labour Market,GATENBY SANDERSON LTD,157929,9625.00,EAS Enforcement-Recruitment Advice and Services,LS1 2HL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Clearing Account - Cost - Assets Under Construction - Freehold building,Business and Science - Business Innovation,AECOM Ltd,157935,21838.00,NMS AQML Buildings-Clearing Account - Cost - Assets Under Construction - Freehold building,AL1 3ER,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Gas,"Finance, Commercial & Digital Transformation - Estates",CORONA ENERGY RETAIL 4 LTD,157936,58.31,FCDT Devolved Admin-Gas,WD17 1JW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157939,4138.14,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Criminal Law and Prosecution Work,Legal Services - Legal Services,HM LAND REGISTRY,157942,36.00,Prosecution Witness & Expenses-Criminal Law and Prosecution Work,PL6 5HY,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Criminal Law and Prosecution Work,Legal Services - Legal Services,HM LAND REGISTRY,157944,4.00,Prosecution Witness & Expenses-Criminal Law and Prosecution Work,PL6 5HY,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Criminal Law and Prosecution Work,Legal Services - Legal Services,HM LAND REGISTRY,157945,7.00,Prosecution Witness & Expenses-Criminal Law and Prosecution Work,PL6 5HY,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157949,1486.14,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157950,2062.51,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Information Facilities,Economics & Markets - Business Frameworks & Regional Growth Fund,HM LAND REGISTRY,157951,24.00,EX RDA Portfolio Management Office-Information Facilities,CR0 2AQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157952,7652.28,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157953,6121.82,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Information Facilities,Economics & Markets - Business Frameworks & Regional Growth Fund,HM LAND REGISTRY,157954,33.00,EX RDA Portfolio Management Office-Information Facilities,CR0 2AQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",CAPITA BUSINESS SERVICES LTD,157955,4138.14,FCDT Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2016,Information Facilities,Economics & Markets - Business Frameworks & Regional Growth Fund,HM LAND REGISTRY,157956,-63.00,EX RDA Portfolio Management Office-Information Facilities,CR0 2AQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2016,Information Facilities,Economics & Markets - Business Frameworks & Regional Growth Fund,HM LAND REGISTRY,157956,126.00,EX RDA Portfolio Management Office-Information Facilities,CR0 2AQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2016,Consultancy Expenditure,"Skills, Deregulation and Local Growth - Vocational Education Directorate",CAPITA BUSINESS SERVICES LTD,157957,7028.28,Steel |Support Package-Consultancy Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2016,Information Facilities,Economics & Markets - Business Frameworks & Regional Growth Fund,HM LAND REGISTRY,157958,21.00,EX RDA Portfolio Management Office-Information Facilities,CR0 2AQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Technical Advice / Services & Support,"Finance, Commercial & Digital Transformation - Projects & Commercial Directorate",CAPITA BUSINESS SERVICES LTD,157959,5216.45,Assurance Reviews And PPM Capability-Technical Advice / Services & Support,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/07/2016,Hire of Agency Staff,"Finance, Commercial & Digital Transformation - Finance Directoreate",BROOK STREET (UK) LTD,157960,518.58,FCDT Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Hire of Agency Staff,"Finance, Commercial & Digital Transformation - Finance Directoreate",BROOK STREET (UK) LTD,157967,912.14,FCDT Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2016,Hire of Agency Staff,"Finance, Commercial & Digital Transformation - Finance Directoreate",BROOK STREET (UK) LTD,157968,964.80,FCDT Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
