Newcastle City Council Invoices over £250 paid in December 2016,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088858,Revenue,1MC20,In-House Foster Carer Costs,1422.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103390,Revenue,1MC20,In-House Foster Carer Costs,6103.10
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088896,Revenue,1MC20,In-House Foster Carer Costs,484.16
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103433,Revenue,1MC20,In-House Foster Carer Costs,968.32
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088887,Revenue,1MC20,In-House Foster Carer Costs,1488.88
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088887,Revenue,1MC21,Fostering Unit,246.97
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103422,Revenue,1MC20,In-House Foster Carer Costs,2977.76
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088759,Revenue,1MF35,Special Guardianship Allow,267.10
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103286,Revenue,1MF35,Special Guardianship Allow,534.20
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103429,Revenue,1MF35,Special Guardianship Allow,433.20
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103435,Revenue,1MF35,Special Guardianship Allow,462.40
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088809,Revenue,1MC20,In-House Foster Carer Costs,1499.74
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103337,Revenue,1MC20,In-House Foster Carer Costs,2999.48
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7089090,Revenue,1MC20,In-House Foster Carer Costs,1038.50
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103636,Revenue,1MC20,In-House Foster Carer Costs,2077.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088879,Revenue,1MC20,In-House Foster Carer Costs,711.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103414,Revenue,1MC20,In-House Foster Carer Costs,1422.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088873,Revenue,1MF35,Special Guardianship Allow,715.70
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103407,Revenue,1MF35,Special Guardianship Allow,1431.40
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103441,Revenue,1MF35,Special Guardianship Allow,461.80
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088882,Revenue,1MC20,In-House Foster Carer Costs,721.70
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103417,Revenue,1MC20,In-House Foster Carer Costs,1610.27
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088865,Revenue,1MF35,Special Guardianship Allow,497.70
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103397,Revenue,1MF35,Special Guardianship Allow,995.40
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088903,Revenue,1MF35,Special Guardianship Allow,519.70
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103439,Revenue,1MF35,Special Guardianship Allow,1039.40
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7089071,Revenue,1MF35,Special Guardianship Allow,364.84
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103616,Revenue,1MF35,Special Guardianship Allow,729.68
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103348,Revenue,1MD85,Residence Orders,293.52
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088908,Revenue,1MF35,Special Guardianship Allow,461.80
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103445,Revenue,1MF35,Special Guardianship Allow,923.60
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7089060,Revenue,1MF35,Special Guardianship Allow,266.50
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103604,Revenue,1MF35,Special Guardianship Allow,533.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088846,Revenue,1MF35,Special Guardianship Allow,787.50
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103376,Revenue,1MF35,Special Guardianship Allow,1575.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088905,Revenue,1MC20,In-House Foster Carer Costs,788.17
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103442,Revenue,1MC20,In-House Foster Carer Costs,1422.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088891,Revenue,1MC20,In-House Foster Carer Costs,711.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088891,Revenue,1MC13,Post 18 Staying Put,162.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103427,Revenue,1MC20,In-House Foster Carer Costs,1422.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103427,Revenue,1MC13,Post 18 Staying Put,324.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103283,Revenue,1MD85,Residence Orders,321.12
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088911,Revenue,1MC13,Post 18 Staying Put,300.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103448,Revenue,1MC20,In-House Foster Carer Costs,425.62
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103448,Revenue,1MC13,Post 18 Staying Put,600.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088913,Revenue,1MC20,In-House Foster Carer Costs,319.70
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103452,Revenue,1MC20,In-House Foster Carer Costs,639.40
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103454,Revenue,1MF35,Special Guardianship Allow,462.40
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088912,Revenue,1MF35,Special Guardianship Allow,447.90
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103450,Revenue,1MF35,Special Guardianship Allow,895.80
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088907,Revenue,1MC20,In-House Foster Carer Costs,1332.20
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103444,Revenue,1MC20,In-House Foster Carer Costs,2664.40
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7089142,Revenue,1MF35,Special Guardianship Allow,432.94
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103689,Revenue,1MF35,Special Guardianship Allow,865.88
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088893,Revenue,1MC20,In-House Foster Carer Costs,766.60
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103430,Revenue,1MC20,In-House Foster Carer Costs,328.54
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103378,Revenue,1MF35,Special Guardianship Allow,434.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103304,Revenue,1MF35,Special Guardianship Allow,1784.45
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088982,Revenue,1MC20,In-House Foster Carer Costs,1242.40
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103524,Revenue,1MC20,In-House Foster Carer Costs,2484.80
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088902,Revenue,1MC20,In-House Foster Carer Costs,963.32
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103437,Revenue,1MC20,In-House Foster Carer Costs,1926.64
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088888,Revenue,1MC20,In-House Foster Carer Costs,272.94
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103460,Revenue,1MF35,Special Guardianship Allow,434.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103665,Revenue,1MF35,Special Guardianship Allow,434.80
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103467,Revenue,1MF10,Adoption Payments,335.76
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088926,Revenue,1MF35,Special Guardianship Allow,497.10
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103469,Revenue,1MF35,Special Guardianship Allow,994.20
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103449,Revenue,1MC20,In-House Foster Carer Costs,306.85
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7089156,Revenue,1MF35,Special Guardianship Allow,267.10
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103702,Revenue,1MF35,Special Guardianship Allow,534.20
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088890,Revenue,1MC20,In-House Foster Carer Costs,481.66
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103424,Revenue,1MC20,In-House Foster Carer Costs,963.32
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7089125,Revenue,1MD85,Residence Orders,319.70
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103671,Revenue,1MD85,Residence Orders,639.40
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088935,Revenue,1MF35,Special Guardianship Allow,483.80
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103479,Revenue,1MF35,Special Guardianship Allow,967.60
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103339,Revenue,1MC20,In-House Foster Carer Costs,1116.45
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088906,Revenue,1MF03,Supported Lodgings LC,275.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103443,Revenue,1MF03,Supported Lodgings LC,550.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088845,Revenue,1MF35,Special Guardianship Allow,252.90
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103375,Revenue,1MF35,Special Guardianship Allow,505.80
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103597,Revenue,1MF35,Special Guardianship Allow,461.20
Children's Services,Social Services - Carepay              ,Revenue Expenditure,20-Dec-2016,Redacted Personal Data,7103456,Revenue,1MF35,Special Guardianship Allow,434.00
Children's Services,Social Services - Carepay              ,Revenue Expenditure,06-Dec-2016,Redacted Personal Data,7088880,Revenue,1MC20,In-House Foster Carer Costs,280.66
