Body,Body Name,Transaction No,Invoice Ref.,Vendor Name,Expense Code,Expense Type,Date,Amount
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E36200-8745,On-St Car Prkng-Jessop Avenue,08-Jul-11,£35.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E36200-8747,On-St Car Prkng-St James Street,08-Jul-11,£1.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E36200-8748,On-St Car Prkng-Wellington Street,08-Jul-11,£13.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-E36200-8749,On-St Car Prkng-Winchcombe Street,08-Jul-11,£12.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451853,CHL00114,VERRUS (UK) LTD,C-Z13020-3103,Brewery Car Prk-Equipment repairs & main,08-Jul-11,£16.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453238,CHL00123,VERRUS (UK) LTD,C-E21100-3610,Car Prks-Off St-Mobile phones/pagers,13-Jul-11,£150.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8571,Car Prks-Off St-Fees-Bath Road c/p,13-Jul-11,£54.08
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8572,Car Prks-Off St-Fees-Bath Terrace c/p,13-Jul-11,£26.33
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8573,Car Prks-Off St-Fees-Commercial St c/p,13-Jul-11,£2.58
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8574,Car Prks-Off St-Fees-Grosvenor Tce c/p,13-Jul-11,£37.42
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8576,Car Prks-Off St-Fees-High Street Car Par,13-Jul-11,£41.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8578,Car Prks-Off St-Fees-Chelt Walk Car Park,13-Jul-11,£147.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8579,Car Prks-Off St-Fees-Phoenix Passage c/p,13-Jul-11,£1.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8580,Car Prks-Off St-Fees-Portland Street c/p,13-Jul-11,£100.67
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8582,Car Prks-Off St-Fees-Rodney Road Car Par,13-Jul-11,£162.58
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8583,Car Prks-Off St-Fees-Sherborne Place c/p,13-Jul-11,£35.08
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8584,Car Prks-Off St-Fees-St Georges Road c/,13-Jul-11,£310.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8585,Car Prks-Off St-Fees-St James Street c/p,13-Jul-11,£44.17
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8587,Car Prks-Off St-Fees-North Place Car Par,13-Jul-11,£90.17
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8589,Car Prks-Off St-Fees-Staff Car Parks(Sat,13-Jul-11,£16.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E21100-8590,Car Prks-Off St-Fees-Brewery Car Park-ne,13-Jul-11,£14.58
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E36200-8734,On-St Car Prkng-Prom on-st c/p fees,13-Jul-11,£24.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E36200-8734,On-St Car Prkng-Prom on-st c/p fees,13-Jul-11,£20.30
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E36200-8735,On-St Car Prkng-Mntpllr St on-st c/p fee,13-Jul-11,£89.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E36200-8736,On-St Car Prkng-Imprl Sq on-st c/p fees,13-Jul-11,£29.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E36200-8737,On-St Car Prkng-Cmbry Pl on-st c/p fees,13-Jul-11,£9.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E36200-8738,On-St Car Prkng-Prom IR On-st c/p fees,13-Jul-11,£57.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E36200-8739,On-St Car Prkng-Rodney Road On-street c/,13-Jul-11,£13.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E36200-8742,On-St Car Prkng-Bath Road,13-Jul-11,£33.10
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E36200-8744,On-St Car Prkng-Crescent Place/Terrace,13-Jul-11,£14.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E36200-8745,On-St Car Prkng-Jessop Avenue,13-Jul-11,£30.10
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E36200-8747,On-St Car Prkng-St James Street,13-Jul-11,£2.10
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E36200-8748,On-St Car Prkng-Wellington Street,13-Jul-11,£14.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-E36200-8749,On-St Car Prkng-Winchcombe Street,13-Jul-11,£14.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453239,CHL00122,VERRUS (UK) LTD,C-Z13030-8588,Lido Car Park-Fees-Sandford Lido c/p,13-Jul-11,£3.83
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454240,511341401001,VIRGIN MEDIA PAYMENTS LIMITED,C-L11500-3167,Rec Facilities-Maintenance Agreements,27-Jul-11,"£10,674.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454238,506761601005,VIRGIN MEDIA PAYMENTS LIMITED,C-N72900-3611,Fixed Telephone-Telephones,27-Jul-11,£690.03
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454239,510828101501,VIRGIN MEDIA PAYMENTS LIMITED,C-N72900-3611,Fixed Telephone-Telephones,27-Jul-11,£274.41
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454238,506761601005,VIRGIN MEDIA PAYMENTS LIMITED,C-N72900-3651,Fixed Telephone-Telephone Fixed Charges,27-Jul-11,"£1,389.04"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454239,510828101501,VIRGIN MEDIA PAYMENTS LIMITED,C-N72900-3651,Fixed Telephone-Telephone Fixed Charges,27-Jul-11,£789.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454343,2257,VISION 21,C-C23100-3501,Refuse Collctn-Hire of outside services,27-Jul-11,"£1,987.50"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454504,269996/PAR,WATTS TRUCK CENTRE LTD,C-C24100-3110,Fleet Maint-Materials,29-Jul-11,£47.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454506,54407062,WATTS TRUCK CENTRE LTD,C-C24100-3582,Fleet Maint-DSO Invoices,29-Jul-11,£42.84
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454505,54407061,WATTS TRUCK CENTRE LTD,C-C24100-3582,Fleet Maint-DSO Invoices,29-Jul-11,£567.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452542,1629,WEST MIDLAND SERVICES LIMITED,C-H46400-1104,Door Entry-Council House repairs,01-Jul-11,£384.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452621,1627,WEST MIDLAND SERVICES LIMITED,C-H46400-1104,Door Entry-Council House repairs,01-Jul-11,"£1,551.93"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452543,1630,WEST MIDLAND SERVICES LIMITED,C-H46400-1104,Door Entry-Council House repairs,01-Jul-11,£175.41
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452619,1596,WEST MIDLAND SERVICES LIMITED,C-H46400-1104,Door Entry-Council House repairs,01-Jul-11,£349.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453704,REDACTED,WESTEND LETTINGS,C-H22400-3244,Homelessness-Supporting People,20-Jul-11,£500.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454258,730890,T.H.WHITE COTSWOLD LTD,C-C24100-3582,Fleet Maint-DSO Invoices,27-Jul-11,£108.35
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454100,730184,T.H.WHITE COTSWOLD LTD,C-C24100-3582,Fleet Maint-DSO Invoices,27-Jul-11,£546.61
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454099,730175,T.H.WHITE COTSWOLD LTD,C-C24100-3582,Fleet Maint-DSO Invoices,27-Jul-11,£6.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453662,1106,MISS HELEN WHITFIELD,C-L11500-3522,Rec Facilities-Coaching scheme,20-Jul-11,£84.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453662,1106,MISS HELEN WHITFIELD,C-L11500-3522,Rec Facilities-Coaching scheme,20-Jul-11,£84.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453662,1106,MISS HELEN WHITFIELD,C-L11500-3522,Rec Facilities-Coaching scheme,20-Jul-11,£42.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453662,1106,MISS HELEN WHITFIELD,C-L11500-3522,Rec Facilities-Coaching scheme,20-Jul-11,£105.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453662,1106,MISS HELEN WHITFIELD,C-L11500-3522,Rec Facilities-Coaching scheme,20-Jul-11,£105.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453662,1106,MISS HELEN WHITFIELD,C-L11500-3522,Rec Facilities-Coaching scheme,20-Jul-11,£63.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453662,1106,MISS HELEN WHITFIELD,C-L11500-3522,Rec Facilities-Coaching scheme,20-Jul-11,£210.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452876,150062AA6,IAN WILLIAMS LIMITED,C-H45205-1104,Ext Repairs & R-Council House repairs,08-Jul-11,"£25,080.66"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453629,3342,WOODCRAFT UK,C-E63100-3111,Cemetery & Crem-Goods purch for resale,20-Jul-11,£452.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453629,3342,WOODCRAFT UK,C-E63100-3111,Cemetery & Crem-Goods purch for resale,20-Jul-11,£30.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453630,3343,WOODCRAFT UK,C-E63100-3111,Cemetery & Crem-Goods purch for resale,20-Jul-11,£39.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453630,3343,WOODCRAFT UK,C-E63100-3111,Cemetery & Crem-Goods purch for resale,20-Jul-11,£396.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453629,3342,WOODCRAFT UK,C-E63100-3111,Cemetery & Crem-Goods purch for resale,20-Jul-11,£39.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,Glos Magistrates Court,D31200-3504,Council Tax Costs Legal & Ct,01/07/2011,£387.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,Glos Magistrates Court,D31200-3504,Council Tax Costs Legal & Ct,01/07/2011,"£3,492.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,Royal  MAIL,D12440-3601,Council Tax Ovhd Postage Stamps,06/07/2011,"£1,267.75"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,BT,C22100-2611,Green Env Div Tel,12/07/2011,£47.53
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,BT,C22140-3611,Nursery Tel,12/07/2011,£207.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,BT,D13250-3611,Corp Telecoms tel,12/07/2011,£216.13
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,BT,D12450-3611,Cash Rec/Banking Tel,12/07/2011,£224.94
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,BT,D13100-3611,Muni Off Sec Sys,12/07/2011,£47.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,BT,D14100-1114,Depot Building Sec Sys,12/07/2011,£49.45
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,BT,D21250-3925,Civil Emergency Planning,12/07/2011,£47.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,BT,E21100-3652,Car Pk Off St Tel CCTV,12/07/2011,"£2,503.01"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,BT,E21400-3611,Shopmobility Tel,12/07/2011,£104.96
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,BT,E63100-3611,Cementery Tel,12/07/2011,£238.94
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,BT,H33400-3611,Sheltered Housing Tel,12/07/2011,"£1,210.77"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,BT,L11500-3611,Rec Facilities Tel,12/07/2011,£390.19
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,BT,L21100--3611,Town Hall Tel,12/07/2011,"£1,067.09"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,BT,L21200-3611,Pump Room Tel,12/07/2011,£438.35
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,BT,L43100-3611,AGM Div Tel,12/07/2011,£48.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,BT,Z16500-9101,CBH Holding a/c,12/07/2011,£820.81
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR3,N/A,CARDNET SVC CHG,N42100-3511,Debt Man E Payments,14/07/2011,£81.77
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR3,N/A,CARDNET SVC CHG,D32700-3996,Debt Man E Payments,14/07/2011,£34.95
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR3,N/A,CARDNET SVC CHG,D32700-3996,Debt Man E Pymts,14/07/2011,£112.78
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR3,N/A,CARDNET SVC CHG,D32700-3996,Debt Man E Pymts,14/07/2011,£870.66
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR3,N/A,CARDNET SVC CHG,L11500-3511,Rec Facilities Credit Card Chg,14/07/2011,£888.82
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR3,N/A,CARDNET SVC CHG,L21100-3511,TOWN HALL Credit Card Chg,14/07/2011,£605.62
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR3,N/A,CARDNET SVC CHG,Z12210-3511,Box Office Credit Card Chg,14/07/2011,£776.66
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR3,N/A,CARDNET SVC CHG,D32700-3996,Debt Man E Pymts,14/07/2011,"£1,347.71"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR2,N/A,Royal  MAIL,D12440-3601,Council Tax Ovhd Postage Stamps,14/07/2011,"£1,196.72"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,GLOBAL RADIO SERV,L11500-3510,Rec Fac Promotion & Mktg,15/07/2011,£732.33
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR3,N/A,STREAMLINE,E21100-3511,Car Park Off St credit Card Chg,20/07/2011,"£1,097.01"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR3,N/A,ROYAL MAIL,D12440-3601,Council Tax Ovhd Postage Stamps,20/07/2011,"£1,204.87"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,CORONA GAS,C22120-1401,Sports & Open Space Gas,21/07/2011,"£2,131.93"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,CORONA GAS,D13100-1401,Muni Off Gas,21/07/2011,£217.99
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,CORONA GAS,D14100-1401,Central Depot Gas,21/07/2011,£0.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,CORONA GAS,L21100-1401,Town Hall Gas,21/07/2011,£438.18
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,CORONA GAS,L11500-1401,Rec Centre Gas,21/07/2011,"£12,765.59"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,CORONA GAS,D42300-1401,Neighbourhood Res Gas,21/04/2011,£319.22
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,CORONA GAS,H33700-1401,Estate Services Gas,21/07/2011,£891.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,CORONA GAS,H33700-1401,Estate Services Gas,21/07/2011,"£1,164.28"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,CORONA GAS,H33700-1401,Estate Services Gas,21/07/2011,£247.69
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,BDR1,N/A,CORONA GAS,H33700-1401,Estate Services Gas,21/07/2011,£774.21
