Merchant Category,Supplier Name,Service,Summary of Purpose of Expenditure,Date,Net Amount
Recruitment / Staffing,Vision for Education Limited,Childrens & Educational Services,Agency Staff,11/05/2017,810.00
Recruitment / Staffing,Vision for Education Limited,Childrens & Educational Services,Agency Staff,19/05/2017,630.00
Recruitment / Staffing,Vision for Education Limited,Childrens & Educational Services,Agency Staff,26/05/2017,810.00
Recruitment / Staffing,Vision for Education Limited,Childrens & Educational Services,Agency Staff,26/05/2017,810.00
Healthcare Supplies,VisionAid Technologies Ltd,Childrens & Educational Services,Furniture and Equipment,03/05/2017,"6,426.00"
Transport and Travel,VisitEngland,Cultural & Related Services,Fees and Charges,09/05/2017,226.00
Transport and Travel,VisitEngland,Cultural & Related Services,Fees and Charges,09/05/2017,226.00
Transport and Travel,VisitEngland,Cultural & Related Services,Fees and Charges,09/05/2017,256.00
Transport and Travel,VisitEngland,Cultural & Related Services,Fees and Charges,09/05/2017,196.00
Communications and Technology,VODAFONE Ltd,Planning Services,Information and Communications Technology,04/05/2017,"2,540.00"
Software Supplier,VOICEPOWER,Central Support Costs,Furniture and Equipment,18/05/2017,855.00
Social Care Services,Voyage 1 Limited,Adult Social Care,Care Payments,30/05/2017,-654.60
Social Care Services,Voyage 1 Limited,Adult Social Care,Care Payments,30/05/2017,"3,768.00"
Social Care Services,Voyage 1 Limited,Adult Social Care,Care Payments,30/05/2017,-654.60
Social Care Services,Voyage 1 Limited,Adult Social Care,Care Payments,30/05/2017,"3,768.00"
Social Care Services,Voyage 1 Limited,Adult Social Care,Care Payments,30/05/2017,-654.60
Social Care Services,Voyage 1 Limited,Adult Social Care,Care Payments,30/05/2017,"3,768.00"
Social Care Services,Voyage 1 Limited,Adult Social Care,Care Payments,30/05/2017,-818.25
Social Care Services,Voyage 1 Limited,Adult Social Care,Care Payments,30/05/2017,"4,710.00"
Social Care Services,Voyage 1 Limited,Adult Social Care,Care Payments,30/05/2017,"-13,011.43"
Social Care Services,Voyage Ltd,Adult Social Care,Care Payments,22/05/2017,"1,364.55"
Construction / Building Services,WALTER CAREFOOT & SONS LTD,Capital Expenditure,Capital Expenditure - Works,17/05/2017,"147,240.00"
Social Care Services,Waltham Hall Nursing Home,Adult Social Care,Care Payments,30/05/2017,-659.88
Social Care Services,Waltham Hall Nursing Home,Adult Social Care,Care Payments,30/05/2017,"1,660.00"
Waste Recycling / Disposal,WASTE SOLUTIONS SK,Central Services to the public,Waste Management,05/05/2017,580.00
Construction / Building Services,Wates Construction Ltd,Capital Expenditure,Capital Expenditure - Works,17/05/2017,"1,536,780.00"
Surveyor,WATTS GROUP PLC,Capital Expenditure,Professional Fees,26/05/2017,"3,450.00"
Social Care Services,WEEKEND DAY CENTRE FOR DEMENTIA CAR,Adult Social Care,Care Payments,31/05/2017,582.00
Social Care Services,WEEKEND DAY CENTRE FOR DEMENTIA CAR,Adult Social Care,Care Payments,31/05/2017,310.40
Social Care Services,WEEKEND DAY CENTRE FOR DEMENTIA CAR,Adult Social Care,Care Payments,31/05/2017,418.40
Social Care Services,WEEKEND DAY CENTRE FOR DEMENTIA CAR,Adult Social Care,Care Payments,31/05/2017,-836.00
Social Care Services,WEEKEND DAY CENTRE FOR DEMENTIA CAR,Adult Social Care,Care Payments,31/05/2017,155.20
Social Care Services,WEEKEND DAY CENTRE FOR DEMENTIA CAR,Adult Social Care,Care Payments,31/05/2017,154.56
Social Care Services,WEEKEND DAY CENTRE FOR DEMENTIA CAR,Adult Social Care,Care Payments,31/05/2017,960.40
Social Care Services,WEEKEND DAY CENTRE FOR DEMENTIA CAR,Adult Social Care,Care Payments,31/05/2017,543.20
Social Care Services,WEEKEND DAY CENTRE FOR DEMENTIA CAR,Adult Social Care,Care Payments,31/05/2017,465.60
Software Supplier,West March Systems Ltd,Childrens & Educational Services,Information and Communications Technology,08/05/2017,"8,050.00"
Transport and Travel,Westfield Minibuses,Childrens & Educational Services,Leasing /Transport Hire,18/05/2017,729.00
Social Care Services,WESTON PARK NURSING CENTRE,Adult Social Care,Care Payments,30/05/2017,"1,868.40"
Postal / Mail / Courier Services,Whistl UK Limited,Central Support Costs,Office Expenses,03/05/2017,"1,453.39"
Postal / Mail / Courier Services,Whistl UK Limited,Central Support Costs,Office Expenses,03/05/2017,"1,343.94"
Postal / Mail / Courier Services,Whistl UK Limited,Central Support Costs,Office Expenses,16/05/2017,"2,602.90"
Postal / Mail / Courier Services,Whistl UK Limited,Central Support Costs,Office Expenses,16/05/2017,"1,173.67"
Postal / Mail / Courier Services,Whistl UK Limited,Central Support Costs,Office Expenses,12/05/2017,"1,181.08"
Postal / Mail / Courier Services,Whistl UK Limited,Central Support Costs,Office Expenses,19/05/2017,981.77
Postal / Mail / Courier Services,Whistl UK Limited,Central Support Costs,Office Expenses,26/05/2017,939.91
Postal / Mail / Courier Services,Whistl UK Limited,Central Support Costs,Office Expenses,26/05/2017,"1,028.69"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Agency Staff,17/05/2017,"-1,720.00"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"5,005.61"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"4,479.83"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"5,418.22"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"3,377.90"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"2,158.00"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"5,968.28"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"3,278.50"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"6,100.00"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"2,533.30"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"2,584.47"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"4,864.50"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"6,063.00"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"4,953.25"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"2,830.40"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"3,421.60"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"6,375.00"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"9,332.66"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"7,234.75"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"2,651.13"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"7,951.50"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"5,913.19"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,17/05/2017,"16,903.62"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"5,394.60"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,24/05/2017,"16,707.06"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,24/05/2017,"-16,903.62"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,12/05/2017,"1,123.75"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,24/05/2017,"7,890.50"
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,23/05/2017,828.00
Engineering Services,WILDE CONSULTANTS LTD,Highways & Transport Services,Professional Fees,17/05/2017,"4,433.26"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,25/05/2017,"2,880.00"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,18/05/2017,"4,527.06"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,12/05/2017,"1,287.63"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,12/05/2017,"3,666.00"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,12/05/2017,"3,633.25"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,23/05/2017,"1,297.20"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,25/05/2017,938.96
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,24/05/2017,"6,113.25"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,12/05/2017,"6,879.33"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,12/05/2017,908.50
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,12/05/2017,"3,081.00"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,12/05/2017,"4,026.00"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,12/05/2017,283.50
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,12/05/2017,168.75
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,12/05/2017,"3,434.71"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,12/05/2017,-283.50
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,12/05/2017,-168.75
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,12/05/2017,"-3,434.71"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,12/05/2017,"3,886.96"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,23/05/2017,"6,070.18"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,19/05/2017,567.00
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,25/05/2017,"1,836.57"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,25/05/2017,"2,516.34"
Engineering Services,WILDE CONSULTANTS LTD,Capital Expenditure,Professional Fees,03/05/2017,949.00
Building Services,Willmott Dixon Holdings Limited,Capital Expenditure,Capital Expenditure - Works,18/05/2017,"408,391.10"
Social Care Services,Wings Care (North West) LLP,Adult Social Care,Care Payments,30/05/2017,"7,400.00"
Social Care Services,WINNIE CARE(MACCLESFIELD)LTD,Adult Social Care,Care Payments,22/05/2017,"2,766.00"
Disability Support,WIRRAL AUTISTIC SOCIETY,Adult Social Care,Care Payments,30/05/2017,-400.60
Disability Support,WIRRAL AUTISTIC SOCIETY,Adult Social Care,Care Payments,30/05/2017,"9,903.03"
Social Care Services,WOODEND NURSING & RESIDENTIAL CENTR,Adult Social Care,Care Payments,30/05/2017,-944.12
Social Care Services,WOODEND NURSING & RESIDENTIAL CENTR,Adult Social Care,Care Payments,30/05/2017,"1,812.36"
Social Care Services,WOODEND NURSING & RESIDENTIAL CENTR,Adult Social Care,Care Payments,30/05/2017,-505.20
Social Care Services,WOODEND NURSING & RESIDENTIAL CENTR,Adult Social Care,Care Payments,30/05/2017,"1,831.04"
Community Building / Facility,WOODLEY CIVIC HALL,Planning Services,Third party payments - Private/Voluntary Sector,03/05/2017,800.00
Legal Services,Woods Solicitors,Capital Expenditure,Supplies and services,15/05/2017,907.50
Animal Welfare Services,WRIGHT & MORTEN,Environmental & Regulatory Services,Animal Welfare,15/05/2017,"1,155.00"
Healthcare Supplies,WRS Group UK,Public Health,Office Expenses,19/05/2017,25.50
Healthcare Supplies,WRS Group UK,Public Health,Office Expenses,19/05/2017,50.10
Healthcare Supplies,WRS Group UK,Public Health,Office Expenses,19/05/2017,40.80
Healthcare Supplies,WRS Group UK,Public Health,Office Expenses,19/05/2017,98.60
Healthcare Supplies,WRS Group UK,Public Health,Office Expenses,19/05/2017,109.80
Healthcare Supplies,WRS Group UK,Public Health,Office Expenses,19/05/2017,148.60
Healthcare Supplies,WRS Group UK,Public Health,Office Expenses,19/05/2017,74.95
Manufacturer,WS SLATER & CO LTD,Cultural & Related Services,Publicity and Promotion,31/05/2017,60.00
Manufacturer,WS SLATER & CO LTD,Cultural & Related Services,Publicity and Promotion,31/05/2017,60.00
Manufacturer,WS SLATER & CO LTD,Cultural & Related Services,Publicity and Promotion,31/05/2017,34.00
Manufacturer,WS SLATER & CO LTD,Cultural & Related Services,Publicity and Promotion,31/05/2017,34.00
Manufacturer,WS SLATER & CO LTD,Cultural & Related Services,Publicity and Promotion,31/05/2017,34.00
Manufacturer,WS SLATER & CO LTD,Cultural & Related Services,Publicity and Promotion,31/05/2017,180.00
Manufacturer,WS SLATER & CO LTD,Cultural & Related Services,Publicity and Promotion,31/05/2017,180.00
Environmental Services,WSP GROUP PLC,Environmental & Regulatory Services,Professional Fees,19/05/2017,"7,449.45"
Environmental Services,WSP GROUP PLC,Capital Expenditure,Professional Fees,25/05/2017,"3,370.74"
Environmental Services,WSP GROUP PLC,Capital Expenditure,Professional Fees,19/05/2017,735.41
Office Equipment,XEROX (UK) LTD,Planning Services,Printing and Photocopying,08/05/2017,"15,187.66"
Financial Services,Xerox Finance Limited,Cultural & Related Services,Office Expenses,31/05/2017,708.60
Financial Services,Xerox Finance Limited,Cultural & Related Services,Office Expenses,31/05/2017,-708.60
Financial Services,Xerox Finance Limited,Planning Services,Printing and Photocopying,18/05/2017,"2,485.25"
ICT Supplies,XMA Ltd,Central Support Costs,Information and Communications Technology,05/05/2017,"5,266.90"
ICT Supplies,XMA Ltd,Corporate & Democratic Core,Information and Communications Technology,03/05/2017,628.95
ICT Supplies,XMA Ltd,Corporate & Democratic Core,Information and Communications Technology,03/05/2017,76.00
ICT Supplies,XMA Ltd,Planning Services,Information and Communications Technology,05/05/2017,"3,144.75"
ICT Supplies,XMA Ltd,Planning Services,Information and Communications Technology,05/05/2017,380.00
ICT Supplies,XMA Ltd,Planning Services,Information and Communications Technology,10/05/2017,"6,750.00"
ICT Supplies,XMA Ltd,Planning Services,Information and Communications Technology,10/05/2017,"9,989.99"
ICT Supplies,XMA Ltd,Planning Services,Information and Communications Technology,18/05/2017,"1,552.80"
ICT Supplies,XMA Ltd,Planning Services,Information and Communications Technology,26/05/2017,"1,277.82"
ICT Supplies,XMA Ltd,Planning Services,Information and Communications Technology,26/05/2017,261.63
ICT Supplies,XMA Ltd,Planning Services,Furniture and Equipment,03/05/2017,"4,032.00"
ICT Supplies,XMA Ltd,Planning Services,Furniture and Equipment,22/05/2017,776.40
ICT Supplies,XMA Ltd,Planning Services,Furniture and Equipment,25/05/2017,"1,164.60"
ICT Supplies,XMA Ltd,Planning Services,Furniture and Equipment,24/05/2017,776.40
ICT Supplies,XMA Ltd,Corporate & Democratic Core,Information and Communications Technology,22/05/2017,628.95
ICT Supplies,XMA Ltd,Corporate & Democratic Core,Information and Communications Technology,22/05/2017,76.00
ICT Supplies,XMA Ltd,Highways & Transport Services,Information and Communications Technology,02/05/2017,956.56
