Department,Entitly, Transaction Date, Expense Type, Expense Area, Supplier Name,Transaction number, Amount, Invoice Description
DFID ,DFID,25/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Air Partner ,204876-101 ,"£1,020.00",
DFID ,DFID,25/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Air Partner ,204876-101 ,"£67,881.88",
DFID ,DFID,25/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Air Partner ,204876-101 ,£749.21,
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Air Partner ,204876-101 ,"£67,474.02",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Air Partner ,204876-101 ,£654.08,
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Air Partner ,204876-101 ,"£1,099.26",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Air Partner ,204876-101 ,"£1,020.00",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Air Partner ,204902-101 ,"£57,399.63",
DFID ,DFID,02/03/2015,Conferences  Seminars & Meeting/Event Resource ,Human Resources ,ODN Europe ,100268-101 ,"£4,301.88",
DFID ,DFID,20/03/2015,Computer software maintenance ,Research and Evidence Division ,Tableau Ireland Company ,100039-114 ,"£1,083.20",
DFID ,DFID,30/03/2015,Project delivery costs â€“ supplier services ,Middle East  Humanitarian & Conflict Division ,SixtyOne Whitehall ,203939-103 ,"£1,992.00",
DFID ,DFID,10/03/2015,Aid Programme - Accountable Grant Payments ,Western Asia Division ,Aurat Foundation ,203029-107 ,"£500,361.00",
DFID ,DFID,09/03/2015,Aid Programme - Other Financial Aid to Government ,West and Southern Africa ,Ministry of Finance  Mozambique  National Directorate of State Assets-Procurement Oversight Unit ,202463-101 ,"£299,675.00",
DFID ,DFID,27/03/2015,Oil - Other Utilities ,West and Southern Africa ,Bilad Investment Limited ,101622-103 ,"£3,600.75",
DFID ,DFID,09/03/2015,Training - Course Fees ,West and Southern Africa ,ABSInternational ,100144-101 ,£979.69,
DFID ,DFID,20/03/2015,Air fares ,Human Resources ,dnata International Private Ltd. ,100266-108 ,"£2,666.36",
DFID ,DFID,31/03/2015,Air fares ,Research and Evidence Division ,dnata International Private Ltd. ,202392-109 ,"£1,096.60",
DFID ,DFID,24/03/2015,Air fares ,Business Solutions Division Level ,dnata International Private Ltd. ,200001-101 ,£577.79,
DFID ,DFID,31/03/2015,Air fares ,Business Solutions Division Level ,dnata International Private Ltd. ,203329-104 ,£527.32,
DFID ,DFID,20/03/2015,Air fares ,Asia  Caribbean and Overseas Territories ,dnata International Private Ltd. ,204053-101 ,£706.78,
DFID ,DFID,27/03/2015,Air fares ,Asia  Caribbean and Overseas Territories ,dnata International Private Ltd. ,204053-101 ,"£3,289.53",
DFID ,DFID,20/03/2015,Air fares ,Regional Directorate ,dnata International Private Ltd. ,204892-101 ,£935.58,
DFID ,DFID,26/03/2015,Air fares ,Regional Directorate ,dnata International Private Ltd. ,204892-101 ,"£2,793.44",
DFID ,DFID,31/03/2015,Aid Programme - Accountable Grant Payments ,Middle East  Humanitarian & Conflict Division ,RWI - MENA 203966 ,203966-101 ,"£1,047,584.00",
DFID ,DFID,09/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,MORSON INTERNATIONAL ,100152-114 ,"£7,058.92",
DFID ,DFID,09/03/2015,Contract & Agency Staff ,East and Central Africa ,MORSON INTERNATIONAL ,100083-102 ,"£6,256.73",
DFID ,DFID,31/03/2015,Secure Staff Accommodation ,East and Central Africa ,Supplier Name withheld ,204049-103 ,"£2,337.32",
DFID ,DFID,31/03/2015,Secure Staff Accommodation ,East and Central Africa ,Supplier Name withheld ,204049-103 ,"£2,337.32",
DFID ,DFID,04/03/2015,other information and communication technologies ,Western Asia Division ,Supplier Name withheld ,100011-110 ,"£1,176.12",
DFID ,DFID,04/03/2015,other information and communication technologies ,Western Asia Division ,Supplier Name withheld ,100011-110 ,"£4,311.78",
DFID ,DFID,04/03/2015,other information and communication technologies ,Western Asia Division ,Supplier Name withheld ,101601-110 ,"£8,624.88",
DFID ,DFID,04/03/2015,other information and communication technologies ,Western Asia Division ,Supplier Name withheld ,101601-110 ,"£12,935.34",
DFID ,DFID,16/03/2015,Project delivery costs â€“ supplier services ,Western Asia Division ,Research and Development Solutions (Private) Limited ,202413-103 ,"£28,301.07",
DFID ,DFID,06/03/2015,Facilities Management payments ,East and Central Africa ,Supplier Name withheld ,101616-101 ,"£1,001.29",
DFID ,DFID,04/03/2015,Project delivery costs â€“ supplier services ,Policy Division ,Earth Innovation Institute ,203034-105 ,"£31,500.00",
DFID ,DFID,04/03/2015,Contract Catering Services ,Western Asia Division ,Supplier Name withheld ,101601-110 ,£626.79,
DFID ,DFID,06/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Imperial Health Sciences ,202214-108 ,"£104,417.00",
DFID ,DFID,16/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Imperial Health Sciences ,202214-108 ,"£62,317.10",
DFID ,DFID,16/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Imperial Health Sciences ,202214-108 ,"£45,385.50",
DFID ,DFID,16/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Imperial Health Sciences ,202214-108 ,"£109,037.00",
DFID ,DFID,06/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Imperial Health Sciences ,202214-108 ,"£46,230.77",
DFID ,DFID,05/03/2015,FCO shared service charges ,West and Southern Africa ,Krishna Savjani ,101618-101 ,"£2,000.57",
DFID ,DFID,31/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Turner & Townsend (Pty) Ltd ,202555-102 ,"£2,512.48",
DFID ,DFID,12/03/2015,Accountable Grant Payments ,International Relations Division ,Wilton Park Executive Agency ,204025-102 ,"£38,800.00",
DFID ,DFID,18/03/2015,Conferences  Seminars & Meeting/Event Resource ,Middle East  Humanitarian & Conflict Division ,Wilton Park Executive Agency ,204795-101 ,"£10,000.00",
DFID ,DFID,10/03/2015,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,Civil Resource Development & Documentation Centre ,114230-104 ,"£33,578.89",
DFID ,DFID,18/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Gayathri Butler ,202913-101 ,"£6,200.00",
DFID ,DFID,10/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Samhita Social Ventures Pvt.Ltd ,202927-103 ,"£2,746.00",
DFID ,DFID,04/03/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,TRELLICOR (PTY) LTD ,100069-101 ,"£33,291.89",
DFID ,DFID,30/03/2015,other information and communication technologies ,Business Solutions Division Level ,Certification Europe ,200001-101 ,"£22,247.50",
DFID ,DFID,23/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Deloitte Malawi ,203824-101 ,"£2,039.36",
DFID ,DFID,26/03/2015,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,Infrastructure Development Company Limited (IDCOL) ,202976-106 ,"£697,898.00",
DFID ,DFID,26/03/2015,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,Infrastructure Development Company Limited (IDCOL) ,202976-107 ,"£192,056.00",
DFID ,DFID,10/03/2015,Vehicle Repairs & Maintenance ,West and Southern Africa ,Kojo Auto Service Centre Ltd ,101622-105 ,"£1,126.24",
DFID ,DFID,18/03/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,Amhara Women's Association Girl Hub Project ,202913-105 ,"£22,019.08",
DFID ,DFID,02/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,West and Southern Africa ,CANADEM ,204013-102 ,"£37,845.00",
DFID ,DFID,26/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,East and Central Africa ,CANADEM ,204845-103 ,"£29,692.00",
DFID ,DFID,02/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East  Humanitarian & Conflict Division ,CANADEM ,204813-101 ,"£104,485.00",
DFID ,DFID,30/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East  Humanitarian & Conflict Division ,CANADEM ,204813-101 ,"£43,893.99",
DFID ,DFID,20/03/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,SAGCOT CENTRE LIMITED ,202844-108 ,"£38,109.27",
DFID ,DFID,13/03/2015,Secure Staff Accommodation ,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£20,087.07",
DFID ,DFID,31/03/2015,Aid Programme - Accountable Grant Payments ,Middle East  Humanitarian & Conflict Division ,RedR Australia ,203419-103 ,"£13,128.00",
DFID ,DFID,27/03/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,Fourth Freedom Forum Inc. ,203383-108 ,"£13,343.15",
DFID ,DFID,31/03/2015,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,Valid Nutrition (Ireland) ,113963-103 ,"£40,927.80",
DFID ,DFID,12/03/2015,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,Valid Nutrition (Ireland) ,113963-103 ,"£40,927.80",
DFID ,DFID,17/03/2015,Aid Programme - Accountable Grant Payments ,International Finance Division ,The Partnering Initiative ,203449-101 ,"£10,920.00",
DFID ,DFID,13/03/2015,Furniture & Fittings ,West and Southern Africa ,British Embassy Kinshasa (DRC) ,100069-101 ,"£28,037.27",
DFID ,DFID,30/03/2015,Aid Programme - Pooled/Basket funding ,Asia  Caribbean and Overseas Territories ,FEDERATION OF INDIAN CHAMBERS OF COMMERCE AND INDUSTRY ,202927-105 ,"£50,000.00",
DFID ,DFID,09/03/2015,Data Network - land lines ,Business Solutions Division Level ,(Vodafone)Cable & Wireless Global Networks Ltd ,203329-103 ,"£6,284.94",
DFID ,DFID,27/03/2015,Data Network - land lines ,Business Solutions Division Level ,(Vodafone)Cable & Wireless Global Networks Ltd ,203329-103 ,"£12,632.15",
DFID ,DFID,27/03/2015,Data Network - land lines ,Business Solutions Division Level ,(Vodafone)Cable & Wireless Global Networks Ltd ,200002-185 ,"£11,291.19",
DFID ,DFID,09/03/2015,Data Network - land lines ,Business Solutions Division Level ,(Vodafone)Cable & Wireless Global Networks Ltd ,200002-185 ,"£6,284.95",
DFID ,DFID,04/03/2015,Hotels - Accommodation only ,Internal Audit ,Fleuve Congo Hotel ,100121-101 ,"£8,080.68",
DFID ,DFID,30/03/2015,Conferences  Seminars & Meeting/Event Resource ,East and Central Africa ,Class Plus Events Organizer ,202913-101 ,£530.16,
DFID ,DFID,09/03/2015,Research & Development costs ,Research and Evidence Division ,President and Fellows of Harvard College ,203778-105 ,"£115,812.00",
DFID ,DFID,25/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Deloitte Kenya ,204458-106 ,"£93,459.46",
DFID ,DFID,18/03/2015,Aid Programme - Accountable Grant Payments ,Middle East  Humanitarian & Conflict Division ,International NGO Safety Organisation ,204813-101 ,"£135,444.00",
DFID ,DFID,25/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Yasmin Hemayet Ahmed ,201645-109 ,"£5,196.71",
DFID ,DFID,26/03/2015,Repairs  Maint  Alter - Property & Constrct. Services ,Asia  Caribbean and Overseas Territories ,C3S Projects Limited ,100114-104 ,"£9,173.03",
DFID ,DFID,26/03/2015,Repairs  Maint  Alter - Property & Constrct. Services ,Asia  Caribbean and Overseas Territories ,C3S Projects Limited ,100114-104 ,"£10,083.78",
DFID ,DFID,31/03/2015,Data Network - land lines ,Business Solutions Division Level ,Keltec Ltd ,200002-124 ,"£1,125.00",
DFID ,DFID,02/03/2015,Data Network - land lines ,Business Solutions Division Level ,Keltec Ltd ,200002-124 ,"£1,125.00",
DFID ,DFID,04/03/2015,Repairs  Maint  Alter - Property & Constrct. Services ,International Relations Division ,Swissco Properties Ltd ,202319-101 ,"£1,235.63",
DFID ,DFID,04/03/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Swissco Properties Ltd ,101637-101 ,£782.08,
DFID ,DFID,11/03/2015,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Swissco Properties Ltd ,101637-101 ,£961.87,
DFID ,DFID,25/03/2015,Recruitment costs ,Research and Evidence Division ,Havas People ,100039-101 ,"£2,932.46",
DFID ,DFID,25/03/2015,Recruitment costs ,Research and Evidence Division ,Havas People ,100039-101 ,"£1,105.90",
DFID ,DFID,25/03/2015,Recruitment costs ,Human Resources ,Havas People ,100269-127 ,"£8,400.00",
DFID ,DFID,20/03/2015,Telephone Usage & services ,West and Southern Africa ,Emerging Markets Telecommunications Services Ltd ,101622-107 ,£633.81,
DFID ,DFID,20/03/2015,Telephone Usage & services ,West and Southern Africa ,Emerging Markets Telecommunications Services Ltd ,101622-107 ,"£2,535.26",
DFID ,DFID,20/03/2015,Telephone Usage & services ,West and Southern Africa ,Emerging Markets Telecommunications Services Ltd ,101622-107 ,£661.07,
DFID ,DFID,20/03/2015,Telephone Usage & services ,West and Southern Africa ,Emerging Markets Telecommunications Services Ltd ,101622-107 ,"£2,644.29",
DFID ,DFID,27/03/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,JBS International  Inc. ,203339-103 ,"£18,640.75",
DFID ,DFID,27/03/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,JBS International  Inc. ,203339-103 ,"£16,697.75",
DFID ,DFID,23/03/2015,Secure Staff Accommodation ,East and Central Africa ,Supplier Name withheld ,202594-101 ,"£4,300.20",
DFID ,DFID,06/03/2015,Secure Staff Accommodation ,East and Central Africa ,Supplier Name withheld ,101635-101 ,"£1,171.11",
DFID ,DFID,03/03/2015,Hotels - Accommodation only ,East and Central Africa ,GOLF COURSE INVESTMENTS LTD ,101634-101 ,"£1,915.58",
DFID ,DFID,18/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Awetu Simesso Denga ,202327-101 ,"£7,334.77",
DFID ,DFID,31/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,AEBeattie ,204902-109 ,"£12,740.00",
DFID ,DFID,13/03/2015,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,International Institute for Population Sciences ,204169-101 ,"£268,750.00",
DFID ,DFID,04/03/2015,Medical/Health Services ,East and Central Africa ,The Jubilee Insurance Company of (U) Ltd ,101635-101 ,"£10,511.58",
DFID ,DFID,04/03/2015,Medical/Health Services ,East and Central Africa ,The Jubilee Insurance Company of (U) Ltd ,100234-101 ,"£6,529.50",
DFID ,DFID,17/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Henry Young & Co ,101622-106 ,"£12,774.60",
DFID ,DFID,19/03/2015,Aid Programme - Voluntary contributions ,Regional Directorate ,Public Health England ,204904-103 ,"£1,344,974.00",
DFID ,DFID,24/03/2015,Printer Consumables ,West and Southern Africa ,Docutech Limited ,101613-101 ,"£1,673.94",
DFID ,DFID,05/03/2015,Aid Programme - Joint programme contribution ,Western Asia Division ,Supplier Name withheld ,204443-101 ,"£564,789.51",
DFID ,DFID,23/03/2015,Computer software maintenance ,Business Solutions Division Level ,Dell Software International Limited ,200002-115 ,"£1,924.32",
DFID ,DFID,11/03/2015,Generators & spares ,West and Southern Africa ,Nordam Enterprise ,101618-101 ,£973.66,
DFID ,DFID,11/03/2015,Generators & spares ,West and Southern Africa ,Nordam Enterprise ,101618-101 ,"£1,045.36",
DFID ,DFID,11/03/2015,Generators & spares ,West and Southern Africa ,Nordam Enterprise ,101618-101 ,£965.22,
DFID ,DFID,12/03/2015,FCO shared service charges ,West and Southern Africa ,Nordam Enterprise ,101618-101 ,"£2,229.74",
DFID ,DFID,05/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,c|sanderconsulting ,104187-103 ,"£7,063.54",
DFID ,DFID,05/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,c|sanderconsulting ,104187-103 ,"£1,521.63",
DFID ,DFID,13/03/2015,Project delivery costs â€“ supplier services ,Middle East  Humanitarian & Conflict Division ,NUI Galway ,203709-105 ,"£92,135.00",
DFID ,DFID,11/03/2015,Electricity ,West and Southern Africa ,Abuja Electricity Distribution Company ,101622-105 ,"£1,178.03",
DFID ,DFID,18/03/2015,Electricity ,West and Southern Africa ,Abuja Electricity Distribution Company ,101622-105 ,£648.64,
DFID ,DFID,18/03/2015,Electricity ,West and Southern Africa ,Abuja Electricity Distribution Company ,101622-105 ,£694.22,
DFID ,DFID,18/03/2015,Electricity ,West and Southern Africa ,Abuja Electricity Distribution Company ,101622-105 ,£580.33,
DFID ,DFID,12/03/2015,Project delivery costs â€“ supplier services ,Middle East  Humanitarian & Conflict Division ,PEDH Consulting Limited ,203940-101 ,"£6,975.00",
