Department,Entity,Transaction Date, Supplier Name, Amount, Expense Type, Expense Area, Invoice Description, Component Code
DFID,DFID,12/09/2012,Corporate Travel Provider ,£760,Air fares ,Western Asia and Stabilisation Division ,,202288-104 
DFID,DFID,12/09/2012,Corporate Travel Provider ,£785,Air fares ,Western Asia and Stabilisation Division ,,100020-101 
DFID,DFID,12/09/2012,Corporate Travel Provider ,£785,Air fares ,Western Asia and Stabilisation Division ,,100120-101 
DFID,DFID,12/09/2012,Corporate Travel Provider ,£785,Air fares ,Western Asia and Stabilisation Division ,,100049-101 
DFID,DFID,12/09/2012,Corporate Travel Provider ,£792,Air fares ,Western Asia and Stabilisation Division ,,100011-110 
DFID,DFID,12/09/2012,FCO SERVICES ,£833,Office Equipment - Purchases ,Western Asia and Stabilisation Division ,,100186-101 
DFID,DFID,12/09/2012,Corporate Travel Provider ,£884,Air fares ,Western Asia and Stabilisation Division ,,100011-110 
DFID,DFID,12/09/2012,Corporate Travel Provider ,£942,Air fares ,Western Asia and Stabilisation Division ,,100020-101 
DFID,DFID,12/09/2012,Corporate Travel Provider ,£961,Air fares ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£1,294",Air fares ,Western Asia and Stabilisation Division ,,202288-104 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£1,324",Air fares ,Western Asia and Stabilisation Division ,,101601-110 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£2,404",Air fares ,Western Asia and Stabilisation Division ,,101601-110 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£2,524",Air fares ,Western Asia and Stabilisation Division ,,101601-110 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£2,747",Hotels - Accommodation only ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£3,200",Air fares ,Western Asia and Stabilisation Division ,,202288-107 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£3,200",Air fares ,Western Asia and Stabilisation Division ,,202288-107 
DFID,DFID,12/09/2012, FCO SERVICES ,"£5,778",Office Equipment - Purchases ,Western Asia and Stabilisation Division ,,100186-101 
DFID,DFID,12/09/2012,Supplier Name withheld ,"£9,703",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,114286-103 
DFID,DFID,12/09/2012,FOREIGN AND COMMONWEALTH OFFICE (FCO) ,"£12,409",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,202288-107 
DFID,DFID,12/09/2012,Aurat Publication and Information Service Foundation ,"£26,198",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,203029-101 
DFID,DFID,12/09/2012,UNIVERSITY OF BIRMINGHAM ,"£26,700",Training Providers/Facilitation Services ,Western Asia and Stabilisation Division ,Security & justice Training course for 20 participants - June 2012 ,202288-107 
DFID,DFID,12/09/2012,Supplier Name withheld ,"£84,013",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,201023-104 
DFID,DFID,12/09/2012,PRICEWATERHOUSECOOPERS ,"£87,838",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,202911-101 
DFID,DFID,12/09/2012,Supplier Name withheld ,"£612,537",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,202311-102 
DFID,DFID,13/09/2012,Foreign & Commonwealth Office ,£513,Hotels - Accommodation only ,Western Asia and Stabilisation Division ,,100020-101 
DFID,DFID,13/09/2012,Foreign & Commonwealth Office ,£592,Other Building Costs ,Western Asia and Stabilisation Division ,,100185-101 
DFID,DFID,13/09/2012,Foreign & Commonwealth Office ,£612,Data Network -Satellite ,Western Asia and Stabilisation Division ,,201699-101 
DFID,DFID,13/09/2012,Foreign & Commonwealth Office ,£631,Electricity ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,13/09/2012,Supplier Name withheld ,"£21,934",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,101601-110 
DFID,DFID,13/09/2012,Supplier Name withheld ,"£86,890",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,201023-103 
DFID,DFID,13/09/2012,Supplier Name withheld ,"£194,636",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,113361-102 
DFID,DFID,14/09/2012,SPECTRA  GROUP UK LTD ,"£1,260",Data Network -Satellite ,Western Asia and Stabilisation Division ,,102014-102 
DFID,DFID,14/09/2012,Foreign & Commonwealth Office ,"£1,928",Other Building Costs ,Western Asia and Stabilisation Division ,,100186-101 
DFID,DFID,14/09/2012,Supplier Name withheld ,"£3,202",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,201023-109 
DFID,DFID,14/09/2012,Supplier Name withheld ,"£8,033",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,201035-109 
DFID,DFID,14/09/2012,Supplier Name withheld ,"£161,487",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,201035-109 
DFID,DFID,14/09/2012,The World Bank (EFO) ,"£200,000",Aid Programme - Voluntary contributions ,Western Asia and Stabilisation Division ,,114450-101 
DFID,DFID,17/09/2012,Foreign & Commonwealth Office ,£956,Training - Travel & Subsistence ,Western Asia and Stabilisation Division ,,201699-101 
DFID,DFID,17/09/2012,Foreign & Commonwealth Office ,"£1,552",Training - Travel & Subsistence ,Western Asia and Stabilisation Division ,,201699-101 
DFID,DFID,17/09/2012,Foreign & Commonwealth Office ,"£2,485",Secure Staff Accomodation,Western Asia and Stabilisation Division ,,201699-101 
DFID,DFID,17/09/2012,Supplier Name withheld ,"£16,051",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,101601-110 
DFID,DFID,17/09/2012,Supplier Name withheld ,"£25,297",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,114525-102 
DFID,DFID,17/09/2012,Supplier Name withheld ,"£37,128",Aid Programme - Trust Funds contributions ,Western Asia and Stabilisation Division ,,114525-102 
DFID,DFID,17/09/2012,GRM INTERNATIONAL LTD ,"£56,609",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,110182-101 
DFID,DFID,17/09/2012,Supplier Name withheld ,"£274,047",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,202109-102 
DFID,DFID,18/09/2012,Avari Lahore ,£504,Hotels - Accommodation only ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,18/09/2012,Supplier Name withheld ,"£1,071",Training - Travel & Subsistence ,Western Asia and Stabilisation Division ,,100011-110 
DFID,DFID,18/09/2012,Foreign & Commonwealth Office ,"£1,149",Supplier Services ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,18/09/2012,Najma Naheed Pirzada ,"£1,744",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,203508-101 
DFID,DFID,18/09/2012,Najma Naheed Pirzada ,"£2,325",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,203508-101 
DFID,DFID,18/09/2012,Supplier Name withheld ,"£3,664",Secure Staff Accomodation,Western Asia and Stabilisation Division ,,100025-101 
DFID,DFID,18/09/2012,Inshan Ali Nawaz ,"£4,045",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,113331-103 
DFID,DFID,18/09/2012,Foreign & Commonwealth Office ,"£12,923",Secure Staff Accomodation,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,18/09/2012,Supplier Name withheld ,"£20,394",Aid Programme - Trust Funds contributions ,Western Asia and Stabilisation Division ,,114525-102 
DFID,DFID,18/09/2012,Supplier Name withheld ,"£92,700",Aid Programme - Trust Funds contributions ,Western Asia and Stabilisation Division ,,114525-102 
DFID,DFID,19/09/2012,Karen Murphy ,£800,Technical and Advisory Services ,Western Asia and Stabilisation Division ,,203336-102 
DFID,DFID,19/09/2012,Supplier Name withheld ,£821,Office Supplies ,Western Asia and Stabilisation Division ,,101601-110 
DFID,DFID,19/09/2012,Fairview Hotel ,£952,Travel - Subsistence ,Western Asia and Stabilisation Division ,,202288-104 
DFID,DFID,19/09/2012,Supplier Name withheld ,"£1,014",Generators & spares ,Western Asia and Stabilisation Division ,,101601-110 
DFID,DFID,19/09/2012,SPECTRA  GROUP UK LTD ,"£1,710",Data Network -Satellite ,Western Asia and Stabilisation Division ,,102014-102 
DFID,DFID,20/09/2012,Recon Ltd ,£522,Technical and Advisory Services ,Western Asia and Stabilisation Division ,,203336-102 
DFID,DFID,20/09/2012,BONDS TRAVEL BUREAU ,£586,Training - Travel & Subsistence ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,20/09/2012,PEARL CONTINENTAL HOTEL LAHORE ,£833,Technical and Advisory Services ,Western Asia and Stabilisation Division ,,201337-101 
DFID,DFID,20/09/2012,PEARL CONTINENTAL HOTEL LAHORE ,"£1,049",Hotels - Accommodation only ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,20/09/2012,Recon Ltd ,"£8,698",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,203336-102 
DFID,DFID,20/09/2012,COFFEY INTERNATIONAL DEVELOPMENT LTD ,"£51,489",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,114450-101 
DFID,DFID,20/09/2012,Supplier Name withheld ,"£77,567",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,114525-102 
DFID,DFID,20/09/2012,PRICEWATERHOUSECOOPERS ,"£107,654",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,202378-104 
DFID,DFID,21/09/2012,Supplier Name withheld ,"£6,372",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,201098-101 
DFID,DFID,21/09/2012,OXFORD POLICY MANAGEMENT ,"£66,031",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,108742-101 
DFID,DFID,21/09/2012,ADAM SMITH INTERNATIONAL  LTD ,"£136,022",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,202328-102 
DFID,DFID,23/09/2012,Supplier Name withheld ,£827,Telephone Usage & services ,Western Asia and Stabilisation Division ,,100011-110 
DFID,DFID,23/09/2012,Supplier Name withheld ,"£2,376",Telephone Usage & services ,Western Asia and Stabilisation Division ,,101601-110 
DFID,DFID,24/09/2012,OMAR TRAVELS ,£628,Training - Travel & Subsistence ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,25/09/2012,Recipient name withheld ,£965,Hotels - Accommodation only ,Western Asia and Stabilisation Division ,,202288-106 
DFID,DFID,25/09/2012,Dr Ghulam Habib ,"£1,924",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,113484-106 
DFID,DFID,25/09/2012,Pace Travels ,"£1,998",Unanalysed/miscellaneous travel ,Western Asia and Stabilisation Division ,,201337-101 
DFID,DFID,25/09/2012,Sarah Saeed ,"£2,136",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,113484-106 
DFID,DFID,25/09/2012,Hasaan Khawar ,"£3,044",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,113484-106 
DFID,DFID,25/09/2012,Apex Consulting Pakistan ,"£3,078",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,202328-102 
DFID,DFID,25/09/2012,Asad Abbas Maken ,"£3,119",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,113484-106 
DFID,DFID,25/09/2012,Supplier Name withheld ,"£3,784",Repairs  Maint  Alter - Property & Constrct. Services ,Western Asia and Stabilisation Division ,,100061-101 
DFID,DFID,25/09/2012,Genie Technologies (Pvt) Ltd ,"£4,104",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,113484-103 
DFID,DFID,25/09/2012,METROP0LITAN POLICE ,"£7,299",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,203336-101 
DFID,DFID,25/09/2012,Ernst & Young Ford Rhodes Sidat  Hyder ,"£8,015",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,203029-101 
DFID,DFID,25/09/2012,Semiotics Consultants (Pvt) Limited ,"£28,373",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,202328-102 
DFID,DFID,25/09/2012,Supplier Name withheld ,"£58,269",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,200970-101 
DFID,DFID,25/09/2012,PRICEWATERHOUSECOOPERS ,"£72,315",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,202378-104 
DFID,DFID,25/09/2012,Supplier Name withheld ,"£93,854",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,114488-101 
DFID,DFID,25/09/2012,Supplier Name withheld ,"£132,540",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,201000-102 
DFID,DFID,26/09/2012,Supplier Name withheld ,£501,Training - Travel & Subsistence ,Western Asia and Stabilisation Division ,,101601-110 
DFID,DFID,26/09/2012,FOREIGN AND COMMONWEALTH OFFICE (FCO) ,£552,Hotels - Accommodation only ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,26/09/2012,Foreign & Commonwealth Office ,£670,Electricity ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,26/09/2012,FOREIGN AND COMMONWEALTH OFFICE (FCO) ,£690,Hotels - Accommodation only ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,26/09/2012,Pilgrims Group ,£900,Training - Course Fees ,Western Asia and Stabilisation Division ,,201157-101 
DFID,DFID,26/09/2012,Supplier Name withheld ,£995,Sundry Building Supplies ,Western Asia and Stabilisation Division ,,101601-110 
DFID,DFID,26/09/2012,FOREIGN AND COMMONWEALTH OFFICE (FCO) ,"£1,034",Hotels - Accommodation only ,Western Asia and Stabilisation Division ,,100185-101 
DFID,DFID,26/09/2012,FOREIGN AND COMMONWEALTH OFFICE (FCO) ,"£1,077",Repairs  Maint  Alter - Property & Constrct. Services ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,26/09/2012,Supplier Name withheld ,"£1,534",Oil - Other Utilities ,Western Asia and Stabilisation Division ,,100011-110 
DFID,DFID,26/09/2012,Practical Accounting Training ,"£1,560",Training Providers/Facilitation Services ,Western Asia and Stabilisation Division ,,202288-101 
DFID,DFID,26/09/2012,Supplier Name withheld ,"£1,726",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,114348-102 
DFID,DFID,26/09/2012,Pilgrims Group ,"£2,019",Training - Course Fees ,Western Asia and Stabilisation Division ,,202288-102 
DFID,DFID,26/09/2012,FOREIGN AND COMMONWEALTH OFFICE (FCO) ,"£2,147",Other Building Costs ,Western Asia and Stabilisation Division ,,100186-101 
DFID,DFID,26/09/2012,Foreign & Commonwealth Office ,"£2,165",Electricity ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,26/09/2012,FOREIGN AND COMMONWEALTH OFFICE (FCO) ,"£2,222",Cleaning Costs ,Western Asia and Stabilisation Division ,,100185-101 
DFID,DFID,26/09/2012,Supplier Name withheld ,"£4,972",Secure Staff Accomodation,Western Asia and Stabilisation Division ,,100011-110 
DFID,DFID,26/09/2012,Supplier Name withheld ,"£4,972",Secure Staff Accomodation,Western Asia and Stabilisation Division ,,100011-110 
DFID,DFID,26/09/2012,Supplier Name withheld ,"£13,298",Oil - Other Utilities ,Western Asia and Stabilisation Division ,,101601-110 
DFID,DFID,26/09/2012,HLSP LTD ,"£14,400",Technical and Advisory Services ,Western Asia and Stabilisation Division ,,202488-101 
DFID,DFID,26/09/2012,FOREIGN AND COMMONWEALTH OFFICE (FCO) ,"£17,489",Oil - Other Utilities ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,26/09/2012,Supplier Name withheld ,"£43,087",Secure Staff Accomodation,Western Asia and Stabilisation Division ,Secure staff accommodation costs for  6 months rental  (October 2012-March 2013) Afghanistan,101601-110 
DFID,DFID,26/09/2012,Supplier Name withheld ,"£43,087",Secure Staff Accomodation,Western Asia and Stabilisation Division ,Secure staff accommodation costs for  6 months rental (October 2012-March 2013) Afghanistan,101601-110 
DFID,DFID,27/09/2012,Torsten Ahren ,£521,Technical and Advisory Services ,Western Asia and Stabilisation Division ,,202288-105 
DFID,DFID,27/09/2012,Recipient name withheld ,£584,Air fares ,Western Asia and Stabilisation Division ,,101601-110 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,£632,Training - Travel & Subsistence ,Western Asia and Stabilisation Division ,,101633-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,£747,Electricity ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,27/09/2012,Recipient name withheld ,£750,Other passenger transport ,Western Asia and Stabilisation Division ,,101601-110 
DFID,DFID,27/09/2012,Recipient name withheld ,£750,Travel - Subsistence ,Western Asia and Stabilisation Division ,,101624-101 
DFID,DFID,27/09/2012,Recipient name withheld ,£763,Air fares ,Western Asia and Stabilisation Division ,,101601-110 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,£772,Air fares ,Western Asia and Stabilisation Division ,,201699-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,£912,Travel - Subsistence ,Western Asia and Stabilisation Division ,,203350-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,£934,Travel - Subsistence ,Western Asia and Stabilisation Division ,,201699-101 
DFID,DFID,27/09/2012,Recipient name withheld ,"£1,000",Travel - Subsistence ,Western Asia and Stabilisation Division ,,100269-153 
DFID,DFID,27/09/2012,Recipient name withheld ,"£1,000",Travel - Subsistence ,Western Asia and Stabilisation Division ,,100262-101 
DFID,DFID,27/09/2012,Recipient name withheld ,"£1,115",Air fares ,Western Asia and Stabilisation Division ,,101601-110 
