Organisation Name,Effective date,Service,Supplier Name,Payment Date,Transaction Number,Net Amount (£),gl Code Desc
ROCHDALE,19/12/2014,LEARNING DIS & MENTAL HEALTH,THE HESLEY GROUP LTD,19/12/2014,V000860738,17789.68,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,19/12/2014,V000860739,1093.68,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,19/12/2014,V000860742,-880.64,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,19/12/2014,V000860743,-880.64,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,19/12/2014,V000860744,-880.64,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,19/12/2014,V000860745,-880.64,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,19/12/2014,V000860746,-880.64,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,19/12/2014,V000860747,-880.64,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,19/12/2014,V000860749,880.64,SELF - FUNDING DEFERRED PAYMENTS
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,19/12/2014,V000860750,880.64,SELF - FUNDING DEFERRED PAYMENTS
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,19/12/2014,V000860751,880.64,SELF - FUNDING DEFERRED PAYMENTS
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,19/12/2014,V000860752,880.64,SELF - FUNDING DEFERRED PAYMENTS
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,19/12/2014,V000860753,880.64,SELF - FUNDING DEFERRED PAYMENTS
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,19/12/2014,V000860754,880.64,SELF - FUNDING DEFERRED PAYMENTS
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,19/12/2014,V000860755,880.64,SELF - FUNDING DEFERRED PAYMENTS
ROCHDALE,19/12/2014,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,19/12/2014,V000860758,832,PERSONAL BUDGETS - MANAGED
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,LEYTON HEALTHCARE NO 2 LTD,19/12/2014,V000860759,1379,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,19/12/2014,V000860760,577.33,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,19/12/2014,V000860761,1077.68,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,19/12/2014,V000860762,989,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,SILVERDALE CARE HOMES LIMITED,19/12/2014,V000860764,1573.48,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,19/12/2014,V000860765,995.4,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,19/12/2014,V000860766,1238.92,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,SILVERDALE CARE HOMES LIMITED,19/12/2014,V000860767,1517.28,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,19/12/2014,V000860768,1069.8,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,19/12/2014,V000860769,1077.68,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,19/12/2014,V000860770,1093.68,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,EAST & WEST HEALTHCARE LIMITED,19/12/2014,V000860771,1077.68,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HIGHFIELD HALL,19/12/2014,V000860773,1734.72,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HIGHFIELD HALL,19/12/2014,V000860774,1734.72,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE NURSING HOME,19/12/2014,V000860776,1041.88,RESIDENTIAL LONG TERM
ROCHDALE,22/12/2014,PHYSICAL DIS & OLDER PEOPLE,ASHBOURNE NURSING HOME,22/12/2014,V000860778,970.84,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,19/12/2014,V000860779,953.6,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,19/12/2014,V000860780,929.19,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,19/12/2014,V000860781,1238.92,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,BROUGHTON HOUSE,19/12/2014,V000860782,1077.68,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,19/12/2014,V000860783,860.68,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE NURSING HOME,19/12/2014,V000860784,772.92,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,HALF ACRE HOUSE,19/12/2014,V000860785,1028.84,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,19/12/2014,V000860786,619.46,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,19/12/2014,V000860787,1238.92,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,19/12/2014,V000860789,850.04,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,EAST & WEST HEALTHCARE LIMITED,19/12/2014,V000860790,619.46,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,EAST & WEST HEALTHCARE LIMITED,19/12/2014,V000860791,1238.92,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,LEYTON HEALTHCARE NO 12 LTD,19/12/2014,V000860792,1077.68,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,LILY CARE LIMITED,19/12/2014,V000860793,1093.68,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,19/12/2014,V000860794,1056.28,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,19/12/2014,V000860795,978.64,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,HALF ACRE HOUSE,19/12/2014,V000860797,742.94,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,HALF ACRE HOUSE,19/12/2014,V000860798,986.84,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,HALF ACRE HOUSE,19/12/2014,V000860799,986.84,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,HALF ACRE HOUSE,19/12/2014,V000860800,986.84,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,HALF ACRE HOUSE,19/12/2014,V000860801,986.84,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,MILLREED LODGE NURSING HOME,19/12/2014,V000860803,-530.7,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,MILLREED LODGE NURSING HOME,19/12/2014,V000860804,-550.36,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,MILLREED LODGE NURSING HOME,19/12/2014,V000860805,1155.28,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,SILVERDALE CARE HOMES LIMITED,19/12/2014,V000860806,1034.4,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,AVERY HOMES MOSTON LIMITED,19/12/2014,V000860807,1084.44,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,LEYTON HEALTHCARE NO 12 LTD,19/12/2014,V000860809,983.32,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,AVERY HOMES MOSTON LIMITED,19/12/2014,V000860810,1734.72,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,AVERY HOMES MOSTON LIMITED,19/12/2014,V000860811,1734.72,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,19/12/2014,V000860812,-742.14,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,19/12/2014,V000860813,-1093.68,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,LEYTON HEALTHCARE NO 12 LTD,19/12/2014,V000860814,1077.68,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,BONDCARE,19/12/2014,V000860815,792.6,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,19/12/2014,V000860816,1010.56,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,19/12/2014,V000860817,742.14,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,19/12/2014,V000860818,1093.68,RESIDENTIAL LONG TERM
ROCHDALE,22/12/2014,PHYSICAL DIS & OLDER PEOPLE,ASHBOURNE NURSING HOME,22/12/2014,V000860819,973.32,RESIDENTIAL LONG TERM
ROCHDALE,22/12/2014,PHYSICAL DIS & OLDER PEOPLE,ASHBOURNE NURSING HOME,22/12/2014,V000860823,-877.17,NURSING LONG TERM
ROCHDALE,22/12/2014,PHYSICAL DIS & OLDER PEOPLE,ASHBOURNE NURSING HOME,22/12/2014,V000860824,1121.68,NURSING LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,LITTLE HEATON CARE HOME,19/12/2014,V000860827,1093.68,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,PASSMONDS NURSING HOME,19/12/2014,V000860833,1254.08,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,PASSMONDS NURSING HOME,19/12/2014,V000860834,1254.08,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,DRYCLOUGH MANOR,19/12/2014,V000860835,1180.11,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,DRYCLOUGH MANOR,19/12/2014,V000860836,1573.48,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,LEARNING DIS & MENTAL HEALTH,DOMAIN CARE NORTH WEST LTD,19/12/2014,V000860838,1466.68,PERSONAL BUDGETS - MANAGED
ROCHDALE,19/12/2014,LEARNING DIS & MENTAL HEALTH,DOMAIN CARE NORTH WEST LTD,19/12/2014,V000860839,2053.34,PERSONAL BUDGETS - MANAGED
ROCHDALE,19/12/2014,LEARNING DIS & MENTAL HEALTH,DOMAIN CARE NORTH WEST LTD,19/12/2014,V000860840,2053.34,PERSONAL BUDGETS - MANAGED
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,19/12/2014,V000860841,1015.56,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,19/12/2014,V000860842,1093.68,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,19/12/2014,V000860843,1093.68,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,19/12/2014,V000860846,1093.68,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,LEARNING DIS & MENTAL HEALTH,ADDICTION DEPENDANCY SOLUTIONS,19/12/2014,V000860847,1644.8,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,LEARNING DIS & MENTAL HEALTH,ADDICTION DEPENDANCY SOLUTIONS,19/12/2014,V000860848,1705.72,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,LEARNING DIS & MENTAL HEALTH,ADDICTION DEPENDANCY SOLUTIONS,19/12/2014,V000860849,1705.72,RESIDENTIAL LONG TERM
ROCHDALE,18/12/2014,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,18/12/2014,V000860850,500,GRANTS AND SUBSCRIPTIONS - GENERAL
ROCHDALE,18/12/2014,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,18/12/2014,V000860851,10000,GRANTS AND SUBSCRIPTIONS - GENERAL
ROCHDALE,18/12/2014,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,18/12/2014,V000860853,18000,ADOPTION PAYMENTS
ROCHDALE,24/12/2014,FINANCE SERVICES,SECTOR TREASURY SERVICES LTD,24/12/2014,V000860854,5000,CONSULTANT FEES
ROCHDALE,18/12/2014,PHYSICAL DIS & OLDER PEOPLE,POSSABILITIES CIC TRADING,18/12/2014,V000860860,506.48,PERSONAL BUDGETS - MANAGED
ROCHDALE,18/12/2014,PHYSICAL DIS & OLDER PEOPLE,POSSABILITIES CIC TRADING,18/12/2014,V000860861,506.48,PERSONAL BUDGETS - MANAGED
ROCHDALE,18/12/2014,PHYSICAL DIS & OLDER PEOPLE,POSSABILITIES CIC TRADING,18/12/2014,V000860862,506.48,PERSONAL BUDGETS - MANAGED
ROCHDALE,24/12/2014,ECONOMY AND ENVIRONMENT,SCARAB SWEEPERS LIMITED,24/12/2014,V000860871,842.3,TRANSACTIONS-EXPENDITURE
ROCHDALE,18/12/2014,EARLY HELP AND SCHOOLS,B & C BEAL CONSULTANCY LTD,18/12/2014,V000860872,523.85,EQUIPMENT - GENERAL
ROCHDALE,19/12/2014,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,19/12/2014,V000860874,672,MANDATORY AWARDS
ROCHDALE,19/12/2014,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,19/12/2014,V000860875,669.9,MANDATORY AWARDS
ROCHDALE,19/12/2014,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,19/12/2014,V000860877,756,MANDATORY AWARDS
ROCHDALE,19/12/2014,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,19/12/2014,V000860878,1747.2,MANDATORY AWARDS
ROCHDALE,19/12/2014,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,19/12/2014,V000860879,1039.5,GRANTS AND SUBSCRIPTIONS - GENERAL
ROCHDALE,19/12/2014,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,19/12/2014,V000860880,1039.5,GRANTS AND SUBSCRIPTIONS - GENERAL
ROCHDALE,19/12/2014,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,19/12/2014,V000860881,623.7,GRANTS AND SUBSCRIPTIONS - GENERAL
ROCHDALE,30/12/2014,EARLY HELP AND SCHOOLS,INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,30/12/2014,V000860887,291641.88,PFI SCHEMES
ROCHDALE,30/12/2014,EARLY HELP AND SCHOOLS,INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,30/12/2014,V000860889,387378.16,PFI SCHEMES
ROCHDALE,19/12/2014,PROPERTY AND HIGHWAYS,BALFOUR BEATTY INFRASTRUCTURE SERVICES LTD,19/12/2014,V000860901,127570.29,TRANSACTIONS-EXPENDITURE
ROCHDALE,19/12/2014,PROPERTY AND HIGHWAYS,BALFOUR BEATTY INFRASTRUCTURE SERVICES LTD,19/12/2014,V000860901,637851.44,TRANSACTIONS-EXPENDITURE
ROCHDALE,19/12/2014,PROPERTY AND HIGHWAYS,SEAN WILKEN,19/12/2014,V000860902,6600,PROFESSIONAL FEES
ROCHDALE,19/12/2014,PROPERTY AND HIGHWAYS,S T HEATINGS SERVICES LTD,19/12/2014,V000860905,1248.3,TRANSACTIONS-EXPENDITURE
ROCHDALE,19/12/2014,PROPERTY AND HIGHWAYS,S T HEATINGS SERVICES LTD,19/12/2014,V000860909,2380,TRANSACTIONS-EXPENDITURE
ROCHDALE,19/12/2014,PROPERTY AND HIGHWAYS,S T HEATINGS SERVICES LTD,19/12/2014,V000860910,6650,TRANSACTIONS-EXPENDITURE
ROCHDALE,24/12/2014,PHYSICAL DIS & OLDER PEOPLE,BRAKE BROS FOOD SERVICE LTD,24/12/2014,V000860913,500.68,PROVISIONS
ROCHDALE,19/12/2014,PUBLIC HEALTH,MOHAMMED SOHAIL,19/12/2014,V000860915,608,PROJECT & ACTIVITIES
ROCHDALE,24/12/2014,PROPERTY AND HIGHWAYS,S T HEATINGS SERVICES LTD,24/12/2014,V000860921,1637.86,REPAIRS & ALTS OF BUILDINGS
ROCHDALE,19/12/2014,PROPERTY AND HIGHWAYS,S T HEATINGS SERVICES LTD,19/12/2014,V000860924,770,VANDALISM
ROCHDALE,19/12/2014,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,19/12/2014,V000860930,1039.5,GRANTS AND SUBSCRIPTIONS - GENERAL
ROCHDALE,23/12/2014,PHYSICAL DIS & OLDER PEOPLE,THE REGARD PARTNERSHIP LIMITED,23/12/2014,V000860936,2597.84,CLIENT CONTRIBUTIONS - RESIDENTIAL CARE
ROCHDALE,19/12/2014,PROPERTY AND HIGHWAYS,GTM ELECTRICAL SERVICES LIMITED,19/12/2014,V000860953,2995,TRANSACTIONS-EXPENDITURE
ROCHDALE,19/12/2014,CUSTOMERS & CORPORATE SERVICES,FORENSICS LTD,19/12/2014,V000860971,1020,TOXICOLOGY PAYMENTS
ROCHDALE,19/12/2014,CUSTOMERS & CORPORATE SERVICES,FORENSICS LTD,19/12/2014,V000860972,840,TOXICOLOGY PAYMENTS
ROCHDALE,19/12/2014,CUSTOMERS & CORPORATE SERVICES,OEADS LIMITED,19/12/2014,V000860973,500,OTHER MEDICAL EXPENSES
ROCHDALE,19/12/2014,CUSTOMERS & CORPORATE SERVICES,OEADS LIMITED,19/12/2014,V000860974,500,OTHER MEDICAL EXPENSES
ROCHDALE,19/12/2014,CUSTOMERS & CORPORATE SERVICES,OEADS LIMITED,19/12/2014,V000860975,500,OTHER MEDICAL EXPENSES
ROCHDALE,19/12/2014,CUSTOMERS & CORPORATE SERVICES,FORENSICS LTD,19/12/2014,V000860976,770,TOXICOLOGY PAYMENTS
ROCHDALE,19/12/2014,CUSTOMERS & CORPORATE SERVICES,OEADS LIMITED,19/12/2014,V000860977,500,OTHER MEDICAL EXPENSES
ROCHDALE,19/12/2014,CUSTOMERS & CORPORATE SERVICES,OEADS LIMITED,19/12/2014,V000860978,500,OTHER MEDICAL EXPENSES
ROCHDALE,30/12/2014,ECONOMY AND ENVIRONMENT,HILLSIDE PRINTING SERVICES LIMITED,30/12/2014,V000860982,900,PRINTING
ROCHDALE,19/12/2014,ECONOMY AND ENVIRONMENT,DLA PIPER UK LLP,19/12/2014,V000860986,6674.44,FEES - ACQ OF LAND AND EXISTING BLDGS
ROCHDALE,19/12/2014,ECONOMY AND ENVIRONMENT,POST OFFICE COUNTERS LTD,19/12/2014,V000861004,2480,LICENCES
ROCHDALE,19/12/2014,FINANCE SERVICES,TOPMARK CLAIMS MANAGEMENT LTD IMPREST,19/12/2014,V000861017,50000,TRANSACTIONS-EXPENDITURE
ROCHDALE,19/12/2014,CUSTOMERS & CORPORATE SERVICES,GBS ACCIDENT REPAIR SPECIALISTS,19/12/2014,V000861018,612,TRANSACTIONS-EXPENDITURE
ROCHDALE,19/12/2014,PHYSICAL DIS & OLDER PEOPLE,CAREWEST NORTHERN LIMITED,19/12/2014,V000861019,24929,SERVICE LEVEL AGREEMENTS
ROCHDALE,19/12/2014,LEARNING DIS & MENTAL HEALTH,TURNING POINT,19/12/2014,V000861022,1422.8,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,LEARNING DIS & MENTAL HEALTH,TURNING POINT,19/12/2014,V000861023,1422.8,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,LEARNING DIS & MENTAL HEALTH,TURNING POINT,19/12/2014,V000861025,1692.72,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,LEARNING DIS & MENTAL HEALTH,TURNING POINT,19/12/2014,V000861026,1577.04,RESIDENTIAL LONG TERM
ROCHDALE,19/12/2014,LEARNING DIS & MENTAL HEALTH,TURNING POINT,19/12/2014,V000861027,1422.8,RESIDENTIAL LONG TERM
ROCHDALE,23/12/2014,EARLY HELP AND SCHOOLS,BOOKTRUST,23/12/2014,V000861037,4392.09,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS
ROCHDALE,22/12/2014,CUSTOMERS & CORPORATE SERVICES,GTR MANCH WEST MENTAL HEALTH NHS FOUNDATION TRUST,22/12/2014,V000861038,1380,SERVICES - GENERAL
ROCHDALE,22/12/2014,EARLY HELP AND SCHOOLS,MIDDLETON TECHNOLOGY SCHOOL FUND,22/12/2014,V000861039,623.8,WATER SERVICES
ROCHDALE,22/12/2014,EARLY HELP AND SCHOOLS,MIDDLETON TECHNOLOGY SCHOOL FUND,22/12/2014,V000861039,2767.48,RATES
ROCHDALE,22/12/2014,EARLY HELP AND SCHOOLS,MIDDLETON TECHNOLOGY SCHOOL FUND,22/12/2014,V000861039,5882.46,ELECTRICITY
ROCHDALE,23/12/2014,ECONOMY AND ENVIRONMENT,EMO OIL LIMITED,23/12/2014,V000861042,28827.12,TRANSACTIONS-EXPENDITURE
ROCHDALE,24/12/2014,ECONOMY AND ENVIRONMENT,ORCHARD  RECYCLING SERVICE LTD,24/12/2014,V000861047,900,EQUIPMENT - GENERAL
ROCHDALE,30/12/2014,PHYSICAL DIS & OLDER PEOPLE,MANCHESTER WORKING LIMITED,30/12/2014,V000861053,14337,MAINTENANCE STAIRLIFTS
ROCHDALE,19/12/2014,CUSTOMERS & CORPORATE SERVICES,OUR LIFE,19/12/2014,V000861056,1000,SERVICES - GENERAL
ROCHDALE,19/12/2014,CUSTOMERS & CORPORATE SERVICES,DR F J AHMAD,19/12/2014,V000861058,630,SERVICES - GENERAL
ROCHDALE,22/12/2014,FINANCE SERVICES,FORBES SOLICITORS,22/12/2014,V000861068,2319.8,INPUT VAT -  ADJUSTMENTS
ROCHDALE,19/12/2014,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,19/12/2014,V000861080,9900,ADOPTION PAYMENTS
ROCHDALE,23/12/2014,FINANCE SERVICES,FORBES SOLICITORS,23/12/2014,V000861081,981.5,INPUT VAT -  ADJUSTMENTS
ROCHDALE,24/12/2014,ECONOMY AND ENVIRONMENT,S T HEATINGS SERVICES LTD,24/12/2014,V000861083,9638.83,BOILER REPLACEMENTS
ROCHDALE,22/12/2014,CUSTOMERS & CORPORATE SERVICES,MIDLAND SOFTWARE LTD,22/12/2014,V000861084,17481.37,SOFTWARE
ROCHDALE,19/12/2014,ECONOMY AND ENVIRONMENT,D AND M DEMOLITION AND RECYCLING LTD,19/12/2014,V000861087,11528,REMOVAL/STRIP OUT COSTS
ROCHDALE,22/12/2014,CUSTOMERS & CORPORATE SERVICES,OPTEVIA LTD,22/12/2014,V000861094,4250,PURCHASE OF ICT SOFTWARE
ROCHDALE,29/12/2014,CUSTOMERS & CORPORATE SERVICES,SENITOR RECRUITMENT,29/12/2014,V000861095,5200,CAPITAL SALARIES
ROCHDALE,23/12/2014,CUSTOMERS & CORPORATE SERVICES,STHREE PARTNERSHIP LLP,23/12/2014,V000861096,1500,CAPITAL SALARIES
ROCHDALE,23/12/2014,CUSTOMERS & CORPORATE SERVICES,STHREE PARTNERSHIP LLP,23/12/2014,V000861097,1750,CAPITAL SALARIES
ROCHDALE,22/12/2014,CUSTOMERS & CORPORATE SERVICES,DAISY COMMUNICATIONS LTD,22/12/2014,V000861101,1180.19,IT MAINTENENANCE
ROCHDALE,22/12/2014,CUSTOMERS & CORPORATE SERVICES,SENITOR RECRUITMENT,22/12/2014,V000861108,2665,CAPITAL SALARIES
ROCHDALE,22/12/2014,ECONOMY AND ENVIRONMENT,TRAKM8 LIMITED,22/12/2014,V000861121,4030,TRANSACTIONS-EXPENDITURE
ROCHDALE,22/12/2014,PROPERTY AND HIGHWAYS,CONNELL BROTHERS LTD,22/12/2014,V000861129,39769.2,TRANSACTIONS-EXPENDITURE
ROCHDALE,22/12/2014,ECONOMY AND ENVIRONMENT,CONNELL BROTHERS LTD,22/12/2014,V000861129,198845.98,DEMOLITION AND CLEARANCE
ROCHDALE,22/12/2014,PROPERTY AND HIGHWAYS,NSL LIMITED,22/12/2014,V000861147,6148,CAR PARKING CONTRACT
ROCHDALE,22/12/2014,PROPERTY AND HIGHWAYS,NSL LIMITED,22/12/2014,V000861148,32831.14,CAR PARKING CONTRACT
ROCHDALE,22/12/2014,PROPERTY AND HIGHWAYS,TRENCH RIGHT LTD,22/12/2014,V000861149,4005,"DEV CAP - NEW CONSTRUCTION,CONVERSION"
ROCHDALE,22/12/2014,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,22/12/2014,V000861161,5197.5,GRANTS AND SUBSCRIPTIONS - GENERAL
