Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Other,Business Support Directorate,Personal expenses name witheld,52085,21.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Other,Business Support Directorate,Xexec Ltd,27109,25.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2013,Bank charges,Finance Directorate,G4S Cash Services (UK) Ltd,1651387,459.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2013,Computer hardware and software,Business Support Directorate,Amazon  Mktplce EU-UK,Mgree34,122.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2013,Computer hardware and software,Business Support Directorate,Amazon EU,Mgree35,47.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2013,Other Stationery & General Supplies,Finance Directorate,PAYPAL  BOXPLANET,SLOCK152,90.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2013,Training,Business Support Directorate,WWW.PMGLTD.CO.UK,SLOCK153,426.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2013,Training,Business Support Directorate,Amazon EU,SLOCK154,263.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2013,Training,Business Support Directorate,Amazon EU,SLOCK154,263.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2013,Training,Business Support Directorate,Amazon EU,SLOCK154,263.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2013,Training,Business Support Directorate,Amazon EU,SLOCK154,225.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Other,Business Support Directorate,HSS HIRE,SLOCK155,981.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Furniture & Fittings,Business Support Directorate,WWW.BIKEDOCKSOLUTIONS.,SLOCK156,7080.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Other Stationery & General Supplies,Finance Directorate,Amazon  Mktplce EU-UK,SLOCK157,5.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Training,Business Support Directorate,PROMETRIC    EXAM FEE,SLOCK158,99.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2013,Other Stationery & General Supplies,Finance Directorate,Amazon EU,SLOCK159,33.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/11/2013,Training,Business Support Directorate,QA-IQ LTD,SLOCK160,1687.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,EASYJET00 000EM142W4,ddavi12,170.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,EASYJET00 000EM142W4,ddavi12,22.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,EASYJET00 000EM16PFR,ddavi12,234.17,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,EASYJET00 000EM16P15,ddavi12,241.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,EASYJET00 000EM163FD,ddavi12,141.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK    INV165380018,ddavi12,29.69,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK    INV165380504,ddavi12,28.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,European co-operation,Innovation Directorate,HRG UK    INV165380506,ddavi12,15.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK    INV165380917,ddavi12,6.53,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK    INV165380948,ddavi12,6.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Travel and subsistence UK,Innovation Directorate,HILTON,ddavi12,49.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK    INV165387510,ddavi12,14.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2013,Travel and subsistence Overseas,International Policy Directorate,EASYJET00 000EM25V87,ddavi12,83.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HOL INN BIRM CITY,ddavi12,1.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,EASYJET00 000EM2FSLK,ddavi12,85.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK    INV165389992,ddavi12,14.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2013,Travel and subsistence Overseas,Patents Directorate,HEATHROW EXPRESS,AF8DD3A3,34.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,Training,Business Support Directorate,TESCO STORE 2931,0111222222,22.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Other,Business Support Directorate,PAYPAL  SASHTIMELTD,13/013,16.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Other,Business Support Directorate,TESCO STORE 2931,13/01,29.69,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/11/2013,Other,Business Support Directorate,TESCO STORE 6459,13/02,10.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/11/2013,Seminars and Conferences,Business Support Directorate,Amazon  Mktplce EU-UK,.,11.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2013,Travel and subsistence UK,Trade Marks Directorate,BRISTOL AIRPORT LIMITE,-,39.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2013,Travel and subsistence Overseas,Business Support Directorate,SUPERSHUTTLE EXECUCARW,4997545,157.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/11/2013,Travel and subsistence UK,Business Support Directorate,CITADINES TRAFALGA,50892SB001,266.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2013,Other Stationery & General Supplies,Finance Directorate,UK LASER SUPPLIES,ROMOU585,792.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Computer hardware and software,Business Support Directorate,NCOVER.COM,ANBECOC170,114.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2013,Training,Business Support Directorate,WWW.CIRCDATA.COM,RGrey11,660.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2013,Training,Business Support Directorate,WWW.CIRCDATA.COM,RGrey12,660.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2013,Training,Business Support Directorate,Amazon  Mktplce EU-UK,HHART23,27.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2013,Training,Business Support Directorate,Amazon  Mktplce EU-UK,HHART23,32.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2013,Training,Business Support Directorate,ABEBOOKS.COM,HHART22,26.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Training,Business Support Directorate,Amazon  Mktplce EU-UK,HHART22,24.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Training,Business Support Directorate,Amazon EU,HHART23,153.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Travel and subsistence Overseas,Patents Directorate,NCP BIRMINGHAM AIRPORT,HHART24,40.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/11/2013,Training,Patents Directorate,SCRUMALLIAN,HHART25,63.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/11/2013,Books  Newspapers & Publications,Patents Directorate,UKOFFICEDIRECT.CO.,HHART26,173.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/11/2013,Books  Newspapers & Publications,Patents Directorate,Amazon  Mktplce EU-UK,HHART27,260.23,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2013,Maintenance of computers,Business Support Directorate,DRI Nuance,ALUEN084,63.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2013,Maintenance of computers,Business Support Directorate,WP-TVCABLES NIMBUS,ALUEN085,44.77,Not applicable,
