Unique Reference Number,Transaction Date,Merchant Category Code Description,Location,Merchant Category Group Description,Amount,Supplier
FCOGPC2016031766,23/03/2016,"SCHOOLS, BUSINESS AND SECRETARIAL",GBR,Training and Educational,900,DEVELOPMENT PROCESSES
FCOGPC2016031767,23/03/2016,GENERAL CONTRACTORS/RESIDENTIAL BUILDINGS,CRI,Building Services,901.63,CONSTRUCCIONES J A G
FCOGPC2016031768,23/03/2016,TRAVEL,URY,Airline,903.2,AIRLINE
FCOGPC2016031769,23/03/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,USA,Training and Educational,906.51,ATD
FCOGPC2016031770,23/03/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,KEN,"Office Stationery, equipment and supplies",909.9,RUMOUR AGENCIES
FCOGPC2016031771,23/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ZAF,General Retail and Wholesale,929.62,CURTAIN LIBRARY CC
FCOGPC2016031772,23/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,IRL,Miscellaneous Industrial/Commercial Supplies,934.07,NEW HORIZONS IRELAND
FCOGPC2016031773,23/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,IRL,Miscellaneous Industrial/Commercial Supplies,934.07,NEW HORIZONS IRELAND
FCOGPC2016031774,23/03/2016,"BUILDING MATERIALS, LUMBER STORES",ISR,Building Materials,947.57,L.R PITRONOT
FCOGPC2016031775,23/03/2016,"BUILDING MATERIALS, LUMBER STORES",ISR,Building Materials,947.57,L.R PITRONOT
FCOGPC2016031776,23/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,POL,Professional Services,949.5,MIX OFFICE
FCOGPC2016031777,23/03/2016,"CONTRACTORS,SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED",FIN,Building Services,957.27,INLOOK OY
FCOGPC2016031778,23/03/2016,"FLORIST SUPPLIES,NURSERY STOCK & FLOWERS",USA,Estate and garden Services,973.23,SUNNY BORDER NURSERIES
FCOGPC2016031779,23/03/2016,HARDWARE STORES,RWA,General Retail and Wholesale,978.19,BELECOM LTD
FCOGPC2016031780,23/03/2016,ELECTRONIC SALES,IDN,General Retail and Wholesale,986.5,OSHER COMPUTER-HO
FCOGPC2016031781,23/03/2016,CRYSTAL AND GLASSWARE STORES,NOR,General Retail and Wholesale,"1,003.02",RIISE OG G G ST
FCOGPC2016031782,23/03/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",FRA,General Retail and Wholesale,"1,009.76",ETAB DUCLOT
FCOGPC2016031783,23/03/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,NGA,Telecommunication Services,"1,024.75",FBP204010273507
FCOGPC2016031784,23/03/2016,"SANITATION, POLISHING & SPECIALITY CLEANING PREP",NGA,Cleaning Services and Supplies,"1,025.08",GIMS MASTERS CONCEPT &
FCOGPC2016031785,23/03/2016,"EATING PLACES, RESTAURANTS",CUB,Restuarants and Bars,"1,034.45",REST.CAFE ORIENTE/HABA
FCOGPC2016031786,23/03/2016,HOUSEHOLD APPLIANCE STORES,EGY,General Retail and Wholesale,"1,036.76",IBRAHIM KHALAF COMPANY
FCOGPC2016031787,23/03/2016,TELECOM INCL PREPAID/RECURRING PHONE SVCS,VNM,Telecommunication Services,"1,053.36",CTY CP BAN LE KTS FPT
FCOGPC2016031788,23/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,POL,Professional Services,"1,056.79",MIX OFFICE
FCOGPC2016031789,23/03/2016,BAKERIES,BHR,Catering and Catering Supplies,"1,064.89",MELISSAS EMPORIUM
FCOGPC2016031790,23/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,USA,Miscellaneous Industrial/Commercial Supplies,"1,066.05",PR NEWSWIRE ASSOCIATI
FCOGPC2016031791,23/03/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,ZAF,General Retail and Wholesale,"1,112.67",HIRSCHS
FCOGPC2016031792,23/03/2016,"SCHOOLS, ELEMENTARY AND SECONDARY",USA,Training and Educational,"1,122.22",SAN FRANCISCO DAY SCHO
FCOGPC2016031793,23/03/2016,"SCHOOLS, ELEMENTARY AND SECONDARY",USA,Training and Educational,"1,122.22",SAN FRANCISCO DAY SCHO
FCOGPC2016031794,23/03/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",PHL,Professional Services,"1,136.72",CENTER FOR LEADERSHIP-
FCOGPC2016031795,23/03/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",PHL,Professional Services,"1,136.72",CENTER FOR LEADERSHIP-
FCOGPC2016031796,23/03/2016,CHILDREN'S AND INFANT'S WEAR STORES,KEN,General Retail and Wholesale,"1,146.74",CHETU DESIGN LIMITED
FCOGPC2016031797,23/03/2016,CHILDREN'S AND INFANT'S WEAR STORES,KEN,General Retail and Wholesale,"1,146.74",CHETU DESIGN LIMITED
FCOGPC2016031798,23/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,ITA,Professional Services,"1,161.49",GLOBAL SYSTEM SRL
FCOGPC2016031799,23/03/2016,MOTOR VEHICLE SUPPLIES AND NEW PARTS,KEN,"Vehicles, servicing and spares","1,162.65",COMMERCIAL MOTOR SPARE
FCOGPC2016031800,23/03/2016,CATERERS,USA,Catering and Catering Supplies,"1,190.61",LS CATERERS INC
FCOGPC2016031801,23/03/2016,HOTELS/MOTELS/RESORTS ,BOL,Hotels,"1,200.50",ACCOMODATION PROVIDER
FCOGPC2016031802,23/03/2016,HOTELS/MOTELS/RESORTS ,HUN,Hotels,"1,201.24",ACCOMODATION PROVIDER
FCOGPC2016031803,23/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,DEU,General Retail and Wholesale,"1,208.19",WEINWERK BERLIN
FCOGPC2016031804,23/03/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",DEU,General Retail and Wholesale,"1,217.33",WEIN & GLAS COMPAGNIE
FCOGPC2016031805,23/03/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",FRA,General Retail and Wholesale,"1,218.34",ETAB DUCLOT
FCOGPC2016031806,23/03/2016,HOTELS/MOTELS/RESORTS ,HUN,Hotels,"1,256.93",ACCOMODATION PROVIDER
FCOGPC2016031807,23/03/2016,CONCRETE WORK CONTRACTORS,TUR,Building Services,"1,260.20",HABITAT CONSTRUCTION
FCOGPC2016031808,23/03/2016,CONCRETE WORK CONTRACTORS,TUR,Building Services,"1,260.20",HABITAT CONSTRUCTION
FCOGPC2016031809,23/03/2016,"CABLE, SATELLITE, OTHER PAY TELEVISION, RADIO SVCS",KEN,General Retail and Wholesale,"1,267.02",MULTICHOICE KENYA LIMI
FCOGPC2016031810,23/03/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,ISL,"Office Stationery, equipment and supplies","1,284.75",EG SKRIFSTOFUHUSGOGN E
FCOGPC2016031811,23/03/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,ISL,"Office Stationery, equipment and supplies","1,284.75",EG SKRIFSTOFUHUSGOGN E
FCOGPC2016031812,23/03/2016,"COMP PROGRAMING,DATA PRCSNG,INTGRTD SYS DSGN SRVS",GBR,Computer Equipment & Services,"1,296",BETTER THINGS
FCOGPC2016031813,23/03/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,"1,319.93",CURRYS ONLINE
FCOGPC2016031814,23/03/2016,"GROCERY STORES, SUPERMARKETS",NGA,General Retail and Wholesale,"1,322.83",NDUMAK NIGERIA LIMITED
FCOGPC2016031815,23/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,ZAF,General Retail and Wholesale,"1,323.96",EXHIBITION RETAIL
FCOGPC2016031816,23/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,LUX,General Retail and Wholesale,"1,328.17",AMAZON.ES PAYMENTS
FCOGPC2016031817,23/03/2016,"GROCERY STORES, SUPERMARKETS",ZAF,General Retail and Wholesale,"1,328.63",PNP HATFIELD
FCOGPC2016031818,23/03/2016,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",GBR,Miscellaneous Industrial/Commercial Supplies,"1,400",AVC MEDIA ENTERPRISES
FCOGPC2016031819,23/03/2016,BOOK STORES,LUX,Books and Periodicals,"1,419.60",AMAZON UK MARKETPLACE
FCOGPC2016031820,23/03/2016,FAMILY CLOTHING STORES,KEN,General Retail and Wholesale,"1,430.94",ADIDAS SARIT CENTRE
FCOGPC2016031821,23/03/2016,LAWN AND GARDEN SUPPLY STORES,USA,Estate and garden Services,"1,450.41",STADLER NURSERIES
FCOGPC2016031822,23/03/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,BRA,Training and Educational,"1,491.74",BERLITZ ITAIM BIBI
FCOGPC2016031823,23/03/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,"1,498.20",WWW.SMARTERINTERAC
FCOGPC2016031824,23/03/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,"1,498.20",WWW.SMARTERINTERAC
FCOGPC2016031825,23/03/2016,GENERAL CONTRACTORS/RESIDENTIAL BUILDINGS,DEU,Building Services,"1,506.68",SUMUP RONALD BOTTCHE
FCOGPC2016031826,23/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",AFG,General Retail and Wholesale,"1,530.69",RAHIAN NOOR TRADING CO
FCOGPC2016031827,23/03/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,"1,550",POWERTRAVEL
FCOGPC2016031828,23/03/2016,HOTELS/MOTELS/RESORTS ,LBN,Hotels,"1,571.97",ACCOMODATION PROVIDER
FCOGPC2016031829,23/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,TUR,Miscellaneous Industrial/Commercial Supplies,"1,635.65",COFT CONGIERGE OF TURK
FCOGPC2016031830,23/03/2016,"HEATING, PLUMBING, AIR CONDITIONING CONTRACTORS",GBR,Building Services,"2,126.70",ORIONAIRSALES.CO.
FCOGPC2016031831,23/03/2016,CAMERA AND PHOTOGRAPHIC SUPPLY STORES,BRA,General Retail and Wholesale,"2,622.50",WTF FILMES
FCOGPC2016031832,23/03/2016,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,MAC,Mail Order / Direct Selling,"2,995.90",MACAU TOWER (MAIL ORDE
FCOGPC2016031833,23/03/2016,"HEATING, PLUMBING, AIR CONDITIONING CONTRACTORS",GBR,Building Services,"3,495.70",ORIONAIRSALES.CO.
FCOGPC2016031834,23/03/2016,CAMERA AND PHOTOGRAPHIC SUPPLY STORES,BRA,General Retail and Wholesale,"3,988.59",WTF FILMES
FCOGPC2016031835,23/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,ITA,Professional Services,"5,279.49",GLOBAL SYSTEM SRL
FCOGPC2016031836,24/03/2016,DIGITAL GOODS SOFTWARE APPLICATIONS,DEU,Uncategorised,500.94,CBA MALWAREBYTES
FCOGPC2016031837,24/03/2016,TRAVEL,BEL,Airline,502.76,AIRLINE
FCOGPC2016031838,24/03/2016,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",USA,Miscellaneous Industrial/Commercial Supplies,512.17,GENE'S JOHNS
FCOGPC2016031839,24/03/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,USA,General Retail and Wholesale,530.65,POTTERY BARN E-COMMERC
FCOGPC2016031840,24/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,534.79,DIPLOMATIC MISSION SUP
FCOGPC2016031841,24/03/2016,COMPUTER SOFTWARE STORES,IRL,Computer Equipment & Services,548.78,ADOBE CREATIVE CLOUD
FCOGPC2016031842,24/03/2016,COMPUTER SOFTWARE STORES,IRL,Computer Equipment & Services,548.78,ADOBE CREATIVE CLOUD
FCOGPC2016031843,24/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,549.6,WWW.UBIQUS.CO.UK
FCOGPC2016031844,24/03/2016,HOTELS/MOTELS/RESORTS ,SGP,Hotels,563.34,ACCOMODATION PROVIDER
FCOGPC2016031845,24/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,ZMB,General Retail and Wholesale,564.82,COSMIC COMPUTER
FCOGPC2016031846,24/03/2016,"CLEANING AND MAINTENANCE, JANITORIAL SERVICES",QZZ,Cleaning Services and Supplies,568.84,LONI
FCOGPC2016031847,24/03/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",HRV,Utilities and Non Automotive Fuel,571.95,FINA 30101 ZAGREB
FCOGPC2016031848,24/03/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",HRV,Utilities and Non Automotive Fuel,571.95,FINA 30101 ZAGREB
FCOGPC2016031849,24/03/2016,ELECTRONIC SALES,IND,General Retail and Wholesale,574.47,MOON STAR REFRIGERATIO
FCOGPC2016031850,24/03/2016,TRAVEL,BEL,Airline,575.49,AIRLINE
FCOGPC2016031851,24/03/2016,TRAVEL,FJI,Airline,598.93,AIRLINE
FCOGPC2016031852,24/03/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,KWT,"Office Stationery, equipment and supplies",603.17,AROMA STATIONARY CENTE
FCOGPC2016031853,24/03/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,IND,Telecommunication Services,610.73,COMMUNICATION WORLD
FCOGPC2016031854,24/03/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,KWT,"Office Stationery, equipment and supplies",615.26,AROMA STATIONARY CENTE
FCOGPC2016031855,24/03/2016,DEPARTMENT STORES,QAT,General Retail and Wholesale,638.95,IKEA
FCOGPC2016031856,24/03/2016,"ACCOUNTING, AUDITING AND BOOKKEEPING SERVICES",BRA,Professional Services,651.31,GUAJAJARAS COMUNIDADE
FCOGPC2016031857,24/03/2016,ELECTRICAL CONTRACTORS,IND,Building Services,668.77,ELECTRIC CENTRE KOLKAT
FCOGPC2016031858,24/03/2016,ELECTRONIC SALES,HUN,General Retail and Wholesale,675.62,WWW.EDIGITAL.HU
FCOGPC2016031859,24/03/2016,HOUSEHOLD APPLIANCE STORES,BGR,General Retail and Wholesale,688.06,MTS ALEKSANDRA
FCOGPC2016031860,24/03/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,NLD,"Office Stationery, equipment and supplies",697.22,WWW.VIKING.DE/
FCOGPC2016031861,24/03/2016,MOTOR VEHICLE SUPPLIES AND NEW PARTS,GBR,"Vehicles, servicing and spares",709.11,TEAM LEYLAND INTERNATI
FCOGPC2016031862,24/03/2016,HOTELS/MOTELS/RESORTS ,FRA,Hotels,711.78,ACCOMODATION PROVIDER
FCOGPC2016031863,24/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,714.76,J W PLANT & CO LIMITED
FCOGPC2016031864,24/03/2016,TRAVEL AGENCIES,USA,Travel Agencies,718.48,EXPEDIA 
FCOGPC2016031865,24/03/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",GBR,Professional Services,720,PP KHUB
FCOGPC2016031866,24/03/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",GBR,Professional Services,720.49,EUROMONITOR PLC
FCOGPC2016031867,24/03/2016,TRAVEL AGENCIES,PAK,Travel Agencies,722.1,GERRYS TRAVEL AGENCY
FCOGPC2016031868,24/03/2016,SHOE STORES,KWT,General Retail and Wholesale,725.26,AL- JAWAREH CO.OLD SHO
FCOGPC2016031869,24/03/2016,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",RWA,Financial Services,729.42,SORAS ASSURANCES
FCOGPC2016031870,24/03/2016,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",RWA,Financial Services,729.42,SORAS ASSURANCES
FCOGPC2016031871,24/03/2016,DIRECT MARKETING-COMBINATION CATALOG/RETAIL MERCH.,IDN,General Retail and Wholesale,757.34,PT INDOPROM INDONESIA
FCOGPC2016031872,24/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ARE,General Retail and Wholesale,774.51,DAQIAN TRADING FZCO
FCOGPC2016031873,24/03/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",ITA,Catering and Catering Supplies,777.13,ANTICA PESCHERIA GALL
FCOGPC2016031874,24/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",MAR,Computer Equipment & Services,777.21,M T D S SARL
FCOGPC2016031875,24/03/2016,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,USA,Mail Order / Direct Selling,792.32,B&H PHOTO
FCOGPC2016031876,24/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ISR,General Retail and Wholesale,798.63,NIGHT SLEEP CENTER
FCOGPC2016031877,24/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ISR,General Retail and Wholesale,798.63,NIGHT SLEEP CENTER
FCOGPC2016031878,24/03/2016,ELECTRONIC SALES,VNM,General Retail and Wholesale,798.74,FUTURE WORLD
FCOGPC2016031879,24/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",GBR,Computer Equipment & Services,805.87,DABS COM PLC
FCOGPC2016031880,24/03/2016,ELECTRICAL CONTRACTORS,IND,Building Services,807.31,ELECTRIC CENTRE KOLKAT
FCOGPC2016031881,24/03/2016,OFFICE AND COMMERCIAL FURNITURE,PRT,"Office Stationery, equipment and supplies",812.63,EXOLAIRE
FCOGPC2016031882,24/03/2016,ELECTRICAL CONTRACTORS,IND,Building Services,818.91,ELECTRIC CENTRE KOLKAT
FCOGPC2016031883,24/03/2016,HOUSEHOLD APPLIANCE STORES,BGR,General Retail and Wholesale,833,MTS ALEKSANDRA
FCOGPC2016031884,24/03/2016,TRAVEL AGENCIES,ARM,Travel Agencies,842.64,VISA CONCORD URAL 2
FCOGPC2016031885,24/03/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",ARE,"Office Stationery, equipment and supplies",844.03,THE OFFICE EXPRESS GEN
FCOGPC2016031886,24/03/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",ARE,"Office Stationery, equipment and supplies",844.03,THE OFFICE EXPRESS GEN
FCOGPC2016031887,24/03/2016,OFFICE AND COMMERCIAL FURNITURE,PRT,"Office Stationery, equipment and supplies",849.29,EXOLAIRE
FCOGPC2016031888,24/03/2016,DEPARTMENT STORES,CMR,General Retail and Wholesale,866.83,BAO BOUTIQUE
FCOGPC2016031889,24/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",PAK,Computer Equipment & Services,872.48,MEDIA CENTER
FCOGPC2016031890,24/03/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,VNM,Telecommunication Services,879.27,CTY TNHH VIET HOP
FCOGPC2016031891,24/03/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",AUS,General Retail and Wholesale,929.53,JIM MURPHY MARKET
FCOGPC2016031892,24/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ARE,General Retail and Wholesale,953.26,BASTAKI INT'L GENERAL
FCOGPC2016031893,24/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GBR,General Retail and Wholesale,978,WWW.SAFEOPTIONS.CO.UK
FCOGPC2016031894,24/03/2016,ELECTRONIC SALES,ARE,General Retail and Wholesale,990.86,ARCCO LIGHTING COMPANY
FCOGPC2016031895,24/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",ROM,Computer Equipment & Services,992.6,PCGARAGE.RO - PC GARAG
FCOGPC2016031896,24/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",TUR,Computer Equipment & Services,"1,007.91",VATAN BILGISAYAR SAN.-
FCOGPC2016031897,24/03/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,USA,General Retail and Wholesale,"1,017.54",VIA INC- SWOPPER.COM
FCOGPC2016031898,24/03/2016,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",RWA,Financial Services,"1,021.18",SORAS ASSURANCES
FCOGPC2016031899,24/03/2016,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",RWA,Financial Services,"1,021.18",SORAS ASSURANCES
FCOGPC2016031900,24/03/2016,ELECTRICAL CONTRACTORS,GBR,Building Services,"1,065.84",R&M ELECTRICAL GRO
FCOGPC2016031901,24/03/2016,HARDWARE EQUIPMENT AND SUPPLIES,KEN,Miscellaneous Industrial/Commercial Supplies,"1,076.05",SPLIT SERVICE & SUPPLI
FCOGPC2016031902,24/03/2016,ELECTRONIC SALES,ARE,General Retail and Wholesale,"1,085.39",ARCCO LIGHTING COMPANY
FCOGPC2016031903,24/03/2016,WHOLESALE CLUBS,NGA,General Retail and Wholesale,"1,089.16",2214LA178468035
FCOGPC2016031904,24/03/2016,DEPARTMENT STORES,QAT,General Retail and Wholesale,"1,117.16",IKEA
FCOGPC2016031905,24/03/2016,HOTELS/MOTELS/RESORTS ,CHN,Hotels,"1,130.31",ACCOMODATION PROVIDER
FCOGPC2016031906,24/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,JAM,General Retail and Wholesale,"1,134.71",SELECT BRANDS LIMITED
FCOGPC2016031907,24/03/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",NZL,Personal Services,"1,135.57",ADT SECURITY LIMITED
FCOGPC2016031908,24/03/2016,HOTELS/MOTELS/RESORTS ,JAM,Hotels,"1,148.96",ACCOMODATION PROVIDER
FCOGPC2016031909,24/03/2016,TRAVEL AGENCIES,SGP,Travel Agencies,"1,159.44",AVESON TRAVEL-TANGLIN
FCOGPC2016031910,24/03/2016,MOTOR VEHICLE SUPPLIES AND NEW PARTS,NGA,"Vehicles, servicing and spares","1,168.31",2011LA034421614
FCOGPC2016031911,24/03/2016,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,AFG,Building Materials,"1,190.63",DAWOOD ANGAR LTD
FCOGPC2016031912,24/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",CHE,General Retail and Wholesale,"1,213.60",MÖBEL PFISTER GENÈVE-M
FCOGPC2016031913,24/03/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,USA,Training and Educational,"1,214.48",AMERICAN MGMT ASSOC
FCOGPC2016031914,24/03/2016,HARDWARE EQUIPMENT AND SUPPLIES,KEN,Miscellaneous Industrial/Commercial Supplies,"1,219.53",SPLIT SERVICE & SUPPLI
FCOGPC2016031915,24/03/2016,"ROOFING AND SIDING, SHEET METAL WORK CONTRACTORS",ZAF,Building Services,"1,250.55",UNIVERSAL ROOFING
FCOGPC2016031916,24/03/2016,"ROOFING AND SIDING, SHEET METAL WORK CONTRACTORS",ZAF,Building Services,"1,250.60",UNIVERSAL ROOFING
FCOGPC2016031917,24/03/2016,"ROOFING AND SIDING, SHEET METAL WORK CONTRACTORS",ZAF,Building Services,"1,250.60",UNIVERSAL ROOFING
FCOGPC2016031918,24/03/2016,VARIETY STORES,CMR,General Retail and Wholesale,"1,316.07",JACO SA
FCOGPC2016031919,24/03/2016,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,ARM,Building Materials,"1,337.47",SARD
FCOGPC2016031920,24/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,CAN,Miscellaneous Industrial/Commercial Supplies,"1,412.38",ZACHAR DISPLAY INC.
FCOGPC2016031921,24/03/2016,ELECTRICAL CONTRACTORS,IND,Building Services,"1,437.64",ELECTRIC CENTRE KOLKAT
FCOGPC2016031922,24/03/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",VNM,General Retail and Wholesale,"1,440.26",RED APRON
FCOGPC2016031923,24/03/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",VNM,General Retail and Wholesale,"1,448.05",RED APRON
FCOGPC2016031924,24/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Professional Services,"1,456.84",THE GRASS ROOTS GROUP
FCOGPC2016031925,24/03/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",VNM,General Retail and Wholesale,"1,465.16",RED APRON
FCOGPC2016031926,24/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,"1,470.42",DIPLOMATIC MISSION SUP
FCOGPC2016031927,24/03/2016,CATERERS,USA,Catering and Catering Supplies,"1,476.05",LS CATERERS INC
FCOGPC2016031928,24/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,BRA,Professional Services,"1,480.25",PAGSEGUROUOL MASTERFIL
FCOGPC2016031929,24/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,BRA,Professional Services,"1,480.44",PAGSEGUROUOL MASTERFIL
FCOGPC2016031930,24/03/2016,ART DEALERS AND GALLERIES,IDN,General Retail and Wholesale,"1,483.01",NILA GALLERY MBL
FCOGPC2016031931,24/03/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",ISR,"Vehicles, servicing and spares","1,483.18",SHALOM HELKEI HILUF VE
FCOGPC2016031932,24/03/2016,TELECOM INCL PREPAID/RECURRING PHONE SVCS,GRC,Telecommunication Services,"1,678.52",VODAFONE BILL PAYMENT
FCOGPC2016031933,24/03/2016,AGRICULTURAL COOPERATIVES,GBR,Estate and garden Services,"1,974.69",HATTINGLEY VALLEY WINE
FCOGPC2016031934,24/03/2016,"CLEANING AND MAINTENANCE, JANITORIAL SERVICES",GBR,Cleaning Services and Supplies,"3,032.38",PEST PATROL LTD
FCOGPC2016031935,24/03/2016,"HEATING, PLUMBING, AIR CONDITIONING CONTRACTORS",GBR,Building Services,"3,442",ORIONAIRSALES.CO.
FCOGPC2016031936,24/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"8,868.55",ACCOMODATION PROVIDER
FCOGPC2016031937,24/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"10,000",ACCOMODATION PROVIDER
FCOGPC2016031938,24/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"10,000",ACCOMODATION PROVIDER
FCOGPC2016031939,25/03/2016,HOTELS/MOTELS/RESORTS ,BRB,Hotels,511.2,ACCOMODATION PROVIDER
FCOGPC2016031940,25/03/2016,TRAVEL AGENCIES,SAU,Travel Agencies,515.44,AMIKAN TRAVEL & TOURS
FCOGPC2016031941,25/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,USA,General Retail and Wholesale,527.4,WORLDS BEST BANNERS
FCOGPC2016031942,25/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",USA,General Retail and Wholesale,536.85,IKEA HOME SHOPPING
FCOGPC2016031943,25/03/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,USA,"Office Stationery, equipment and supplies",598.8,STAPLES TECH SOLN
FCOGPC2016031944,25/03/2016,TRAVEL,BEL,Airline,703.42,AIRLINE
FCOGPC2016031945,25/03/2016,TRAVEL,BEL,Airline,703.42,AIRLINE
