Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,EASYJET000000EL7KMRQ,ddavi12,54.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Travel and subsistence Overseas,Innovation Directorate,EASYJET000000EL7KM85,ddavi12,46.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK    INV165236325,ddavi12,5.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK    INV165236339,ddavi12,5.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK    INV165236340,ddavi12,5.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,EASYJET000000EL7QSRR,ddavi12,205.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK    INV165238029,ddavi12,6.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,EASYJET000000EL7V84D,ddavi12,201.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK    INV165238784,ddavi12,6.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Nash-Ville,ddavi12,245.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Nash-Ville,ddavi12,245.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2013,Marketing and Publicity ,Innovation Directorate,Amazon  Mktplce EU-UK,pbuck5,309.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2013,Marketing and Publicity ,Innovation Directorate,Amazon EU,pbuck6,10.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2013,Marketing and Publicity ,Innovation Directorate,MELVILLE EXHIBITIONS,pbuck7,134.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Marketing and Publicity ,Innovation Directorate,TWITTERCOUNTER.COM,pbuck8,13.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK    INV165232869,RHN5BW,5.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,Travel and subsistence Overseas,Patents Directorate,EASYJET000000EL6TQLG,RHN5BW,139.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2013,Travel and subsistence Overseas,Patents Directorate,BRISTOL AIRPORT LIMITE,NXRK5,41.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2013,Entertainment,Business Support Directorate,TESCO STORE 2931,000022222,26.71,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Training,Business Support Directorate,Amazon  Mktplce EU-UK,011233655,46.47,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Other Stationery & General Supplies,Finance Directorate,WWW.CARTRIDGESAVE.CO.U,,366.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Other Stationery & General Supplies,Finance Directorate,Amazon  Mktplce EU-UK,,9.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Other Stationery & General Supplies,Finance Directorate,WWW.TEACRATE.COM,,797.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Other Stationery & General Supplies,Finance Directorate,4IMPRINT,,1335.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2013,Other Stationery & General Supplies,Finance Directorate,UK LASER SUPPLIES,,486.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2013,Training,Business Support Directorate,TESCO STORE 6459,RGREY08,4.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2013,Training,Patents Directorate,GES DATA SERVICES LTD,PBRIM01,210.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2013,Training,Patents Directorate,GES DATA SERVICES LTD,PBRIM02,210.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/04/2013,Travel and subsistence Overseas,Patents Directorate,NCP BIRMINGHAM AIRPORT,PBRIM03,21.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK    INV165232544,HHART01A,5.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,Travel and subsistence Overseas,Patents Directorate,EASYJET000000EL6T2XL,HHART01,111.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2013,Travel and subsistence UK,Patents Directorate,RESERVATION REFUND,HHART03,87.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/04/2013,Travel and subsistence UK,Patents Directorate,RESERVATION REFUND,HHART02,87.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Travel and subsistence UK,Patents Directorate,RESERVATION REFUND,HHART03A,174.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Travel and subsistence UK,Patents Directorate,RESERVATION REFUND,HHART02A,174.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2013,Travel and subsistence Overseas,Patents Directorate,BRISTOL AIRPORT LIMITE,HHART04,36.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Travel and subsistence Overseas,Patents Directorate,BRISTOL AIRPORT LIMITE,HHART05,36.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Training,Patents Directorate,EB  VISION IN AN INCRE,hhart06,20.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2013,Maintenance of computers,Business Support Directorate,DRI TechSmith,ALUEN024,440.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Maintenance of computers,Business Support Directorate,CURRYS SUPERSTORE,ALUEN025,636.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Maintenance of computers,Business Support Directorate,APPLE ONLINE STORE GBP,ALUEN026,234.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Maintenance of computers,Business Support Directorate,ADOBE SYSTEMS,ALUEN028,279.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2013,Maintenance of computers,Business Support Directorate,Amazon  Mktplce EU-UK,ALUEN027,348.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Maintenance of computers,Business Support Directorate,CURRYS S/S,ALUEN029,14.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2013,Training,Trade Marks Directorate,THE PATENT OFFICE,CMUND049,125.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2013,Training,Trade Marks Directorate,THE PATENT OFFICE,CMUND048,820.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2013,Training,Trade Marks Directorate,THE PATENT OFFICE,CMUND047,220.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2013,Training,Trade Marks Directorate,THE PATENT OFFICE,CMUND046,100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2013,Training,Trade Marks Directorate,THE PATENT OFFICE,CMUND052,170.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2013,Training,Trade Marks Directorate,THE PATENT OFFICE,CMUND051,100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2013,Training,Trade Marks Directorate,THE PATENT OFFICE,CMUND050,170.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Training,Trade Marks Directorate,BRISTOL AIRPORT LIMITE,CMUND053,19.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/04/2013,Computer hardware and software,Business Support Directorate,Amazon  Mktplce EU-UK,KMILL057,31.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2013,Computer hardware and software,Business Support Directorate,Amazon  Mktplce EU-UK,KMILL058,19.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2013,Computer hardware and software,Business Support Directorate,Amazon  Mktplce EU-UK,KMILL059,90.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2013,Computer hardware and software,Business Support Directorate,Amazon  Mktplce EU-UK,KMILL060,656.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Computer hardware and software,Business Support Directorate,WWW.MISCO.CO.UK,KMILL061,577.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Training,Finance Directorate,EASYJET000000EL7PQB9,MHump56,87.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Training,Trade Marks Directorate,EASYJET000000EL7PQKS,MHump55,87.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Training,Finance Directorate,EASYJET000000EL7PQ2T,MHump54,87.72,Not applicable,
