Merchant Category,Supplier Name,Service  ,Summary of Purpose of Expenditure ,Date,Net Amount
Charity/Third Sector,St Winifred's Church Monday Club,Corporate and Support Services,Publicity and Promotion,29/12/2016,"1,000.00"
Transport and Travel,STAGECOACH SERVICES LTD,Corporate and Support Services,Travelling Expenses,15/12/2016,"2,200.00"
Construction / Building Services,STANNAH STAIRLIFT LTD,Capital Expenditure,Capital Expenditure - Works,02/12/2016,"4,818.00"
Construction / Building Services,STANNAH STAIRLIFT LTD,Capital Expenditure,Capital Expenditure - Works,05/12/2016,"2,114.00"
Construction / Building Services,STANNAH STAIRLIFT LTD,Capital Expenditure,Capital Expenditure - Works,09/12/2016,"11,258.00"
Construction / Building Services,STANNAH STAIRLIFT LTD,Capital Expenditure,Capital Expenditure - Works,02/12/2016,"1,591.00"
Construction / Building Services,STANNAH STAIRLIFT LTD,Capital Expenditure,Capital Expenditure - Works,02/12/2016,"1,929.00"
Construction / Building Services,STANNAH STAIRLIFT LTD,Capital Expenditure,Capital Expenditure - Works,08/12/2016,"20,800.00"
Construction / Building Services,STANNAH STAIRLIFT LTD,Capital Expenditure,Capital Expenditure - Works,19/12/2016,"2,131.00"
Construction / Building Services,STANNAH STAIRLIFT LTD,Capital Expenditure,Capital Expenditure - Works,19/12/2016,"2,886.00"
Construction / Building Services,STANNAH STAIRLIFT LTD,Capital Expenditure,Capital Expenditure - Works,19/12/2016,"2,368.00"
Construction / Building Services,STANNAH STAIRLIFT LTD,Capital Expenditure,Capital Expenditure - Works,19/12/2016,"1,940.00"
Construction / Building Services,STANNAH STAIRLIFT LTD,Capital Expenditure,Capital Expenditure - Works,19/12/2016,"2,277.00"
Education Services,Starlight P.A.A.,Services to People,Publicity and Promotion,21/12/2016,"1,860.00"
Childcare Provision,STELLA MARIS SCHOOL,Services to People,Third party payments - Private/Voluntary Sector,29/12/2016,"10,309.05"
Childcare Provision,Stepping Stones Nursery,Services to People,Third party payments - Private/Voluntary Sector,29/12/2016,"11,754.00"
Social Care Services,STOCKDALES,Services to People,Care Payments,05/12/2016,-402.25
Social Care Services,STOCKDALES,Services to People,Care Payments,05/12/2016,"7,898.35"
Education Services,STOCKPORT ACADEMY,Services to People,Fees and Charges,15/12/2016,"9,199.39"
Advisory Services,STOCKPORT ADVOCACY,Services to People,Fees and Charges,16/12/2016,533.40
Transport and Travel,STOCKPORT CAR SCHEMES,Services to People,Fees and Charges,21/12/2016,"30,000.00"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,05/12/2016,"-5,957.35"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,05/12/2016,"71,515.00"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,08/12/2016,176.00
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,08/12/2016,"1,260.00"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,08/12/2016,"1,008.00"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,08/12/2016,756.00
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,08/12/2016,"35,545.96"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,29/12/2016,"2,349.80"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,06/12/2016,"5,851.77"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,06/12/2016,"7,510.56"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,07/12/2016,"1,580.96"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,07/12/2016,"1,016.60"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,07/12/2016,"1,323.08"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,07/12/2016,"1,136.20"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,07/12/2016,"1,001.65"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,07/12/2016,541.94
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,07/12/2016,934.38
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,07/12/2016,956.80
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,20/12/2016,"6,788.82"
Disability Support,STOCKPORT CEREBRAL PALSY SOCIETY,Services to People,Care Payments,19/12/2016,"5,790.83"
Further and Higher Education,STOCKPORT COLLEGE of  F&HE,Services to People,Publicity and Promotion,06/12/2016,"1,050.00"
Financial Services,Stockport Credit Union Ltd,Central Support Services,Other Payments,29/12/2016,"3,906.00"
Property Development,STOCKPORT EXCHANGE PHASE 2 LTD,Capital Expenditure,Professional Fees,12/12/2016,"202,559.72"
Property Development,STOCKPORT EXCHANGE PHASE 2 LTD,Capital Expenditure,Professional Fees,29/12/2016,"486,517.70"
Education Services,STOCKPORT GRAMMAR SCHOOL JNR,Services to People,Third party payments - Private/Voluntary Sector,29/12/2016,"42,954.66"
Property Management,Stockport Homes Letting Service,Services to Place,Rents,13/12/2016,"3,950.82"
Housing Services,STOCKPORT HOMES LTD,Corporate and Support Services,Repairs and Maintenance,13/12/2016,"1,083.78"
Housing Services,STOCKPORT HOMES LTD,Central Support Services,Capital Expenditure - works,07/12/2016,"206,061.02"
Housing Services,STOCKPORT HOMES LTD,Services to People,Third party payments - Private/Voluntary Sector,01/12/2016,"386,250.00"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,08/12/2016,"4,691.19"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,08/12/2016,645.90
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,08/12/2016,985.50
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,08/12/2016,"2,316.61"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,08/12/2016,120.00
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,08/12/2016,553.10
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,08/12/2016,"11,089.40"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,08/12/2016,"8,863.23"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,08/12/2016,"13,737.88"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,08/12/2016,"9,703.50"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,08/12/2016,"1,815.00"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,08/12/2016,"4,917.77"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,08/12/2016,"98,583.46"
Housing Services,STOCKPORT HOMES LTD,Corporate and Support Services,Repairs and Maintenance,08/12/2016,"7,498.79"
Housing Services,STOCKPORT HOMES LTD,Services to People,Fees and Charges,15/12/2016,"3,980.00"
Housing Services,STOCKPORT HOMES LTD,Services to Place,Supplies and services,14/12/2016,"3,321.26"
Housing Services,STOCKPORT HOMES LTD,Services to Place,Supplies and services,14/12/2016,"4,921.00"
Housing Services,STOCKPORT HOMES LTD,Services to Place,Fees and Charges,16/12/2016,"1,173.07"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,15/12/2016,"2,945.35"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Care Payments,15/12/2016,"972,618.26"
Housing Services,STOCKPORT HOMES LTD,Corporate and Support Services,Repairs and Maintenance,16/12/2016,"1,044.88"
Housing Services,STOCKPORT HOMES LTD,Services to People,Third party payments - Private/Voluntary Sector,16/12/2016,"56,007.50"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Care Payments,19/12/2016,"924,000.00"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Care Payments,19/12/2016,"400,000.00"
Housing Services,STOCKPORT HOMES LTD,Services to People,Fees and Charges,19/12/2016,"19,085.64"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,29/12/2016,"2,170.11"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,29/12/2016,203.28
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,29/12/2016,"2,975.97"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,29/12/2016,"9,558.97"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,29/12/2016,"4,022.80"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,29/12/2016,"31,541.70"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,29/12/2016,"1,371.94"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,29/12/2016,"1,179.39"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,29/12/2016,"3,538.45"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,29/12/2016,"15,834.75"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,29/12/2016,"5,836.80"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,29/12/2016,464.84
Housing Services,STOCKPORT HOMES LTD,Services to Place,Third party payments - Private/Voluntary Sector,29/12/2016,"2,280,833.33"
Housing Services,STOCKPORT HOMES LTD,Services to Place,Third party payments - Private/Voluntary Sector,29/12/2016,"11,242.83"
Housing Services,STOCKPORT HOMES LTD,Capital Expenditure,Capital Expenditure - Works,29/12/2016,"8,000.00"
Housing Services,STOCKPORT HOMES LTD,Central Support Services,Capital Expenditure - works,29/12/2016,"249,117.25"
Housing Services,STOCKPORT HOMES LTD,Services to Place,Third party payments - Private/Voluntary Sector,29/12/2016,"27,000.00"
Housing Services,STOCKPORT HOMES LTD,Central Support Services,Capital Expenditure - works,29/12/2016,"9,205.53"
Housing Services,STOCKPORT HOMES LTD,Central Support Services,Capital Expenditure - works,29/12/2016,"60,794.65"
Housing Services,STOCKPORT HOMES LTD,Services to Place,Premises-related expenditure,29/12/2016,"228,128.85"
Housing Services,STOCKPORT HOMES LTD,Non-General Fund Items,Third party payments - Private/Voluntary Sector,29/12/2016,"3,203.01"
Housing Services,STOCKPORT HOMES LTD,Non-General Fund Items,Repairs and Maintenance,29/12/2016,"4,491.95"
Housing Services,STOCKPORT HOMES LTD,Services to People,Rents,29/12/2016,"1,402.32"
Housing Services,STOCKPORT HOMES LTD,Services to People,Rents,29/12/2016,934.88
Housing Services,STOCKPORT HOMES LTD,Corporate and Support Services,Utilities,01/12/2016,"1,577.25"
Housing Services,STOCKPORT HOMES LTD,Non-General Fund Items,Repairs and Maintenance,08/12/2016,"2,335.38"
Housing Services,STOCKPORT HOMES LTD,Non-General Fund Items,Repairs and Maintenance,08/12/2016,"3,638.25"
Housing Services,STOCKPORT HOMES LTD,Corporate and Support Services,Utilities,29/12/2016,"1,120.43"
Professional / Trade Body,STOCKPORT LABOUR GROUP,Central Support Services,Other Payments,29/12/2016,"2,441.43"
Health Services,Stockport Medical Group - Edgeley,Services to People,Service Contract Payments,14/12/2016,"2,700.00"
Health Services,Stockport Medical Group - Edgeley,Services to People,Care Payments,14/12/2016,"1,626.20"
Health Services,Stockport Medical Group - Edgeley,Services to People,Care Payments,14/12/2016,"2,086.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Agency Staff,21/12/2016,"1,473.96"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Supplies and services,21/12/2016,"308,600.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Supplies and services,21/12/2016,"218,100.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Private/Voluntary Sector,09/12/2016,"59,000.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Agency Staff,21/12/2016,"10,309.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Public Sector,29/12/2016,"15,971.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Mileage Claims /Allowances,29/12/2016,750.00
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Information and Communications Technology,29/12/2016,54.00
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Information and Communications Technology,29/12/2016,50.00
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Public Sector,29/12/2016,"2,161.64"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Public Sector,29/12/2016,"5,034.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Public Sector,29/12/2016,690.00
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Care Payments,29/12/2016,"5,845.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Public Sector,15/12/2016,"14,475.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Public Sector,15/12/2016,"43,425.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Public Sector,15/12/2016,"4,983.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Public Sector,15/12/2016,"508,241.41"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Public Sector,15/12/2016,"-43,425.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Public Sector,15/12/2016,"43,425.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Public Sector,15/12/2016,"-4,983.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Public Sector,29/12/2016,"4,983.00"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Public Sector,15/12/2016,"-508,241.41"
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Third party payments - Public Sector,15/12/2016,"508,241.41"
Psychology / Assessment Services,STOCKPORT PSYCHOLOGY SERVICE LTD,Services to People,Legal Fees,08/12/2016,842.40
Social Care Services,STOCKPORT SUPPORTED TENANCIES,Services to People,Care Payments,09/12/2016,531.20
Social Care Services,STOCKPORT SUPPORTED TENANCIES,Services to People,Care Payments,12/12/2016,637.44
Social Care Services,STOCKPORT SUPPORTED TENANCIES,Services to People,Care Payments,12/12/2016,531.20
Social Care Services,STOCKPORT SUPPORTED TENANCIES,Services to People,Care Payments,12/12/2016,531.20
Social Care Services,STOCKPORT SUPPORTED TENANCIES,Services to People,Care Payments,21/12/2016,637.44
Social Care Services,STOCKPORT SUPPORTED TENANCIES,Services to People,Care Payments,29/12/2016,637.44
Social Care Services,STOCKPORT SUPPORTED TENANCIES,Services to People,Care Payments,29/12/2016,796.80
Childcare Provision,Stockport Village Nursery,Services to People,Third party payments - Private/Voluntary Sector,29/12/2016,"67,602.75"
Activities and Events Provision,Stockport Youth Orchestra,Services to People,Third party payments - Private/Voluntary Sector,05/12/2016,"-4,496.00"
Activities and Events Provision,Stockport Youth Orchestra,Services to People,Third party payments - Private/Voluntary Sector,05/12/2016,"4,496.00"
