Newcastle City Council Invoices over £250 paid in June 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266581,Revenue,1MC20,In-House Foster Carer Costs,"2,611.01 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266593,Revenue,1MC20,In-House Foster Carer Costs,"1,422.00 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266583,Revenue,1MC20,In-House Foster Carer Costs,"2,439.78 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266606,Revenue,1MC20,In-House Foster Carer Costs,"2,020.34 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266607,Revenue,1MC20,In-House Foster Carer Costs,213.16 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266607,Revenue,1MC13,Post 18 Staying Put,162.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266991,Revenue,1MC20,In-House Foster Carer Costs,"1,309.34 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266586,Revenue,1MC20,In-House Foster Carer Costs,923.16 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266585,Revenue,1MC20,In-House Foster Carer Costs,711.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266594,Revenue,1MC20,In-House Foster Carer Costs,637.61 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266608,Revenue,1MC20,In-House Foster Carer Costs,"2,671.85 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266608,Revenue,1MC13,Post 18 Staying Put,300.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266630,Revenue,1MC20,In-House Foster Carer Costs,"1,309.34 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266574,Revenue,1MC20,In-House Foster Carer Costs,"1,640.44 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266589,Revenue,1MC20,In-House Foster Carer Costs,897.51 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266611,Revenue,1MF10,Adoption Payments,659.60 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266590,Revenue,1MC20,In-House Foster Carer Costs,929.44 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266612,Revenue,1MC20,In-House Foster Carer Costs,"1,059.92 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266877,Revenue,1MC20,In-House Foster Carer Costs,711.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266571,Revenue,1MC20,In-House Foster Carer Costs,"1,883.58 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266615,Revenue,1MC20,In-House Foster Carer Costs,796.66 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266632,Revenue,1MC20,In-House Foster Carer Costs,711.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266580,Revenue,1MC20,In-House Foster Carer Costs,"1,740.94 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6267009,Revenue,1MC20,In-House Foster Carer Costs,"1,059.92 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266616,Revenue,1MC20,In-House Foster Carer Costs,"1,422.00 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266618,Revenue,1MC20,In-House Foster Carer Costs,"1,297.18 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266618,Revenue,1MF03,Supported Lodgings LC,275.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266577,Revenue,1MC20,In-House Foster Carer Costs,711.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266577,Revenue,1MF03,Supported Lodgings LC,300.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266596,Revenue,1MC20,In-House Foster Carer Costs,923.16 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266597,Revenue,1MC20,In-House Foster Carer Costs,"2,233.50 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266597,Revenue,1MF10,Adoption Payments,473.16 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266625,Revenue,1MC20,In-House Foster Carer Costs,"1,871.42 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266572,Revenue,1MC20,In-House Foster Carer Costs,"1,422.00 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266572,Revenue,1MC13,Post 18 Staying Put,300.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266634,Revenue,1MC21,Fostering Unit,"1,252.66 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266914,Revenue,1MC20,In-House Foster Carer Costs,"1,422.00 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266915,Revenue,1MC20,In-House Foster Carer Costs,"1,059.92 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266886,Revenue,1MC20,In-House Foster Carer Costs,711.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266928,Revenue,1MC20,In-House Foster Carer Costs,711.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266925,Revenue,1MC20,In-House Foster Carer Costs,"1,822.22 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266922,Revenue,1MC20,In-House Foster Carer Costs,711.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266927,Revenue,1MC20,In-House Foster Carer Costs,"1,196.68 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266930,Revenue,1MC20,In-House Foster Carer Costs,"1,422.00 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266934,Revenue,1MC20,In-House Foster Carer Costs,461.58 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266933,Revenue,1MC20,In-House Foster Carer Costs,"1,117.28 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6267008,Revenue,1MD85,Residence Orders,573.08 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266997,Revenue,1MC20,In-House Foster Carer Costs,"1,164.12 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266970,Revenue,1MF10,Adoption Payments,457.30 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6267015,Revenue,1MC20,In-House Foster Carer Costs,"1,422.00 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6267015,Revenue,1MC13,Post 18 Staying Put,300.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6267000,Revenue,1MC20,In-House Foster Carer Costs,"1,795.02 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6267022,Revenue,1MF35,Special Guardianship Allow,"1,277.68 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266815,Revenue,1MF35,Special Guardianship Allow,785.22 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266870,Revenue,1MC20,In-House Foster Carer Costs,918.16 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266870,Revenue,1MC13,Post 18 Staying Put,300.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266961,Revenue,1MC20,In-House Foster Carer Costs,711.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266860,Revenue,1MF35,Special Guardianship Allow,"1,036.68 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266642,Revenue,1MC20,In-House Foster Carer Costs,750.70 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266658,Revenue,1MD85,Residence Orders,527.38 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266862,Revenue,1MC20,In-House Foster Carer Costs,"2,009.25 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266919,Revenue,1MC20,In-House Foster Carer Costs,"2,158.50 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266569,Revenue,1MC20,In-House Foster Carer Costs,558.63 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266987,Revenue,1MC20,In-House Foster Carer Costs,"1,770.92 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266638,Revenue,1MC20,In-House Foster Carer Costs,895.07 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266965,Revenue,1MC20,In-House Foster Carer Costs,"1,273.08 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266823,Revenue,1MC21,Fostering Unit,901.33 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266644,Revenue,1MC20,In-House Foster Carer Costs,"1,422.00 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266636,Revenue,1MC20,In-House Foster Carer Costs,711.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266636,Revenue,1MF03,Supported Lodgings LC,300.00 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6267010,Revenue,1MC20,In-House Foster Carer Costs,"2,233.50 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266653,Revenue,1MC20,In-House Foster Carer Costs,"2,020.34 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266972,Revenue,1MC20,In-House Foster Carer Costs,"1,422.00 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266964,Revenue,1MC20,In-House Foster Carer Costs,"2,434.50 "
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266858,Revenue,1MF35,Special Guardianship Allow,730.26 
Children's Services,Social Services - Carepay              ,Third Party Payments,10/06/2014,Redacted Personal Data,6266652,Revenue,1MC20,In-House Foster Carer Costs,923.16 
