PlaceRef,PropDesc,RateableVal,AccountName,LiabStart,PropAddress1,PropAddress2,PropAddress3,PropAddress4,PropAddress5,PropPostCode,Address1,Address2,Address3,Address4,Address5,PostCode,MandRlfCd,DiscRlfCd,AddRlfCd,MandRlf,DiscRlf,AdditionalRlf,SBRRlf,TRDisc/SSBCd,TRDisc/SSBAmt
4966081009,WAREHOUSE AND PREMISES,40750,EDMUNDSON ELECTRICALS LTD,30/11/2016,81 LANCASHIRE HILL,STOCKPORT,,,,SK4 1UB,C/O THE PROPERTY DEPARTMENT,PO BOX 1,TATTON STREET,KNUTSFORD,CHESHIRE,WA16 6AY,,,,0,0,0,0,,0
3933200709,CAR PARKING SPACES AND PREMISES,1000,TRAVELODGE LIMITED,14/12/2016,CAR SPACES 35 & 36,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,C/O RATE ACCOUNT MANAGEMENT,COLLIERS INTERNATIONAL  RATING UK LLP,12TH FLOOR ELEVEN BRINDLEY PLACE,2 BRUNSWICK SQUARE,BIRMINGHAM,B1 2LP,,,,0,0,0,0,,0
5082006009,SHOP AND PREMISES,11500,TESSUTI LTD,01/11/2016,6 LITTLE UNDERBANK,STOCKPORT,,,,SK1 1JT,HOLLINGSBROOK WAY,PILSWORTH,BURY,,,B19 8RR,,,,0,0,0,0,,0
7376052919,CAR PARKING SPACE,350,BRAZIL STREET LTD,01/04/2015,CAR SPACE 58,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,CAR SPACE 58,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,,,,0,0,0,0,,0
7376052929,CAR PARKING SPACE,350,RSC NEW HOMES LIMITED,01/04/2015,CAR SPACE 59,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,C/O BRUNTWOOD,YORK HOUSE,YORK STREET,MANCHESTER,,M2 3BB,,,,0,0,0,0,,0
2857001229,OFFICES AND PREMISES,45500,ROYAL MAIL GROUP,09/12/2016,1ST FLOOR,APPLICON HOUSE,EXCHANGE STREET,DAW BANK,STOCKPORT,SK3 0EY,C/O GL HEARN MANAGEMENT LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,,,,0,0,0,0,,0
3933329039,OFFICES AND PREMISES,11500,FAITH INTERNATIONAL MINISTRIES UK,04/08/2016,1ST FLOOR HEATON HOUSE,HEATON LANE,STOCKPORT,,,SK4 1AQ,1ST FLOOR HEATON HOUSE,HEATON LANE,STOCKPORT,,,SK4 1AQ,MAN,,,4535.6,0,0,0,,0
7376052879,CAR PARKING SPACE,350,PLATINUM ASSIST LIMITED,01/09/2016,CAR SPACE 131,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,CARDIFF HOUSE -2ND FLOOR,TILLING ROAD,LONDON,,,NW2 1LJ,,,,0,0,0,0,,0
2499474009,PUBLIC HOUSE AND PREMISES,24350,J W LEES & CO (BREWERS) LTD,07/12/2016,THE FROG & RAILWAY,474 DIDSBURY ROAD,HEATON MERSEY,STOCKPORT,,SK4 3BS,GREEN GATE BREWERY,MIDDLETON,MANCHESTER,,,M24 2AX,,,PUBRLF,0,0,1000,0,,0
0790050509,OFFICES AND PREMISES,1525,R & W HEAP PUBLISHING CO LTD,29/03/2016,OFFICE 1A GND FLOOR,BOWDEN HALL,56 BOWDEN LANE,MARPLE,STOCKPORT,SK6 6ND,BOWDEN HALL,56 BOWDEN LANE,MARPLE,STOCKPORT,,SK6 6ND,,,,0,0,0,732,,0
3933200899,OFFICES AND PREMISES,16000,THE CLICK ADVISOR LTD,03/01/2017,SUITE 4-5 9TH FLOOR REAR,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,C/O ORBIT DEVELOPMENTS (MCR) LTD,PROPERY ACCOUNTANT,EMERSON HOUSE,HEYES LANE,ALDERLEY EDGE,SK9 7LF,,,,0,0,0,0,,0
8507031009,SHOP AND PREMISES,23500,RIVA MENSWEAR LTD,23/12/2016,31 WOODFORD ROAD,BRAMHALL,STOCKPORT,,,SK7 1JN,31 WOODFORD ROAD,BRAMHALL,STOCKPORT,,,SK7 1JN,,,,0,0,0,0,,0
2857001149,OFFICES AND PREMISES,45500,ACUMA SOLUTIONS LTD,29/11/2016,2ND FLOOR,APPLICON HOUSE,EXCHANGE STREET,DAW BANK,STOCKPORT,SK3 0EY,2ND FLOOR,APPLICON HOUSE,EXCHANGE STREET,DAW BANK,STOCKPORT,SK3 0EY,,,,0,0,0,0,,0
7228011049,SITE OF ATM,5900,NOTEMACHINE UK LTD,01/07/2016,ATM AT,11A SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,SK4 5DE,RUSSELL HOUSE,ELVICTA BUSINESS PARK,CRICKHOWELL,POWYS,,NP8 1DF,,,,0,0,0,0,,0
4796168009,RESTAURANT AND PREMISES,15250,KODUPUR LTD,04/01/2017,LAST MONSOON,54 KING STREET WEST,STOCKPORT,,,SK3 0DT,LAST MONSOON,54 KING STREET WEST,STOCKPORT,,,SK3 0DT,,LDS1,,0,559.36,0,0,,0
3933200979,CAR PARKING SPACE,500,THE CLICK ADVISOR LTD,03/01/2017,CAR SPACE 12,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,SUITES 4/5,9TH FLOOR,REGENT HOUSE,HEATON LANE,STOCKPORT,SK4 1BS,,,,0,0,0,0,,0
3933200779,CAR PARKING SPACE,500,THE CLICK ADVISOR LTD,03/01/2017,CAR SPACE 14,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,SUITES 4/5,9TH FLOOR,REGENT HOUSE,HEATON LANE,STOCKPORT,SK4 1BS,,,,0,0,0,0,,0
7928014459,OFFICES AND PREMISES,40000,GORVIN SMITH FORT SOLICITORS,01/04/2015,6TH FLOOR,DALE HOUSE,TIVIOT DALE,LANCASHIRE HILL,STOCKPORT,SK1 1TA,4TH 5TH & 6TH FLOOR,DALE HOUSE,TIVIOT DALE,LANCASHIRE HILL,STOCKPORT,SK1 1TA,,,,0,0,0,0,,0
7928014439,OFFICES AND PREMISES,40000,GORVIN SMITH FORT SOLICITORS,01/04/2015,4TH FLOOR,DALE HOUSE,TIVIOT DALE,LANCASHIRE HILL,STOCKPORT,SK1 1TA,4TH 5TH & 6TH FLOOR,DALE HOUSE,TIVIOT DALE,LANCASHIRE HILL,STOCKPORT,SK1 1TA,,,,0,0,0,0,,0
7928014449,OFFICES AND PREMISES,40000,GORVIN SMITH FORT SOLICITORS,01/04/2015,5TH FLOOR,DALE HOUSE,TIVIOT DALE,LANCASHIRE HILL,STOCKPORT,SK1 1TA,4TH 5TH & 6TH FLOOR,DALE HOUSE,TIVIOT DALE,LANCASHIRE HILL,STOCKPORT,SK1 1TA,,,,0,0,0,0,,0
8174018009,SHOP AND PREMISES,57500,SAVERS HEALTH & BEAUTY LTD,19/12/2016,18 VERNON STREET,MARKET PLACE,STOCKPORT,,,SK1 1TY,C/O GERALD EVE LLP,35 KINGS HILL AVENUE,WEST MALLING,KENT,,ME19 4DN,,,,0,0,0,0,,0
5209004039,WAREHOUSE AND PREMISES,107000,BSMW LIMITED,06/01/2017,UNITS 5 & 6,CASTLEHILL INDUSTRIAL ESTATE,HORSFIELD WAY,BREDBURY IND ESTATE,STOCKPORT,SK6 2SU,UNITS 5/6 CASTLEHILL,HORSFIELD WAY,BREDBURY IND ESTATE,STOCKPORT,,SK6 2SU,,,,0,0,0,0,,0
1701002169,WORKSHOP AND PREMISES,7000,MILL PRINTERS LTD T/A WATERSIDE PACKAGING SUPPLIES,09/01/2017,UNIT 16,ENTERPRISE CENTRE 2,CHESTER STREET,STOCKPORT,,SK3 0BR,ADMINISTRATION OFFICES,UNIT 12,ENTERPRISE CENTRE 2,CHESTER STREET,STOCKPORT,SK3 0BR,,,,0,0,0,0,,0
2751000709,CAR PARKING SPACE AND PREMISES,1400,CHANDOS CIVIL ENGINEERING LTD,01/12/2016,CAR SPACES AT CHANDOS HOUSE (FRONT),STANLEY GREEN BUSINESS PARK,OAK GREEN,CHEADLE HULME,,SK8 6QL,CHANDOS HOUSE,STANLEY GREEN BUSINESS PARK,OAK GREEN,CHEADLE HULME,CHEADLE,SK8 6QL,,,,0,0,0,0,,0
3933200929,OFFICES AND PREMISES,3000,THORTON SHEPHARD ASSOCIATES LTD,06/01/2017,SUITE 8 9TH FLOOR REAR,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,SUITE 8 9TH FLOOR REAR,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,,,,0,0,0,1440,,0
8449319319,OFFICES AND PREMISES,2450,SOUND & COLOUR FILMS LTD,12/12/2016,SUITE 13 GND FLR,SOUTHGATE CENTRE 2,319 WILMSLOW ROAD,HEALD GREEN,CHEADLE,SK8 3NW,SUITE 13 GND FLR,SOUTHGATE CENTRE 2,319 WILMSLOW ROAD,HEALD GREEN,CHEADLE,SK8 3NW,,,,0,0,0,1176,,0
6094400009,WAREHOUSE AND PREMISES,31500,CITY TODAY COURIERS LTD,06/01/2017,UNIT 1,NEWBRIDGE LANE,STOCKPORT,,,SK1 2ND,171 NEWBRIDGE LANE,STOCKPORT,,,,SK1 1NX,,,,0,0,0,0,,0
3942434009,PUBLIC HOUSE AND PREMISES,31000,WN TRADING LTD,09/01/2017,FINGERPOST,434 HEMPSHAW LANE,STOCKPORT,,,SK1 4QA,13 HIGH STREET EAST,GLOSSOP,,,,SK13 8DA,,,PUBRLF,0,0,1000,0,,0
1805027009,SHOP AND PREMISES,6800,JAKES ALE HOUSE LTD,21/12/2016,27 COMPSTALL ROAD,ROMILEY,STOCKPORT,,,SK6 4BT,27 COMPSTALL ROAD,ROMILEY,STOCKPORT,,,SK6 4BT,,,,0,0,0,3264,,0
8359311319,CAR PARKING SPACE,450,LOOKERS PLC,16/06/2016,CAR SPACE 68,ST CHRISTOPHER HOUSE,WELLINGTON ROAD SOUTH,STOCKPORT,,SK2 6ND,LOOKERS HOUSE,3 ETCHELLS ROAD,WEST TIMPERLEY,ALTRINCHAM,,WA14 5XS,,,,0,0,0,0,,0
5184099079,WAREHOUSE AND PREMISES,2950,DAVENPORT JOINERY LTD,01/04/2015,UNIT 5,LYTHAM STREET WORKS,LYTHAM STREET,CALE GREEN,STOCKPORT,SK3 8JB,UNIT 5,LYTHAM STREET WORKS,LYTHAM STREET,CALE GREEN,STOCKPORT,SK3 8JB,,,,0,0,0,1416,,0
3422036019,SHOP AND PREMISES,6900,DISCOUNT WASHERS AND APPLIANCES LTD,12/12/2016,36 GORTON ROAD,REDDISH,STOCKPORT,,,SK5 6AE,36 GORTON ROAD,REDDISH,STOCKPORT,,,SK5 6AE,,,,0,0,0,3312,,0
8507011009,SHOP AND PREMISES,11750,FRESH SUPPLIES UK LTD,17/08/2016,11 WOODFORD ROAD,BRAMHALL,STOCKPORT,,,SK7 1JN,11 WOODFORD ROAD,BRAMHALL,STOCKPORT,,,SK7 1JN,,,,0,0,0,5640,,0
2857008039,OFFICES AND PREMISES,46000,ROYAL MAIL GROUP,09/12/2016,GROUND FLOOR,HIGHBANK HOUSE,EXCHANGE STREET,DAW BANK,STOCKPORT,SK3 0ET,C/O GL HEARN MANAGEMENT LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,,,,0,0,0,0,,0
1734058029,WORKSHOP AND PREMISES,6800,GATLEY GLASS LTD,01/09/2015,60A CHURCH ROAD,GATLEY,CHEADLE,,,SK8 4NQ,60A CHURCH ROAD,GATLEY,CHEADLE,,,SK8 4NQ,,,,0,0,0,3264,,0
1734058019,SHOP AND PREMISES,7300,BILLS COFFEE SHOP LTD,01/09/2015,58 CHURCH ROAD,GATLEY,CHEADLE,,,SK8 4NQ,C/O GATLEY GLASS LTD,60A CHURCH ROAD,GATLEY,CHEADLE,,SK8 4NQ,,,,0,0,0,3504,,0
8449323019,LABORATORY AND PREMISES,78500,HAWKINS & ASSOCIATES LTD,07/03/2016,HAWKINS & ASSOCIATES,SOUTHGATE CENTRE 3,323 WILMSLOW ROAD,HEALD GREEN,CHEADLE,SK8 3PW,MILLER HOUSE,120 CAMBRIDGE SCIENCE PARK,MILTON ROAD,CAMBRIDGE,,CB4 0FZ,,,,0,0,0,0,,0
0197002009,SHOP AND PREMISES,6800,ADVANCED BATTERY SUPPLIES LTD,01/09/2015,2 AVENUE STREET,PORTWOOD,STOCKPORT,,,SK1 2BZ,10 CAISTOR STREET,BRINNINGTON,STOCKPORT,,,SK1 2LF,,,,0,0,0,0,,0
0197009019,WORKSHOP AND PREMISES,3650,ADVANCED BATTERY SUPPLIES LTD,01/09/2015,4 AVENUE STREET,PORTWOOD,STOCKPORT,,,SK1 2BZ,10 CAISTOR STREET,BRINNINGTON,STOCKPORT,,,SK1 2LF,,,,0,0,0,0,,0
5208001239,WORKSHOP OFFICE AND PREMISES,29750,STUDIO TECH (UK) LTD,13/01/2017,UNIT 13,LATHAM CLOSE,BREDBURY,STOCKPORT,,SK6 2SD,UNIT 13,LATHAM CLOSE,BREDBURY,STOCKPORT,,SK6 2SD,,,,0,0,0,0,,0
7192083029,SHOP AND PREMISES,24000,REMAR ASSOCIATES (UK),04/01/2017,83-85 ST PETERSGATE,STOCKPORT,,,,SK1 1DA,83-85 ST PETERSGATE,STOCKPORT,,,,SK1 1DA,MAN,,,9585.48,0,0,0,,0
1704068009,PUBLIC HOUSE AND PREMISES,41500,BLIND TIGER INNS LTD,13/01/2017,CHESTERGATE TAVERN,CHESTERGATE,STOCKPORT,,,SK1 1NP,UNIT N3,CHORLEY BUSINESS & TECHNOLOGY CENTRE,EAST TERRACE EUXTON LANE,CHORLEY,LANCASHIRE,PR7 6TE,,,PUBRLF,0,0,1000,0,,0
7394022049,OFFICES AND PREMISES,810,RIDINGS OPTICIANS LTD,01/10/2015,ROOM 1,22 STOCKPORT ROAD,MARPLE,STOCKPORT,,SK6 6AB,ROOM 1,22 STOCKPORT ROAD,MARPLE,STOCKPORT,,SK6 6AB,,,,0,0,0,0,,0
3805105009,WAREHOUSE OFFICE AND PREMISES,10250,HYGIENE PRO CLEAN LTD,20/07/2016,UNIT 25,HAIGH PARK,HAIGH AVENUE,STOCKPORT,,SK4 1QR,UNIT 25,HAIGH PARK,HAIGH AVENUE,STOCKPORT,,SK4 1QR,,,,0,0,0,4920,,0
7376000739,CAR PARKING SPACE,350,F R MONKHOUSE LTD,23/01/2017,CAR SPACE 34A,SINCLAIR HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 5AF,217 CHESTERGATE,STOCKPORT,,,,SK3 0AN,,,,0,0,0,0,,0
7376000919,CAR PARKING SPACE,350,F R MONKHOUSE LTD,23/01/2017,CAR SPACE 34,SINCLAIR HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 5AF,217 CHESTERGATE,STOCKPORT,,,,SK3 0AN,,,,0,0,0,0,,0
6032041079,WAREHOUSE AND PREMISES,152000,ENTERTAINMENT MAGPIE LTD,01/04/2015,GALLEON HOUSE,NEWBY ROAD,HAZEL GROVE,STOCKPORT,,SK7 5DA,1ST FLOOR,ONE STOCKPORT EXCHANGE,RAILWAY ROAD,STOCKPORT,,SK1 3SW,,,,0,0,0,0,,0
9951001019,INDEPENDENT GAS TRANSPORTER,1175,ENERGETICS GAS LTD,01/04/2013,STATION ROAD,STRINES,STOCKPORT,,,SK6 7GH,INTERNATIONAL HOUSE STANLEY BOULEVARD,HAMILTON INTERNATIONAL TECHNOLOGY PARK,GLASGOW,SOUTH LANARKSHIRE,,G72 0BN,,,,0,0,0,0,,0
1733119019,OFFICES AND PREMISES,2000,CONSERVATIVE PARTY ASSOCIATION (HAZEL GROVE OFFICE),15/05/2016,CONSTITUENCY OFFICE,CHURCH LANE,MARPLE,STOCKPORT,,SK6 7AY,CONSTITUENCY OFFICE,CHURCH LANE,MARPLE,STOCKPORT,,SK6 7AY,,,,0,0,0,960,,0
7393234349,OFFICES AND PREMISES,1900,ROUTES HEALTHCARE (NORTH) LTD,23/01/2017,SUITE A2 GND FLR,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,SUITE A1 GND FLR,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,,,,0,0,0,0,,0
0908133009,OFFICES AND PREMISES,5300,SMS EDUCATION LTD,01/04/2016,133 BROADSTONE ROAD,STOCKPORT,,,,SK4 5HS,5 HAMILTON CRESCENT,HEATON NORRIS,STOCKORT,,,SK4 2AL,,,,0,0,0,2544,,0
0827095559,WORKSHOP AND PREMISES,9400,PREMIER GARAGE SERVICES (STOCKPORT) LTD,01/11/2015,UNIT 8 9B & 9C,NATIONAL TRADING ESTATE,BRAMHALL MOOR LANE,HAZEL GROVE,STOCKPORT,SK7 5AA,UNIT 8 9B & 9C,NATIONAL TRADING ESTATE,BRAMHALL MOOR LANE,HAZEL GROVE,STOCKPORT,SK7 5AA,,,,0,0,0,4512,,0
3933201339,HOTEL AND PREMISES,93500,TRAVELODGE LIMITED,12/12/2016,TRAVELODGE,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,C/O RATE ACCOUNT MANAGEMENT,COLLIERS INTERNATIONAL  RATING UK LLP,12TH FLOOR ELEVEN BRINDLEY PLACE,2 BRUNSWICK SQUARE,BIRMINGHAM,B1 2LP,,,,0,0,0,0,,0
5098120009,PUBLIC HOUSE AND PREMISES,23500,TWO EDS LTD,09/01/2017,FLYING COACH,120 LONDON ROAD,HAZEL GROVE,STOCKPORT,,SK7 4DJ,FLYING COACH,120 LONDON ROAD,HAZEL GROVE,STOCKPORT,,SK7 4DJ,,,,0,0,0,0,,0
7378047069,WORKSHOP OFFICE AND PREMISES,22500,DECK DIRECT LTD,01/02/2017,UNIT 4,STATION ROAD,REDDISH,STOCKPORT,,SK5 6ND,UNIT 4,STATION ROAD,REDDISH,STOCKPORT,,SK5 6ND,,,,0,0,0,0,,0
1095013069,OFFICES AND PREMISES,2125,LANGUAGE BOX LTD,04/01/2017,SUITE 3,SOVEREIGN HOUSE,BRAMHALL PRECINCT,BRAMHALL,STOCKPORT,SK7 1AW,SUITE 3,SOVEREIGN HOUSE,BRAMHALL PRECINCT,BRAMHALL,STOCKPORT,SK7 1AW,,,,0,0,0,1020,,0
8449319159,OFFICES AND PREMISES,2800,CONSOLE NETWORK SOLUTIONS LTD,25/01/2017,SUITE 4 GND FLR,SOUTHGATE CENTRE 2,319 WILMSLOW ROAD,HEALD GREEN,CHEADLE,SK8 3NW,C/O ORBIT INVESTMENTS (PROPERTIES) LTD,EMERSON HOUSE,HEYES LANE,ALDERLEY EDGE,,SK9 7LF,,,,0,0,0,0,,0
7376000769,OFFICES AND PREMISES,1400,LICENSED BRANDS INTERNATIONAL LTD,01/02/2017,SUITE B 1ST FLOOR,SINCLAIR HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 5AF,SUITE B 1ST FLOOR,SINCLAIR HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 5AF,,,,0,0,0,672,,0
4966099019,WAREHOUSE AND PREMISES,12750,THE WATERWORKS PLUMBING SUPPLIES LTD,10/02/2017,UNIT 5,HADFIELD HOUSE,GORDON ST,LANCASHIRE HILL,STOCKOORT,SK4 1RR,UNIT 5,HADFIELD HOUSE,GORDON ST,LANCASHIRE HILL,STOCKOORT,SK4 1RR,,,,0,0,0,4590,,0
3933200509,OFFICES AND PREMISES,46750,CAPITA BUSINESS SERVICES LTD,17/01/2017,5TH FLR REAR,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,C/O CAPITA TRAVEL & EVENTS LTD,GROUP PROPERTY,PO BOX 445,COVENTRY,,CV6 5YA,,,,0,0,0,0,,0
3933200499,OFFICES AND PREMISES,55500,CAPITA BUSINESS SERVICES LTD,17/01/2017,5TH FLR FRONT,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,C/O CAPITA TRAVEL & EVENTS LTD,GROUP PROPERTY,PO BOX 445,COVENTRY,,CV6 5YA,,,,0,0,0,0,,0
3933200469,OFFICES AND PREMISES,55500,CAPITA BUSINESS SERVICES LTD,03/01/2017,6TH FLOOR (FRONT),REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,C/O CAPITA TRAVEL & EVENTS LTD,GROUP PROPERTY,PO BOX 445,COVENTRY,,CV6 5YA,,,,0,0,0,0,,0
3933200829,OFFICES AND PREMISES,45250,CAPITA BUSINESS SERVICES LTD,03/01/2017,6TH FLR REAR,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,C/O CAPITA TRAVEL & EVENTS LTD,GROUP PROPERTY,PO BOX 445,COVENTRY,,CV6 5YA,,,,0,0,0,0,,0
8359103079,SHOP AND PREMISES,10750,CHAMAREL LTD,06/10/2016,103A WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK1 3TT,103A WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK1 3TT,,,,0,0,0,5160,,0
8105501089,OFFICES AND PREMISES,1050,GREEN HORIZON ENERGY SOLUTIONS LIMITED,06/10/2016,UNIT 71,GOYT MILL,UPPER HIBBERT LANE,MARPLE,STOCKPORT,SK6 7HX,UNIT 71,GOYT MILL,UPPER HIBBERT LANE,MARPLE,STOCKPORT,SK6 7HX,,,,0,0,0,504,,0
6438001169,OFFICES AND PREMISES,57500,MARTIN MCCOLL LTD,01/10/2015,GROUND FLOOR,MERIDIAN HOUSE,PEPPER ROAD,HAZEL GROVE,STOCKPORT,SK7 5BX,MARTIN MCCOLL HOUSE,ASHWELLS ROAD,PILGRIMS HATCH,BRENTWOOD,ESSEX,CM15 9ST,,,,0,0,0,0,,0
0166012129,OFFICES AND PREMISES,10250,EDUCATIUS UK LTD,09/01/2017,SUITE 3 FIRST FLOOR,ASHFIELD HOUSE,ASHFIELD ROAD,CHEADLE,,SK8 1BB,SUITE 3 FIRST FLOOR,ASHFIELD HOUSE,ASHFIELD ROAD,CHEADLE,,SK8 1BB,,,,0,0,0,4920,,0
3422017009,SHOP AND PREMISES,5000,PUFF MART LTD,01/02/2017,17 GORTON ROAD,REDDISH,STOCKPORT,,,SK5 6AZ,17 GORTON ROAD,REDDISH,STOCKPORT,,,SK5 6AZ,,,,0,0,0,2400,,0
1095017009,SHOP AND PREMISES,10500,ENERGY TECH FRIENDLY LTD,28/11/2016,17 BRAMHALL PRECINCT,BRAMHALL,STOCKPORT,,,SK7 1AW,17 BRAMHALL PRECINCT,BRAMHALL,STOCKPORT,,,SK7 1AW,,,,0,0,0,5040,,0
0715008299,WAREHOUSE AND PREMISES,11500,IMS EURO LTD,05/09/2016,BLOCK 50,EUROPA BUSINESS PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0XA,S G & CO,EDEN POINT,THREE ACRES LANE,CHEADLE HULME,CHEADLE,SK8 6RL,,,,0,0,0,0,,0
8576906289,CAR PARKING SPACES,21500,MSL LEGAL EXPENSES LTD,14/02/2017,CAR SPACES MSL LEGAL,1 LAKESIDE - CHEADLE ROYAL BUSINESS PARK,WILMSLOW ROAD,CHEADLE,,SK8 3GW,1ST FLOOR,NO 1 LAKESIDE,ROYAL CRESCENT,WILMSLOW ROAD,CHEADLE,SK8 3GW,,,,0,0,0,0,,0
5595088029,SHOP AND PREMISES,65000,BOND STREET SHOE CO (STOCKPORT) LTD,10/02/2017,88 MERSEYWAY,STOCKPORT,,,,SK1 1QN,88 MERSEYWAY,STOCKPORT,,,,SK1 1QN,,LDS1,,0,3834.07,0,0,,0
8449194019,SHOP AND PREMISES,5900,HAMPSHIRE ESTATES & LETTINGS LTD,01/04/2015,194 WILMSLOW ROAD,HEALD GREEN,CHEADLE,,,SK8 3BH,T/A HAMPSHIRE ESTATE & LETTING AGENTS,194 WILMSLOW ROAD,HEALD GREEN,CHEADLE,,SK8 3BH,,,,0,0,0,2832,,0
7479860849,STORE AND PREMISES,3300,WAIST SHAPER UK LTD,01/11/2016,UNIT D2B,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,UNIT D2B,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,,,,0,0,0,1584,,0
7479860879,WAREHOUSE AND PREMISES,4900,J G SUPPLEMENTS LTD,08/07/2016,UNIT D5,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,UNIT D5,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,,,,0,0,0,2352,,0
7479860899,WAREHOUSE AND PREMISES,4300,ONLINE MECHANICS LTD,01/10/2016,UNIT D7,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,UNIT D7,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,,,,0,0,0,2064,,0
7479860839,STORE AND PREMISES,3250,SQUAD HOUSE LTD,01/10/2016,UNIT D2A,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,UNIT D2A,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,,,,0,0,0,1560,,0
7479860819,STORE AND PREMISES,4900,PRICE SAVERS LTD,01/08/2016,UNIT D1A,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,UNIT D1A,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,,,,0,0,0,0,,0
7479860829,WORKSHOP AND PREMISES,3550,CAMERON STUDIO LTD,02/06/2016,UNIT D1B,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,UNIT D1B,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,,,,0,0,0,1704,,0
7479860859,WAREHOUSE AND PREMISES,4250,SEVEN MOVEMENT LTD,01/04/2016,UNIT D3,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,UNIT D3,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,,,,0,0,0,2040,,0
1704195029,WORKSHOP LAND AND PREMISES,77000,LUNDY PROJECTS LTD,01/04/2015,195 CHESTERGATE,STOCKPORT,,,,SK3 0BQ,195 CHESTERGATE,STOCKPORT,,,,SK3 0BQ,,,,0,0,0,0,,0
6032013199,WORKSHOP AND PREMISES,10750,HANDCRAFTED KITCHENS LTD,01/02/2016,UNIT 1 & 2,WHITEHILL HOUSE,NEWBY ROAD,HAZEL GROVE,STOCKPORT,SK7 5DA,UNIT 1 & 2,WHITEHILL HOUSE,NEWBY ROAD,HAZEL GROVE,STOCKPORT,SK7 5DA,,,,0,0,0,5160,,0
7376052869,CAR PARKING SPACE,350,PEACH LAW LTD,01/09/2016,CAR SPACE 130,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,C/O BRUNTWOOD,YORK HOUSE,YORK STREET,MANCHESTER,,M2 3BB,,,,0,0,0,0,,0
3143262019,OFFICES AND PREMISES,5400,DYNAMIC TRACK SOLUTIONS LTD,20/02/2017,262A FINNEY LANE,HEALD GREEN,CHEADLE,,,SK8 3QD,262A FINNEY LANE,HEALD GREEN,CHEADLE,,,SK8 3QD,,,,0,0,0,0,,0
3172007109,WAREHOUSE AND PREMISES,20500,J T GRIFFITHS & CO LIMITED,03/01/2017,UNIT 1A,HEAP RIDING BUSINESS PARK,FORD STREET,CHESTERGATE,STOCKPORT,SK3 0BT,3 MELLOR ROAD,CHEADLE HULME,CHEADLE,,,SK8 5AT,,,,0,0,0,0,,0
