Department,Entity,Transaction Date,Supplier Name Published,Amount Published,Expense Type Published,Expense Area Published,"Expense Description published for admin spend above £25,000 only",
DFID,DFID,19/12/2012,Telephone Usage & services ,West and Southern Africa ,Vodacom ,101610-101 ,"£2,356",
DFID,DFID,19/12/2012,Storage & Distribution costs ,West and Southern Africa ,Safricas Congo SARL ,101610-101 ,"£5,273",
DFID,DFID,19/12/2012,Secure Staff Accommodation,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£8,416",
DFID,DFID,19/12/2012,Secure Staff Accommodation,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£11,467",
DFID,DFID,19/12/2012,Secure Staff Accommodation,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£12,392",
DFID,DFID,19/12/2012,Secure Staff Accommodation,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£12,392",
DFID,DFID,19/12/2012,Secure Staff Accommodation,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£12,392",
DFID,DFID,19/12/2012,Secure Staff Accommodation,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£11,467",
DFID,DFID,19/12/2012,Secure Staff Accommodation,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£11,467",
DFID,DFID,19/12/2012,Technical and Advisory Services ,Conflict Humanitarian and Security Division ,THE HALO TRUST ,201745-105 ,"£205,199",
DFID,DFID,19/12/2012,Technical and Advisory Services ,Conflict Humanitarian and Security Division ,THE HALO TRUST ,201745-105 ,"£26,676",
DFID,DFID,19/12/2012,Technical and Advisory Services ,Conflict Humanitarian and Security Division ,THE HALO TRUST ,201745-105 ,"£26,676",
DFID,DFID,19/12/2012,Air fares ,Western Asia and Stabilisation Division ,Supplier Name withheld ,101601-110 ,"£2,731",
DFID,DFID,19/12/2012,Training - Travel & Subsistence ,Western Asia and Stabilisation Division ,Supplier Name withheld ,101601-110 ,"£1,045",
DFID,DFID,19/12/2012,Air fares ,Western Asia and Stabilisation Division ,Supplier Name withheld ,100011-110 ,£810,
DFID,DFID,19/12/2012,Aid Programme - Other Financial Aid to Government ,Asia  Caribbean and Overseas Territories ,Ministry of Finance Vietnam  School Education Quality Assurance Program ,114186-103 ,"£150,000",
DFID,DFID,19/12/2012,Vehicle Petrol & Oil ,Asia  Caribbean and Overseas Territories ,Nepal Oil Corporation ,100150-103 ,£941,
DFID,DFID,19/12/2012,Vehicle Petrol & Oil ,Asia  Caribbean and Overseas Territories ,Nepal Oil Corporation ,101621-103 ,"£1,747",
DFID,DFID,19/12/2012,Repairs  Maint  Alter - Property & Constrct. Services ,Asia  Caribbean and Overseas Territories ,John Sanday Associates Pvt. Ltd ,101621-103 ,"£1,073",
DFID,DFID,19/12/2012,Water charges ,Asia  Caribbean and Overseas Territories ,Bal Krishna Dahal ,101621-103 ,£568,
DFID,DFID,19/12/2012,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East & North Africa Division (MENAD) ,THE INTERNATIONAL COMMITTEE OF THE RED CROSS (ICRC) ,203783-101 ,"£1,250,000",
DFID,DFID,19/12/2012,Aid Programme - Accountable Grant Payments ,East and Central Africa ,DANISH REFUGEE COUNCIL ,202974-106 ,"£252,000",
DFID,DFID,19/12/2012,Aid Programme - Accountable Grant Payments ,East and Central Africa ,DANISH REFUGEE COUNCIL ,203382-107 ,"£103,000",
DFID,DFID,19/12/2012,Electricity ,East and Central Africa ,UMEME Ltd ,101635-101 ,"£1,451",
DFID,DFID,19/12/2012,Aid Programme - Trust Funds contributions ,Asia  Caribbean and Overseas Territories ,UNOPS ,202149-102 ,"£9,000,000",
DFID,DFID,19/12/2012,Aid Programme - Humanitarian Material Relief Assistance and Services ,West and Southern Africa ,THE INTERNATIONAL COMMITTEE OF THE RED CROSS (ICRC) ,203771-102 ,"£5,500,000",
DFID,DFID,19/12/2012,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,INTERNATIONAL RESCUE COMMITTEE UK ,114532-102 ,"£70,250",
DFID,DFID,19/12/2012,Facilities Management payments ,West and Southern Africa ,Fracham Company ,101622-103 ,"£1,261",
DFID,DFID,19/12/2012,Facilities Management payments ,West and Southern Africa ,Sparklean Services Nig Ltd ,101622-101 ,"£1,950",
DFID,DFID,19/12/2012,Facilities Management payments ,West and Southern Africa ,Sparklean Services Nig Ltd ,101622-101 ,£784,
DFID,DFID,19/12/2012,Facilities Management payments ,West and Southern Africa ,Mr Eze Samson ,101622-101 ,"£1,407",
DFID,DFID,19/12/2012,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-101 ,"£1,471",
DFID,DFID,19/12/2012,Facilities Management payments ,West and Southern Africa ,Mr Eze Samson ,101622-101 ,"£1,566",
DFID,DFID,19/12/2012,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Pekolyn Tech. Services ,101622-101 ,£762,
DFID,DFID,19/12/2012,Facilities Management payments ,West and Southern Africa ,Fracham Company ,101622-101 ,"£1,269",
DFID,DFID,19/12/2012,Facilities Management payments ,West and Southern Africa ,Clemto Investments Ltd ,101622-101 ,£622,
DFID,DFID,19/12/2012,Facilities Management payments ,West and Southern Africa ,Mr Eze Samson ,101622-101 ,"£1,566",
DFID,DFID,19/12/2012,Hostile Environment Training ,Middle East & North Africa Division (MENAD) ,Pilgrims Group ,100307-101 ,£802,
DFID,DFID,19/12/2012,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,Pekolyn Tech. Services ,100152-101 ,"£2,225",
DFID,DFID,19/12/2012,Facilities Management payments ,West and Southern Africa ,Sparklean Services Nig Ltd ,101622-101 ,£523,
DFID,DFID,19/12/2012,Aid Programme - Accountable Grant Payments ,East and Central Africa ,SAVE THE CHILDREN ,202963-113 ,"£1,009,452",
DFID,DFID,19/12/2012,Technical and Advisory Services ,West and Southern Africa ,HLSP LIMITED ,202214-103 ,"£12,283",
DFID,DFID,19/12/2012,Printer Consumables ,Asia  Caribbean and Overseas Territories ,Sieu Thanh Company ,101636-101 ,£513,
DFID,DFID,19/12/2012,Aid Programme - Trust Funds contributions ,Research and Evidence Division ,IBRD HSBC T ,203127-101 ,"£394,875",
DFID,DFID,19/12/2012,Aid Programme - Trust Funds contributions ,Research and Evidence Division ,IBRD HSBC T ,203127-102 ,"£400,000",
DFID,DFID,19/12/2012,Aid Programme - Joint programme contribution ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,201674-101 ,£862,
DFID,DFID,19/12/2012,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Recipient name withheld ,201689-101 ,£768,
DFID,DFID,19/12/2012,Secure Staff Accommodation,International Finance Division ,Foreign & Commonwealth Office ,201723-102 ,"£3,728",
DFID,DFID,19/12/2012,Hotels - Accommodation only ,Western Asia and Stabilisation Division ,Foreign & Commonwealth Office ,201699-101 ,"£2,143",
DFID,DFID,19/12/2012,Hotels - Accommodation only ,Western Asia and Stabilisation Division ,Foreign & Commonwealth Office ,201699-101 ,£843,
DFID,DFID,19/12/2012,Training - Travel & Subsistence ,Western Asia and Stabilisation Division ,Foreign & Commonwealth Office ,201699-101 ,£622,
DFID,DFID,19/12/2012,Training - Travel & Subsistence ,Western Asia and Stabilisation Division ,Foreign & Commonwealth Office ,201699-101 ,"£1,002",
DFID,DFID,19/12/2012,Secure Staff Accommodation,Western Asia and Stabilisation Division ,Foreign & Commonwealth Office ,201699-101 ,£808,
DFID,DFID,19/12/2012,Training - Travel & Subsistence ,Western Asia and Stabilisation Division ,Foreign & Commonwealth Office ,201699-101 ,"£1,244",
DFID,DFID,19/12/2012,Hotels - Accommodation only ,Western Asia and Stabilisation Division ,Foreign & Commonwealth Office ,201699-101 ,£926,
DFID,DFID,19/12/2012,Hotels - Accommodation only ,Western Asia and Stabilisation Division ,Foreign & Commonwealth Office ,201699-101 ,"£1,011",
DFID,DFID,19/12/2012,Hotels - Accommodation only ,Conflict Humanitarian and Security Division ,Recipient name withheld ,202410-101 ,"£1,358",
DFID,DFID,19/12/2012,Hotels - Accommodation only ,International Finance Division ,Recipient name withheld ,202259-101 ,£787,
DFID,DFID,19/12/2012,Technical and Advisory Services ,International Finance Division ,Nathan Associates London Ltd ,114009-101 ,"£20,863",
DFID,DFID,19/12/2012,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£846,
DFID,DFID,19/12/2012,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£922,
DFID,DFID,19/12/2012,Generators & spares ,West and Southern Africa ,NP (SL) Ltd ,101629-101 ,"£1,575",
DFID,DFID,19/12/2012,Generators & spares ,West and Southern Africa ,NP (SL) Ltd ,101629-101 ,"£1,575",
DFID,DFID,19/12/2012,Generators & spares ,West and Southern Africa ,NP (SL) Ltd ,101629-101 ,"£1,575",
DFID,DFID,19/12/2012,Technical and Advisory Services ,East and Central Africa ,ATOS CONSULTING LIMITED ,113400-103 ,"£298,490",
DFID,DFID,19/12/2012,Aid Programme - Other Financial Aid to Government ,Asia  Caribbean and Overseas Territories , The Government of India ,108027-102 ,"£1,924,743",
DFID,DFID,19/12/2012,Other Building Costs ,Human Resources Security & Facilities Division ,MITIE Technical Facilities Management Ltd ,100106-101 ,"£1,964",
DFID,DFID,19/12/2012,Other Building Costs ,Human Resources Security & Facilities Division ,MITIE Technical Facilities Management Ltd ,100106-101 ,"£1,217",
DFID,DFID,19/12/2012,Secure Staff Accommodation,Policy Division ,Foreign & Commonwealth Office ,100191-101 ,"£6,062",
DFID,DFID,19/12/2012,Contract & Agency Staff ,Finance and Corporate Performance Division ,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,100201-101 ,"£1,650",
DFID,DFID,19/12/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,BMB MOTT  MACDONALD ,107480-101 ,"£235,212",
DFID,DFID,19/12/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,BMB MOTT  MACDONALD ,107480-101 ,"£92,094",
DFID,DFID,19/12/2012,Technical and Advisory Services ,Communications Division ,KPMG LLP ,202197-102 ,"£5,036",
DFID,DFID,19/12/2012,Aid Programme - Joint programme contribution ,Western Asia and Stabilisation Division ,GTZ GmBH Eschborn ,202245-101 ,"£170,000",
DFID,DFID,19/12/2012,Technical and Advisory Services ,Conflict Humanitarian and Security Division ,THE HALO TRUST ,201745-105 ,"£205,199",
DFID,DFID,19/12/2012,Vehicle Hire Charges ,East and Central Africa ,Adika Tour and Travel PLC ,202913-104 ,£720,
DFID,DFID,19/12/2012,Aid Programme - Core contributions ,Policy Division ,IBRD HSBC T ,203211-101 ,"£134,600",
DFID,DFID,19/12/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Grand Hotel ,203350-101 ,£998,
DFID,DFID,19/12/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Grand Hotel ,203350-101 ,"£1,331",
DFID,DFID,19/12/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Grand Hotel ,203350-101 ,"£1,331",
DFID,DFID,19/12/2012,Hotels - Accommodation only ,East and Central Africa ,Recipient name withheld ,101625-102 ,£562,
DFID,DFID,19/12/2012,Aid Programme - Trust Funds contributions ,East and Central Africa ,IBRD (HSBC)  C/O THE WORLD BANK ,201806-105 ,"£500,000",
DFID,DFID,19/12/2012,Aid Programme - Accountable Grant Payments ,East and Central Africa ,DANISH REFUGEE COUNCIL ,202974-103 ,"£945,088",
DFID,DFID,19/12/2012,Aid Programme - Accountable Grant Payments ,East and Central Africa ,Ethiopian Teachers Association-Local  ,201587-114 ,"£10,040",
DFID,DFID,19/12/2012,Technical and Advisory Services ,Human Resources Security & Facilities Division ,VULCAN FIRE TRAINING CO LTD ,203717-101 ,"£3,355",
DFID,DFID,19/12/2012,Data Network - land lines ,International Relations Division ,Foreign & Commonwealth Office ,201711-101 ,"£3,500",
DFID,DFID,19/12/2012,Technical and Advisory Services ,International Relations Division ,Foreign & Commonwealth Office ,201711-101 ,£541,
DFID,DFID,19/12/2012,Secure Staff Accommodation,East and Central Africa ,Supplier Name withheld ,202593-101 ,"£2,316",
DFID,DFID,19/12/2012,Technical and Advisory Services ,East and Central Africa ,Charles W. M. Wambura  ,202394-103 ,"£8,999",
DFID,DFID,19/12/2012,Technical and Advisory Services ,East and Central Africa ,Mr Xavier Lecacheur ,203597-106 ,"£9,072",
DFID,DFID,19/12/2012,Aid Programme - Partnership Programme Arrangements ,Policy Division ,INTERNATIONAL HIV/AIDS ALLIANCE ,202557-101 ,"£972,906",
DFID,DFID,19/12/2012,Aid Programme - Partnership Programme Arrangements ,Policy Division ,MARIE STOPES INTERNATIONAL ,202625-101 ,"£1,088,263",
DFID,DFID,19/12/2012,Consultancy Services ,Conflict Humanitarian and Security Division ,SOCIAL DEVELOPMENT DIRECT LTD ,100049-101 ,"£20,052",
DFID,DFID,19/12/2012,Research & Development costs ,Research and Evidence Division ,London School of Hygiene and Tropical Medicine ,201889-101 ,"£139,084",
DFID,DFID,19/12/2012,Data Network - land lines ,Business Solutions Division Level ,Level 3 ,200002-117 ,£516,
DFID,DFID,19/12/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,The NSMC ,113926-101 ,"£10,521",
DFID,DFID,19/12/2012,Technical and Advisory Services ,East and Central Africa ,THE IDL GROUP ,200349-104 ,"£32,884",
DFID,DFID,19/12/2012,Technical and Advisory Services ,East and Central Africa ,THE IDL GROUP ,200349-104 ,"£32,532",
DFID,DFID,19/12/2012,Technical and Advisory Services ,East and Central Africa ,Nordic Consulting Group Denmark ,200779-109 ,"£25,549",
DFID,DFID,19/12/2012,Aid Programme - Voluntary contributions ,International Relations Division ,The World Bank (EFO) ,202961-102 ,"£70,000",
DFID,DFID,19/12/2012,Technical and Advisory Services ,West and Southern Africa ,IMA World Health - ASSP ,202732-101 ,"£5,959,840",
DFID,DFID,19/12/2012,Technical and Advisory Services ,Policy Division ,Foreign & Commonwealth Office ,203608-106 ,"£35,608",
DFID,DFID,19/12/2012,Aid Programme - Partnership Programme Arrangements ,Policy Division ,WATERAID ,202621-101 ,"£1,050,410",
DFID,DFID,19/12/2012,Training Providers/Facilitation Services ,Business Solutions Division Level ,Emergn ,200001-101 ,"£19,500",
DFID,DFID,19/12/2012,Auditors Remuneration & Expenses - Cash ,West and Southern Africa ,KPMG ,202742-101 ,"£21,291",
DFID,DFID,19/12/2012,Technical and Advisory Services ,West and Southern Africa ,OXFORD POLICY MANAGEMENT ,203536-102 ,"£63,219",
DFID,DFID,19/12/2012,Technical and Advisory Services ,West and Southern Africa ,HTSPE LTD ,200681-101 ,"£221,564",
DFID,DFID,19/12/2012,Technical and Advisory Services ,East and Central Africa ,IMC Worldwide Ltd ,200221-105 ,"£16,914",
DFID,DFID,19/12/2012,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,CAMFED ,202623-111 ,"£790,837",
DFID,DFID,19/12/2012,Technical and Advisory Services ,East and Central Africa ,GroundTruth Consulting ,201312-101 ,"£14,801",
DFID,DFID,19/12/2012,Office Equipment - Purchases ,East and Central Africa ,Seid Hagerlawe  ,202891-107 ,£589,
DFID,DFID,19/12/2012,Technical and Advisory Services ,West and Southern Africa ,Trend Projects ,100221-106 ,"£23,971",
DFID,DFID,20/12/2012,Contract & Agency Staff ,Business Solutions Division Level ,OPIN SYSTEMS LIMITED ,200001-101 ,"£6,384",
DFID,DFID,20/12/2012,Contract & Agency Staff ,International Finance Division ,Hays Specialist Recruitment Ltd ,100120-101 ,£747,
DFID,DFID,20/12/2012,Contract & Agency Staff ,International Finance Division ,Hays Specialist Recruitment Ltd ,100120-101 ,"£2,017",
DFID,DFID,20/12/2012,Contract & Agency Staff ,International Finance Division ,Hays Specialist Recruitment Ltd ,100120-101 ,"£1,768",
DFID,DFID,20/12/2012,Contract & Agency Staff ,International Finance Division ,Hays Specialist Recruitment Ltd ,100120-101 ,"£1,444",
DFID,DFID,20/12/2012,Aid Programme - Contributions to Debt Relief ,International Finance Division ,Government of Nepal NPTF ,108536-101 ,"£3,566,570",
DFID,DFID,20/12/2012,Aid Programme - Contributions to Debt Relief ,International Finance Division ,MINISTRY OF FINANCE  of SRV ,108990-101 ,"£6,214,867",
DFID,DFID,20/12/2012,Aid Programme - Partnership Programme Arrangements ,Policy Division ,TRANSPARENCY INTERNAT ,202505-101 ,"£843,586",
DFID,DFID,20/12/2012,Aid Programme - Other Financial Aid to Government ,East and Central Africa ,Ministry of Finance Tanzania Water Supply ,202852-101 ,"£4,500,000",
DFID,DFID,20/12/2012,Contract & Agency Staff ,Policy Division ,Hays Specialist Recruitment Ltd ,100191-101 ,"£1,766",
DFID,DFID,20/12/2012,Contract & Agency Staff ,Policy Division ,Hays Specialist Recruitment Ltd ,100191-101 ,"£1,531",
DFID,DFID,20/12/2012,Aid Programme - Voluntary contributions ,Policy Division ,United Nations Forum on Forests ,201724-121 ,"£770,985",
DFID,DFID,20/12/2012,Aid Programme - Other Financial Aid to Government ,Policy Division ,Forestry Commission Ghana ,201724-131 ,"£1,000,000",
DFID,DFID,20/12/2012,Technical and Advisory Services ,East and Central Africa ,Dickson Malunda (PhD) ,202917-101 ,"£1,475",
DFID,DFID,20/12/2012,Aid Programme - Accountable Grant Payments ,Research and Evidence Division ,GLOBAL DEVELOPMENT NETWORK (3ie) ,200135-101 ,"£766,244",
DFID,DFID,20/12/2012,Technical and Advisory Services ,Business Solutions Division Level ,OPIN SYSTEMS LIMITED ,200002-151 ,"£14,851",
DFID,DFID,20/12/2012,Oil - Other Utilities ,Human Resources Security & Facilities Division ,Verdo Renewables Ltd ,100106-101 ,"£3,280",
DFID,DFID,20/12/2012,Aid Programme - Trust Funds contributions ,Research and Evidence Division ,IBRD HSBC T ,203651-101 ,"£10,000,000",
DFID,DFID,20/12/2012,Other Admin Costs ,West and Southern Africa ,Recipient name withheld ,101631-101 ,"£1,461",
DFID,DFID,20/12/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Supplier Name withheld ,114488-101 ,"£662,583",
DFID,DFID,20/12/2012,Air fares ,Asia  Caribbean and Overseas Territories ,KUONI BUSINESS TRAVEL INDIA PVT LTD ,201689-101 ,"£1,042",
DFID,DFID,20/12/2012,Air fares ,Asia  Caribbean and Overseas Territories ,KUONI BUSINESS TRAVEL INDIA PVT LTD ,201689-101 ,"£1,156",
DFID,DFID,20/12/2012,Air fares ,Asia  Caribbean and Overseas Territories ,KUONI BUSINESS TRAVEL INDIA PVT LTD ,201689-101 ,"£2,829",
DFID,DFID,20/12/2012,Air fares ,Asia  Caribbean and Overseas Territories ,KUONI BUSINESS TRAVEL INDIA PVT LTD ,201689-101 ,£873,
